txn_id,nextReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
73552,2,130.05,1,130.05,NaN,130.05,130.05,130.05,NaN,0.0,NaN,NaN,130.05,0.0,NaN,NaN
73767,3,132.68,1,132.68,NaN,132.68,132.68,132.68,NaN,0.0,NaN,NaN,132.68,0.0,NaN,NaN
74013,25,521.5,1,521.5,NaN,521.5,521.5,521.5,NaN,0.0,NaN,NaN,521.5,0.0,NaN,NaN
74492,29,1441.2,1,1441.2,NaN,1441.2,1441.2,1441.2,NaN,0.0,NaN,NaN,1441.2,0.0,NaN,NaN
74675,31,557.76,1,557.76,NaN,557.76,557.76,557.76,NaN,0.0,NaN,NaN,557.76,0.0,NaN,NaN
74961,27,1377.55,1,1377.55,NaN,1377.55,1377.55,1377.55,NaN,0.0,NaN,NaN,1377.55,0.0,NaN,NaN
75014,15,326.81,1,326.81,NaN,326.81,326.81,326.81,NaN,0.0,NaN,NaN,326.81,0.0,NaN,NaN
75017,17,145.35,1,145.35,NaN,145.35,145.35,145.35,NaN,0.0,NaN,NaN,145.35,0.0,NaN,NaN
75042,29,95.54,1,95.54,NaN,95.54,95.54,95.54,NaN,0.0,NaN,NaN,95.54,0.0,NaN,NaN
75170,1,712.4,1,712.4,NaN,712.4,712.4,712.4,NaN,0.0,NaN,NaN,712.4,0.0,NaN,NaN
75446,16,282.58,1,282.58,NaN,282.58,282.58,282.58,NaN,0.0,NaN,NaN,282.58,0.0,NaN,NaN
75481,7,406.74,1,406.74,NaN,406.74,406.74,406.74,NaN,0.0,NaN,NaN,406.74,0.0,NaN,NaN
75784,15,318.06,1,318.06,NaN,318.06,318.06,318.06,NaN,0.0,NaN,NaN,318.06,0.0,NaN,NaN
75819,24,192.35,1,192.35,NaN,192.35,192.35,192.35,NaN,0.0,NaN,NaN,192.35,0.0,NaN,NaN
75822,19,422.98,1,422.98,NaN,422.98,422.98,422.98,NaN,0.0,NaN,NaN,422.98,0.0,NaN,NaN
75934,24,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
76210,7,161.94,1,161.94,NaN,161.94,161.94,161.94,NaN,0.0,NaN,NaN,161.94,0.0,NaN,NaN
76328,19,1019.47,1,1019.47,NaN,1019.47,1019.47,1019.47,NaN,0.0,NaN,NaN,1019.47,0.0,NaN,NaN
76754,26,402.58,1,402.58,NaN,402.58,402.58,402.58,NaN,0.0,NaN,NaN,402.58,0.0,NaN,NaN
77915,18,641.67,1,641.67,NaN,641.67,641.67,641.67,NaN,0.0,NaN,NaN,641.67,0.0,NaN,NaN
78080,16,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
78243,2,375.24,1,375.24,NaN,375.24,375.24,375.24,NaN,0.0,NaN,NaN,375.24,0.0,NaN,NaN
78263,20,308.76,1,308.76,NaN,308.76,308.76,308.76,NaN,0.0,NaN,NaN,308.76,0.0,NaN,NaN
78396,4,114.91,1,114.91,NaN,114.91,114.91,114.91,NaN,0.0,NaN,NaN,114.91,0.0,NaN,NaN
78577,20,218.98,1,218.98,NaN,218.98,218.98,218.98,NaN,0.0,NaN,NaN,218.98,0.0,NaN,NaN
78608,13,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
78716,13,389.04,1,389.04,NaN,389.04,389.04,389.04,NaN,0.0,NaN,NaN,389.04,0.0,NaN,NaN
78775,12,45.6,1,45.6,NaN,45.6,45.6,45.6,NaN,0.0,NaN,NaN,45.6,0.0,NaN,NaN
78777,29,403.2,1,403.2,NaN,403.2,403.2,403.2,NaN,0.0,NaN,NaN,403.2,0.0,NaN,NaN
79069,27,338.55,1,338.55,NaN,338.55,338.55,338.55,NaN,0.0,NaN,NaN,338.55,0.0,NaN,NaN
79475,2,125.38,1,125.38,NaN,125.38,125.38,125.38,NaN,0.0,NaN,NaN,125.38,0.0,NaN,NaN
80301,12,282.45,1,282.45,NaN,282.45,282.45,282.45,NaN,0.0,NaN,NaN,282.45,0.0,NaN,NaN
80434,2,292.22,1,292.22,NaN,292.22,292.22,292.22,NaN,0.0,NaN,NaN,292.22,0.0,NaN,NaN
80649,8,315.9,1,315.9,NaN,315.9,315.9,315.9,NaN,0.0,NaN,NaN,315.9,0.0,NaN,NaN
80660,13,612.39,1,612.39,NaN,612.39,612.39,612.39,NaN,0.0,NaN,NaN,612.39,0.0,NaN,NaN
80802,29,280.3,1,280.3,NaN,280.3,280.3,280.3,NaN,0.0,NaN,NaN,280.3,0.0,NaN,NaN
80869,3,323.1,1,323.1,NaN,323.1,323.1,323.1,NaN,0.0,NaN,NaN,323.1,0.0,NaN,NaN
80950,17,478.12,1,478.12,NaN,478.12,478.12,478.12,NaN,0.0,NaN,NaN,478.12,0.0,NaN,NaN
81088,8,118.2,1,118.2,NaN,118.2,118.2,118.2,NaN,0.0,NaN,NaN,118.2,0.0,NaN,NaN
81309,9,82.0,1,82.0,NaN,82.0,82.0,82.0,NaN,0.0,NaN,NaN,82.0,0.0,NaN,NaN
81334,22,144.72,1,144.72,NaN,144.72,144.72,144.72,NaN,0.0,NaN,NaN,144.72,0.0,NaN,NaN
81357,19,787.55,1,787.55,NaN,787.55,787.55,787.55,NaN,0.0,NaN,NaN,787.55,0.0,NaN,NaN
81629,20,341.54,1,341.54,NaN,341.54,341.54,341.54,NaN,0.0,NaN,NaN,341.54,0.0,NaN,NaN
81646,11,569.67,1,569.67,NaN,569.67,569.67,569.67,NaN,0.0,NaN,NaN,569.67,0.0,NaN,NaN
81763,22,302.44,1,302.44,NaN,302.44,302.44,302.44,NaN,0.0,NaN,NaN,302.44,0.0,NaN,NaN
81832,23,339.73,1,339.73,NaN,339.73,339.73,339.73,NaN,0.0,NaN,NaN,339.73,0.0,NaN,NaN
82046,26,191.32,1,191.32,NaN,191.32,191.32,191.32,NaN,0.0,NaN,NaN,191.32,0.0,NaN,NaN
82160,28,213.07,1,213.07,NaN,213.07,213.07,213.07,NaN,0.0,NaN,NaN,213.07,0.0,NaN,NaN
82232,9,39.0,1,39.0,NaN,39.0,39.0,39.0,NaN,0.0,NaN,NaN,39.0,0.0,NaN,NaN
82549,1,94.02,1,94.02,NaN,94.02,94.02,94.02,NaN,0.0,NaN,NaN,94.02,0.0,NaN,NaN
82806,12,366.23,1,366.23,NaN,366.23,366.23,366.23,NaN,0.0,NaN,NaN,366.23,0.0,NaN,NaN
83074,22,188.76,1,188.76,NaN,188.76,188.76,188.76,NaN,0.0,NaN,NaN,188.76,0.0,NaN,NaN
84078,25,186.47,1,186.47,NaN,186.47,186.47,186.47,NaN,0.0,NaN,NaN,186.47,0.0,NaN,NaN
84100,16,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
84408,13,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
84444,24,13.9,1,13.9,NaN,13.9,13.9,13.9,NaN,0.0,NaN,NaN,13.9,0.0,NaN,NaN
84542,29,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
84637,25,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
84660,2,20.16,1,20.16,NaN,20.16,20.16,20.16,NaN,0.0,NaN,NaN,20.16,0.0,NaN,NaN
84764,24,12.65,1,12.65,NaN,12.65,12.65,12.65,NaN,0.0,NaN,NaN,12.65,0.0,NaN,NaN
85751,9,13.4,1,13.4,NaN,13.4,13.4,13.4,NaN,0.0,NaN,NaN,13.4,0.0,NaN,NaN
85866,18,16.05,1,16.05,NaN,16.05,16.05,16.05,NaN,0.0,NaN,NaN,16.05,0.0,NaN,NaN
87128,16,26.02,1,26.02,NaN,26.02,26.02,26.02,NaN,0.0,NaN,NaN,26.02,0.0,NaN,NaN
87325,17,41.35,1,41.35,NaN,41.35,41.35,41.35,NaN,0.0,NaN,NaN,41.35,0.0,NaN,NaN
87730,20,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
87866,13,10.95,1,10.95,NaN,10.95,10.95,10.95,NaN,0.0,NaN,NaN,10.95,0.0,NaN,NaN
87948,9,2.52,1,2.52,NaN,2.52,2.52,2.52,NaN,0.0,NaN,NaN,2.52,0.0,NaN,NaN
88127,8,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
88307,7,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
88500,17,18.15,1,18.15,NaN,18.15,18.15,18.15,NaN,0.0,NaN,NaN,18.15,0.0,NaN,NaN
89081,1,88.45,1,88.45,NaN,88.45,88.45,88.45,NaN,0.0,NaN,NaN,88.45,0.0,NaN,NaN
89372,9,7.91,1,7.91,NaN,7.91,7.91,7.91,NaN,0.0,NaN,NaN,7.91,0.0,NaN,NaN
89479,20,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
89546,25,76.71,1,76.71,NaN,76.71,76.71,76.71,NaN,0.0,NaN,NaN,76.71,0.0,NaN,NaN
89846,8,20.51,1,20.51,NaN,20.51,20.51,20.51,NaN,0.0,NaN,NaN,20.51,0.0,NaN,NaN
89920,3,46.05,1,46.05,NaN,46.05,46.05,46.05,NaN,0.0,NaN,NaN,46.05,0.0,NaN,NaN
89940,26,23.27,1,23.27,NaN,23.27,23.27,23.27,NaN,0.0,NaN,NaN,23.27,0.0,NaN,NaN
90030,23,47.4,1,47.4,NaN,47.4,47.4,47.4,NaN,0.0,NaN,NaN,47.4,0.0,NaN,NaN
90092,5,9.5,1,9.5,NaN,9.5,9.5,9.5,NaN,0.0,NaN,NaN,9.5,0.0,NaN,NaN
90887,3,7.65,1,7.65,NaN,7.65,7.65,7.65,NaN,0.0,NaN,NaN,7.65,0.0,NaN,NaN
90904,22,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
90971,25,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
90975,8,7.25,1,7.25,NaN,7.25,7.25,7.25,NaN,0.0,NaN,NaN,7.25,0.0,NaN,NaN
50063,13,354.23,1,354.23,NaN,354.23,354.23,354.23,NaN,0.0,NaN,NaN,354.23,0.0,NaN,NaN
50327,22,199.65,1,199.65,NaN,199.65,199.65,199.65,NaN,0.0,NaN,NaN,199.65,0.0,NaN,NaN
51025,5,711.79,1,711.79,NaN,711.79,711.79,711.79,NaN,0.0,NaN,NaN,711.79,0.0,NaN,NaN
51430,27,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
51515,8,523.86,1,523.86,NaN,523.86,523.86,523.86,NaN,0.0,NaN,NaN,523.86,0.0,NaN,NaN
51666,9,539.2,1,539.2,NaN,539.2,539.2,539.2,NaN,0.0,NaN,NaN,539.2,0.0,NaN,NaN
51816,13,215.32,1,215.32,NaN,215.32,215.32,215.32,NaN,0.0,NaN,NaN,215.32,0.0,NaN,NaN
51944,26,238.65,1,238.65,NaN,238.65,238.65,238.65,NaN,0.0,NaN,NaN,238.65,0.0,NaN,NaN
52123,21,46.45,1,46.45,NaN,46.45,46.45,46.45,NaN,0.0,NaN,NaN,46.45,0.0,NaN,NaN
52565,6,222.6,1,222.6,NaN,222.6,222.6,222.6,NaN,0.0,NaN,NaN,222.6,0.0,NaN,NaN
52780,21,563.15,1,563.15,NaN,563.15,563.15,563.15,NaN,0.0,NaN,NaN,563.15,0.0,NaN,NaN
52858,14,637.5,1,637.5,NaN,637.5,637.5,637.5,NaN,0.0,NaN,NaN,637.5,0.0,NaN,NaN
52865,11,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
53514,25,287.1,1,287.1,NaN,287.1,287.1,287.1,NaN,0.0,NaN,NaN,287.1,0.0,NaN,NaN
53565,28,390.0,1,390.0,NaN,390.0,390.0,390.0,NaN,0.0,NaN,NaN,390.0,0.0,NaN,NaN
53798,3,847.85,1,847.85,NaN,847.85,847.85,847.85,NaN,0.0,NaN,NaN,847.85,0.0,NaN,NaN
54399,10,263.24,1,263.24,NaN,263.24,263.24,263.24,NaN,0.0,NaN,NaN,263.24,0.0,NaN,NaN
54626,26,68.1,1,68.1,NaN,68.1,68.1,68.1,NaN,0.0,NaN,NaN,68.1,0.0,NaN,NaN
54773,8,217.93,1,217.93,NaN,217.93,217.93,217.93,NaN,0.0,NaN,NaN,217.93,0.0,NaN,NaN
55007,18,309.06,1,309.06,NaN,309.06,309.06,309.06,NaN,0.0,NaN,NaN,309.06,0.0,NaN,NaN
55049,24,310.5,1,310.5,NaN,310.5,310.5,310.5,NaN,0.0,NaN,NaN,310.5,0.0,NaN,NaN
55087,15,101.34,1,101.34,NaN,101.34,101.34,101.34,NaN,0.0,NaN,NaN,101.34,0.0,NaN,NaN
55095,4,116.8,1,116.8,NaN,116.8,116.8,116.8,NaN,0.0,NaN,NaN,116.8,0.0,NaN,NaN
55166,1,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
55191,23,140.35,1,140.35,NaN,140.35,140.35,140.35,NaN,0.0,NaN,NaN,140.35,0.0,NaN,NaN
55258,25,316.89,1,316.89,NaN,316.89,316.89,316.89,NaN,0.0,NaN,NaN,316.89,0.0,NaN,NaN
55290,21,458.53,1,458.53,NaN,458.53,458.53,458.53,NaN,0.0,NaN,NaN,458.53,0.0,NaN,NaN
56134,5,644.75,1,644.75,NaN,644.75,644.75,644.75,NaN,0.0,NaN,NaN,644.75,0.0,NaN,NaN
56392,8,312.38,1,312.38,NaN,312.38,312.38,312.38,NaN,0.0,NaN,NaN,312.38,0.0,NaN,NaN
56597,9,50.8,1,50.8,NaN,50.8,50.8,50.8,NaN,0.0,NaN,NaN,50.8,0.0,NaN,NaN
56913,14,304.5,1,304.5,NaN,304.5,304.5,304.5,NaN,0.0,NaN,NaN,304.5,0.0,NaN,NaN
57252,7,596.05,1,596.05,NaN,596.05,596.05,596.05,NaN,0.0,NaN,NaN,596.05,0.0,NaN,NaN
57569,2,302.6,1,302.6,NaN,302.6,302.6,302.6,NaN,0.0,NaN,NaN,302.6,0.0,NaN,NaN
57798,10,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
58306,4,277.8,1,277.8,NaN,277.8,277.8,277.8,NaN,0.0,NaN,NaN,277.8,0.0,NaN,NaN
58384,1,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
58442,14,69.4,1,69.4,NaN,69.4,69.4,69.4,NaN,0.0,NaN,NaN,69.4,0.0,NaN,NaN
59019,14,594.0,1,594.0,NaN,594.0,594.0,594.0,NaN,0.0,NaN,NaN,594.0,0.0,NaN,NaN
59424,30,151.65,1,151.65,NaN,151.65,151.65,151.65,NaN,0.0,NaN,NaN,151.65,0.0,NaN,NaN
59475,1,309.88,1,309.88,NaN,309.88,309.88,309.88,NaN,0.0,NaN,NaN,309.88,0.0,NaN,NaN
59517,24,112.86,1,112.86,NaN,112.86,112.86,112.86,NaN,0.0,NaN,NaN,112.86,0.0,NaN,NaN
59714,25,409.2,1,409.2,NaN,409.2,409.2,409.2,NaN,0.0,NaN,NaN,409.2,0.0,NaN,NaN
59767,22,498.16,1,498.16,NaN,498.16,498.16,498.16,NaN,0.0,NaN,NaN,498.16,0.0,NaN,NaN
59805,27,422.55,1,422.55,NaN,422.55,422.55,422.55,NaN,0.0,NaN,NaN,422.55,0.0,NaN,NaN
60064,15,174.6,1,174.6,NaN,174.6,174.6,174.6,NaN,0.0,NaN,NaN,174.6,0.0,NaN,NaN
60088,31,840.24,1,840.24,NaN,840.24,840.24,840.24,NaN,0.0,NaN,NaN,840.24,0.0,NaN,NaN
60095,23,212.34,1,212.34,NaN,212.34,212.34,212.34,NaN,0.0,NaN,NaN,212.34,0.0,NaN,NaN
60175,6,360.65,1,360.65,NaN,360.65,360.65,360.65,NaN,0.0,NaN,NaN,360.65,0.0,NaN,NaN
60429,18,257.89,1,257.89,NaN,257.89,257.89,257.89,NaN,0.0,NaN,NaN,257.89,0.0,NaN,NaN
60506,19,305.43,1,305.43,NaN,305.43,305.43,305.43,NaN,0.0,NaN,NaN,305.43,0.0,NaN,NaN
60515,31,126.32,1,126.32,NaN,126.32,126.32,126.32,NaN,0.0,NaN,NaN,126.32,0.0,NaN,NaN
60689,14,665.52,1,665.52,NaN,665.52,665.52,665.52,NaN,0.0,NaN,NaN,665.52,0.0,NaN,NaN
61078,28,302.88,1,302.88,NaN,302.88,302.88,302.88,NaN,0.0,NaN,NaN,302.88,0.0,NaN,NaN
61365,27,112.05,1,112.05,NaN,112.05,112.05,112.05,NaN,0.0,NaN,NaN,112.05,0.0,NaN,NaN
61509,26,377.36,1,377.36,NaN,377.36,377.36,377.36,NaN,0.0,NaN,NaN,377.36,0.0,NaN,NaN
61768,2,316.09,1,316.09,NaN,316.09,316.09,316.09,NaN,0.0,NaN,NaN,316.09,0.0,NaN,NaN
62010,11,62.12,1,62.12,NaN,62.12,62.12,62.12,NaN,0.0,NaN,NaN,62.12,0.0,NaN,NaN
62108,5,417.4,1,417.4,NaN,417.4,417.4,417.4,NaN,0.0,NaN,NaN,417.4,0.0,NaN,NaN
62236,3,266.7,1,266.7,NaN,266.7,266.7,266.7,NaN,0.0,NaN,NaN,266.7,0.0,NaN,NaN
62280,1,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
62336,13,655.24,1,655.24,NaN,655.24,655.24,655.24,NaN,0.0,NaN,NaN,655.24,0.0,NaN,NaN
62451,22,127.29,1,127.29,NaN,127.29,127.29,127.29,NaN,0.0,NaN,NaN,127.29,0.0,NaN,NaN
62500,17,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
62622,12,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
62752,5,323.95,1,323.95,NaN,323.95,323.95,323.95,NaN,0.0,NaN,NaN,323.95,0.0,NaN,NaN
62965,30,306.13,1,306.13,NaN,306.13,306.13,306.13,NaN,0.0,NaN,NaN,306.13,0.0,NaN,NaN
63020,9,171.82,1,171.82,NaN,171.82,171.82,171.82,NaN,0.0,NaN,NaN,171.82,0.0,NaN,NaN
63134,29,339.6,1,339.6,NaN,339.6,339.6,339.6,NaN,0.0,NaN,NaN,339.6,0.0,NaN,NaN
63228,30,337.92,1,337.92,NaN,337.92,337.92,337.92,NaN,0.0,NaN,NaN,337.92,0.0,NaN,NaN
63270,14,424.0,1,424.0,NaN,424.0,424.0,424.0,NaN,0.0,NaN,NaN,424.0,0.0,NaN,NaN
63577,18,1100.55,1,1100.55,NaN,1100.55,1100.55,1100.55,NaN,0.0,NaN,NaN,1100.55,0.0,NaN,NaN
63612,20,247.14,1,247.14,NaN,247.14,247.14,247.14,NaN,0.0,NaN,NaN,247.14,0.0,NaN,NaN
63716,27,368.1,1,368.1,NaN,368.1,368.1,368.1,NaN,0.0,NaN,NaN,368.1,0.0,NaN,NaN
63746,16,397.36,1,397.36,NaN,397.36,397.36,397.36,NaN,0.0,NaN,NaN,397.36,0.0,NaN,NaN
64036,14,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
64547,11,26.36,1,26.36,NaN,26.36,26.36,26.36,NaN,0.0,NaN,NaN,26.36,0.0,NaN,NaN
64598,30,354.01,1,354.01,NaN,354.01,354.01,354.01,NaN,0.0,NaN,NaN,354.01,0.0,NaN,NaN
64606,15,273.66,1,273.66,NaN,273.66,273.66,273.66,NaN,0.0,NaN,NaN,273.66,0.0,NaN,NaN
64625,31,599.45,1,599.45,NaN,599.45,599.45,599.45,NaN,0.0,NaN,NaN,599.45,0.0,NaN,NaN
64755,7,491.71,1,491.71,NaN,491.71,491.71,491.71,NaN,0.0,NaN,NaN,491.71,0.0,NaN,NaN
64774,13,1001.21,1,1001.21,NaN,1001.21,1001.21,1001.21,NaN,0.0,NaN,NaN,1001.21,0.0,NaN,NaN
64881,3,103.72,1,103.72,NaN,103.72,103.72,103.72,NaN,0.0,NaN,NaN,103.72,0.0,NaN,NaN
65037,16,455.3,1,455.3,NaN,455.3,455.3,455.3,NaN,0.0,NaN,NaN,455.3,0.0,NaN,NaN
65138,21,13.44,1,13.44,NaN,13.44,13.44,13.44,NaN,0.0,NaN,NaN,13.44,0.0,NaN,NaN
65140,8,510.27,1,510.27,NaN,510.27,510.27,510.27,NaN,0.0,NaN,NaN,510.27,0.0,NaN,NaN
65243,9,411.48,1,411.48,NaN,411.48,411.48,411.48,NaN,0.0,NaN,NaN,411.48,0.0,NaN,NaN
65271,17,274.56,1,274.56,NaN,274.56,274.56,274.56,NaN,0.0,NaN,NaN,274.56,0.0,NaN,NaN
65289,4,120.25,1,120.25,NaN,120.25,120.25,120.25,NaN,0.0,NaN,NaN,120.25,0.0,NaN,NaN
65655,15,123.62,1,123.62,NaN,123.62,123.62,123.62,NaN,0.0,NaN,NaN,123.62,0.0,NaN,NaN
66197,25,279.77,1,279.77,NaN,279.77,279.77,279.77,NaN,0.0,NaN,NaN,279.77,0.0,NaN,NaN
66381,30,272.26,1,272.26,NaN,272.26,272.26,272.26,NaN,0.0,NaN,NaN,272.26,0.0,NaN,NaN
66965,24,244.12,1,244.12,NaN,244.12,244.12,244.12,NaN,0.0,NaN,NaN,244.12,0.0,NaN,NaN
67143,4,501.37,1,501.37,NaN,501.37,501.37,501.37,NaN,0.0,NaN,NaN,501.37,0.0,NaN,NaN
67166,16,52.8,1,52.8,NaN,52.8,52.8,52.8,NaN,0.0,NaN,NaN,52.8,0.0,NaN,NaN
67293,6,112.81,1,112.81,NaN,112.81,112.81,112.81,NaN,0.0,NaN,NaN,112.81,0.0,NaN,NaN
67665,9,158.65,1,158.65,NaN,158.65,158.65,158.65,NaN,0.0,NaN,NaN,158.65,0.0,NaN,NaN
67756,24,300.65,1,300.65,NaN,300.65,300.65,300.65,NaN,0.0,NaN,NaN,300.65,0.0,NaN,NaN
67784,27,153.34,1,153.34,NaN,153.34,153.34,153.34,NaN,0.0,NaN,NaN,153.34,0.0,NaN,NaN
67915,23,375.26,1,375.26,NaN,375.26,375.26,375.26,NaN,0.0,NaN,NaN,375.26,0.0,NaN,NaN
68334,6,134.38,1,134.38,NaN,134.38,134.38,134.38,NaN,0.0,NaN,NaN,134.38,0.0,NaN,NaN
68689,7,396.96,1,396.96,NaN,396.96,396.96,396.96,NaN,0.0,NaN,NaN,396.96,0.0,NaN,NaN
68700,18,1056.11,1,1056.11,NaN,1056.11,1056.11,1056.11,NaN,0.0,NaN,NaN,1056.11,0.0,NaN,NaN
68899,24,165.24,1,165.24,NaN,165.24,165.24,165.24,NaN,0.0,NaN,NaN,165.24,0.0,NaN,NaN
69217,1,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
69251,15,1572.73,1,1572.73,NaN,1572.73,1572.73,1572.73,NaN,0.0,NaN,NaN,1572.73,0.0,NaN,NaN
69321,11,416.65,1,416.65,NaN,416.65,416.65,416.65,NaN,0.0,NaN,NaN,416.65,0.0,NaN,NaN
69509,6,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
69595,17,534.34,1,534.34,NaN,534.34,534.34,534.34,NaN,0.0,NaN,NaN,534.34,0.0,NaN,NaN
70131,2,307.49,1,307.49,NaN,307.49,307.49,307.49,NaN,0.0,NaN,NaN,307.49,0.0,NaN,NaN
70224,3,1708.68,1,1708.68,NaN,1708.68,1708.68,1708.68,NaN,0.0,NaN,NaN,1708.68,0.0,NaN,NaN
70514,30,250.86,1,250.86,NaN,250.86,250.86,250.86,NaN,0.0,NaN,NaN,250.86,0.0,NaN,NaN
70636,16,137.14,1,137.14,NaN,137.14,137.14,137.14,NaN,0.0,NaN,NaN,137.14,0.0,NaN,NaN
70787,16,249.72,1,249.72,NaN,249.72,249.72,249.72,NaN,0.0,NaN,NaN,249.72,0.0,NaN,NaN
70850,29,105.0,1,105.0,NaN,105.0,105.0,105.0,NaN,0.0,NaN,NaN,105.0,0.0,NaN,NaN
71145,6,422.08,1,422.08,NaN,422.08,422.08,422.08,NaN,0.0,NaN,NaN,422.08,0.0,NaN,NaN
71272,10,1047.12,1,1047.12,NaN,1047.12,1047.12,1047.12,NaN,0.0,NaN,NaN,1047.12,0.0,NaN,NaN
71597,13,556.26,1,556.26,NaN,556.26,556.26,556.26,NaN,0.0,NaN,NaN,556.26,0.0,NaN,NaN
72216,19,395.05,1,395.05,NaN,395.05,395.05,395.05,NaN,0.0,NaN,NaN,395.05,0.0,NaN,NaN
72454,31,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
72783,11,716.0,1,716.0,NaN,716.0,716.0,716.0,NaN,0.0,NaN,NaN,716.0,0.0,NaN,NaN
73001,29,384.14,1,384.14,NaN,384.14,384.14,384.14,NaN,0.0,NaN,NaN,384.14,0.0,NaN,NaN
73741,29,133.59,1,133.59,NaN,133.59,133.59,133.59,NaN,0.0,NaN,NaN,133.59,0.0,NaN,NaN
73895,5,273.1,1,273.1,NaN,273.1,273.1,273.1,NaN,0.0,NaN,NaN,273.1,0.0,NaN,NaN
74005,12,1313.52,1,1313.52,NaN,1313.52,1313.52,1313.52,NaN,0.0,NaN,NaN,1313.52,0.0,NaN,NaN
74053,16,70.8,1,70.8,NaN,70.8,70.8,70.8,NaN,0.0,NaN,NaN,70.8,0.0,NaN,NaN
74528,18,1416.0,1,1416.0,NaN,1416.0,1416.0,1416.0,NaN,0.0,NaN,NaN,1416.0,0.0,NaN,NaN
74802,16,561.73,1,561.73,NaN,561.73,561.73,561.73,NaN,0.0,NaN,NaN,561.73,0.0,NaN,NaN
74856,26,223.22,1,223.22,NaN,223.22,223.22,223.22,NaN,0.0,NaN,NaN,223.22,0.0,NaN,NaN
74900,8,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
75452,9,1210.28,1,1210.28,NaN,1210.28,1210.28,1210.28,NaN,0.0,NaN,NaN,1210.28,0.0,NaN,NaN
76082,2,189.65,1,189.65,NaN,189.65,189.65,189.65,NaN,0.0,NaN,NaN,189.65,0.0,NaN,NaN
76100,6,482.4,1,482.4,NaN,482.4,482.4,482.4,NaN,0.0,NaN,NaN,482.4,0.0,NaN,NaN
76315,7,205.57,1,205.57,NaN,205.57,205.57,205.57,NaN,0.0,NaN,NaN,205.57,0.0,NaN,NaN
