txn_id,nextReviewTime_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
60847,2,320.88,1,320.88,NaN,320.88,320.88,320.88,NaN,0.0,NaN,NaN,320.88,0.0,NaN,NaN
60930,2,214.15,1,214.15,NaN,214.15,214.15,214.15,NaN,0.0,NaN,NaN,214.15,0.0,NaN,NaN
60985,3,209.99,1,209.99,NaN,209.99,209.99,209.99,NaN,0.0,NaN,NaN,209.99,0.0,NaN,NaN
61061,1,223.22,1,223.22,NaN,223.22,223.22,223.22,NaN,0.0,NaN,NaN,223.22,0.0,NaN,NaN
61318,1,1128.6,1,1128.6,NaN,1128.6,1128.6,1128.6,NaN,0.0,NaN,NaN,1128.6,0.0,NaN,NaN
61458,2,302.44,1,302.44,NaN,302.44,302.44,302.44,NaN,0.0,NaN,NaN,302.44,0.0,NaN,NaN
61500,1,214.5,1,214.5,NaN,214.5,214.5,214.5,NaN,0.0,NaN,NaN,214.5,0.0,NaN,NaN
62363,1,631.49,1,631.49,NaN,631.49,631.49,631.49,NaN,0.0,NaN,NaN,631.49,0.0,NaN,NaN
62722,1,343.08,1,343.08,NaN,343.08,343.08,343.08,NaN,0.0,NaN,NaN,343.08,0.0,NaN,NaN
62754,2,933.3,1,933.3,NaN,933.3,933.3,933.3,NaN,0.0,NaN,NaN,933.3,0.0,NaN,NaN
62824,2,419.8,1,419.8,NaN,419.8,419.8,419.8,NaN,0.0,NaN,NaN,419.8,0.0,NaN,NaN
62935,2,316.95,1,316.95,NaN,316.95,316.95,316.95,NaN,0.0,NaN,NaN,316.95,0.0,NaN,NaN
63075,3,188.16,1,188.16,NaN,188.16,188.16,188.16,NaN,0.0,NaN,NaN,188.16,0.0,NaN,NaN
63194,3,747.24,1,747.24,NaN,747.24,747.24,747.24,NaN,0.0,NaN,NaN,747.24,0.0,NaN,NaN
63231,2,159.56,1,159.56,NaN,159.56,159.56,159.56,NaN,0.0,NaN,NaN,159.56,0.0,NaN,NaN
63430,1,100.44,1,100.44,NaN,100.44,100.44,100.44,NaN,0.0,NaN,NaN,100.44,0.0,NaN,NaN
63594,2,218.0,1,218.0,NaN,218.0,218.0,218.0,NaN,0.0,NaN,NaN,218.0,0.0,NaN,NaN
63932,1,39.12,1,39.12,NaN,39.12,39.12,39.12,NaN,0.0,NaN,NaN,39.12,0.0,NaN,NaN
64043,2,459.75,1,459.75,NaN,459.75,459.75,459.75,NaN,0.0,NaN,NaN,459.75,0.0,NaN,NaN
64418,2,5.76,1,5.76,NaN,5.76,5.76,5.76,NaN,0.0,NaN,NaN,5.76,0.0,NaN,NaN
65896,1,108.53,1,108.53,NaN,108.53,108.53,108.53,NaN,0.0,NaN,NaN,108.53,0.0,NaN,NaN
66498,2,321.46,1,321.46,NaN,321.46,321.46,321.46,NaN,0.0,NaN,NaN,321.46,0.0,NaN,NaN
66695,3,312.75,1,312.75,NaN,312.75,312.75,312.75,NaN,0.0,NaN,NaN,312.75,0.0,NaN,NaN
66764,1,819.0,1,819.0,NaN,819.0,819.0,819.0,NaN,0.0,NaN,NaN,819.0,0.0,NaN,NaN
66769,2,28.88,1,28.88,NaN,28.88,28.88,28.88,NaN,0.0,NaN,NaN,28.88,0.0,NaN,NaN
66857,1,2215.25,1,2215.25,NaN,2215.25,2215.25,2215.25,NaN,0.0,NaN,NaN,2215.25,0.0,NaN,NaN
67146,2,243.65,1,243.65,NaN,243.65,243.65,243.65,NaN,0.0,NaN,NaN,243.65,0.0,NaN,NaN
67216,2,915.46,1,915.46,NaN,915.46,915.46,915.46,NaN,0.0,NaN,NaN,915.46,0.0,NaN,NaN
67300,2,1037.1,1,1037.1,NaN,1037.1,1037.1,1037.1,NaN,0.0,NaN,NaN,1037.1,0.0,NaN,NaN
68233,1,110.14,1,110.14,NaN,110.14,110.14,110.14,NaN,0.0,NaN,NaN,110.14,0.0,NaN,NaN
68374,3,267.32,1,267.32,NaN,267.32,267.32,267.32,NaN,0.0,NaN,NaN,267.32,0.0,NaN,NaN
68485,1,1024.44,1,1024.44,NaN,1024.44,1024.44,1024.44,NaN,0.0,NaN,NaN,1024.44,0.0,NaN,NaN
68492,3,1.68,1,1.68,NaN,1.68,1.68,1.68,NaN,0.0,NaN,NaN,1.68,0.0,NaN,NaN
68624,3,308.71,1,308.71,NaN,308.71,308.71,308.71,NaN,0.0,NaN,NaN,308.71,0.0,NaN,NaN
68697,1,188.54,1,188.54,NaN,188.54,188.54,188.54,NaN,0.0,NaN,NaN,188.54,0.0,NaN,NaN
68936,2,205.1,1,205.1,NaN,205.1,205.1,205.1,NaN,0.0,NaN,NaN,205.1,0.0,NaN,NaN
69416,2,224.12,1,224.12,NaN,224.12,224.12,224.12,NaN,0.0,NaN,NaN,224.12,0.0,NaN,NaN
69704,3,209.62,1,209.62,NaN,209.62,209.62,209.62,NaN,0.0,NaN,NaN,209.62,0.0,NaN,NaN
69708,1,337.0,1,337.0,NaN,337.0,337.0,337.0,NaN,0.0,NaN,NaN,337.0,0.0,NaN,NaN
69769,2,193.75,1,193.75,NaN,193.75,193.75,193.75,NaN,0.0,NaN,NaN,193.75,0.0,NaN,NaN
69843,1,378.12,1,378.12,NaN,378.12,378.12,378.12,NaN,0.0,NaN,NaN,378.12,0.0,NaN,NaN
70015,2,301.5,1,301.5,NaN,301.5,301.5,301.5,NaN,0.0,NaN,NaN,301.5,0.0,NaN,NaN
70502,2,205.71,1,205.71,NaN,205.71,205.71,205.71,NaN,0.0,NaN,NaN,205.71,0.0,NaN,NaN
70684,1,302.5,1,302.5,NaN,302.5,302.5,302.5,NaN,0.0,NaN,NaN,302.5,0.0,NaN,NaN
70777,3,309.5,1,309.5,NaN,309.5,309.5,309.5,NaN,0.0,NaN,NaN,309.5,0.0,NaN,NaN
70881,1,306.19,1,306.19,NaN,306.19,306.19,306.19,NaN,0.0,NaN,NaN,306.19,0.0,NaN,NaN
71099,2,1179.64,1,1179.64,NaN,1179.64,1179.64,1179.64,NaN,0.0,NaN,NaN,1179.64,0.0,NaN,NaN
71177,1,208.8,1,208.8,NaN,208.8,208.8,208.8,NaN,0.0,NaN,NaN,208.8,0.0,NaN,NaN
71435,1,110.04,1,110.04,NaN,110.04,110.04,110.04,NaN,0.0,NaN,NaN,110.04,0.0,NaN,NaN
71534,1,253.55,1,253.55,NaN,253.55,253.55,253.55,NaN,0.0,NaN,NaN,253.55,0.0,NaN,NaN
71577,3,356.75,1,356.75,NaN,356.75,356.75,356.75,NaN,0.0,NaN,NaN,356.75,0.0,NaN,NaN
72151,2,408.38,1,408.38,NaN,408.38,408.38,408.38,NaN,0.0,NaN,NaN,408.38,0.0,NaN,NaN
72442,1,690.6,1,690.6,NaN,690.6,690.6,690.6,NaN,0.0,NaN,NaN,690.6,0.0,NaN,NaN
72588,1,248.07,1,248.07,NaN,248.07,248.07,248.07,NaN,0.0,NaN,NaN,248.07,0.0,NaN,NaN
72700,3,318.57,1,318.57,NaN,318.57,318.57,318.57,NaN,0.0,NaN,NaN,318.57,0.0,NaN,NaN
72786,1,973.84,1,973.84,NaN,973.84,973.84,973.84,NaN,0.0,NaN,NaN,973.84,0.0,NaN,NaN
72854,2,184.83,1,184.83,NaN,184.83,184.83,184.83,NaN,0.0,NaN,NaN,184.83,0.0,NaN,NaN
73119,2,646.57,1,646.57,NaN,646.57,646.57,646.57,NaN,0.0,NaN,NaN,646.57,0.0,NaN,NaN
73174,2,269.16,1,269.16,NaN,269.16,269.16,269.16,NaN,0.0,NaN,NaN,269.16,0.0,NaN,NaN
73284,2,432.2,1,432.2,NaN,432.2,432.2,432.2,NaN,0.0,NaN,NaN,432.2,0.0,NaN,NaN
75239,3,302.36,1,302.36,NaN,302.36,302.36,302.36,NaN,0.0,NaN,NaN,302.36,0.0,NaN,NaN
75274,1,254.18,1,254.18,NaN,254.18,254.18,254.18,NaN,0.0,NaN,NaN,254.18,0.0,NaN,NaN
75479,3,459.06,1,459.06,NaN,459.06,459.06,459.06,NaN,0.0,NaN,NaN,459.06,0.0,NaN,NaN
75526,3,302.65,1,302.65,NaN,302.65,302.65,302.65,NaN,0.0,NaN,NaN,302.65,0.0,NaN,NaN
75624,2,2159.3,1,2159.3,NaN,2159.3,2159.3,2159.3,NaN,0.0,NaN,NaN,2159.3,0.0,NaN,NaN
75776,1,527.1,1,527.1,NaN,527.1,527.1,527.1,NaN,0.0,NaN,NaN,527.1,0.0,NaN,NaN
76013,3,142.04,1,142.04,NaN,142.04,142.04,142.04,NaN,0.0,NaN,NaN,142.04,0.0,NaN,NaN
76450,1,1177.64,1,1177.64,NaN,1177.64,1177.64,1177.64,NaN,0.0,NaN,NaN,1177.64,0.0,NaN,NaN
76517,1,502.09,1,502.09,NaN,502.09,502.09,502.09,NaN,0.0,NaN,NaN,502.09,0.0,NaN,NaN
76693,3,521.53,1,521.53,NaN,521.53,521.53,521.53,NaN,0.0,NaN,NaN,521.53,0.0,NaN,NaN
77073,2,306.3,1,306.3,NaN,306.3,306.3,306.3,NaN,0.0,NaN,NaN,306.3,0.0,NaN,NaN
77079,3,189.4,1,189.4,NaN,189.4,189.4,189.4,NaN,0.0,NaN,NaN,189.4,0.0,NaN,NaN
77235,2,184.01,1,184.01,NaN,184.01,184.01,184.01,NaN,0.0,NaN,NaN,184.01,0.0,NaN,NaN
77304,2,278.58,1,278.58,NaN,278.58,278.58,278.58,NaN,0.0,NaN,NaN,278.58,0.0,NaN,NaN
77606,1,315.78,1,315.78,NaN,315.78,315.78,315.78,NaN,0.0,NaN,NaN,315.78,0.0,NaN,NaN
78214,3,340.2,1,340.2,NaN,340.2,340.2,340.2,NaN,0.0,NaN,NaN,340.2,0.0,NaN,NaN
78235,1,278.52,1,278.52,NaN,278.52,278.52,278.52,NaN,0.0,NaN,NaN,278.52,0.0,NaN,NaN
78487,3,668.11,1,668.11,NaN,668.11,668.11,668.11,NaN,0.0,NaN,NaN,668.11,0.0,NaN,NaN
78744,1,439.88,1,439.88,NaN,439.88,439.88,439.88,NaN,0.0,NaN,NaN,439.88,0.0,NaN,NaN
79236,3,349.83,1,349.83,NaN,349.83,349.83,349.83,NaN,0.0,NaN,NaN,349.83,0.0,NaN,NaN
79552,2,397.06,1,397.06,NaN,397.06,397.06,397.06,NaN,0.0,NaN,NaN,397.06,0.0,NaN,NaN
79730,1,149.23,1,149.23,NaN,149.23,149.23,149.23,NaN,0.0,NaN,NaN,149.23,0.0,NaN,NaN
79733,3,509.23,1,509.23,NaN,509.23,509.23,509.23,NaN,0.0,NaN,NaN,509.23,0.0,NaN,NaN
79795,3,372.68,1,372.68,NaN,372.68,372.68,372.68,NaN,0.0,NaN,NaN,372.68,0.0,NaN,NaN
79840,1,2068.49,1,2068.49,NaN,2068.49,2068.49,2068.49,NaN,0.0,NaN,NaN,2068.49,0.0,NaN,NaN
80020,3,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
80657,2,177.91,1,177.91,NaN,177.91,177.91,177.91,NaN,0.0,NaN,NaN,177.91,0.0,NaN,NaN
81314,2,414.25,1,414.25,NaN,414.25,414.25,414.25,NaN,0.0,NaN,NaN,414.25,0.0,NaN,NaN
81362,3,44.55,1,44.55,NaN,44.55,44.55,44.55,NaN,0.0,NaN,NaN,44.55,0.0,NaN,NaN
81486,2,164.23,1,164.23,NaN,164.23,164.23,164.23,NaN,0.0,NaN,NaN,164.23,0.0,NaN,NaN
81594,2,104.2,1,104.2,NaN,104.2,104.2,104.2,NaN,0.0,NaN,NaN,104.2,0.0,NaN,NaN
81906,3,301.14,1,301.14,NaN,301.14,301.14,301.14,NaN,0.0,NaN,NaN,301.14,0.0,NaN,NaN
81935,1,158.42,1,158.42,NaN,158.42,158.42,158.42,NaN,0.0,NaN,NaN,158.42,0.0,NaN,NaN
81951,1,392.76,1,392.76,NaN,392.76,392.76,392.76,NaN,0.0,NaN,NaN,392.76,0.0,NaN,NaN
82550,3,94.02,1,94.02,NaN,94.02,94.02,94.02,NaN,0.0,NaN,NaN,94.02,0.0,NaN,NaN
82726,3,169.2,1,169.2,NaN,169.2,169.2,169.2,NaN,0.0,NaN,NaN,169.2,0.0,NaN,NaN
82737,3,402.22,1,402.22,NaN,402.22,402.22,402.22,NaN,0.0,NaN,NaN,402.22,0.0,NaN,NaN
82944,2,204.22,1,204.22,NaN,204.22,204.22,204.22,NaN,0.0,NaN,NaN,204.22,0.0,NaN,NaN
83150,3,360.0,1,360.0,NaN,360.0,360.0,360.0,NaN,0.0,NaN,NaN,360.0,0.0,NaN,NaN
83518,2,156.1,1,156.1,NaN,156.1,156.1,156.1,NaN,0.0,NaN,NaN,156.1,0.0,NaN,NaN
84061,1,329.92,1,329.92,NaN,329.92,329.92,329.92,NaN,0.0,NaN,NaN,329.92,0.0,NaN,NaN
84285,3,140.64,1,140.64,NaN,140.64,140.64,140.64,NaN,0.0,NaN,NaN,140.64,0.0,NaN,NaN
84606,1,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
84688,3,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
84903,2,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
84904,3,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
85124,3,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
85543,3,6.3,1,6.3,NaN,6.3,6.3,6.3,NaN,0.0,NaN,NaN,6.3,0.0,NaN,NaN
85552,1,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
86038,1,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
86103,3,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
86268,1,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
86295,3,4037.77,1,4037.77,NaN,4037.77,4037.77,4037.77,NaN,0.0,NaN,NaN,4037.77,0.0,NaN,NaN
86463,3,6.01,1,6.01,NaN,6.01,6.01,6.01,NaN,0.0,NaN,NaN,6.01,0.0,NaN,NaN
86543,2,38.21,1,38.21,NaN,38.21,38.21,38.21,NaN,0.0,NaN,NaN,38.21,0.0,NaN,NaN
86639,3,3.6,1,3.6,NaN,3.6,3.6,3.6,NaN,0.0,NaN,NaN,3.6,0.0,NaN,NaN
86888,2,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
86973,1,27.0,1,27.0,NaN,27.0,27.0,27.0,NaN,0.0,NaN,NaN,27.0,0.0,NaN,NaN
87105,2,44.0,1,44.0,NaN,44.0,44.0,44.0,NaN,0.0,NaN,NaN,44.0,0.0,NaN,NaN
87463,3,10.37,1,10.37,NaN,10.37,10.37,10.37,NaN,0.0,NaN,NaN,10.37,0.0,NaN,NaN
87818,1,34.13,1,34.13,NaN,34.13,34.13,34.13,NaN,0.0,NaN,NaN,34.13,0.0,NaN,NaN
87923,1,5.8,1,5.8,NaN,5.8,5.8,5.8,NaN,0.0,NaN,NaN,5.8,0.0,NaN,NaN
88055,1,244.8,1,244.8,NaN,244.8,244.8,244.8,NaN,0.0,NaN,NaN,244.8,0.0,NaN,NaN
88231,1,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
88382,1,6.76,1,6.76,NaN,6.76,6.76,6.76,NaN,0.0,NaN,NaN,6.76,0.0,NaN,NaN
88546,2,9.6,1,9.6,NaN,9.6,9.6,9.6,NaN,0.0,NaN,NaN,9.6,0.0,NaN,NaN
88755,1,21.18,1,21.18,NaN,21.18,21.18,21.18,NaN,0.0,NaN,NaN,21.18,0.0,NaN,NaN
88972,1,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
89329,1,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
50413,3,333.72,1,333.72,NaN,333.72,333.72,333.72,NaN,0.0,NaN,NaN,333.72,0.0,NaN,NaN
50428,1,406.56,1,406.56,NaN,406.56,406.56,406.56,NaN,0.0,NaN,NaN,406.56,0.0,NaN,NaN
50751,1,113.48,1,113.48,NaN,113.48,113.48,113.48,NaN,0.0,NaN,NaN,113.48,0.0,NaN,NaN
51218,3,103.68,1,103.68,NaN,103.68,103.68,103.68,NaN,0.0,NaN,NaN,103.68,0.0,NaN,NaN
51425,1,383.07,1,383.07,NaN,383.07,383.07,383.07,NaN,0.0,NaN,NaN,383.07,0.0,NaN,NaN
52730,1,199.44,1,199.44,NaN,199.44,199.44,199.44,NaN,0.0,NaN,NaN,199.44,0.0,NaN,NaN
52783,2,1520.11,1,1520.11,NaN,1520.11,1520.11,1520.11,NaN,0.0,NaN,NaN,1520.11,0.0,NaN,NaN
52802,3,224.11,1,224.11,NaN,224.11,224.11,224.11,NaN,0.0,NaN,NaN,224.11,0.0,NaN,NaN
52837,1,175.15,1,175.15,NaN,175.15,175.15,175.15,NaN,0.0,NaN,NaN,175.15,0.0,NaN,NaN
52861,2,387.4,1,387.4,NaN,387.4,387.4,387.4,NaN,0.0,NaN,NaN,387.4,0.0,NaN,NaN
52863,1,311.07,1,311.07,NaN,311.07,311.07,311.07,NaN,0.0,NaN,NaN,311.07,0.0,NaN,NaN
53207,1,1358.29,1,1358.29,NaN,1358.29,1358.29,1358.29,NaN,0.0,NaN,NaN,1358.29,0.0,NaN,NaN
53322,2,660.0,1,660.0,NaN,660.0,660.0,660.0,NaN,0.0,NaN,NaN,660.0,0.0,NaN,NaN
53422,1,58.19,1,58.19,NaN,58.19,58.19,58.19,NaN,0.0,NaN,NaN,58.19,0.0,NaN,NaN
53620,3,740.39,1,740.39,NaN,740.39,740.39,740.39,NaN,0.0,NaN,NaN,740.39,0.0,NaN,NaN
53873,1,2661.24,1,2661.24,NaN,2661.24,2661.24,2661.24,NaN,0.0,NaN,NaN,2661.24,0.0,NaN,NaN
54168,3,220.59,1,220.59,NaN,220.59,220.59,220.59,NaN,0.0,NaN,NaN,220.59,0.0,NaN,NaN
54402,1,192.2,1,192.2,NaN,192.2,192.2,192.2,NaN,0.0,NaN,NaN,192.2,0.0,NaN,NaN
55260,2,1380.4,1,1380.4,NaN,1380.4,1380.4,1380.4,NaN,0.0,NaN,NaN,1380.4,0.0,NaN,NaN
55298,3,188.7,1,188.7,NaN,188.7,188.7,188.7,NaN,0.0,NaN,NaN,188.7,0.0,NaN,NaN
55395,3,173.05,1,173.05,NaN,173.05,173.05,173.05,NaN,0.0,NaN,NaN,173.05,0.0,NaN,NaN
55546,1,928.58,1,928.58,NaN,928.58,928.58,928.58,NaN,0.0,NaN,NaN,928.58,0.0,NaN,NaN
55555,2,277.81,1,277.81,NaN,277.81,277.81,277.81,NaN,0.0,NaN,NaN,277.81,0.0,NaN,NaN
55624,3,413.22,1,413.22,NaN,413.22,413.22,413.22,NaN,0.0,NaN,NaN,413.22,0.0,NaN,NaN
55673,2,542.15,1,542.15,NaN,542.15,542.15,542.15,NaN,0.0,NaN,NaN,542.15,0.0,NaN,NaN
55842,3,212.52,1,212.52,NaN,212.52,212.52,212.52,NaN,0.0,NaN,NaN,212.52,0.0,NaN,NaN
55848,3,1480.2,1,1480.2,NaN,1480.2,1480.2,1480.2,NaN,0.0,NaN,NaN,1480.2,0.0,NaN,NaN
55873,3,151.55,1,151.55,NaN,151.55,151.55,151.55,NaN,0.0,NaN,NaN,151.55,0.0,NaN,NaN
55928,1,635.41,1,635.41,NaN,635.41,635.41,635.41,NaN,0.0,NaN,NaN,635.41,0.0,NaN,NaN
56498,3,303.03,1,303.03,NaN,303.03,303.03,303.03,NaN,0.0,NaN,NaN,303.03,0.0,NaN,NaN
56727,1,455.04,1,455.04,NaN,455.04,455.04,455.04,NaN,0.0,NaN,NaN,455.04,0.0,NaN,NaN
56868,1,118.5,1,118.5,NaN,118.5,118.5,118.5,NaN,0.0,NaN,NaN,118.5,0.0,NaN,NaN
56905,2,380.5,1,380.5,NaN,380.5,380.5,380.5,NaN,0.0,NaN,NaN,380.5,0.0,NaN,NaN
56994,1,124.95,1,124.95,NaN,124.95,124.95,124.95,NaN,0.0,NaN,NaN,124.95,0.0,NaN,NaN
57572,3,462.2,1,462.2,NaN,462.2,462.2,462.2,NaN,0.0,NaN,NaN,462.2,0.0,NaN,NaN
57811,2,147.6,1,147.6,NaN,147.6,147.6,147.6,NaN,0.0,NaN,NaN,147.6,0.0,NaN,NaN
57930,3,178.5,1,178.5,NaN,178.5,178.5,178.5,NaN,0.0,NaN,NaN,178.5,0.0,NaN,NaN
58063,1,401.3,1,401.3,NaN,401.3,401.3,401.3,NaN,0.0,NaN,NaN,401.3,0.0,NaN,NaN
58309,3,246.61,1,246.61,NaN,246.61,246.61,246.61,NaN,0.0,NaN,NaN,246.61,0.0,NaN,NaN
58610,2,388.45,1,388.45,NaN,388.45,388.45,388.45,NaN,0.0,NaN,NaN,388.45,0.0,NaN,NaN
59128,2,639.82,1,639.82,NaN,639.82,639.82,639.82,NaN,0.0,NaN,NaN,639.82,0.0,NaN,NaN
59299,3,718.6,1,718.6,NaN,718.6,718.6,718.6,NaN,0.0,NaN,NaN,718.6,0.0,NaN,NaN
59324,3,173.25,1,173.25,NaN,173.25,173.25,173.25,NaN,0.0,NaN,NaN,173.25,0.0,NaN,NaN
59430,2,475.88,1,475.88,NaN,475.88,475.88,475.88,NaN,0.0,NaN,NaN,475.88,0.0,NaN,NaN
59505,1,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
59557,2,737.42,1,737.42,NaN,737.42,737.42,737.42,NaN,0.0,NaN,NaN,737.42,0.0,NaN,NaN
59708,2,185.05,1,185.05,NaN,185.05,185.05,185.05,NaN,0.0,NaN,NaN,185.05,0.0,NaN,NaN
59748,2,431.65,1,431.65,NaN,431.65,431.65,431.65,NaN,0.0,NaN,NaN,431.65,0.0,NaN,NaN
60202,1,144.35,1,144.35,NaN,144.35,144.35,144.35,NaN,0.0,NaN,NaN,144.35,0.0,NaN,NaN
60204,2,142.2,1,142.2,NaN,142.2,142.2,142.2,NaN,0.0,NaN,NaN,142.2,0.0,NaN,NaN
60421,1,335.0,1,335.0,NaN,335.0,335.0,335.0,NaN,0.0,NaN,NaN,335.0,0.0,NaN,NaN
60613,2,147.6,1,147.6,NaN,147.6,147.6,147.6,NaN,0.0,NaN,NaN,147.6,0.0,NaN,NaN
60970,3,8142.75,1,8142.75,NaN,8142.75,8142.75,8142.75,NaN,0.0,NaN,NaN,8142.75,0.0,NaN,NaN
62194,1,209.18,1,209.18,NaN,209.18,209.18,209.18,NaN,0.0,NaN,NaN,209.18,0.0,NaN,NaN
62274,2,109.32,1,109.32,NaN,109.32,109.32,109.32,NaN,0.0,NaN,NaN,109.32,0.0,NaN,NaN
62412,1,564.96,1,564.96,NaN,564.96,564.96,564.96,NaN,0.0,NaN,NaN,564.96,0.0,NaN,NaN
62417,3,467.43,1,467.43,NaN,467.43,467.43,467.43,NaN,0.0,NaN,NaN,467.43,0.0,NaN,NaN
62492,2,427.97,1,427.97,NaN,427.97,427.97,427.97,NaN,0.0,NaN,NaN,427.97,0.0,NaN,NaN
62718,3,267.55,1,267.55,NaN,267.55,267.55,267.55,NaN,0.0,NaN,NaN,267.55,0.0,NaN,NaN
63076,2,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
63163,2,293.25,1,293.25,NaN,293.25,293.25,293.25,NaN,0.0,NaN,NaN,293.25,0.0,NaN,NaN
63458,3,783.67,1,783.67,NaN,783.67,783.67,783.67,NaN,0.0,NaN,NaN,783.67,0.0,NaN,NaN
63525,3,260.21,1,260.21,NaN,260.21,260.21,260.21,NaN,0.0,NaN,NaN,260.21,0.0,NaN,NaN
63572,2,146.4,1,146.4,NaN,146.4,146.4,146.4,NaN,0.0,NaN,NaN,146.4,0.0,NaN,NaN
64494,3,299.78,1,299.78,NaN,299.78,299.78,299.78,NaN,0.0,NaN,NaN,299.78,0.0,NaN,NaN
64725,3,2133.4,1,2133.4,NaN,2133.4,2133.4,2133.4,NaN,0.0,NaN,NaN,2133.4,0.0,NaN,NaN
64788,3,513.26,1,513.26,NaN,513.26,513.26,513.26,NaN,0.0,NaN,NaN,513.26,0.0,NaN,NaN
64812,3,480.98,1,480.98,NaN,480.98,480.98,480.98,NaN,0.0,NaN,NaN,480.98,0.0,NaN,NaN
64866,2,690.34,1,690.34,NaN,690.34,690.34,690.34,NaN,0.0,NaN,NaN,690.34,0.0,NaN,NaN
64996,3,302.46,1,302.46,NaN,302.46,302.46,302.46,NaN,0.0,NaN,NaN,302.46,0.0,NaN,NaN
65211,1,174.27,1,174.27,NaN,174.27,174.27,174.27,NaN,0.0,NaN,NaN,174.27,0.0,NaN,NaN
65325,2,178.52,1,178.52,NaN,178.52,178.52,178.52,NaN,0.0,NaN,NaN,178.52,0.0,NaN,NaN
65452,1,342.11,1,342.11,NaN,342.11,342.11,342.11,NaN,0.0,NaN,NaN,342.11,0.0,NaN,NaN
65587,1,1754.97,1,1754.97,NaN,1754.97,1754.97,1754.97,NaN,0.0,NaN,NaN,1754.97,0.0,NaN,NaN
65660,2,630.84,1,630.84,NaN,630.84,630.84,630.84,NaN,0.0,NaN,NaN,630.84,0.0,NaN,NaN
65661,2,52.5,1,52.5,NaN,52.5,52.5,52.5,NaN,0.0,NaN,NaN,52.5,0.0,NaN,NaN
66151,2,406.46,1,406.46,NaN,406.46,406.46,406.46,NaN,0.0,NaN,NaN,406.46,0.0,NaN,NaN
66217,2,131.06,1,131.06,NaN,131.06,131.06,131.06,NaN,0.0,NaN,NaN,131.06,0.0,NaN,NaN
66505,1,107.6,1,107.6,NaN,107.6,107.6,107.6,NaN,0.0,NaN,NaN,107.6,0.0,NaN,NaN
66571,3,672.9,1,672.9,NaN,672.9,672.9,672.9,NaN,0.0,NaN,NaN,672.9,0.0,NaN,NaN
66652,2,215.25,1,215.25,NaN,215.25,215.25,215.25,NaN,0.0,NaN,NaN,215.25,0.0,NaN,NaN
66909,2,454.28,1,454.28,NaN,454.28,454.28,454.28,NaN,0.0,NaN,NaN,454.28,0.0,NaN,NaN
67225,1,317.4,1,317.4,NaN,317.4,317.4,317.4,NaN,0.0,NaN,NaN,317.4,0.0,NaN,NaN
67683,3,323.09,1,323.09,NaN,323.09,323.09,323.09,NaN,0.0,NaN,NaN,323.09,0.0,NaN,NaN
67812,3,116.13,1,116.13,NaN,116.13,116.13,116.13,NaN,0.0,NaN,NaN,116.13,0.0,NaN,NaN
68220,2,101.15,1,101.15,NaN,101.15,101.15,101.15,NaN,0.0,NaN,NaN,101.15,0.0,NaN,NaN
68328,1,218.44,1,218.44,NaN,218.44,218.44,218.44,NaN,0.0,NaN,NaN,218.44,0.0,NaN,NaN
