txn_id,sourceTimestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
77064,3,307.19,1,307.19,NaN,307.19,307.19,307.19,NaN,0.0,NaN,NaN,307.19,0.0,NaN,NaN
77146,3,292.25,1,292.25,NaN,292.25,292.25,292.25,NaN,0.0,NaN,NaN,292.25,0.0,NaN,NaN
77208,3,115.15,1,115.15,NaN,115.15,115.15,115.15,NaN,0.0,NaN,NaN,115.15,0.0,NaN,NaN
77593,3,449.3,1,449.3,NaN,449.3,449.3,449.3,NaN,0.0,NaN,NaN,449.3,0.0,NaN,NaN
77820,3,76.96,1,76.96,NaN,76.96,76.96,76.96,NaN,0.0,NaN,NaN,76.96,0.0,NaN,NaN
77837,3,305.36,1,305.36,NaN,305.36,305.36,305.36,NaN,0.0,NaN,NaN,305.36,0.0,NaN,NaN
77997,3,530.37,1,530.37,NaN,530.37,530.37,530.37,NaN,0.0,NaN,NaN,530.37,0.0,NaN,NaN
78442,3,5292.72,1,5292.72,NaN,5292.72,5292.72,5292.72,NaN,0.0,NaN,NaN,5292.72,0.0,NaN,NaN
78816,3,840.82,1,840.82,NaN,840.82,840.82,840.82,NaN,0.0,NaN,NaN,840.82,0.0,NaN,NaN
78841,3,115.23,1,115.23,NaN,115.23,115.23,115.23,NaN,0.0,NaN,NaN,115.23,0.0,NaN,NaN
78849,3,268.08,1,268.08,NaN,268.08,268.08,268.08,NaN,0.0,NaN,NaN,268.08,0.0,NaN,NaN
79194,3,550.44,1,550.44,NaN,550.44,550.44,550.44,NaN,0.0,NaN,NaN,550.44,0.0,NaN,NaN
79411,3,1014.61,1,1014.61,NaN,1014.61,1014.61,1014.61,NaN,0.0,NaN,NaN,1014.61,0.0,NaN,NaN
79448,3,384.88,1,384.88,NaN,384.88,384.88,384.88,NaN,0.0,NaN,NaN,384.88,0.0,NaN,NaN
79454,3,299.21,1,299.21,NaN,299.21,299.21,299.21,NaN,0.0,NaN,NaN,299.21,0.0,NaN,NaN
79512,3,431.56,1,431.56,NaN,431.56,431.56,431.56,NaN,0.0,NaN,NaN,431.56,0.0,NaN,NaN
80274,3,1301.0,1,1301.0,NaN,1301.0,1301.0,1301.0,NaN,0.0,NaN,NaN,1301.0,0.0,NaN,NaN
80665,3,599.16,1,599.16,NaN,599.16,599.16,599.16,NaN,0.0,NaN,NaN,599.16,0.0,NaN,NaN
80721,3,446.9,1,446.9,NaN,446.9,446.9,446.9,NaN,0.0,NaN,NaN,446.9,0.0,NaN,NaN
80777,3,325.44,1,325.44,NaN,325.44,325.44,325.44,NaN,0.0,NaN,NaN,325.44,0.0,NaN,NaN
80961,3,509.96,1,509.96,NaN,509.96,509.96,509.96,NaN,0.0,NaN,NaN,509.96,0.0,NaN,NaN
81303,3,29.5,1,29.5,NaN,29.5,29.5,29.5,NaN,0.0,NaN,NaN,29.5,0.0,NaN,NaN
81985,3,302.34,1,302.34,NaN,302.34,302.34,302.34,NaN,0.0,NaN,NaN,302.34,0.0,NaN,NaN
82180,3,125.83,1,125.83,NaN,125.83,125.83,125.83,NaN,0.0,NaN,NaN,125.83,0.0,NaN,NaN
82219,3,470.9,1,470.9,NaN,470.9,470.9,470.9,NaN,0.0,NaN,NaN,470.9,0.0,NaN,NaN
82445,3,93.84,1,93.84,NaN,93.84,93.84,93.84,NaN,0.0,NaN,NaN,93.84,0.0,NaN,NaN
82589,3,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
82640,3,574.98,1,574.98,NaN,574.98,574.98,574.98,NaN,0.0,NaN,NaN,574.98,0.0,NaN,NaN
82647,3,138.21,1,138.21,NaN,138.21,138.21,138.21,NaN,0.0,NaN,NaN,138.21,0.0,NaN,NaN
82791,3,506.96,1,506.96,NaN,506.96,506.96,506.96,NaN,0.0,NaN,NaN,506.96,0.0,NaN,NaN
82947,3,264.65,1,264.65,NaN,264.65,264.65,264.65,NaN,0.0,NaN,NaN,264.65,0.0,NaN,NaN
83008,3,545.78,1,545.78,NaN,545.78,545.78,545.78,NaN,0.0,NaN,NaN,545.78,0.0,NaN,NaN
83066,3,485.13,1,485.13,NaN,485.13,485.13,485.13,NaN,0.0,NaN,NaN,485.13,0.0,NaN,NaN
83208,3,243.73,1,243.73,NaN,243.73,243.73,243.73,NaN,0.0,NaN,NaN,243.73,0.0,NaN,NaN
83272,3,247.1,1,247.1,NaN,247.1,247.1,247.1,NaN,0.0,NaN,NaN,247.1,0.0,NaN,NaN
83309,3,122.68,1,122.68,NaN,122.68,122.68,122.68,NaN,0.0,NaN,NaN,122.68,0.0,NaN,NaN
83626,3,1225.0,1,1225.0,NaN,1225.0,1225.0,1225.0,NaN,0.0,NaN,NaN,1225.0,0.0,NaN,NaN
83654,3,41.99,1,41.99,NaN,41.99,41.99,41.99,NaN,0.0,NaN,NaN,41.99,0.0,NaN,NaN
83986,3,270.0,1,270.0,NaN,270.0,270.0,270.0,NaN,0.0,NaN,NaN,270.0,0.0,NaN,NaN
84074,3,190.18,1,190.18,NaN,190.18,190.18,190.18,NaN,0.0,NaN,NaN,190.18,0.0,NaN,NaN
84140,3,294.18,1,294.18,NaN,294.18,294.18,294.18,NaN,0.0,NaN,NaN,294.18,0.0,NaN,NaN
84208,3,447.65,1,447.65,NaN,447.65,447.65,447.65,NaN,0.0,NaN,NaN,447.65,0.0,NaN,NaN
84319,3,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
84490,3,9.3,1,9.3,NaN,9.3,9.3,9.3,NaN,0.0,NaN,NaN,9.3,0.0,NaN,NaN
84544,3,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
84814,3,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
84953,3,14.0,1,14.0,NaN,14.0,14.0,14.0,NaN,0.0,NaN,NaN,14.0,0.0,NaN,NaN
85093,3,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
85109,3,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
85203,3,12.02,1,12.02,NaN,12.02,12.02,12.02,NaN,0.0,NaN,NaN,12.02,0.0,NaN,NaN
85389,3,59.5,1,59.5,NaN,59.5,59.5,59.5,NaN,0.0,NaN,NaN,59.5,0.0,NaN,NaN
85448,3,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
85472,3,62.13,1,62.13,NaN,62.13,62.13,62.13,NaN,0.0,NaN,NaN,62.13,0.0,NaN,NaN
85958,3,44.85,1,44.85,NaN,44.85,44.85,44.85,NaN,0.0,NaN,NaN,44.85,0.0,NaN,NaN
86092,3,120.33,1,120.33,NaN,120.33,120.33,120.33,NaN,0.0,NaN,NaN,120.33,0.0,NaN,NaN
86481,3,54.0,1,54.0,NaN,54.0,54.0,54.0,NaN,0.0,NaN,NaN,54.0,0.0,NaN,NaN
86757,3,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
86761,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
86888,3,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
87403,3,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
87448,3,12.25,1,12.25,NaN,12.25,12.25,12.25,NaN,0.0,NaN,NaN,12.25,0.0,NaN,NaN
87497,3,23.6,1,23.6,NaN,23.6,23.6,23.6,NaN,0.0,NaN,NaN,23.6,0.0,NaN,NaN
87536,3,26.48,1,26.48,NaN,26.48,26.48,26.48,NaN,0.0,NaN,NaN,26.48,0.0,NaN,NaN
88023,3,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
88085,3,9.25,1,9.25,NaN,9.25,9.25,9.25,NaN,0.0,NaN,NaN,9.25,0.0,NaN,NaN
88202,3,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
88245,3,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
88320,3,7.47,1,7.47,NaN,7.47,7.47,7.47,NaN,0.0,NaN,NaN,7.47,0.0,NaN,NaN
88807,3,14.5,1,14.5,NaN,14.5,14.5,14.5,NaN,0.0,NaN,NaN,14.5,0.0,NaN,NaN
89061,3,26.4,1,26.4,NaN,26.4,26.4,26.4,NaN,0.0,NaN,NaN,26.4,0.0,NaN,NaN
89235,3,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
89285,3,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
89621,3,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
89829,3,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
90133,3,1.7,1,1.7,NaN,1.7,1.7,1.7,NaN,0.0,NaN,NaN,1.7,0.0,NaN,NaN
90886,3,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
50091,3,842.12,1,842.12,NaN,842.12,842.12,842.12,NaN,0.0,NaN,NaN,842.12,0.0,NaN,NaN
50118,3,191.06,1,191.06,NaN,191.06,191.06,191.06,NaN,0.0,NaN,NaN,191.06,0.0,NaN,NaN
50583,3,135.0,1,135.0,NaN,135.0,135.0,135.0,NaN,0.0,NaN,NaN,135.0,0.0,NaN,NaN
50589,3,135.33,1,135.33,NaN,135.33,135.33,135.33,NaN,0.0,NaN,NaN,135.33,0.0,NaN,NaN
51013,3,230.4,1,230.4,NaN,230.4,230.4,230.4,NaN,0.0,NaN,NaN,230.4,0.0,NaN,NaN
51038,3,172.0,1,172.0,NaN,172.0,172.0,172.0,NaN,0.0,NaN,NaN,172.0,0.0,NaN,NaN
51096,3,310.57,1,310.57,NaN,310.57,310.57,310.57,NaN,0.0,NaN,NaN,310.57,0.0,NaN,NaN
51371,3,428.6,1,428.6,NaN,428.6,428.6,428.6,NaN,0.0,NaN,NaN,428.6,0.0,NaN,NaN
51601,3,193.22,1,193.22,NaN,193.22,193.22,193.22,NaN,0.0,NaN,NaN,193.22,0.0,NaN,NaN
51704,3,230.1,1,230.1,NaN,230.1,230.1,230.1,NaN,0.0,NaN,NaN,230.1,0.0,NaN,NaN
51796,3,312.4,1,312.4,NaN,312.4,312.4,312.4,NaN,0.0,NaN,NaN,312.4,0.0,NaN,NaN
52143,3,210.75,1,210.75,NaN,210.75,210.75,210.75,NaN,0.0,NaN,NaN,210.75,0.0,NaN,NaN
52320,3,183.74,1,183.74,NaN,183.74,183.74,183.74,NaN,0.0,NaN,NaN,183.74,0.0,NaN,NaN
52771,3,432.0,1,432.0,NaN,432.0,432.0,432.0,NaN,0.0,NaN,NaN,432.0,0.0,NaN,NaN
52837,3,175.15,1,175.15,NaN,175.15,175.15,175.15,NaN,0.0,NaN,NaN,175.15,0.0,NaN,NaN
53307,3,250.0,1,250.0,NaN,250.0,250.0,250.0,NaN,0.0,NaN,NaN,250.0,0.0,NaN,NaN
53431,3,120.73,1,120.73,NaN,120.73,120.73,120.73,NaN,0.0,NaN,NaN,120.73,0.0,NaN,NaN
54011,3,233.08,1,233.08,NaN,233.08,233.08,233.08,NaN,0.0,NaN,NaN,233.08,0.0,NaN,NaN
54354,3,494.64,1,494.64,NaN,494.64,494.64,494.64,NaN,0.0,NaN,NaN,494.64,0.0,NaN,NaN
54405,3,218.52,1,218.52,NaN,218.52,218.52,218.52,NaN,0.0,NaN,NaN,218.52,0.0,NaN,NaN
54478,3,161.2,1,161.2,NaN,161.2,161.2,161.2,NaN,0.0,NaN,NaN,161.2,0.0,NaN,NaN
54561,3,505.98,1,505.98,NaN,505.98,505.98,505.98,NaN,0.0,NaN,NaN,505.98,0.0,NaN,NaN
54834,3,319.4,1,319.4,NaN,319.4,319.4,319.4,NaN,0.0,NaN,NaN,319.4,0.0,NaN,NaN
55187,3,132.25,1,132.25,NaN,132.25,132.25,132.25,NaN,0.0,NaN,NaN,132.25,0.0,NaN,NaN
55393,3,698.26,1,698.26,NaN,698.26,698.26,698.26,NaN,0.0,NaN,NaN,698.26,0.0,NaN,NaN
55795,3,1972.7,1,1972.7,NaN,1972.7,1972.7,1972.7,NaN,0.0,NaN,NaN,1972.7,0.0,NaN,NaN
55944,3,109.0,1,109.0,NaN,109.0,109.0,109.0,NaN,0.0,NaN,NaN,109.0,0.0,NaN,NaN
55964,3,101.19,1,101.19,NaN,101.19,101.19,101.19,NaN,0.0,NaN,NaN,101.19,0.0,NaN,NaN
56292,3,54.3,1,54.3,NaN,54.3,54.3,54.3,NaN,0.0,NaN,NaN,54.3,0.0,NaN,NaN
56422,3,374.64,1,374.64,NaN,374.64,374.64,374.64,NaN,0.0,NaN,NaN,374.64,0.0,NaN,NaN
57040,3,209.94,1,209.94,NaN,209.94,209.94,209.94,NaN,0.0,NaN,NaN,209.94,0.0,NaN,NaN
57177,3,117.93,1,117.93,NaN,117.93,117.93,117.93,NaN,0.0,NaN,NaN,117.93,0.0,NaN,NaN
57574,3,152.55,1,152.55,NaN,152.55,152.55,152.55,NaN,0.0,NaN,NaN,152.55,0.0,NaN,NaN
57628,3,344.9,1,344.9,NaN,344.9,344.9,344.9,NaN,0.0,NaN,NaN,344.9,0.0,NaN,NaN
57673,3,87.8,1,87.8,NaN,87.8,87.8,87.8,NaN,0.0,NaN,NaN,87.8,0.0,NaN,NaN
57821,3,114.56,1,114.56,NaN,114.56,114.56,114.56,NaN,0.0,NaN,NaN,114.56,0.0,NaN,NaN
58055,3,515.9,1,515.9,NaN,515.9,515.9,515.9,NaN,0.0,NaN,NaN,515.9,0.0,NaN,NaN
58232,3,324.7,1,324.7,NaN,324.7,324.7,324.7,NaN,0.0,NaN,NaN,324.7,0.0,NaN,NaN
58506,3,459.0,1,459.0,NaN,459.0,459.0,459.0,NaN,0.0,NaN,NaN,459.0,0.0,NaN,NaN
58726,3,206.7,1,206.7,NaN,206.7,206.7,206.7,NaN,0.0,NaN,NaN,206.7,0.0,NaN,NaN
59202,3,312.0,1,312.0,NaN,312.0,312.0,312.0,NaN,0.0,NaN,NaN,312.0,0.0,NaN,NaN
59247,3,768.83,1,768.83,NaN,768.83,768.83,768.83,NaN,0.0,NaN,NaN,768.83,0.0,NaN,NaN
59334,3,138.24,1,138.24,NaN,138.24,138.24,138.24,NaN,0.0,NaN,NaN,138.24,0.0,NaN,NaN
59391,3,117.43,1,117.43,NaN,117.43,117.43,117.43,NaN,0.0,NaN,NaN,117.43,0.0,NaN,NaN
59834,3,224.73,1,224.73,NaN,224.73,224.73,224.73,NaN,0.0,NaN,NaN,224.73,0.0,NaN,NaN
59992,3,417.93,1,417.93,NaN,417.93,417.93,417.93,NaN,0.0,NaN,NaN,417.93,0.0,NaN,NaN
60002,3,102.44,1,102.44,NaN,102.44,102.44,102.44,NaN,0.0,NaN,NaN,102.44,0.0,NaN,NaN
60291,3,2016.0,1,2016.0,NaN,2016.0,2016.0,2016.0,NaN,0.0,NaN,NaN,2016.0,0.0,NaN,NaN
60409,3,24.75,1,24.75,NaN,24.75,24.75,24.75,NaN,0.0,NaN,NaN,24.75,0.0,NaN,NaN
61051,3,75.66,1,75.66,NaN,75.66,75.66,75.66,NaN,0.0,NaN,NaN,75.66,0.0,NaN,NaN
61083,3,128.01,1,128.01,NaN,128.01,128.01,128.01,NaN,0.0,NaN,NaN,128.01,0.0,NaN,NaN
61151,3,307.0,1,307.0,NaN,307.0,307.0,307.0,NaN,0.0,NaN,NaN,307.0,0.0,NaN,NaN
61177,3,305.9,1,305.9,NaN,305.9,305.9,305.9,NaN,0.0,NaN,NaN,305.9,0.0,NaN,NaN
61269,3,186.9,1,186.9,NaN,186.9,186.9,186.9,NaN,0.0,NaN,NaN,186.9,0.0,NaN,NaN
61491,3,95.85,1,95.85,NaN,95.85,95.85,95.85,NaN,0.0,NaN,NaN,95.85,0.0,NaN,NaN
61513,3,368.26,1,368.26,NaN,368.26,368.26,368.26,NaN,0.0,NaN,NaN,368.26,0.0,NaN,NaN
61522,3,331.5,1,331.5,NaN,331.5,331.5,331.5,NaN,0.0,NaN,NaN,331.5,0.0,NaN,NaN
61627,3,344.86,1,344.86,NaN,344.86,344.86,344.86,NaN,0.0,NaN,NaN,344.86,0.0,NaN,NaN
61853,3,431.6,1,431.6,NaN,431.6,431.6,431.6,NaN,0.0,NaN,NaN,431.6,0.0,NaN,NaN
61908,3,918.4,1,918.4,NaN,918.4,918.4,918.4,NaN,0.0,NaN,NaN,918.4,0.0,NaN,NaN
61979,3,305.21,1,305.21,NaN,305.21,305.21,305.21,NaN,0.0,NaN,NaN,305.21,0.0,NaN,NaN
62016,3,7.8,1,7.8,NaN,7.8,7.8,7.8,NaN,0.0,NaN,NaN,7.8,0.0,NaN,NaN
62134,3,519.68,1,519.68,NaN,519.68,519.68,519.68,NaN,0.0,NaN,NaN,519.68,0.0,NaN,NaN
62194,3,209.18,1,209.18,NaN,209.18,209.18,209.18,NaN,0.0,NaN,NaN,209.18,0.0,NaN,NaN
62648,3,259.2,1,259.2,NaN,259.2,259.2,259.2,NaN,0.0,NaN,NaN,259.2,0.0,NaN,NaN
62654,3,414.77,1,414.77,NaN,414.77,414.77,414.77,NaN,0.0,NaN,NaN,414.77,0.0,NaN,NaN
62828,3,691.54,1,691.54,NaN,691.54,691.54,691.54,NaN,0.0,NaN,NaN,691.54,0.0,NaN,NaN
62909,3,374.6,1,374.6,NaN,374.6,374.6,374.6,NaN,0.0,NaN,NaN,374.6,0.0,NaN,NaN
62933,3,184.55,1,184.55,NaN,184.55,184.55,184.55,NaN,0.0,NaN,NaN,184.55,0.0,NaN,NaN
62997,3,114.6,1,114.6,NaN,114.6,114.6,114.6,NaN,0.0,NaN,NaN,114.6,0.0,NaN,NaN
63115,3,386.96,1,386.96,NaN,386.96,386.96,386.96,NaN,0.0,NaN,NaN,386.96,0.0,NaN,NaN
63145,3,278.78,1,278.78,NaN,278.78,278.78,278.78,NaN,0.0,NaN,NaN,278.78,0.0,NaN,NaN
63538,3,373.04,1,373.04,NaN,373.04,373.04,373.04,NaN,0.0,NaN,NaN,373.04,0.0,NaN,NaN
63556,3,797.48,1,797.48,NaN,797.48,797.48,797.48,NaN,0.0,NaN,NaN,797.48,0.0,NaN,NaN
63773,3,259.27,1,259.27,NaN,259.27,259.27,259.27,NaN,0.0,NaN,NaN,259.27,0.0,NaN,NaN
63777,3,541.95,1,541.95,NaN,541.95,541.95,541.95,NaN,0.0,NaN,NaN,541.95,0.0,NaN,NaN
63840,3,1440.9,1,1440.9,NaN,1440.9,1440.9,1440.9,NaN,0.0,NaN,NaN,1440.9,0.0,NaN,NaN
64093,3,57.5,1,57.5,NaN,57.5,57.5,57.5,NaN,0.0,NaN,NaN,57.5,0.0,NaN,NaN
64153,3,507.7,1,507.7,NaN,507.7,507.7,507.7,NaN,0.0,NaN,NaN,507.7,0.0,NaN,NaN
64343,3,891.42,1,891.42,NaN,891.42,891.42,891.42,NaN,0.0,NaN,NaN,891.42,0.0,NaN,NaN
64524,3,203.98,1,203.98,NaN,203.98,203.98,203.98,NaN,0.0,NaN,NaN,203.98,0.0,NaN,NaN
64668,3,297.0,1,297.0,NaN,297.0,297.0,297.0,NaN,0.0,NaN,NaN,297.0,0.0,NaN,NaN
64684,3,213.8,1,213.8,NaN,213.8,213.8,213.8,NaN,0.0,NaN,NaN,213.8,0.0,NaN,NaN
64761,3,462.96,1,462.96,NaN,462.96,462.96,462.96,NaN,0.0,NaN,NaN,462.96,0.0,NaN,NaN
64878,3,555.8,1,555.8,NaN,555.8,555.8,555.8,NaN,0.0,NaN,NaN,555.8,0.0,NaN,NaN
65067,3,305.4,1,305.4,NaN,305.4,305.4,305.4,NaN,0.0,NaN,NaN,305.4,0.0,NaN,NaN
65201,3,832.02,1,832.02,NaN,832.02,832.02,832.02,NaN,0.0,NaN,NaN,832.02,0.0,NaN,NaN
65293,3,655.79,1,655.79,NaN,655.79,655.79,655.79,NaN,0.0,NaN,NaN,655.79,0.0,NaN,NaN
65514,3,13.2,1,13.2,NaN,13.2,13.2,13.2,NaN,0.0,NaN,NaN,13.2,0.0,NaN,NaN
65542,3,195.9,1,195.9,NaN,195.9,195.9,195.9,NaN,0.0,NaN,NaN,195.9,0.0,NaN,NaN
65967,3,154.15,1,154.15,NaN,154.15,154.15,154.15,NaN,0.0,NaN,NaN,154.15,0.0,NaN,NaN
66125,3,342.21,1,342.21,NaN,342.21,342.21,342.21,NaN,0.0,NaN,NaN,342.21,0.0,NaN,NaN
66205,3,445.42,1,445.42,NaN,445.42,445.42,445.42,NaN,0.0,NaN,NaN,445.42,0.0,NaN,NaN
66317,3,184.2,1,184.2,NaN,184.2,184.2,184.2,NaN,0.0,NaN,NaN,184.2,0.0,NaN,NaN
66452,3,289.96,1,289.96,NaN,289.96,289.96,289.96,NaN,0.0,NaN,NaN,289.96,0.0,NaN,NaN
66874,3,225.95,1,225.95,NaN,225.95,225.95,225.95,NaN,0.0,NaN,NaN,225.95,0.0,NaN,NaN
66971,3,269.49,1,269.49,NaN,269.49,269.49,269.49,NaN,0.0,NaN,NaN,269.49,0.0,NaN,NaN
67119,3,302.92,1,302.92,NaN,302.92,302.92,302.92,NaN,0.0,NaN,NaN,302.92,0.0,NaN,NaN
67261,3,488.4,1,488.4,NaN,488.4,488.4,488.4,NaN,0.0,NaN,NaN,488.4,0.0,NaN,NaN
67436,3,168.2,1,168.2,NaN,168.2,168.2,168.2,NaN,0.0,NaN,NaN,168.2,0.0,NaN,NaN
67534,3,211.69,1,211.69,NaN,211.69,211.69,211.69,NaN,0.0,NaN,NaN,211.69,0.0,NaN,NaN
67620,3,550.64,1,550.64,NaN,550.64,550.64,550.64,NaN,0.0,NaN,NaN,550.64,0.0,NaN,NaN
67865,3,120.0,1,120.0,NaN,120.0,120.0,120.0,NaN,0.0,NaN,NaN,120.0,0.0,NaN,NaN
68093,3,357.4,1,357.4,NaN,357.4,357.4,357.4,NaN,0.0,NaN,NaN,357.4,0.0,NaN,NaN
68347,3,196.86,1,196.86,NaN,196.86,196.86,196.86,NaN,0.0,NaN,NaN,196.86,0.0,NaN,NaN
68388,3,660.26,1,660.26,NaN,660.26,660.26,660.26,NaN,0.0,NaN,NaN,660.26,0.0,NaN,NaN
68717,3,738.06,1,738.06,NaN,738.06,738.06,738.06,NaN,0.0,NaN,NaN,738.06,0.0,NaN,NaN
69218,3,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
69763,3,169.8,1,169.8,NaN,169.8,169.8,169.8,NaN,0.0,NaN,NaN,169.8,0.0,NaN,NaN
70275,3,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
70398,3,125.7,1,125.7,NaN,125.7,125.7,125.7,NaN,0.0,NaN,NaN,125.7,0.0,NaN,NaN
70424,3,319.55,1,319.55,NaN,319.55,319.55,319.55,NaN,0.0,NaN,NaN,319.55,0.0,NaN,NaN
70590,3,184.26,1,184.26,NaN,184.26,184.26,184.26,NaN,0.0,NaN,NaN,184.26,0.0,NaN,NaN
70591,3,365.82,1,365.82,NaN,365.82,365.82,365.82,NaN,0.0,NaN,NaN,365.82,0.0,NaN,NaN
70967,3,1246.49,1,1246.49,NaN,1246.49,1246.49,1246.49,NaN,0.0,NaN,NaN,1246.49,0.0,NaN,NaN
71075,3,424.06,1,424.06,NaN,424.06,424.06,424.06,NaN,0.0,NaN,NaN,424.06,0.0,NaN,NaN
71248,3,373.8,1,373.8,NaN,373.8,373.8,373.8,NaN,0.0,NaN,NaN,373.8,0.0,NaN,NaN
71652,3,315.65,1,315.65,NaN,315.65,315.65,315.65,NaN,0.0,NaN,NaN,315.65,0.0,NaN,NaN
71728,3,520.31,1,520.31,NaN,520.31,520.31,520.31,NaN,0.0,NaN,NaN,520.31,0.0,NaN,NaN
71989,3,442.66,1,442.66,NaN,442.66,442.66,442.66,NaN,0.0,NaN,NaN,442.66,0.0,NaN,NaN
72306,3,414.82,1,414.82,NaN,414.82,414.82,414.82,NaN,0.0,NaN,NaN,414.82,0.0,NaN,NaN
72599,3,1642.18,1,1642.18,NaN,1642.18,1642.18,1642.18,NaN,0.0,NaN,NaN,1642.18,0.0,NaN,NaN
73029,3,49.92,1,49.92,NaN,49.92,49.92,49.92,NaN,0.0,NaN,NaN,49.92,0.0,NaN,NaN
73248,3,248.7,1,248.7,NaN,248.7,248.7,248.7,NaN,0.0,NaN,NaN,248.7,0.0,NaN,NaN
73442,3,457.14,1,457.14,NaN,457.14,457.14,457.14,NaN,0.0,NaN,NaN,457.14,0.0,NaN,NaN
73995,3,530.77,1,530.77,NaN,530.77,530.77,530.77,NaN,0.0,NaN,NaN,530.77,0.0,NaN,NaN
74062,3,372.48,1,372.48,NaN,372.48,372.48,372.48,NaN,0.0,NaN,NaN,372.48,0.0,NaN,NaN
74374,3,326.8,1,326.8,NaN,326.8,326.8,326.8,NaN,0.0,NaN,NaN,326.8,0.0,NaN,NaN
74725,3,409.08,1,409.08,NaN,409.08,409.08,409.08,NaN,0.0,NaN,NaN,409.08,0.0,NaN,NaN
74726,3,185.87,1,185.87,NaN,185.87,185.87,185.87,NaN,0.0,NaN,NaN,185.87,0.0,NaN,NaN
74886,3,281.75,1,281.75,NaN,281.75,281.75,281.75,NaN,0.0,NaN,NaN,281.75,0.0,NaN,NaN
74915,3,188.41,1,188.41,NaN,188.41,188.41,188.41,NaN,0.0,NaN,NaN,188.41,0.0,NaN,NaN
74941,3,675.72,1,675.72,NaN,675.72,675.72,675.72,NaN,0.0,NaN,NaN,675.72,0.0,NaN,NaN
74946,3,566.4,1,566.4,NaN,566.4,566.4,566.4,NaN,0.0,NaN,NaN,566.4,0.0,NaN,NaN
74961,3,1377.55,1,1377.55,NaN,1377.55,1377.55,1377.55,NaN,0.0,NaN,NaN,1377.55,0.0,NaN,NaN
75268,3,192.25,1,192.25,NaN,192.25,192.25,192.25,NaN,0.0,NaN,NaN,192.25,0.0,NaN,NaN
76055,3,140.95,1,140.95,NaN,140.95,140.95,140.95,NaN,0.0,NaN,NaN,140.95,0.0,NaN,NaN
76268,3,352.7,1,352.7,NaN,352.7,352.7,352.7,NaN,0.0,NaN,NaN,352.7,0.0,NaN,NaN
76662,3,157.05,1,157.05,NaN,157.05,157.05,157.05,NaN,0.0,NaN,NaN,157.05,0.0,NaN,NaN
76721,3,425.38,1,425.38,NaN,425.38,425.38,425.38,NaN,0.0,NaN,NaN,425.38,0.0,NaN,NaN
