txn_id,lastReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
60975,12,275.93,1,275.93,NaN,275.93,275.93,275.93,NaN,0.0,NaN,NaN,275.93,0.0,NaN,NaN
61411,14,265.75,1,265.75,NaN,265.75,265.75,265.75,NaN,0.0,NaN,NaN,265.75,0.0,NaN,NaN
61847,9,288.7,1,288.7,NaN,288.7,288.7,288.7,NaN,0.0,NaN,NaN,288.7,0.0,NaN,NaN
61885,3,416.45,1,416.45,NaN,416.45,416.45,416.45,NaN,0.0,NaN,NaN,416.45,0.0,NaN,NaN
62156,22,18.9,1,18.9,NaN,18.9,18.9,18.9,NaN,0.0,NaN,NaN,18.9,0.0,NaN,NaN
62197,1,419.34,1,419.34,NaN,419.34,419.34,419.34,NaN,0.0,NaN,NaN,419.34,0.0,NaN,NaN
62560,7,152.17,1,152.17,NaN,152.17,152.17,152.17,NaN,0.0,NaN,NaN,152.17,0.0,NaN,NaN
62577,9,167.64,1,167.64,NaN,167.64,167.64,167.64,NaN,0.0,NaN,NaN,167.64,0.0,NaN,NaN
62581,1,302.64,1,302.64,NaN,302.64,302.64,302.64,NaN,0.0,NaN,NaN,302.64,0.0,NaN,NaN
62720,30,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
62806,21,392.4,1,392.4,NaN,392.4,392.4,392.4,NaN,0.0,NaN,NaN,392.4,0.0,NaN,NaN
63223,2,537.5,1,537.5,NaN,537.5,537.5,537.5,NaN,0.0,NaN,NaN,537.5,0.0,NaN,NaN
63627,2,185.22,1,185.22,NaN,185.22,185.22,185.22,NaN,0.0,NaN,NaN,185.22,0.0,NaN,NaN
63714,28,313.71,1,313.71,NaN,313.71,313.71,313.71,NaN,0.0,NaN,NaN,313.71,0.0,NaN,NaN
64070,17,159.22,1,159.22,NaN,159.22,159.22,159.22,NaN,0.0,NaN,NaN,159.22,0.0,NaN,NaN
64286,20,161.02,1,161.02,NaN,161.02,161.02,161.02,NaN,0.0,NaN,NaN,161.02,0.0,NaN,NaN
64434,19,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
64436,27,300.14,1,300.14,NaN,300.14,300.14,300.14,NaN,0.0,NaN,NaN,300.14,0.0,NaN,NaN
64645,19,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
64719,4,131.11,1,131.11,NaN,131.11,131.11,131.11,NaN,0.0,NaN,NaN,131.11,0.0,NaN,NaN
64971,11,173.82,1,173.82,NaN,173.82,173.82,173.82,NaN,0.0,NaN,NaN,173.82,0.0,NaN,NaN
65316,20,373.5,1,373.5,NaN,373.5,373.5,373.5,NaN,0.0,NaN,NaN,373.5,0.0,NaN,NaN
65443,4,589.44,1,589.44,NaN,589.44,589.44,589.44,NaN,0.0,NaN,NaN,589.44,0.0,NaN,NaN
65643,12,114.56,1,114.56,NaN,114.56,114.56,114.56,NaN,0.0,NaN,NaN,114.56,0.0,NaN,NaN
65661,13,52.5,1,52.5,NaN,52.5,52.5,52.5,NaN,0.0,NaN,NaN,52.5,0.0,NaN,NaN
66150,26,109.64,1,109.64,NaN,109.64,109.64,109.64,NaN,0.0,NaN,NaN,109.64,0.0,NaN,NaN
66246,8,97.2,1,97.2,NaN,97.2,97.2,97.2,NaN,0.0,NaN,NaN,97.2,0.0,NaN,NaN
66325,21,108.95,1,108.95,NaN,108.95,108.95,108.95,NaN,0.0,NaN,NaN,108.95,0.0,NaN,NaN
67058,25,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
67163,8,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
67199,23,367.5,1,367.5,NaN,367.5,367.5,367.5,NaN,0.0,NaN,NaN,367.5,0.0,NaN,NaN
67351,10,875.28,1,875.28,NaN,875.28,875.28,875.28,NaN,0.0,NaN,NaN,875.28,0.0,NaN,NaN
67402,21,356.1,1,356.1,NaN,356.1,356.1,356.1,NaN,0.0,NaN,NaN,356.1,0.0,NaN,NaN
67877,21,252.45,1,252.45,NaN,252.45,252.45,252.45,NaN,0.0,NaN,NaN,252.45,0.0,NaN,NaN
67956,2,139.2,1,139.2,NaN,139.2,139.2,139.2,NaN,0.0,NaN,NaN,139.2,0.0,NaN,NaN
68044,13,185.7,1,185.7,NaN,185.7,185.7,185.7,NaN,0.0,NaN,NaN,185.7,0.0,NaN,NaN
68638,13,795.8,1,795.8,NaN,795.8,795.8,795.8,NaN,0.0,NaN,NaN,795.8,0.0,NaN,NaN
68646,29,187.18,1,187.18,NaN,187.18,187.18,187.18,NaN,0.0,NaN,NaN,187.18,0.0,NaN,NaN
68800,25,35.1,1,35.1,NaN,35.1,35.1,35.1,NaN,0.0,NaN,NaN,35.1,0.0,NaN,NaN
68838,22,99.6,1,99.6,NaN,99.6,99.6,99.6,NaN,0.0,NaN,NaN,99.6,0.0,NaN,NaN
69076,26,117.48,1,117.48,NaN,117.48,117.48,117.48,NaN,0.0,NaN,NaN,117.48,0.0,NaN,NaN
69150,6,98.16,1,98.16,NaN,98.16,98.16,98.16,NaN,0.0,NaN,NaN,98.16,0.0,NaN,NaN
69522,2,1127.38,1,1127.38,NaN,1127.38,1127.38,1127.38,NaN,0.0,NaN,NaN,1127.38,0.0,NaN,NaN
69840,19,112.33,1,112.33,NaN,112.33,112.33,112.33,NaN,0.0,NaN,NaN,112.33,0.0,NaN,NaN
69957,1,429.12,1,429.12,NaN,429.12,429.12,429.12,NaN,0.0,NaN,NaN,429.12,0.0,NaN,NaN
70560,22,269.28,1,269.28,NaN,269.28,269.28,269.28,NaN,0.0,NaN,NaN,269.28,0.0,NaN,NaN
70588,12,452.16,1,452.16,NaN,452.16,452.16,452.16,NaN,0.0,NaN,NaN,452.16,0.0,NaN,NaN
70593,10,116.88,1,116.88,NaN,116.88,116.88,116.88,NaN,0.0,NaN,NaN,116.88,0.0,NaN,NaN
70778,14,309.5,1,309.5,NaN,309.5,309.5,309.5,NaN,0.0,NaN,NaN,309.5,0.0,NaN,NaN
71095,10,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
71226,10,112.75,1,112.75,NaN,112.75,112.75,112.75,NaN,0.0,NaN,NaN,112.75,0.0,NaN,NaN
71301,11,4913.52,1,4913.52,NaN,4913.52,4913.52,4913.52,NaN,0.0,NaN,NaN,4913.52,0.0,NaN,NaN
71402,16,573.46,1,573.46,NaN,573.46,573.46,573.46,NaN,0.0,NaN,NaN,573.46,0.0,NaN,NaN
71516,17,457.8,1,457.8,NaN,457.8,457.8,457.8,NaN,0.0,NaN,NaN,457.8,0.0,NaN,NaN
71677,17,591.86,1,591.86,NaN,591.86,591.86,591.86,NaN,0.0,NaN,NaN,591.86,0.0,NaN,NaN
71685,10,106.8,1,106.8,NaN,106.8,106.8,106.8,NaN,0.0,NaN,NaN,106.8,0.0,NaN,NaN
71728,19,520.31,1,520.31,NaN,520.31,520.31,520.31,NaN,0.0,NaN,NaN,520.31,0.0,NaN,NaN
71835,21,286.86,1,286.86,NaN,286.86,286.86,286.86,NaN,0.0,NaN,NaN,286.86,0.0,NaN,NaN
72252,30,303.16,1,303.16,NaN,303.16,303.16,303.16,NaN,0.0,NaN,NaN,303.16,0.0,NaN,NaN
72326,24,166.42,1,166.42,NaN,166.42,166.42,166.42,NaN,0.0,NaN,NaN,166.42,0.0,NaN,NaN
73052,30,198.44,1,198.44,NaN,198.44,198.44,198.44,NaN,0.0,NaN,NaN,198.44,0.0,NaN,NaN
73353,6,158.85,1,158.85,NaN,158.85,158.85,158.85,NaN,0.0,NaN,NaN,158.85,0.0,NaN,NaN
73599,22,266.55,1,266.55,NaN,266.55,266.55,266.55,NaN,0.0,NaN,NaN,266.55,0.0,NaN,NaN
73642,11,185.85,1,185.85,NaN,185.85,185.85,185.85,NaN,0.0,NaN,NaN,185.85,0.0,NaN,NaN
73878,10,290.5,1,290.5,NaN,290.5,290.5,290.5,NaN,0.0,NaN,NaN,290.5,0.0,NaN,NaN
73907,24,489.7,1,489.7,NaN,489.7,489.7,489.7,NaN,0.0,NaN,NaN,489.7,0.0,NaN,NaN
73928,18,1810.51,1,1810.51,NaN,1810.51,1810.51,1810.51,NaN,0.0,NaN,NaN,1810.51,0.0,NaN,NaN
74295,20,1192.5,1,1192.5,NaN,1192.5,1192.5,1192.5,NaN,0.0,NaN,NaN,1192.5,0.0,NaN,NaN
74488,4,830.0,1,830.0,NaN,830.0,830.0,830.0,NaN,0.0,NaN,NaN,830.0,0.0,NaN,NaN
74513,16,647.52,1,647.52,NaN,647.52,647.52,647.52,NaN,0.0,NaN,NaN,647.52,0.0,NaN,NaN
74633,17,466.3,1,466.3,NaN,466.3,466.3,466.3,NaN,0.0,NaN,NaN,466.3,0.0,NaN,NaN
74635,5,1162.68,1,1162.68,NaN,1162.68,1162.68,1162.68,NaN,0.0,NaN,NaN,1162.68,0.0,NaN,NaN
74814,29,90.6,1,90.6,NaN,90.6,90.6,90.6,NaN,0.0,NaN,NaN,90.6,0.0,NaN,NaN
75083,21,600.39,1,600.39,NaN,600.39,600.39,600.39,NaN,0.0,NaN,NaN,600.39,0.0,NaN,NaN
75142,8,627.12,1,627.12,NaN,627.12,627.12,627.12,NaN,0.0,NaN,NaN,627.12,0.0,NaN,NaN
75518,7,0.38,1,0.38,NaN,0.38,0.38,0.38,NaN,0.0,NaN,NaN,0.38,0.0,NaN,NaN
76342,24,322.1,1,322.1,NaN,322.1,322.1,322.1,NaN,0.0,NaN,NaN,322.1,0.0,NaN,NaN
76613,3,74.53,1,74.53,NaN,74.53,74.53,74.53,NaN,0.0,NaN,NaN,74.53,0.0,NaN,NaN
77090,20,129.77,1,129.77,NaN,129.77,129.77,129.77,NaN,0.0,NaN,NaN,129.77,0.0,NaN,NaN
77181,24,446.73,1,446.73,NaN,446.73,446.73,446.73,NaN,0.0,NaN,NaN,446.73,0.0,NaN,NaN
77606,27,315.78,1,315.78,NaN,315.78,315.78,315.78,NaN,0.0,NaN,NaN,315.78,0.0,NaN,NaN
77611,19,361.0,1,361.0,NaN,361.0,361.0,361.0,NaN,0.0,NaN,NaN,361.0,0.0,NaN,NaN
78095,13,99.42,1,99.42,NaN,99.42,99.42,99.42,NaN,0.0,NaN,NaN,99.42,0.0,NaN,NaN
78182,27,217.38,1,217.38,NaN,217.38,217.38,217.38,NaN,0.0,NaN,NaN,217.38,0.0,NaN,NaN
78630,13,464.32,1,464.32,NaN,464.32,464.32,464.32,NaN,0.0,NaN,NaN,464.32,0.0,NaN,NaN
78848,27,268.08,1,268.08,NaN,268.08,268.08,268.08,NaN,0.0,NaN,NaN,268.08,0.0,NaN,NaN
78982,17,101.64,1,101.64,NaN,101.64,101.64,101.64,NaN,0.0,NaN,NaN,101.64,0.0,NaN,NaN
79108,4,345.8,1,345.8,NaN,345.8,345.8,345.8,NaN,0.0,NaN,NaN,345.8,0.0,NaN,NaN
79241,27,112.4,1,112.4,NaN,112.4,112.4,112.4,NaN,0.0,NaN,NaN,112.4,0.0,NaN,NaN
79271,22,508.28,1,508.28,NaN,508.28,508.28,508.28,NaN,0.0,NaN,NaN,508.28,0.0,NaN,NaN
79334,26,188.4,1,188.4,NaN,188.4,188.4,188.4,NaN,0.0,NaN,NaN,188.4,0.0,NaN,NaN
79374,19,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
79515,15,329.68,1,329.68,NaN,329.68,329.68,329.68,NaN,0.0,NaN,NaN,329.68,0.0,NaN,NaN
79605,4,486.96,1,486.96,NaN,486.96,486.96,486.96,NaN,0.0,NaN,NaN,486.96,0.0,NaN,NaN
79725,2,479.8,1,479.8,NaN,479.8,479.8,479.8,NaN,0.0,NaN,NaN,479.8,0.0,NaN,NaN
79764,17,433.04,1,433.04,NaN,433.04,433.04,433.04,NaN,0.0,NaN,NaN,433.04,0.0,NaN,NaN
80636,26,1050.66,1,1050.66,NaN,1050.66,1050.66,1050.66,NaN,0.0,NaN,NaN,1050.66,0.0,NaN,NaN
80818,28,612.21,1,612.21,NaN,612.21,612.21,612.21,NaN,0.0,NaN,NaN,612.21,0.0,NaN,NaN
80914,7,297.65,1,297.65,NaN,297.65,297.65,297.65,NaN,0.0,NaN,NaN,297.65,0.0,NaN,NaN
81350,8,213.72,1,213.72,NaN,213.72,213.72,213.72,NaN,0.0,NaN,NaN,213.72,0.0,NaN,NaN
81367,29,348.38,1,348.38,NaN,348.38,348.38,348.38,NaN,0.0,NaN,NaN,348.38,0.0,NaN,NaN
81654,27,130.53,1,130.53,NaN,130.53,130.53,130.53,NaN,0.0,NaN,NaN,130.53,0.0,NaN,NaN
81927,17,677.83,1,677.83,NaN,677.83,677.83,677.83,NaN,0.0,NaN,NaN,677.83,0.0,NaN,NaN
82828,29,200.04,1,200.04,NaN,200.04,200.04,200.04,NaN,0.0,NaN,NaN,200.04,0.0,NaN,NaN
82840,12,109.68,1,109.68,NaN,109.68,109.68,109.68,NaN,0.0,NaN,NaN,109.68,0.0,NaN,NaN
83064,20,464.88,1,464.88,NaN,464.88,464.88,464.88,NaN,0.0,NaN,NaN,464.88,0.0,NaN,NaN
83396,27,92.55,1,92.55,NaN,92.55,92.55,92.55,NaN,0.0,NaN,NaN,92.55,0.0,NaN,NaN
84287,14,329.05,1,329.05,NaN,329.05,329.05,329.05,NaN,0.0,NaN,NaN,329.05,0.0,NaN,NaN
84634,21,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
84793,10,240.85,1,240.85,NaN,240.85,240.85,240.85,NaN,0.0,NaN,NaN,240.85,0.0,NaN,NaN
85211,27,55.6,1,55.6,NaN,55.6,55.6,55.6,NaN,0.0,NaN,NaN,55.6,0.0,NaN,NaN
85262,7,22.25,1,22.25,NaN,22.25,22.25,22.25,NaN,0.0,NaN,NaN,22.25,0.0,NaN,NaN
85315,5,84.2,1,84.2,NaN,84.2,84.2,84.2,NaN,0.0,NaN,NaN,84.2,0.0,NaN,NaN
85534,17,13.93,1,13.93,NaN,13.93,13.93,13.93,NaN,0.0,NaN,NaN,13.93,0.0,NaN,NaN
85894,28,2.9,1,2.9,NaN,2.9,2.9,2.9,NaN,0.0,NaN,NaN,2.9,0.0,NaN,NaN
86088,19,33.4,1,33.4,NaN,33.4,33.4,33.4,NaN,0.0,NaN,NaN,33.4,0.0,NaN,NaN
86095,22,21.25,1,21.25,NaN,21.25,21.25,21.25,NaN,0.0,NaN,NaN,21.25,0.0,NaN,NaN
86373,30,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
86623,20,85.47,1,85.47,NaN,85.47,85.47,85.47,NaN,0.0,NaN,NaN,85.47,0.0,NaN,NaN
86704,18,42.8,1,42.8,NaN,42.8,42.8,42.8,NaN,0.0,NaN,NaN,42.8,0.0,NaN,NaN
87037,14,25.72,1,25.72,NaN,25.72,25.72,25.72,NaN,0.0,NaN,NaN,25.72,0.0,NaN,NaN
87225,19,9.55,1,9.55,NaN,9.55,9.55,9.55,NaN,0.0,NaN,NaN,9.55,0.0,NaN,NaN
87351,26,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
87618,17,7.7,1,7.7,NaN,7.7,7.7,7.7,NaN,0.0,NaN,NaN,7.7,0.0,NaN,NaN
88203,23,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
88372,31,46.25,1,46.25,NaN,46.25,46.25,46.25,NaN,0.0,NaN,NaN,46.25,0.0,NaN,NaN
89227,11,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
89438,10,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
89443,18,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
89470,18,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
89901,4,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
89930,22,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
90458,23,13.05,1,13.05,NaN,13.05,13.05,13.05,NaN,0.0,NaN,NaN,13.05,0.0,NaN,NaN
90959,19,32.05,1,32.05,NaN,32.05,32.05,32.05,NaN,0.0,NaN,NaN,32.05,0.0,NaN,NaN
91039,30,3.8,1,3.8,NaN,3.8,3.8,3.8,NaN,0.0,NaN,NaN,3.8,0.0,NaN,NaN
50151,10,487.75,1,487.75,NaN,487.75,487.75,487.75,NaN,0.0,NaN,NaN,487.75,0.0,NaN,NaN
50803,4,153.5,1,153.5,NaN,153.5,153.5,153.5,NaN,0.0,NaN,NaN,153.5,0.0,NaN,NaN
50867,19,149.0,1,149.0,NaN,149.0,149.0,149.0,NaN,0.0,NaN,NaN,149.0,0.0,NaN,NaN
51048,25,268.73,1,268.73,NaN,268.73,268.73,268.73,NaN,0.0,NaN,NaN,268.73,0.0,NaN,NaN
51247,15,154.8,1,154.8,NaN,154.8,154.8,154.8,NaN,0.0,NaN,NaN,154.8,0.0,NaN,NaN
51351,1,112.6,1,112.6,NaN,112.6,112.6,112.6,NaN,0.0,NaN,NaN,112.6,0.0,NaN,NaN
51479,10,127.9,1,127.9,NaN,127.9,127.9,127.9,NaN,0.0,NaN,NaN,127.9,0.0,NaN,NaN
51752,22,91.9,1,91.9,NaN,91.9,91.9,91.9,NaN,0.0,NaN,NaN,91.9,0.0,NaN,NaN
51908,8,360.06,1,360.06,NaN,360.06,360.06,360.06,NaN,0.0,NaN,NaN,360.06,0.0,NaN,NaN
52442,16,962.24,1,962.24,NaN,962.24,962.24,962.24,NaN,0.0,NaN,NaN,962.24,0.0,NaN,NaN
52525,12,382.5,1,382.5,NaN,382.5,382.5,382.5,NaN,0.0,NaN,NaN,382.5,0.0,NaN,NaN
52553,19,615.6,1,615.6,NaN,615.6,615.6,615.6,NaN,0.0,NaN,NaN,615.6,0.0,NaN,NaN
52685,4,393.9,1,393.9,NaN,393.9,393.9,393.9,NaN,0.0,NaN,NaN,393.9,0.0,NaN,NaN
52863,18,311.07,1,311.07,NaN,311.07,311.07,311.07,NaN,0.0,NaN,NaN,311.07,0.0,NaN,NaN
52995,10,25.2,1,25.2,NaN,25.2,25.2,25.2,NaN,0.0,NaN,NaN,25.2,0.0,NaN,NaN
53048,31,311.71,1,311.71,NaN,311.71,311.71,311.71,NaN,0.0,NaN,NaN,311.71,0.0,NaN,NaN
53313,15,692.82,1,692.82,NaN,692.82,692.82,692.82,NaN,0.0,NaN,NaN,692.82,0.0,NaN,NaN
54066,7,113.7,1,113.7,NaN,113.7,113.7,113.7,NaN,0.0,NaN,NaN,113.7,0.0,NaN,NaN
54178,17,157.4,1,157.4,NaN,157.4,157.4,157.4,NaN,0.0,NaN,NaN,157.4,0.0,NaN,NaN
54204,11,133.45,1,133.45,NaN,133.45,133.45,133.45,NaN,0.0,NaN,NaN,133.45,0.0,NaN,NaN
54557,30,75.6,1,75.6,NaN,75.6,75.6,75.6,NaN,0.0,NaN,NaN,75.6,0.0,NaN,NaN
54865,7,110.7,1,110.7,NaN,110.7,110.7,110.7,NaN,0.0,NaN,NaN,110.7,0.0,NaN,NaN
54929,14,199.8,1,199.8,NaN,199.8,199.8,199.8,NaN,0.0,NaN,NaN,199.8,0.0,NaN,NaN
55312,26,181.8,1,181.8,NaN,181.8,181.8,181.8,NaN,0.0,NaN,NaN,181.8,0.0,NaN,NaN
55419,25,196.87,1,196.87,NaN,196.87,196.87,196.87,NaN,0.0,NaN,NaN,196.87,0.0,NaN,NaN
55606,9,162.7,1,162.7,NaN,162.7,162.7,162.7,NaN,0.0,NaN,NaN,162.7,0.0,NaN,NaN
55812,22,65.09,1,65.09,NaN,65.09,65.09,65.09,NaN,0.0,NaN,NaN,65.09,0.0,NaN,NaN
56195,12,683.98,1,683.98,NaN,683.98,683.98,683.98,NaN,0.0,NaN,NaN,683.98,0.0,NaN,NaN
56295,20,897.8,1,897.8,NaN,897.8,897.8,897.8,NaN,0.0,NaN,NaN,897.8,0.0,NaN,NaN
56494,22,348.2,1,348.2,NaN,348.2,348.2,348.2,NaN,0.0,NaN,NaN,348.2,0.0,NaN,NaN
56721,17,591.02,1,591.02,NaN,591.02,591.02,591.02,NaN,0.0,NaN,NaN,591.02,0.0,NaN,NaN
56787,13,1120.93,1,1120.93,NaN,1120.93,1120.93,1120.93,NaN,0.0,NaN,NaN,1120.93,0.0,NaN,NaN
56933,27,704.33,1,704.33,NaN,704.33,704.33,704.33,NaN,0.0,NaN,NaN,704.33,0.0,NaN,NaN
56957,7,500.0,1,500.0,NaN,500.0,500.0,500.0,NaN,0.0,NaN,NaN,500.0,0.0,NaN,NaN
56995,15,124.95,1,124.95,NaN,124.95,124.95,124.95,NaN,0.0,NaN,NaN,124.95,0.0,NaN,NaN
57489,18,914.93,1,914.93,NaN,914.93,914.93,914.93,NaN,0.0,NaN,NaN,914.93,0.0,NaN,NaN
57576,22,114.85,1,114.85,NaN,114.85,114.85,114.85,NaN,0.0,NaN,NaN,114.85,0.0,NaN,NaN
57745,12,409.1,1,409.1,NaN,409.1,409.1,409.1,NaN,0.0,NaN,NaN,409.1,0.0,NaN,NaN
57970,29,1320.0,1,1320.0,NaN,1320.0,1320.0,1320.0,NaN,0.0,NaN,NaN,1320.0,0.0,NaN,NaN
58229,21,266.55,1,266.55,NaN,266.55,266.55,266.55,NaN,0.0,NaN,NaN,266.55,0.0,NaN,NaN
58423,4,328.2,1,328.2,NaN,328.2,328.2,328.2,NaN,0.0,NaN,NaN,328.2,0.0,NaN,NaN
58508,11,383.07,1,383.07,NaN,383.07,383.07,383.07,NaN,0.0,NaN,NaN,383.07,0.0,NaN,NaN
58999,11,367.0,1,367.0,NaN,367.0,367.0,367.0,NaN,0.0,NaN,NaN,367.0,0.0,NaN,NaN
59058,6,345.35,1,345.35,NaN,345.35,345.35,345.35,NaN,0.0,NaN,NaN,345.35,0.0,NaN,NaN
59221,17,321.65,1,321.65,NaN,321.65,321.65,321.65,NaN,0.0,NaN,NaN,321.65,0.0,NaN,NaN
59277,5,129.45,1,129.45,NaN,129.45,129.45,129.45,NaN,0.0,NaN,NaN,129.45,0.0,NaN,NaN
59602,7,101.8,1,101.8,NaN,101.8,101.8,101.8,NaN,0.0,NaN,NaN,101.8,0.0,NaN,NaN
59927,7,354.84,1,354.84,NaN,354.84,354.84,354.84,NaN,0.0,NaN,NaN,354.84,0.0,NaN,NaN
59998,10,83.4,1,83.4,NaN,83.4,83.4,83.4,NaN,0.0,NaN,NaN,83.4,0.0,NaN,NaN
60305,20,308.55,1,308.55,NaN,308.55,308.55,308.55,NaN,0.0,NaN,NaN,308.55,0.0,NaN,NaN
60368,23,290.4,1,290.4,NaN,290.4,290.4,290.4,NaN,0.0,NaN,NaN,290.4,0.0,NaN,NaN
60576,11,708.6,1,708.6,NaN,708.6,708.6,708.6,NaN,0.0,NaN,NaN,708.6,0.0,NaN,NaN
60698,28,172.8,1,172.8,NaN,172.8,172.8,172.8,NaN,0.0,NaN,NaN,172.8,0.0,NaN,NaN
60742,5,5.11,1,5.11,NaN,5.11,5.11,5.11,NaN,0.0,NaN,NaN,5.11,0.0,NaN,NaN
60818,24,305.56,1,305.56,NaN,305.56,305.56,305.56,NaN,0.0,NaN,NaN,305.56,0.0,NaN,NaN
60926,2,157.75,1,157.75,NaN,157.75,157.75,157.75,NaN,0.0,NaN,NaN,157.75,0.0,NaN,NaN
61007,24,2805.28,1,2805.28,NaN,2805.28,2805.28,2805.28,NaN,0.0,NaN,NaN,2805.28,0.0,NaN,NaN
62058,2,231.4,1,231.4,NaN,231.4,231.4,231.4,NaN,0.0,NaN,NaN,231.4,0.0,NaN,NaN
62267,2,150.4,1,150.4,NaN,150.4,150.4,150.4,NaN,0.0,NaN,NaN,150.4,0.0,NaN,NaN
62615,6,738.96,1,738.96,NaN,738.96,738.96,738.96,NaN,0.0,NaN,NaN,738.96,0.0,NaN,NaN
62660,20,862.89,1,862.89,NaN,862.89,862.89,862.89,NaN,0.0,NaN,NaN,862.89,0.0,NaN,NaN
63038,1,92.92,1,92.92,NaN,92.92,92.92,92.92,NaN,0.0,NaN,NaN,92.92,0.0,NaN,NaN
63753,23,421.73,1,421.73,NaN,421.73,421.73,421.73,NaN,0.0,NaN,NaN,421.73,0.0,NaN,NaN
63913,31,357.3,1,357.3,NaN,357.3,357.3,357.3,NaN,0.0,NaN,NaN,357.3,0.0,NaN,NaN
64097,19,262.11,1,262.11,NaN,262.11,262.11,262.11,NaN,0.0,NaN,NaN,262.11,0.0,NaN,NaN
64178,6,450.4,1,450.4,NaN,450.4,450.4,450.4,NaN,0.0,NaN,NaN,450.4,0.0,NaN,NaN
64219,10,430.98,1,430.98,NaN,430.98,430.98,430.98,NaN,0.0,NaN,NaN,430.98,0.0,NaN,NaN
64704,30,255.8,1,255.8,NaN,255.8,255.8,255.8,NaN,0.0,NaN,NaN,255.8,0.0,NaN,NaN
64942,23,155.28,1,155.28,NaN,155.28,155.28,155.28,NaN,0.0,NaN,NaN,155.28,0.0,NaN,NaN
65060,12,245.75,1,245.75,NaN,245.75,245.75,245.75,NaN,0.0,NaN,NaN,245.75,0.0,NaN,NaN
65123,16,1830.72,1,1830.72,NaN,1830.72,1830.72,1830.72,NaN,0.0,NaN,NaN,1830.72,0.0,NaN,NaN
65439,14,1965.74,1,1965.74,NaN,1965.74,1965.74,1965.74,NaN,0.0,NaN,NaN,1965.74,0.0,NaN,NaN
66025,18,216.95,1,216.95,NaN,216.95,216.95,216.95,NaN,0.0,NaN,NaN,216.95,0.0,NaN,NaN
66355,20,351.48,1,351.48,NaN,351.48,351.48,351.48,NaN,0.0,NaN,NaN,351.48,0.0,NaN,NaN
66749,18,781.03,1,781.03,NaN,781.03,781.03,781.03,NaN,0.0,NaN,NaN,781.03,0.0,NaN,NaN
66772,7,428.49,1,428.49,NaN,428.49,428.49,428.49,NaN,0.0,NaN,NaN,428.49,0.0,NaN,NaN
66836,18,611.22,1,611.22,NaN,611.22,611.22,611.22,NaN,0.0,NaN,NaN,611.22,0.0,NaN,NaN
66897,19,649.85,1,649.85,NaN,649.85,649.85,649.85,NaN,0.0,NaN,NaN,649.85,0.0,NaN,NaN
67137,24,100.32,1,100.32,NaN,100.32,100.32,100.32,NaN,0.0,NaN,NaN,100.32,0.0,NaN,NaN
67185,17,515.72,1,515.72,NaN,515.72,515.72,515.72,NaN,0.0,NaN,NaN,515.72,0.0,NaN,NaN
67525,10,89.26,1,89.26,NaN,89.26,89.26,89.26,NaN,0.0,NaN,NaN,89.26,0.0,NaN,NaN
