txn_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
91050,5,98.75,1,98.75,NaN,98.75,98.75,98.75,NaN,0.0,NaN,NaN,98.75,0.0,NaN,NaN
50279,5,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
50370,5,98.9,1,98.9,NaN,98.9,98.9,98.9,NaN,0.0,NaN,NaN,98.9,0.0,NaN,NaN
50868,2,123.24,1,123.24,NaN,123.24,123.24,123.24,NaN,0.0,NaN,NaN,123.24,0.0,NaN,NaN
50918,2,417.62,1,417.62,NaN,417.62,417.62,417.62,NaN,0.0,NaN,NaN,417.62,0.0,NaN,NaN
51020,3,306.84,1,306.84,NaN,306.84,306.84,306.84,NaN,0.0,NaN,NaN,306.84,0.0,NaN,NaN
51120,4,314.1,1,314.1,NaN,314.1,314.1,314.1,NaN,0.0,NaN,NaN,314.1,0.0,NaN,NaN
51200,4,397.6,1,397.6,NaN,397.6,397.6,397.6,NaN,0.0,NaN,NaN,397.6,0.0,NaN,NaN
51748,2,476.96,1,476.96,NaN,476.96,476.96,476.96,NaN,0.0,NaN,NaN,476.96,0.0,NaN,NaN
51816,3,215.32,1,215.32,NaN,215.32,215.32,215.32,NaN,0.0,NaN,NaN,215.32,0.0,NaN,NaN
52002,4,307.8,1,307.8,NaN,307.8,307.8,307.8,NaN,0.0,NaN,NaN,307.8,0.0,NaN,NaN
52346,6,250.0,1,250.0,NaN,250.0,250.0,250.0,NaN,0.0,NaN,NaN,250.0,0.0,NaN,NaN
52424,2,339.72,1,339.72,NaN,339.72,339.72,339.72,NaN,0.0,NaN,NaN,339.72,0.0,NaN,NaN
52755,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
52832,5,307.35,1,307.35,NaN,307.35,307.35,307.35,NaN,0.0,NaN,NaN,307.35,0.0,NaN,NaN
53141,3,1147.18,1,1147.18,NaN,1147.18,1147.18,1147.18,NaN,0.0,NaN,NaN,1147.18,0.0,NaN,NaN
53376,6,448.95,1,448.95,NaN,448.95,448.95,448.95,NaN,0.0,NaN,NaN,448.95,0.0,NaN,NaN
53811,1,163.0,1,163.0,NaN,163.0,163.0,163.0,NaN,0.0,NaN,NaN,163.0,0.0,NaN,NaN
53915,2,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
53969,3,15.15,1,15.15,NaN,15.15,15.15,15.15,NaN,0.0,NaN,NaN,15.15,0.0,NaN,NaN
54092,4,372.29,1,372.29,NaN,372.29,372.29,372.29,NaN,0.0,NaN,NaN,372.29,0.0,NaN,NaN
54285,6,159.85,1,159.85,NaN,159.85,159.85,159.85,NaN,0.0,NaN,NaN,159.85,0.0,NaN,NaN
54315,1,351.56,1,351.56,NaN,351.56,351.56,351.56,NaN,0.0,NaN,NaN,351.56,0.0,NaN,NaN
55307,3,91.2,1,91.2,NaN,91.2,91.2,91.2,NaN,0.0,NaN,NaN,91.2,0.0,NaN,NaN
55342,3,570.02,1,570.02,NaN,570.02,570.02,570.02,NaN,0.0,NaN,NaN,570.02,0.0,NaN,NaN
55480,4,772.8,1,772.8,NaN,772.8,772.8,772.8,NaN,0.0,NaN,NaN,772.8,0.0,NaN,NaN
56244,2,109.95,1,109.95,NaN,109.95,109.95,109.95,NaN,0.0,NaN,NaN,109.95,0.0,NaN,NaN
56353,3,310.78,1,310.78,NaN,310.78,310.78,310.78,NaN,0.0,NaN,NaN,310.78,0.0,NaN,NaN
56402,4,1463.47,1,1463.47,NaN,1463.47,1463.47,1463.47,NaN,0.0,NaN,NaN,1463.47,0.0,NaN,NaN
56417,4,603.17,1,603.17,NaN,603.17,603.17,603.17,NaN,0.0,NaN,NaN,603.17,0.0,NaN,NaN
56683,2,282.66,1,282.66,NaN,282.66,282.66,282.66,NaN,0.0,NaN,NaN,282.66,0.0,NaN,NaN
56842,3,329.36,1,329.36,NaN,329.36,329.36,329.36,NaN,0.0,NaN,NaN,329.36,0.0,NaN,NaN
56953,4,210.9,1,210.9,NaN,210.9,210.9,210.9,NaN,0.0,NaN,NaN,210.9,0.0,NaN,NaN
57015,5,310.47,1,310.47,NaN,310.47,310.47,310.47,NaN,0.0,NaN,NaN,310.47,0.0,NaN,NaN
57100,6,227.78,1,227.78,NaN,227.78,227.78,227.78,NaN,0.0,NaN,NaN,227.78,0.0,NaN,NaN
57438,5,302.52,1,302.52,NaN,302.52,302.52,302.52,NaN,0.0,NaN,NaN,302.52,0.0,NaN,NaN
57506,5,80.0,1,80.0,NaN,80.0,80.0,80.0,NaN,0.0,NaN,NaN,80.0,0.0,NaN,NaN
57529,5,474.19,1,474.19,NaN,474.19,474.19,474.19,NaN,0.0,NaN,NaN,474.19,0.0,NaN,NaN
57560,6,555.3,1,555.3,NaN,555.3,555.3,555.3,NaN,0.0,NaN,NaN,555.3,0.0,NaN,NaN
57618,6,115.78,1,115.78,NaN,115.78,115.78,115.78,NaN,0.0,NaN,NaN,115.78,0.0,NaN,NaN
57645,1,211.5,1,211.5,NaN,211.5,211.5,211.5,NaN,0.0,NaN,NaN,211.5,0.0,NaN,NaN
57695,1,393.0,1,393.0,NaN,393.0,393.0,393.0,NaN,0.0,NaN,NaN,393.0,0.0,NaN,NaN
57894,4,114.0,1,114.0,NaN,114.0,114.0,114.0,NaN,0.0,NaN,NaN,114.0,0.0,NaN,NaN
58530,4,183.0,1,183.0,NaN,183.0,183.0,183.0,NaN,0.0,NaN,NaN,183.0,0.0,NaN,NaN
58615,5,413.4,1,413.4,NaN,413.4,413.4,413.4,NaN,0.0,NaN,NaN,413.4,0.0,NaN,NaN
58912,2,483.65,1,483.65,NaN,483.65,483.65,483.65,NaN,0.0,NaN,NaN,483.65,0.0,NaN,NaN
59031,3,316.02,1,316.02,NaN,316.02,316.02,316.02,NaN,0.0,NaN,NaN,316.02,0.0,NaN,NaN
59040,3,226.06,1,226.06,NaN,226.06,226.06,226.06,NaN,0.0,NaN,NaN,226.06,0.0,NaN,NaN
59070,4,203.4,1,203.4,NaN,203.4,203.4,203.4,NaN,0.0,NaN,NaN,203.4,0.0,NaN,NaN
59139,5,229.4,1,229.4,NaN,229.4,229.4,229.4,NaN,0.0,NaN,NaN,229.4,0.0,NaN,NaN
59298,6,483.0,1,483.0,NaN,483.0,483.0,483.0,NaN,0.0,NaN,NaN,483.0,0.0,NaN,NaN
59372,1,110.97,1,110.97,NaN,110.97,110.97,110.97,NaN,0.0,NaN,NaN,110.97,0.0,NaN,NaN
60141,2,192.26,1,192.26,NaN,192.26,192.26,192.26,NaN,0.0,NaN,NaN,192.26,0.0,NaN,NaN
60195,3,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
60244,3,1507.67,1,1507.67,NaN,1507.67,1507.67,1507.67,NaN,0.0,NaN,NaN,1507.67,0.0,NaN,NaN
60278,4,347.17,1,347.17,NaN,347.17,347.17,347.17,NaN,0.0,NaN,NaN,347.17,0.0,NaN,NaN
60463,5,207.0,1,207.0,NaN,207.0,207.0,207.0,NaN,0.0,NaN,NaN,207.0,0.0,NaN,NaN
60524,3,314.92,1,314.92,NaN,314.92,314.92,314.92,NaN,0.0,NaN,NaN,314.92,0.0,NaN,NaN
60584,3,172.75,1,172.75,NaN,172.75,172.75,172.75,NaN,0.0,NaN,NaN,172.75,0.0,NaN,NaN
60589,3,426.4,1,426.4,NaN,426.4,426.4,426.4,NaN,0.0,NaN,NaN,426.4,0.0,NaN,NaN
60686,4,203.95,1,203.95,NaN,203.95,203.95,203.95,NaN,0.0,NaN,NaN,203.95,0.0,NaN,NaN
60984,3,209.99,1,209.99,NaN,209.99,209.99,209.99,NaN,0.0,NaN,NaN,209.99,0.0,NaN,NaN
61013,4,250.04,1,250.04,NaN,250.04,250.04,250.04,NaN,0.0,NaN,NaN,250.04,0.0,NaN,NaN
61137,5,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
61419,1,117.33,1,117.33,NaN,117.33,117.33,117.33,NaN,0.0,NaN,NaN,117.33,0.0,NaN,NaN
61825,4,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
62953,1,182.6,1,182.6,NaN,182.6,182.6,182.6,NaN,0.0,NaN,NaN,182.6,0.0,NaN,NaN
63069,2,183.26,1,183.26,NaN,183.26,183.26,183.26,NaN,0.0,NaN,NaN,183.26,0.0,NaN,NaN
63429,5,100.44,1,100.44,NaN,100.44,100.44,100.44,NaN,0.0,NaN,NaN,100.44,0.0,NaN,NaN
63664,3,147.48,1,147.48,NaN,147.48,147.48,147.48,NaN,0.0,NaN,NaN,147.48,0.0,NaN,NaN
63787,4,100.6,1,100.6,NaN,100.6,100.6,100.6,NaN,0.0,NaN,NaN,100.6,0.0,NaN,NaN
64099,2,428.85,1,428.85,NaN,428.85,428.85,428.85,NaN,0.0,NaN,NaN,428.85,0.0,NaN,NaN
64344,4,891.42,1,891.42,NaN,891.42,891.42,891.42,NaN,0.0,NaN,NaN,891.42,0.0,NaN,NaN
64465,5,333.0,1,333.0,NaN,333.0,333.0,333.0,NaN,0.0,NaN,NaN,333.0,0.0,NaN,NaN
64639,6,124.15,1,124.15,NaN,124.15,124.15,124.15,NaN,0.0,NaN,NaN,124.15,0.0,NaN,NaN
64732,1,167.36,1,167.36,NaN,167.36,167.36,167.36,NaN,0.0,NaN,NaN,167.36,0.0,NaN,NaN
65102,5,460.11,1,460.11,NaN,460.11,460.11,460.11,NaN,0.0,NaN,NaN,460.11,0.0,NaN,NaN
65587,4,1754.97,1,1754.97,NaN,1754.97,1754.97,1754.97,NaN,0.0,NaN,NaN,1754.97,0.0,NaN,NaN
66031,3,2739.92,1,2739.92,NaN,2739.92,2739.92,2739.92,NaN,0.0,NaN,NaN,2739.92,0.0,NaN,NaN
66129,4,175.89,1,175.89,NaN,175.89,175.89,175.89,NaN,0.0,NaN,NaN,175.89,0.0,NaN,NaN
66156,4,326.34,1,326.34,NaN,326.34,326.34,326.34,NaN,0.0,NaN,NaN,326.34,0.0,NaN,NaN
66292,5,203.86,1,203.86,NaN,203.86,203.86,203.86,NaN,0.0,NaN,NaN,203.86,0.0,NaN,NaN
66416,1,156.91,1,156.91,NaN,156.91,156.91,156.91,NaN,0.0,NaN,NaN,156.91,0.0,NaN,NaN
66459,2,249.05,1,249.05,NaN,249.05,249.05,249.05,NaN,0.0,NaN,NaN,249.05,0.0,NaN,NaN
66567,3,305.5,1,305.5,NaN,305.5,305.5,305.5,NaN,0.0,NaN,NaN,305.5,0.0,NaN,NaN
66646,4,215.85,1,215.85,NaN,215.85,215.85,215.85,NaN,0.0,NaN,NaN,215.85,0.0,NaN,NaN
66750,5,781.03,1,781.03,NaN,781.03,781.03,781.03,NaN,0.0,NaN,NaN,781.03,0.0,NaN,NaN
67170,4,431.8,1,431.8,NaN,431.8,431.8,431.8,NaN,0.0,NaN,NaN,431.8,0.0,NaN,NaN
67281,5,561.9,1,561.9,NaN,561.9,561.9,561.9,NaN,0.0,NaN,NaN,561.9,0.0,NaN,NaN
67642,3,11134.34,1,11134.34,NaN,11134.34,11134.34,11134.34,NaN,0.0,NaN,NaN,11134.34,0.0,NaN,NaN
67666,3,460.14,1,460.14,NaN,460.14,460.14,460.14,NaN,0.0,NaN,NaN,460.14,0.0,NaN,NaN
67878,5,252.45,1,252.45,NaN,252.45,252.45,252.45,NaN,0.0,NaN,NaN,252.45,0.0,NaN,NaN
68379,4,259.01,1,259.01,NaN,259.01,259.01,259.01,NaN,0.0,NaN,NaN,259.01,0.0,NaN,NaN
69565,5,1234.0,1,1234.0,NaN,1234.0,1234.0,1234.0,NaN,0.0,NaN,NaN,1234.0,0.0,NaN,NaN
69690,6,825.6,1,825.6,NaN,825.6,825.6,825.6,NaN,0.0,NaN,NaN,825.6,0.0,NaN,NaN
70474,3,385.88,1,385.88,NaN,385.88,385.88,385.88,NaN,0.0,NaN,NaN,385.88,0.0,NaN,NaN
70624,4,83.58,1,83.58,NaN,83.58,83.58,83.58,NaN,0.0,NaN,NaN,83.58,0.0,NaN,NaN
70890,6,143.74,1,143.74,NaN,143.74,143.74,143.74,NaN,0.0,NaN,NaN,143.74,0.0,NaN,NaN
71223,5,260.49,1,260.49,NaN,260.49,260.49,260.49,NaN,0.0,NaN,NaN,260.49,0.0,NaN,NaN
71332,6,120.02,1,120.02,NaN,120.02,120.02,120.02,NaN,0.0,NaN,NaN,120.02,0.0,NaN,NaN
71440,1,128.9,1,128.9,NaN,128.9,128.9,128.9,NaN,0.0,NaN,NaN,128.9,0.0,NaN,NaN
71542,2,537.3,1,537.3,NaN,537.3,537.3,537.3,NaN,0.0,NaN,NaN,537.3,0.0,NaN,NaN
71667,3,183.36,1,183.36,NaN,183.36,183.36,183.36,NaN,0.0,NaN,NaN,183.36,0.0,NaN,NaN
71943,6,493.4,1,493.4,NaN,493.4,493.4,493.4,NaN,0.0,NaN,NaN,493.4,0.0,NaN,NaN
72094,1,1070.48,1,1070.48,NaN,1070.48,1070.48,1070.48,NaN,0.0,NaN,NaN,1070.48,0.0,NaN,NaN
72159,1,92.38,1,92.38,NaN,92.38,92.38,92.38,NaN,0.0,NaN,NaN,92.38,0.0,NaN,NaN
72629,5,891.9,1,891.9,NaN,891.9,891.9,891.9,NaN,0.0,NaN,NaN,891.9,0.0,NaN,NaN
72860,2,764.59,1,764.59,NaN,764.59,764.59,764.59,NaN,0.0,NaN,NaN,764.59,0.0,NaN,NaN
73048,3,305.5,1,305.5,NaN,305.5,305.5,305.5,NaN,0.0,NaN,NaN,305.5,0.0,NaN,NaN
73085,4,569.34,1,569.34,NaN,569.34,569.34,569.34,NaN,0.0,NaN,NaN,569.34,0.0,NaN,NaN
73154,4,260.76,1,260.76,NaN,260.76,260.76,260.76,NaN,0.0,NaN,NaN,260.76,0.0,NaN,NaN
73162,4,588.41,1,588.41,NaN,588.41,588.41,588.41,NaN,0.0,NaN,NaN,588.41,0.0,NaN,NaN
73416,6,306.53,1,306.53,NaN,306.53,306.53,306.53,NaN,0.0,NaN,NaN,306.53,0.0,NaN,NaN
73425,6,277.48,1,277.48,NaN,277.48,277.48,277.48,NaN,0.0,NaN,NaN,277.48,0.0,NaN,NaN
73643,2,336.14,1,336.14,NaN,336.14,336.14,336.14,NaN,0.0,NaN,NaN,336.14,0.0,NaN,NaN
73654,2,164.58,1,164.58,NaN,164.58,164.58,164.58,NaN,0.0,NaN,NaN,164.58,0.0,NaN,NaN
73665,2,348.99,1,348.99,NaN,348.99,348.99,348.99,NaN,0.0,NaN,NaN,348.99,0.0,NaN,NaN
73673,2,93.87,1,93.87,NaN,93.87,93.87,93.87,NaN,0.0,NaN,NaN,93.87,0.0,NaN,NaN
73946,4,474.41,1,474.41,NaN,474.41,474.41,474.41,NaN,0.0,NaN,NaN,474.41,0.0,NaN,NaN
74125,5,472.04,1,472.04,NaN,472.04,472.04,472.04,NaN,0.0,NaN,NaN,472.04,0.0,NaN,NaN
74140,5,693.34,1,693.34,NaN,693.34,693.34,693.34,NaN,0.0,NaN,NaN,693.34,0.0,NaN,NaN
74149,5,166.08,1,166.08,NaN,166.08,166.08,166.08,NaN,0.0,NaN,NaN,166.08,0.0,NaN,NaN
74401,1,469.89,1,469.89,NaN,469.89,469.89,469.89,NaN,0.0,NaN,NaN,469.89,0.0,NaN,NaN
75105,6,537.0,1,537.0,NaN,537.0,537.0,537.0,NaN,0.0,NaN,NaN,537.0,0.0,NaN,NaN
75200,6,824.41,1,824.41,NaN,824.41,824.41,824.41,NaN,0.0,NaN,NaN,824.41,0.0,NaN,NaN
75452,2,1210.28,1,1210.28,NaN,1210.28,1210.28,1210.28,NaN,0.0,NaN,NaN,1210.28,0.0,NaN,NaN
75459,2,1579.51,1,1579.51,NaN,1579.51,1579.51,1579.51,NaN,0.0,NaN,NaN,1579.51,0.0,NaN,NaN
75576,3,304.29,1,304.29,NaN,304.29,304.29,304.29,NaN,0.0,NaN,NaN,304.29,0.0,NaN,NaN
76154,2,964.22,1,964.22,NaN,964.22,964.22,964.22,NaN,0.0,NaN,NaN,964.22,0.0,NaN,NaN
76436,4,212.72,1,212.72,NaN,212.72,212.72,212.72,NaN,0.0,NaN,NaN,212.72,0.0,NaN,NaN
76483,4,109.92,1,109.92,NaN,109.92,109.92,109.92,NaN,0.0,NaN,NaN,109.92,0.0,NaN,NaN
76508,4,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
76809,1,211.1,1,211.1,NaN,211.1,211.1,211.1,NaN,0.0,NaN,NaN,211.1,0.0,NaN,NaN
77102,3,551.89,1,551.89,NaN,551.89,551.89,551.89,NaN,0.0,NaN,NaN,551.89,0.0,NaN,NaN
77565,6,403.25,1,403.25,NaN,403.25,403.25,403.25,NaN,0.0,NaN,NaN,403.25,0.0,NaN,NaN
78038,3,954.81,1,954.81,NaN,954.81,954.81,954.81,NaN,0.0,NaN,NaN,954.81,0.0,NaN,NaN
78119,4,310.8,1,310.8,NaN,310.8,310.8,310.8,NaN,0.0,NaN,NaN,310.8,0.0,NaN,NaN
78293,5,444.29,1,444.29,NaN,444.29,444.29,444.29,NaN,0.0,NaN,NaN,444.29,0.0,NaN,NaN
78448,6,85.32,1,85.32,NaN,85.32,85.32,85.32,NaN,0.0,NaN,NaN,85.32,0.0,NaN,NaN
78577,1,218.98,1,218.98,NaN,218.98,218.98,218.98,NaN,0.0,NaN,NaN,218.98,0.0,NaN,NaN
78716,1,389.04,1,389.04,NaN,389.04,389.04,389.04,NaN,0.0,NaN,NaN,389.04,0.0,NaN,NaN
78818,2,252.27,1,252.27,NaN,252.27,252.27,252.27,NaN,0.0,NaN,NaN,252.27,0.0,NaN,NaN
79194,4,550.44,1,550.44,NaN,550.44,550.44,550.44,NaN,0.0,NaN,NaN,550.44,0.0,NaN,NaN
79504,5,275.19,1,275.19,NaN,275.19,275.19,275.19,NaN,0.0,NaN,NaN,275.19,0.0,NaN,NaN
80611,5,159.65,1,159.65,NaN,159.65,159.65,159.65,NaN,0.0,NaN,NaN,159.65,0.0,NaN,NaN
80818,6,612.21,1,612.21,NaN,612.21,612.21,612.21,NaN,0.0,NaN,NaN,612.21,0.0,NaN,NaN
80884,6,157.78,1,157.78,NaN,157.78,157.78,157.78,NaN,0.0,NaN,NaN,157.78,0.0,NaN,NaN
81087,1,170.32,1,170.32,NaN,170.32,170.32,170.32,NaN,0.0,NaN,NaN,170.32,0.0,NaN,NaN
81630,4,341.54,1,341.54,NaN,341.54,341.54,341.54,NaN,0.0,NaN,NaN,341.54,0.0,NaN,NaN
81649,4,116.46,1,116.46,NaN,116.46,116.46,116.46,NaN,0.0,NaN,NaN,116.46,0.0,NaN,NaN
81717,4,54.9,1,54.9,NaN,54.9,54.9,54.9,NaN,0.0,NaN,NaN,54.9,0.0,NaN,NaN
81846,5,521.21,1,521.21,NaN,521.21,521.21,521.21,NaN,0.0,NaN,NaN,521.21,0.0,NaN,NaN
81944,5,189.8,1,189.8,NaN,189.8,189.8,189.8,NaN,0.0,NaN,NaN,189.8,0.0,NaN,NaN
82227,2,128.88,1,128.88,NaN,128.88,128.88,128.88,NaN,0.0,NaN,NaN,128.88,0.0,NaN,NaN
82308,2,163.02,1,163.02,NaN,163.02,163.02,163.02,NaN,0.0,NaN,NaN,163.02,0.0,NaN,NaN
82407,2,976.8,1,976.8,NaN,976.8,976.8,976.8,NaN,0.0,NaN,NaN,976.8,0.0,NaN,NaN
82489,3,26.3,1,26.3,NaN,26.3,26.3,26.3,NaN,0.0,NaN,NaN,26.3,0.0,NaN,NaN
82520,3,696.8,1,696.8,NaN,696.8,696.8,696.8,NaN,0.0,NaN,NaN,696.8,0.0,NaN,NaN
83285,6,310.99,1,310.99,NaN,310.99,310.99,310.99,NaN,0.0,NaN,NaN,310.99,0.0,NaN,NaN
83322,1,285.44,1,285.44,NaN,285.44,285.44,285.44,NaN,0.0,NaN,NaN,285.44,0.0,NaN,NaN
83544,2,1186.48,1,1186.48,NaN,1186.48,1186.48,1186.48,NaN,0.0,NaN,NaN,1186.48,0.0,NaN,NaN
83777,3,160.98,1,160.98,NaN,160.98,160.98,160.98,NaN,0.0,NaN,NaN,160.98,0.0,NaN,NaN
83846,4,110.8,1,110.8,NaN,110.8,110.8,110.8,NaN,0.0,NaN,NaN,110.8,0.0,NaN,NaN
83880,4,114.14,1,114.14,NaN,114.14,114.14,114.14,NaN,0.0,NaN,NaN,114.14,0.0,NaN,NaN
84092,5,338.5,1,338.5,NaN,338.5,338.5,338.5,NaN,0.0,NaN,NaN,338.5,0.0,NaN,NaN
84106,5,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
84147,5,154.05,1,154.05,NaN,154.05,154.05,154.05,NaN,0.0,NaN,NaN,154.05,0.0,NaN,NaN
84167,5,302.86,1,302.86,NaN,302.86,302.86,302.86,NaN,0.0,NaN,NaN,302.86,0.0,NaN,NaN
84382,2,21.0,1,21.0,NaN,21.0,21.0,21.0,NaN,0.0,NaN,NaN,21.0,0.0,NaN,NaN
84397,2,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
84435,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
85056,1,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
85899,5,24.5,1,24.5,NaN,24.5,24.5,24.5,NaN,0.0,NaN,NaN,24.5,0.0,NaN,NaN
86057,2,46.8,1,46.8,NaN,46.8,46.8,46.8,NaN,0.0,NaN,NaN,46.8,0.0,NaN,NaN
86599,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
86864,4,80.75,1,80.75,NaN,80.75,80.75,80.75,NaN,0.0,NaN,NaN,80.75,0.0,NaN,NaN
87009,5,77.2,1,77.2,NaN,77.2,77.2,77.2,NaN,0.0,NaN,NaN,77.2,0.0,NaN,NaN
87065,2,557.72,1,557.72,NaN,557.72,557.72,557.72,NaN,0.0,NaN,NaN,557.72,0.0,NaN,NaN
87193,6,6.65,1,6.65,NaN,6.65,6.65,6.65,NaN,0.0,NaN,NaN,6.65,0.0,NaN,NaN
87465,2,20.65,1,20.65,NaN,20.65,20.65,20.65,NaN,0.0,NaN,NaN,20.65,0.0,NaN,NaN
88018,6,8.15,1,8.15,NaN,8.15,8.15,8.15,NaN,0.0,NaN,NaN,8.15,0.0,NaN,NaN
88372,6,46.25,1,46.25,NaN,46.25,46.25,46.25,NaN,0.0,NaN,NaN,46.25,0.0,NaN,NaN
88601,1,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
89089,2,84.48,1,84.48,NaN,84.48,84.48,84.48,NaN,0.0,NaN,NaN,84.48,0.0,NaN,NaN
89168,5,41.25,1,41.25,NaN,41.25,41.25,41.25,NaN,0.0,NaN,NaN,41.25,0.0,NaN,NaN
89305,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
89361,6,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
89552,6,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
89584,2,682.05,1,682.05,NaN,682.05,682.05,682.05,NaN,0.0,NaN,NaN,682.05,0.0,NaN,NaN
89658,4,1579.51,1,1579.51,NaN,1579.51,1579.51,1579.51,NaN,0.0,NaN,NaN,1579.51,0.0,NaN,NaN
89737,3,3.9,1,3.9,NaN,3.9,3.9,3.9,NaN,0.0,NaN,NaN,3.9,0.0,NaN,NaN
89790,5,2.9,1,2.9,NaN,2.9,2.9,2.9,NaN,0.0,NaN,NaN,2.9,0.0,NaN,NaN
90068,5,68.26,1,68.26,NaN,68.26,68.26,68.26,NaN,0.0,NaN,NaN,68.26,0.0,NaN,NaN
90715,2,491.12,1,491.12,NaN,491.12,491.12,491.12,NaN,0.0,NaN,NaN,491.12,0.0,NaN,NaN
90818,5,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
90835,5,11.65,1,11.65,NaN,11.65,11.65,11.65,NaN,0.0,NaN,NaN,11.65,0.0,NaN,NaN
91070,6,224.69,1,224.69,NaN,224.69,224.69,224.69,NaN,0.0,NaN,NaN,224.69,0.0,NaN,NaN
91101,7,8000.01,1,8000.01,NaN,8000.01,8000.01,8000.01,NaN,0.0,NaN,NaN,8000.01,0.0,NaN,NaN
50251,5,208.97,1,208.97,NaN,208.97,208.97,208.97,NaN,0.0,NaN,NaN,208.97,0.0,NaN,NaN
50999,3,617.12,1,617.12,NaN,617.12,617.12,617.12,NaN,0.0,NaN,NaN,617.12,0.0,NaN,NaN
51071,4,328.01,1,328.01,NaN,328.01,328.01,328.01,NaN,0.0,NaN,NaN,328.01,0.0,NaN,NaN
51089,4,225.0,1,225.0,NaN,225.0,225.0,225.0,NaN,0.0,NaN,NaN,225.0,0.0,NaN,NaN
51186,4,118.3,1,118.3,NaN,118.3,118.3,118.3,NaN,0.0,NaN,NaN,118.3,0.0,NaN,NaN
51291,5,100.2,1,100.2,NaN,100.2,100.2,100.2,NaN,0.0,NaN,NaN,100.2,0.0,NaN,NaN
51694,2,309.72,1,309.72,NaN,309.72,309.72,309.72,NaN,0.0,NaN,NaN,309.72,0.0,NaN,NaN
52185,5,424.49,1,424.49,NaN,424.49,424.49,424.49,NaN,0.0,NaN,NaN,424.49,0.0,NaN,NaN
52249,5,556.5,1,556.5,NaN,556.5,556.5,556.5,NaN,0.0,NaN,NaN,556.5,0.0,NaN,NaN
52337,6,190.55,1,190.55,NaN,190.55,190.55,190.55,NaN,0.0,NaN,NaN,190.55,0.0,NaN,NaN
52539,3,69.29,1,69.29,NaN,69.29,69.29,69.29,NaN,0.0,NaN,NaN,69.29,0.0,NaN,NaN
52610,3,368.8,1,368.8,NaN,368.8,368.8,368.8,NaN,0.0,NaN,NaN,368.8,0.0,NaN,NaN
52904,6,300.54,1,300.54,NaN,300.54,300.54,300.54,NaN,0.0,NaN,NaN,300.54,0.0,NaN,NaN
53046,2,326.82,1,326.82,NaN,326.82,326.82,326.82,NaN,0.0,NaN,NaN,326.82,0.0,NaN,NaN
53363,6,359.9,1,359.9,NaN,359.9,359.9,359.9,NaN,0.0,NaN,NaN,359.9,0.0,NaN,NaN
53372,6,345.85,1,345.85,NaN,345.85,345.85,345.85,NaN,0.0,NaN,NaN,345.85,0.0,NaN,NaN
53387,6,272.64,1,272.64,NaN,272.64,272.64,272.64,NaN,0.0,NaN,NaN,272.64,0.0,NaN,NaN
53585,3,129.95,1,129.95,NaN,129.95,129.95,129.95,NaN,0.0,NaN,NaN,129.95,0.0,NaN,NaN
