txn_id,lastReviewTime_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
70899,5,199.28,1,199.28,NaN,199.28,199.28,199.28,NaN,0.0,NaN,NaN,199.28,0.0,NaN,NaN
71005,2,812.16,1,812.16,NaN,812.16,812.16,812.16,NaN,0.0,NaN,NaN,812.16,0.0,NaN,NaN
71153,7,509.01,1,509.01,NaN,509.01,509.01,509.01,NaN,0.0,NaN,NaN,509.01,0.0,NaN,NaN
71713,3,567.6,1,567.6,NaN,567.6,567.6,567.6,NaN,0.0,NaN,NaN,567.6,0.0,NaN,NaN
72313,4,358.2,1,358.2,NaN,358.2,358.2,358.2,NaN,0.0,NaN,NaN,358.2,0.0,NaN,NaN
72535,7,472.2,1,472.2,NaN,472.2,472.2,472.2,NaN,0.0,NaN,NaN,472.2,0.0,NaN,NaN
72694,6,440.5,1,440.5,NaN,440.5,440.5,440.5,NaN,0.0,NaN,NaN,440.5,0.0,NaN,NaN
72992,4,703.0,1,703.0,NaN,703.0,703.0,703.0,NaN,0.0,NaN,NaN,703.0,0.0,NaN,NaN
73245,3,739.57,1,739.57,NaN,739.57,739.57,739.57,NaN,0.0,NaN,NaN,739.57,0.0,NaN,NaN
73270,3,1636.52,1,1636.52,NaN,1636.52,1636.52,1636.52,NaN,0.0,NaN,NaN,1636.52,0.0,NaN,NaN
73335,1,326.12,1,326.12,NaN,326.12,326.12,326.12,NaN,0.0,NaN,NaN,326.12,0.0,NaN,NaN
73530,4,309.31,1,309.31,NaN,309.31,309.31,309.31,NaN,0.0,NaN,NaN,309.31,0.0,NaN,NaN
73585,6,342.0,1,342.0,NaN,342.0,342.0,342.0,NaN,0.0,NaN,NaN,342.0,0.0,NaN,NaN
73893,1,815.04,1,815.04,NaN,815.04,815.04,815.04,NaN,0.0,NaN,NaN,815.04,0.0,NaN,NaN
74129,2,216.85,1,216.85,NaN,216.85,216.85,216.85,NaN,0.0,NaN,NaN,216.85,0.0,NaN,NaN
74419,3,643.26,1,643.26,NaN,643.26,643.26,643.26,NaN,0.0,NaN,NaN,643.26,0.0,NaN,NaN
74699,5,314.5,1,314.5,NaN,314.5,314.5,314.5,NaN,0.0,NaN,NaN,314.5,0.0,NaN,NaN
74959,2,313.4,1,313.4,NaN,313.4,313.4,313.4,NaN,0.0,NaN,NaN,313.4,0.0,NaN,NaN
75043,2,95.54,1,95.54,NaN,95.54,95.54,95.54,NaN,0.0,NaN,NaN,95.54,0.0,NaN,NaN
75266,5,492.05,1,492.05,NaN,492.05,492.05,492.05,NaN,0.0,NaN,NaN,492.05,0.0,NaN,NaN
75354,3,332.38,1,332.38,NaN,332.38,332.38,332.38,NaN,0.0,NaN,NaN,332.38,0.0,NaN,NaN
75428,7,801.08,1,801.08,NaN,801.08,801.08,801.08,NaN,0.0,NaN,NaN,801.08,0.0,NaN,NaN
75589,2,73.2,1,73.2,NaN,73.2,73.2,73.2,NaN,0.0,NaN,NaN,73.2,0.0,NaN,NaN
76006,6,1835.6,1,1835.6,NaN,1835.6,1835.6,1835.6,NaN,0.0,NaN,NaN,1835.6,0.0,NaN,NaN
76019,4,91.8,1,91.8,NaN,91.8,91.8,91.8,NaN,0.0,NaN,NaN,91.8,0.0,NaN,NaN
76202,7,358.99,1,358.99,NaN,358.99,358.99,358.99,NaN,0.0,NaN,NaN,358.99,0.0,NaN,NaN
76214,1,491.28,1,491.28,NaN,491.28,491.28,491.28,NaN,0.0,NaN,NaN,491.28,0.0,NaN,NaN
76368,2,330.24,1,330.24,NaN,330.24,330.24,330.24,NaN,0.0,NaN,NaN,330.24,0.0,NaN,NaN
76721,7,425.38,1,425.38,NaN,425.38,425.38,425.38,NaN,0.0,NaN,NaN,425.38,0.0,NaN,NaN
76745,6,307.32,1,307.32,NaN,307.32,307.32,307.32,NaN,0.0,NaN,NaN,307.32,0.0,NaN,NaN
76777,2,1161.36,1,1161.36,NaN,1161.36,1161.36,1161.36,NaN,0.0,NaN,NaN,1161.36,0.0,NaN,NaN
77008,3,492.84,1,492.84,NaN,492.84,492.84,492.84,NaN,0.0,NaN,NaN,492.84,0.0,NaN,NaN
77169,2,262.57,1,262.57,NaN,262.57,262.57,262.57,NaN,0.0,NaN,NaN,262.57,0.0,NaN,NaN
77193,7,64.32,1,64.32,NaN,64.32,64.32,64.32,NaN,0.0,NaN,NaN,64.32,0.0,NaN,NaN
77203,1,930.98,1,930.98,NaN,930.98,930.98,930.98,NaN,0.0,NaN,NaN,930.98,0.0,NaN,NaN
77476,6,393.6,1,393.6,NaN,393.6,393.6,393.6,NaN,0.0,NaN,NaN,393.6,0.0,NaN,NaN
77588,6,544.1,1,544.1,NaN,544.1,544.1,544.1,NaN,0.0,NaN,NaN,544.1,0.0,NaN,NaN
78258,6,360.83,1,360.83,NaN,360.83,360.83,360.83,NaN,0.0,NaN,NaN,360.83,0.0,NaN,NaN
78377,5,998.72,1,998.72,NaN,998.72,998.72,998.72,NaN,0.0,NaN,NaN,998.72,0.0,NaN,NaN
78620,3,126.8,1,126.8,NaN,126.8,126.8,126.8,NaN,0.0,NaN,NaN,126.8,0.0,NaN,NaN
78729,7,1366.91,1,1366.91,NaN,1366.91,1366.91,1366.91,NaN,0.0,NaN,NaN,1366.91,0.0,NaN,NaN
78817,3,840.82,1,840.82,NaN,840.82,840.82,840.82,NaN,0.0,NaN,NaN,840.82,0.0,NaN,NaN
78826,6,152.67,1,152.67,NaN,152.67,152.67,152.67,NaN,0.0,NaN,NaN,152.67,0.0,NaN,NaN
79167,2,49.8,1,49.8,NaN,49.8,49.8,49.8,NaN,0.0,NaN,NaN,49.8,0.0,NaN,NaN
79302,6,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
79475,2,125.38,1,125.38,NaN,125.38,125.38,125.38,NaN,0.0,NaN,NaN,125.38,0.0,NaN,NaN
79577,4,300.32,1,300.32,NaN,300.32,300.32,300.32,NaN,0.0,NaN,NaN,300.32,0.0,NaN,NaN
79691,5,413.75,1,413.75,NaN,413.75,413.75,413.75,NaN,0.0,NaN,NaN,413.75,0.0,NaN,NaN
79942,3,1324.3,1,1324.3,NaN,1324.3,1324.3,1324.3,NaN,0.0,NaN,NaN,1324.3,0.0,NaN,NaN
80031,7,461.59,1,461.59,NaN,461.59,461.59,461.59,NaN,0.0,NaN,NaN,461.59,0.0,NaN,NaN
80216,3,429.6,1,429.6,NaN,429.6,429.6,429.6,NaN,0.0,NaN,NaN,429.6,0.0,NaN,NaN
80234,3,1025.35,1,1025.35,NaN,1025.35,1025.35,1025.35,NaN,0.0,NaN,NaN,1025.35,0.0,NaN,NaN
80492,5,171.19,1,171.19,NaN,171.19,171.19,171.19,NaN,0.0,NaN,NaN,171.19,0.0,NaN,NaN
80536,2,616.48,1,616.48,NaN,616.48,616.48,616.48,NaN,0.0,NaN,NaN,616.48,0.0,NaN,NaN
80717,1,209.49,1,209.49,NaN,209.49,209.49,209.49,NaN,0.0,NaN,NaN,209.49,0.0,NaN,NaN
80827,6,4.16,1,4.16,NaN,4.16,4.16,4.16,NaN,0.0,NaN,NaN,4.16,0.0,NaN,NaN
81084,7,119.97,1,119.97,NaN,119.97,119.97,119.97,NaN,0.0,NaN,NaN,119.97,0.0,NaN,NaN
81412,5,522.98,1,522.98,NaN,522.98,522.98,522.98,NaN,0.0,NaN,NaN,522.98,0.0,NaN,NaN
81499,4,351.95,1,351.95,NaN,351.95,351.95,351.95,NaN,0.0,NaN,NaN,351.95,0.0,NaN,NaN
81546,7,409.0,1,409.0,NaN,409.0,409.0,409.0,NaN,0.0,NaN,NaN,409.0,0.0,NaN,NaN
81638,7,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
82082,7,136.04,1,136.04,NaN,136.04,136.04,136.04,NaN,0.0,NaN,NaN,136.04,0.0,NaN,NaN
82281,2,359.49,1,359.49,NaN,359.49,359.49,359.49,NaN,0.0,NaN,NaN,359.49,0.0,NaN,NaN
82341,7,361.62,1,361.62,NaN,361.62,361.62,361.62,NaN,0.0,NaN,NaN,361.62,0.0,NaN,NaN
82547,3,390.37,1,390.37,NaN,390.37,390.37,390.37,NaN,0.0,NaN,NaN,390.37,0.0,NaN,NaN
82828,7,200.04,1,200.04,NaN,200.04,200.04,200.04,NaN,0.0,NaN,NaN,200.04,0.0,NaN,NaN
82895,2,107.42,1,107.42,NaN,107.42,107.42,107.42,NaN,0.0,NaN,NaN,107.42,0.0,NaN,NaN
82896,3,107.42,1,107.42,NaN,107.42,107.42,107.42,NaN,0.0,NaN,NaN,107.42,0.0,NaN,NaN
82974,7,385.8,1,385.8,NaN,385.8,385.8,385.8,NaN,0.0,NaN,NaN,385.8,0.0,NaN,NaN
82978,5,16.61,1,16.61,NaN,16.61,16.61,16.61,NaN,0.0,NaN,NaN,16.61,0.0,NaN,NaN
83309,2,122.68,1,122.68,NaN,122.68,122.68,122.68,NaN,0.0,NaN,NaN,122.68,0.0,NaN,NaN
83388,1,374.37,1,374.37,NaN,374.37,374.37,374.37,NaN,0.0,NaN,NaN,374.37,0.0,NaN,NaN
84040,5,177.9,1,177.9,NaN,177.9,177.9,177.9,NaN,0.0,NaN,NaN,177.9,0.0,NaN,NaN
84109,1,604.3,1,604.3,NaN,604.3,604.3,604.3,NaN,0.0,NaN,NaN,604.3,0.0,NaN,NaN
84205,7,199.29,1,199.29,NaN,199.29,199.29,199.29,NaN,0.0,NaN,NaN,199.29,0.0,NaN,NaN
84390,7,151.2,1,151.2,NaN,151.2,151.2,151.2,NaN,0.0,NaN,NaN,151.2,0.0,NaN,NaN
84591,6,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
84929,1,10.95,1,10.95,NaN,10.95,10.95,10.95,NaN,0.0,NaN,NaN,10.95,0.0,NaN,NaN
85143,6,3.8,1,3.8,NaN,3.8,3.8,3.8,NaN,0.0,NaN,NaN,3.8,0.0,NaN,NaN
85519,5,0.42,1,0.42,NaN,0.42,0.42,0.42,NaN,0.0,NaN,NaN,0.42,0.0,NaN,NaN
85556,4,13.95,1,13.95,NaN,13.95,13.95,13.95,NaN,0.0,NaN,NaN,13.95,0.0,NaN,NaN
86377,6,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
86616,6,4.24,1,4.24,NaN,4.24,4.24,4.24,NaN,0.0,NaN,NaN,4.24,0.0,NaN,NaN
86702,6,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
86886,4,557.72,1,557.72,NaN,557.72,557.72,557.72,NaN,0.0,NaN,NaN,557.72,0.0,NaN,NaN
87633,3,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
87678,6,10.0,1,10.0,NaN,10.0,10.0,10.0,NaN,0.0,NaN,NaN,10.0,0.0,NaN,NaN
87730,6,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
87860,6,139.8,1,139.8,NaN,139.8,139.8,139.8,NaN,0.0,NaN,NaN,139.8,0.0,NaN,NaN
87870,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
88307,7,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
88412,5,63.2,1,63.2,NaN,63.2,63.2,63.2,NaN,0.0,NaN,NaN,63.2,0.0,NaN,NaN
88491,2,21.7,1,21.7,NaN,21.7,21.7,21.7,NaN,0.0,NaN,NaN,21.7,0.0,NaN,NaN
88550,3,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
88746,5,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
88750,3,15.84,1,15.84,NaN,15.84,15.84,15.84,NaN,0.0,NaN,NaN,15.84,0.0,NaN,NaN
88793,3,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
88989,4,23.4,1,23.4,NaN,23.4,23.4,23.4,NaN,0.0,NaN,NaN,23.4,0.0,NaN,NaN
89081,1,88.45,1,88.45,NaN,88.45,88.45,88.45,NaN,0.0,NaN,NaN,88.45,0.0,NaN,NaN
89176,6,24.0,1,24.0,NaN,24.0,24.0,24.0,NaN,0.0,NaN,NaN,24.0,0.0,NaN,NaN
89852,4,5.64,1,5.64,NaN,5.64,5.64,5.64,NaN,0.0,NaN,NaN,5.64,0.0,NaN,NaN
90137,3,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
90280,5,517.51,1,517.51,NaN,517.51,517.51,517.51,NaN,0.0,NaN,NaN,517.51,0.0,NaN,NaN
90333,7,6.29,1,6.29,NaN,6.29,6.29,6.29,NaN,0.0,NaN,NaN,6.29,0.0,NaN,NaN
90379,4,16.65,1,16.65,NaN,16.65,16.65,16.65,NaN,0.0,NaN,NaN,16.65,0.0,NaN,NaN
90563,5,41.66,1,41.66,NaN,41.66,41.66,41.66,NaN,0.0,NaN,NaN,41.66,0.0,NaN,NaN
90604,2,22.88,1,22.88,NaN,22.88,22.88,22.88,NaN,0.0,NaN,NaN,22.88,0.0,NaN,NaN
90887,3,7.65,1,7.65,NaN,7.65,7.65,7.65,NaN,0.0,NaN,NaN,7.65,0.0,NaN,NaN
50071,2,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
50124,3,136.24,1,136.24,NaN,136.24,136.24,136.24,NaN,0.0,NaN,NaN,136.24,0.0,NaN,NaN
50252,5,208.97,1,208.97,NaN,208.97,208.97,208.97,NaN,0.0,NaN,NaN,208.97,0.0,NaN,NaN
50272,3,306.2,1,306.2,NaN,306.2,306.2,306.2,NaN,0.0,NaN,NaN,306.2,0.0,NaN,NaN
50284,4,204.15,1,204.15,NaN,204.15,204.15,204.15,NaN,0.0,NaN,NaN,204.15,0.0,NaN,NaN
50287,7,572.38,1,572.38,NaN,572.38,572.38,572.38,NaN,0.0,NaN,NaN,572.38,0.0,NaN,NaN
50333,4,824.88,1,824.88,NaN,824.88,824.88,824.88,NaN,0.0,NaN,NaN,824.88,0.0,NaN,NaN
50485,5,397.5,1,397.5,NaN,397.5,397.5,397.5,NaN,0.0,NaN,NaN,397.5,0.0,NaN,NaN
50530,2,76.5,1,76.5,NaN,76.5,76.5,76.5,NaN,0.0,NaN,NaN,76.5,0.0,NaN,NaN
50570,2,91.8,1,91.8,NaN,91.8,91.8,91.8,NaN,0.0,NaN,NaN,91.8,0.0,NaN,NaN
50689,4,131.5,1,131.5,NaN,131.5,131.5,131.5,NaN,0.0,NaN,NaN,131.5,0.0,NaN,NaN
50931,4,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
51059,4,139.86,1,139.86,NaN,139.86,139.86,139.86,NaN,0.0,NaN,NaN,139.86,0.0,NaN,NaN
51344,7,224.07,1,224.07,NaN,224.07,224.07,224.07,NaN,0.0,NaN,NaN,224.07,0.0,NaN,NaN
51838,1,632.52,1,632.52,NaN,632.52,632.52,632.52,NaN,0.0,NaN,NaN,632.52,0.0,NaN,NaN
52126,4,311.64,1,311.64,NaN,311.64,311.64,311.64,NaN,0.0,NaN,NaN,311.64,0.0,NaN,NaN
52780,5,563.15,1,563.15,NaN,563.15,563.15,563.15,NaN,0.0,NaN,NaN,563.15,0.0,NaN,NaN
53088,4,234.0,1,234.0,NaN,234.0,234.0,234.0,NaN,0.0,NaN,NaN,234.0,0.0,NaN,NaN
53200,5,202.35,1,202.35,NaN,202.35,202.35,202.35,NaN,0.0,NaN,NaN,202.35,0.0,NaN,NaN
53495,7,208.32,1,208.32,NaN,208.32,208.32,208.32,NaN,0.0,NaN,NaN,208.32,0.0,NaN,NaN
53614,3,594.7,1,594.7,NaN,594.7,594.7,594.7,NaN,0.0,NaN,NaN,594.7,0.0,NaN,NaN
54019,6,146.1,1,146.1,NaN,146.1,146.1,146.1,NaN,0.0,NaN,NaN,146.1,0.0,NaN,NaN
54049,7,164.7,1,164.7,NaN,164.7,164.7,164.7,NaN,0.0,NaN,NaN,164.7,0.0,NaN,NaN
54179,5,321.1,1,321.1,NaN,321.1,321.1,321.1,NaN,0.0,NaN,NaN,321.1,0.0,NaN,NaN
54229,4,427.4,1,427.4,NaN,427.4,427.4,427.4,NaN,0.0,NaN,NaN,427.4,0.0,NaN,NaN
54307,6,163.8,1,163.8,NaN,163.8,163.8,163.8,NaN,0.0,NaN,NaN,163.8,0.0,NaN,NaN
54352,2,460.5,1,460.5,NaN,460.5,460.5,460.5,NaN,0.0,NaN,NaN,460.5,0.0,NaN,NaN
54766,2,334.05,1,334.05,NaN,334.05,334.05,334.05,NaN,0.0,NaN,NaN,334.05,0.0,NaN,NaN
55107,2,354.11,1,354.11,NaN,354.11,354.11,354.11,NaN,0.0,NaN,NaN,354.11,0.0,NaN,NaN
55166,1,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
55822,7,181.13,1,181.13,NaN,181.13,181.13,181.13,NaN,0.0,NaN,NaN,181.13,0.0,NaN,NaN
55876,4,417.96,1,417.96,NaN,417.96,417.96,417.96,NaN,0.0,NaN,NaN,417.96,0.0,NaN,NaN
55900,7,497.59,1,497.59,NaN,497.59,497.59,497.59,NaN,0.0,NaN,NaN,497.59,0.0,NaN,NaN
55910,5,310.08,1,310.08,NaN,310.08,310.08,310.08,NaN,0.0,NaN,NaN,310.08,0.0,NaN,NaN
56145,7,375.17,1,375.17,NaN,375.17,375.17,375.17,NaN,0.0,NaN,NaN,375.17,0.0,NaN,NaN
56276,6,235.35,1,235.35,NaN,235.35,235.35,235.35,NaN,0.0,NaN,NaN,235.35,0.0,NaN,NaN
56637,6,655.03,1,655.03,NaN,655.03,655.03,655.03,NaN,0.0,NaN,NaN,655.03,0.0,NaN,NaN
56736,2,108.98,1,108.98,NaN,108.98,108.98,108.98,NaN,0.0,NaN,NaN,108.98,0.0,NaN,NaN
56796,5,325.1,1,325.1,NaN,325.1,325.1,325.1,NaN,0.0,NaN,NaN,325.1,0.0,NaN,NaN
56866,5,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
57165,4,103.89,1,103.89,NaN,103.89,103.89,103.89,NaN,0.0,NaN,NaN,103.89,0.0,NaN,NaN
57354,5,148.5,1,148.5,NaN,148.5,148.5,148.5,NaN,0.0,NaN,NaN,148.5,0.0,NaN,NaN
57384,5,370.48,1,370.48,NaN,370.48,370.48,370.48,NaN,0.0,NaN,NaN,370.48,0.0,NaN,NaN
57399,1,300.7,1,300.7,NaN,300.7,300.7,300.7,NaN,0.0,NaN,NaN,300.7,0.0,NaN,NaN
57528,1,337.71,1,337.71,NaN,337.71,337.71,337.71,NaN,0.0,NaN,NaN,337.71,0.0,NaN,NaN
57772,3,600.0,1,600.0,NaN,600.0,600.0,600.0,NaN,0.0,NaN,NaN,600.0,0.0,NaN,NaN
58328,1,137.6,1,137.6,NaN,137.6,137.6,137.6,NaN,0.0,NaN,NaN,137.6,0.0,NaN,NaN
58384,1,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
58466,3,258.18,1,258.18,NaN,258.18,258.18,258.18,NaN,0.0,NaN,NaN,258.18,0.0,NaN,NaN
58589,4,1337.78,1,1337.78,NaN,1337.78,1337.78,1337.78,NaN,0.0,NaN,NaN,1337.78,0.0,NaN,NaN
58717,7,316.9,1,316.9,NaN,316.9,316.9,316.9,NaN,0.0,NaN,NaN,316.9,0.0,NaN,NaN
58746,6,386.22,1,386.22,NaN,386.22,386.22,386.22,NaN,0.0,NaN,NaN,386.22,0.0,NaN,NaN
58928,5,2053.07,1,2053.07,NaN,2053.07,2053.07,2053.07,NaN,0.0,NaN,NaN,2053.07,0.0,NaN,NaN
58989,2,336.96,1,336.96,NaN,336.96,336.96,336.96,NaN,0.0,NaN,NaN,336.96,0.0,NaN,NaN
59088,4,1722.02,1,1722.02,NaN,1722.02,1722.02,1722.02,NaN,0.0,NaN,NaN,1722.02,0.0,NaN,NaN
60045,3,258.85,1,258.85,NaN,258.85,258.85,258.85,NaN,0.0,NaN,NaN,258.85,0.0,NaN,NaN
60364,7,128.41,1,128.41,NaN,128.41,128.41,128.41,NaN,0.0,NaN,NaN,128.41,0.0,NaN,NaN
60531,1,159.2,1,159.2,NaN,159.2,159.2,159.2,NaN,0.0,NaN,NaN,159.2,0.0,NaN,NaN
60558,7,285.04,1,285.04,NaN,285.04,285.04,285.04,NaN,0.0,NaN,NaN,285.04,0.0,NaN,NaN
61537,6,667.11,1,667.11,NaN,667.11,667.11,667.11,NaN,0.0,NaN,NaN,667.11,0.0,NaN,NaN
61768,2,316.09,1,316.09,NaN,316.09,316.09,316.09,NaN,0.0,NaN,NaN,316.09,0.0,NaN,NaN
61893,5,102.02,1,102.02,NaN,102.02,102.02,102.02,NaN,0.0,NaN,NaN,102.02,0.0,NaN,NaN
62561,7,732.4,1,732.4,NaN,732.4,732.4,732.4,NaN,0.0,NaN,NaN,732.4,0.0,NaN,NaN
62576,2,115.92,1,115.92,NaN,115.92,115.92,115.92,NaN,0.0,NaN,NaN,115.92,0.0,NaN,NaN
62679,3,87.7,1,87.7,NaN,87.7,87.7,87.7,NaN,0.0,NaN,NaN,87.7,0.0,NaN,NaN
62748,1,682.4,1,682.4,NaN,682.4,682.4,682.4,NaN,0.0,NaN,NaN,682.4,0.0,NaN,NaN
62752,5,323.95,1,323.95,NaN,323.95,323.95,323.95,NaN,0.0,NaN,NaN,323.95,0.0,NaN,NaN
62766,4,936.34,1,936.34,NaN,936.34,936.34,936.34,NaN,0.0,NaN,NaN,936.34,0.0,NaN,NaN
63032,2,725.02,1,725.02,NaN,725.02,725.02,725.02,NaN,0.0,NaN,NaN,725.02,0.0,NaN,NaN
63038,3,92.92,1,92.92,NaN,92.92,92.92,92.92,NaN,0.0,NaN,NaN,92.92,0.0,NaN,NaN
63162,4,150.35,1,150.35,NaN,150.35,150.35,150.35,NaN,0.0,NaN,NaN,150.35,0.0,NaN,NaN
63268,7,525.36,1,525.36,NaN,525.36,525.36,525.36,NaN,0.0,NaN,NaN,525.36,0.0,NaN,NaN
63370,6,48.1,1,48.1,NaN,48.1,48.1,48.1,NaN,0.0,NaN,NaN,48.1,0.0,NaN,NaN
63929,4,349.1,1,349.1,NaN,349.1,349.1,349.1,NaN,0.0,NaN,NaN,349.1,0.0,NaN,NaN
64206,7,96.14,1,96.14,NaN,96.14,96.14,96.14,NaN,0.0,NaN,NaN,96.14,0.0,NaN,NaN
64519,7,130.08,1,130.08,NaN,130.08,130.08,130.08,NaN,0.0,NaN,NaN,130.08,0.0,NaN,NaN
64681,3,379.2,1,379.2,NaN,379.2,379.2,379.2,NaN,0.0,NaN,NaN,379.2,0.0,NaN,NaN
64729,1,375.04,1,375.04,NaN,375.04,375.04,375.04,NaN,0.0,NaN,NaN,375.04,0.0,NaN,NaN
64853,4,212.04,1,212.04,NaN,212.04,212.04,212.04,NaN,0.0,NaN,NaN,212.04,0.0,NaN,NaN
64881,3,103.72,1,103.72,NaN,103.72,103.72,103.72,NaN,0.0,NaN,NaN,103.72,0.0,NaN,NaN
65023,5,606.72,1,606.72,NaN,606.72,606.72,606.72,NaN,0.0,NaN,NaN,606.72,0.0,NaN,NaN
65078,2,129.3,1,129.3,NaN,129.3,129.3,129.3,NaN,0.0,NaN,NaN,129.3,0.0,NaN,NaN
65231,4,1987.19,1,1987.19,NaN,1987.19,1987.19,1987.19,NaN,0.0,NaN,NaN,1987.19,0.0,NaN,NaN
65237,2,58.08,1,58.08,NaN,58.08,58.08,58.08,NaN,0.0,NaN,NaN,58.08,0.0,NaN,NaN
65327,3,340.58,1,340.58,NaN,340.58,340.58,340.58,NaN,0.0,NaN,NaN,340.58,0.0,NaN,NaN
65433,2,427.13,1,427.13,NaN,427.13,427.13,427.13,NaN,0.0,NaN,NaN,427.13,0.0,NaN,NaN
65516,3,492.36,1,492.36,NaN,492.36,492.36,492.36,NaN,0.0,NaN,NaN,492.36,0.0,NaN,NaN
65702,6,473.82,1,473.82,NaN,473.82,473.82,473.82,NaN,0.0,NaN,NaN,473.82,0.0,NaN,NaN
65858,6,634.74,1,634.74,NaN,634.74,634.74,634.74,NaN,0.0,NaN,NaN,634.74,0.0,NaN,NaN
66008,2,110.3,1,110.3,NaN,110.3,110.3,110.3,NaN,0.0,NaN,NaN,110.3,0.0,NaN,NaN
66392,5,247.52,1,247.52,NaN,247.52,247.52,247.52,NaN,0.0,NaN,NaN,247.52,0.0,NaN,NaN
66652,1,215.25,1,215.25,NaN,215.25,215.25,215.25,NaN,0.0,NaN,NaN,215.25,0.0,NaN,NaN
66817,5,275.76,1,275.76,NaN,275.76,275.76,275.76,NaN,0.0,NaN,NaN,275.76,0.0,NaN,NaN
66984,5,381.37,1,381.37,NaN,381.37,381.37,381.37,NaN,0.0,NaN,NaN,381.37,0.0,NaN,NaN
67044,2,312.9,1,312.9,NaN,312.9,312.9,312.9,NaN,0.0,NaN,NaN,312.9,0.0,NaN,NaN
67381,3,408.22,1,408.22,NaN,408.22,408.22,408.22,NaN,0.0,NaN,NaN,408.22,0.0,NaN,NaN
67980,1,322.67,1,322.67,NaN,322.67,322.67,322.67,NaN,0.0,NaN,NaN,322.67,0.0,NaN,NaN
68200,3,252.4,1,252.4,NaN,252.4,252.4,252.4,NaN,0.0,NaN,NaN,252.4,0.0,NaN,NaN
68212,1,331.74,1,331.74,NaN,331.74,331.74,331.74,NaN,0.0,NaN,NaN,331.74,0.0,NaN,NaN
68330,4,310.72,1,310.72,NaN,310.72,310.72,310.72,NaN,0.0,NaN,NaN,310.72,0.0,NaN,NaN
68531,6,330.6,1,330.6,NaN,330.6,330.6,330.6,NaN,0.0,NaN,NaN,330.6,0.0,NaN,NaN
69451,7,315.72,1,315.72,NaN,315.72,315.72,315.72,NaN,0.0,NaN,NaN,315.72,0.0,NaN,NaN
69509,6,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
69525,7,354.68,1,354.68,NaN,354.68,354.68,354.68,NaN,0.0,NaN,NaN,354.68,0.0,NaN,NaN
69726,7,303.22,1,303.22,NaN,303.22,303.22,303.22,NaN,0.0,NaN,NaN,303.22,0.0,NaN,NaN
69768,1,193.75,1,193.75,NaN,193.75,193.75,193.75,NaN,0.0,NaN,NaN,193.75,0.0,NaN,NaN
70010,1,155.05,1,155.05,NaN,155.05,155.05,155.05,NaN,0.0,NaN,NaN,155.05,0.0,NaN,NaN
70162,3,191.09,1,191.09,NaN,191.09,191.09,191.09,NaN,0.0,NaN,NaN,191.09,0.0,NaN,NaN
