txn_id,nextReviewTime_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
54755,7,21.64,1,21.64,NaN,21.64,21.64,21.64,NaN,0.0,NaN,NaN,21.64,0.0,NaN,NaN
54780,5,310.73,1,310.73,NaN,310.73,310.73,310.73,NaN,0.0,NaN,NaN,310.73,0.0,NaN,NaN
55094,7,116.8,1,116.8,NaN,116.8,116.8,116.8,NaN,0.0,NaN,NaN,116.8,0.0,NaN,NaN
56279,5,200.1,1,200.1,NaN,200.1,200.1,200.1,NaN,0.0,NaN,NaN,200.1,0.0,NaN,NaN
56307,4,110.75,1,110.75,NaN,110.75,110.75,110.75,NaN,0.0,NaN,NaN,110.75,0.0,NaN,NaN
56737,7,162.7,1,162.7,NaN,162.7,162.7,162.7,NaN,0.0,NaN,NaN,162.7,0.0,NaN,NaN
56894,5,617.1,1,617.1,NaN,617.1,617.1,617.1,NaN,0.0,NaN,NaN,617.1,0.0,NaN,NaN
56919,2,233.17,1,233.17,NaN,233.17,233.17,233.17,NaN,0.0,NaN,NaN,233.17,0.0,NaN,NaN
57022,4,214.5,1,214.5,NaN,214.5,214.5,214.5,NaN,0.0,NaN,NaN,214.5,0.0,NaN,NaN
57105,4,826.07,1,826.07,NaN,826.07,826.07,826.07,NaN,0.0,NaN,NaN,826.07,0.0,NaN,NaN
57310,7,339.34,1,339.34,NaN,339.34,339.34,339.34,NaN,0.0,NaN,NaN,339.34,0.0,NaN,NaN
57659,4,982.08,1,982.08,NaN,982.08,982.08,982.08,NaN,0.0,NaN,NaN,982.08,0.0,NaN,NaN
57778,5,201.24,1,201.24,NaN,201.24,201.24,201.24,NaN,0.0,NaN,NaN,201.24,0.0,NaN,NaN
57961,5,313.45,1,313.45,NaN,313.45,313.45,313.45,NaN,0.0,NaN,NaN,313.45,0.0,NaN,NaN
58040,4,154.95,1,154.95,NaN,154.95,154.95,154.95,NaN,0.0,NaN,NaN,154.95,0.0,NaN,NaN
58221,2,410.53,1,410.53,NaN,410.53,410.53,410.53,NaN,0.0,NaN,NaN,410.53,0.0,NaN,NaN
58297,7,588.0,1,588.0,NaN,588.0,588.0,588.0,NaN,0.0,NaN,NaN,588.0,0.0,NaN,NaN
58465,6,141.41,1,141.41,NaN,141.41,141.41,141.41,NaN,0.0,NaN,NaN,141.41,0.0,NaN,NaN
58642,2,145.27,1,145.27,NaN,145.27,145.27,145.27,NaN,0.0,NaN,NaN,145.27,0.0,NaN,NaN
58740,1,252.0,1,252.0,NaN,252.0,252.0,252.0,NaN,0.0,NaN,NaN,252.0,0.0,NaN,NaN
58773,6,117.4,1,117.4,NaN,117.4,117.4,117.4,NaN,0.0,NaN,NaN,117.4,0.0,NaN,NaN
58877,1,535.34,1,535.34,NaN,535.34,535.34,535.34,NaN,0.0,NaN,NaN,535.34,0.0,NaN,NaN
59079,1,303.95,1,303.95,NaN,303.95,303.95,303.95,NaN,0.0,NaN,NaN,303.95,0.0,NaN,NaN
59098,1,178.4,1,178.4,NaN,178.4,178.4,178.4,NaN,0.0,NaN,NaN,178.4,0.0,NaN,NaN
59244,2,310.45,1,310.45,NaN,310.45,310.45,310.45,NaN,0.0,NaN,NaN,310.45,0.0,NaN,NaN
59579,2,440.5,1,440.5,NaN,440.5,440.5,440.5,NaN,0.0,NaN,NaN,440.5,0.0,NaN,NaN
59596,2,180.85,1,180.85,NaN,180.85,180.85,180.85,NaN,0.0,NaN,NaN,180.85,0.0,NaN,NaN
60021,5,124.98,1,124.98,NaN,124.98,124.98,124.98,NaN,0.0,NaN,NaN,124.98,0.0,NaN,NaN
60225,2,150.3,1,150.3,NaN,150.3,150.3,150.3,NaN,0.0,NaN,NaN,150.3,0.0,NaN,NaN
60284,4,544.26,1,544.26,NaN,544.26,544.26,544.26,NaN,0.0,NaN,NaN,544.26,0.0,NaN,NaN
60287,2,417.6,1,417.6,NaN,417.6,417.6,417.6,NaN,0.0,NaN,NaN,417.6,0.0,NaN,NaN
60313,3,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
60932,6,62.28,1,62.28,NaN,62.28,62.28,62.28,NaN,0.0,NaN,NaN,62.28,0.0,NaN,NaN
61131,6,186.86,1,186.86,NaN,186.86,186.86,186.86,NaN,0.0,NaN,NaN,186.86,0.0,NaN,NaN
61174,4,123.75,1,123.75,NaN,123.75,123.75,123.75,NaN,0.0,NaN,NaN,123.75,0.0,NaN,NaN
61435,1,282.48,1,282.48,NaN,282.48,282.48,282.48,NaN,0.0,NaN,NaN,282.48,0.0,NaN,NaN
61495,4,328.45,1,328.45,NaN,328.45,328.45,328.45,NaN,0.0,NaN,NaN,328.45,0.0,NaN,NaN
61506,5,334.71,1,334.71,NaN,334.71,334.71,334.71,NaN,0.0,NaN,NaN,334.71,0.0,NaN,NaN
61611,2,451.25,1,451.25,NaN,451.25,451.25,451.25,NaN,0.0,NaN,NaN,451.25,0.0,NaN,NaN
61699,1,489.1,1,489.1,NaN,489.1,489.1,489.1,NaN,0.0,NaN,NaN,489.1,0.0,NaN,NaN
62030,7,309.05,1,309.05,NaN,309.05,309.05,309.05,NaN,0.0,NaN,NaN,309.05,0.0,NaN,NaN
62050,7,340.88,1,340.88,NaN,340.88,340.88,340.88,NaN,0.0,NaN,NaN,340.88,0.0,NaN,NaN
62137,6,692.96,1,692.96,NaN,692.96,692.96,692.96,NaN,0.0,NaN,NaN,692.96,0.0,NaN,NaN
62168,2,132.0,1,132.0,NaN,132.0,132.0,132.0,NaN,0.0,NaN,NaN,132.0,0.0,NaN,NaN
62509,3,822.6,1,822.6,NaN,822.6,822.6,822.6,NaN,0.0,NaN,NaN,822.6,0.0,NaN,NaN
62830,3,59.8,1,59.8,NaN,59.8,59.8,59.8,NaN,0.0,NaN,NaN,59.8,0.0,NaN,NaN
63005,1,92.7,1,92.7,NaN,92.7,92.7,92.7,NaN,0.0,NaN,NaN,92.7,0.0,NaN,NaN
63235,1,317.16,1,317.16,NaN,317.16,317.16,317.16,NaN,0.0,NaN,NaN,317.16,0.0,NaN,NaN
63772,2,325.8,1,325.8,NaN,325.8,325.8,325.8,NaN,0.0,NaN,NaN,325.8,0.0,NaN,NaN
63806,6,214.94,1,214.94,NaN,214.94,214.94,214.94,NaN,0.0,NaN,NaN,214.94,0.0,NaN,NaN
63820,1,235.23,1,235.23,NaN,235.23,235.23,235.23,NaN,0.0,NaN,NaN,235.23,0.0,NaN,NaN
63893,1,630.46,1,630.46,NaN,630.46,630.46,630.46,NaN,0.0,NaN,NaN,630.46,0.0,NaN,NaN
64297,3,211.92,1,211.92,NaN,211.92,211.92,211.92,NaN,0.0,NaN,NaN,211.92,0.0,NaN,NaN
64584,4,294.86,1,294.86,NaN,294.86,294.86,294.86,NaN,0.0,NaN,NaN,294.86,0.0,NaN,NaN
64715,5,226.49,1,226.49,NaN,226.49,226.49,226.49,NaN,0.0,NaN,NaN,226.49,0.0,NaN,NaN
64766,3,1650.1,1,1650.1,NaN,1650.1,1650.1,1650.1,NaN,0.0,NaN,NaN,1650.1,0.0,NaN,NaN
64883,2,474.87,1,474.87,NaN,474.87,474.87,474.87,NaN,0.0,NaN,NaN,474.87,0.0,NaN,NaN
65724,4,220.83,1,220.83,NaN,220.83,220.83,220.83,NaN,0.0,NaN,NaN,220.83,0.0,NaN,NaN
65860,3,118.88,1,118.88,NaN,118.88,118.88,118.88,NaN,0.0,NaN,NaN,118.88,0.0,NaN,NaN
65935,4,44.25,1,44.25,NaN,44.25,44.25,44.25,NaN,0.0,NaN,NaN,44.25,0.0,NaN,NaN
65991,7,447.6,1,447.6,NaN,447.6,447.6,447.6,NaN,0.0,NaN,NaN,447.6,0.0,NaN,NaN
66149,6,109.64,1,109.64,NaN,109.64,109.64,109.64,NaN,0.0,NaN,NaN,109.64,0.0,NaN,NaN
66547,1,221.52,1,221.52,NaN,221.52,221.52,221.52,NaN,0.0,NaN,NaN,221.52,0.0,NaN,NaN
66716,4,307.03,1,307.03,NaN,307.03,307.03,307.03,NaN,0.0,NaN,NaN,307.03,0.0,NaN,NaN
66792,6,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
67226,2,177.85,1,177.85,NaN,177.85,177.85,177.85,NaN,0.0,NaN,NaN,177.85,0.0,NaN,NaN
67306,2,1430.75,1,1430.75,NaN,1430.75,1430.75,1430.75,NaN,0.0,NaN,NaN,1430.75,0.0,NaN,NaN
67831,3,59.7,1,59.7,NaN,59.7,59.7,59.7,NaN,0.0,NaN,NaN,59.7,0.0,NaN,NaN
67857,2,337.93,1,337.93,NaN,337.93,337.93,337.93,NaN,0.0,NaN,NaN,337.93,0.0,NaN,NaN
68385,6,440.7,1,440.7,NaN,440.7,440.7,440.7,NaN,0.0,NaN,NaN,440.7,0.0,NaN,NaN
68504,6,327.32,1,327.32,NaN,327.32,327.32,327.32,NaN,0.0,NaN,NaN,327.32,0.0,NaN,NaN
68805,5,206.69,1,206.69,NaN,206.69,206.69,206.69,NaN,0.0,NaN,NaN,206.69,0.0,NaN,NaN
69170,1,234.54,1,234.54,NaN,234.54,234.54,234.54,NaN,0.0,NaN,NaN,234.54,0.0,NaN,NaN
69482,4,355.45,1,355.45,NaN,355.45,355.45,355.45,NaN,0.0,NaN,NaN,355.45,0.0,NaN,NaN
69626,4,349.02,1,349.02,NaN,349.02,349.02,349.02,NaN,0.0,NaN,NaN,349.02,0.0,NaN,NaN
69806,6,256.08,1,256.08,NaN,256.08,256.08,256.08,NaN,0.0,NaN,NaN,256.08,0.0,NaN,NaN
70066,4,302.74,1,302.74,NaN,302.74,302.74,302.74,NaN,0.0,NaN,NaN,302.74,0.0,NaN,NaN
70546,5,327.93,1,327.93,NaN,327.93,327.93,327.93,NaN,0.0,NaN,NaN,327.93,0.0,NaN,NaN
70785,2,190.1,1,190.1,NaN,190.1,190.1,190.1,NaN,0.0,NaN,NaN,190.1,0.0,NaN,NaN
70798,5,319.06,1,319.06,NaN,319.06,319.06,319.06,NaN,0.0,NaN,NaN,319.06,0.0,NaN,NaN
71090,2,194.7,1,194.7,NaN,194.7,194.7,194.7,NaN,0.0,NaN,NaN,194.7,0.0,NaN,NaN
71150,7,476.76,1,476.76,NaN,476.76,476.76,476.76,NaN,0.0,NaN,NaN,476.76,0.0,NaN,NaN
71365,4,269.17,1,269.17,NaN,269.17,269.17,269.17,NaN,0.0,NaN,NaN,269.17,0.0,NaN,NaN
71711,3,177.6,1,177.6,NaN,177.6,177.6,177.6,NaN,0.0,NaN,NaN,177.6,0.0,NaN,NaN
71959,2,322.37,1,322.37,NaN,322.37,322.37,322.37,NaN,0.0,NaN,NaN,322.37,0.0,NaN,NaN
72095,4,378.64,1,378.64,NaN,378.64,378.64,378.64,NaN,0.0,NaN,NaN,378.64,0.0,NaN,NaN
72100,6,97.73,1,97.73,NaN,97.73,97.73,97.73,NaN,0.0,NaN,NaN,97.73,0.0,NaN,NaN
72130,1,1638.34,1,1638.34,NaN,1638.34,1638.34,1638.34,NaN,0.0,NaN,NaN,1638.34,0.0,NaN,NaN
72133,1,160.2,1,160.2,NaN,160.2,160.2,160.2,NaN,0.0,NaN,NaN,160.2,0.0,NaN,NaN
72446,6,171.85,1,171.85,NaN,171.85,171.85,171.85,NaN,0.0,NaN,NaN,171.85,0.0,NaN,NaN
72557,3,2377.9,1,2377.9,NaN,2377.9,2377.9,2377.9,NaN,0.0,NaN,NaN,2377.9,0.0,NaN,NaN
72614,1,655.75,1,655.75,NaN,655.75,655.75,655.75,NaN,0.0,NaN,NaN,655.75,0.0,NaN,NaN
72712,6,1074.82,1,1074.82,NaN,1074.82,1074.82,1074.82,NaN,0.0,NaN,NaN,1074.82,0.0,NaN,NaN
72754,3,412.01,1,412.01,NaN,412.01,412.01,412.01,NaN,0.0,NaN,NaN,412.01,0.0,NaN,NaN
72820,4,570.0,1,570.0,NaN,570.0,570.0,570.0,NaN,0.0,NaN,NaN,570.0,0.0,NaN,NaN
73108,6,186.26,1,186.26,NaN,186.26,186.26,186.26,NaN,0.0,NaN,NaN,186.26,0.0,NaN,NaN
73199,3,491.56,1,491.56,NaN,491.56,491.56,491.56,NaN,0.0,NaN,NaN,491.56,0.0,NaN,NaN
73210,1,255.84,1,255.84,NaN,255.84,255.84,255.84,NaN,0.0,NaN,NaN,255.84,0.0,NaN,NaN
73241,6,222.01,1,222.01,NaN,222.01,222.01,222.01,NaN,0.0,NaN,NaN,222.01,0.0,NaN,NaN
73379,6,142.27,1,142.27,NaN,142.27,142.27,142.27,NaN,0.0,NaN,NaN,142.27,0.0,NaN,NaN
73513,1,1247.53,1,1247.53,NaN,1247.53,1247.53,1247.53,NaN,0.0,NaN,NaN,1247.53,0.0,NaN,NaN
73583,6,1042.31,1,1042.31,NaN,1042.31,1042.31,1042.31,NaN,0.0,NaN,NaN,1042.31,0.0,NaN,NaN
73796,4,776.3,1,776.3,NaN,776.3,776.3,776.3,NaN,0.0,NaN,NaN,776.3,0.0,NaN,NaN
74096,4,191.11,1,191.11,NaN,191.11,191.11,191.11,NaN,0.0,NaN,NaN,191.11,0.0,NaN,NaN
74101,3,2163.95,1,2163.95,NaN,2163.95,2163.95,2163.95,NaN,0.0,NaN,NaN,2163.95,0.0,NaN,NaN
74259,4,320.0,1,320.0,NaN,320.0,320.0,320.0,NaN,0.0,NaN,NaN,320.0,0.0,NaN,NaN
74485,1,2034.0,1,2034.0,NaN,2034.0,2034.0,2034.0,NaN,0.0,NaN,NaN,2034.0,0.0,NaN,NaN
74493,5,1441.2,1,1441.2,NaN,1441.2,1441.2,1441.2,NaN,0.0,NaN,NaN,1441.2,0.0,NaN,NaN
74617,3,316.17,1,316.17,NaN,316.17,316.17,316.17,NaN,0.0,NaN,NaN,316.17,0.0,NaN,NaN
75080,6,146.87,1,146.87,NaN,146.87,146.87,146.87,NaN,0.0,NaN,NaN,146.87,0.0,NaN,NaN
75101,3,904.14,1,904.14,NaN,904.14,904.14,904.14,NaN,0.0,NaN,NaN,904.14,0.0,NaN,NaN
75146,7,148.66,1,148.66,NaN,148.66,148.66,148.66,NaN,0.0,NaN,NaN,148.66,0.0,NaN,NaN
75551,3,397.12,1,397.12,NaN,397.12,397.12,397.12,NaN,0.0,NaN,NaN,397.12,0.0,NaN,NaN
75660,1,168.55,1,168.55,NaN,168.55,168.55,168.55,NaN,0.0,NaN,NaN,168.55,0.0,NaN,NaN
75675,4,147.41,1,147.41,NaN,147.41,147.41,147.41,NaN,0.0,NaN,NaN,147.41,0.0,NaN,NaN
75775,5,527.1,1,527.1,NaN,527.1,527.1,527.1,NaN,0.0,NaN,NaN,527.1,0.0,NaN,NaN
76229,1,305.36,1,305.36,NaN,305.36,305.36,305.36,NaN,0.0,NaN,NaN,305.36,0.0,NaN,NaN
76326,2,302.4,1,302.4,NaN,302.4,302.4,302.4,NaN,0.0,NaN,NaN,302.4,0.0,NaN,NaN
76674,6,119.25,1,119.25,NaN,119.25,119.25,119.25,NaN,0.0,NaN,NaN,119.25,0.0,NaN,NaN
76759,3,300.77,1,300.77,NaN,300.77,300.77,300.77,NaN,0.0,NaN,NaN,300.77,0.0,NaN,NaN
77262,7,907.0,1,907.0,NaN,907.0,907.0,907.0,NaN,0.0,NaN,NaN,907.0,0.0,NaN,NaN
77265,3,492.5,1,492.5,NaN,492.5,492.5,492.5,NaN,0.0,NaN,NaN,492.5,0.0,NaN,NaN
77750,3,1026.04,1,1026.04,NaN,1026.04,1026.04,1026.04,NaN,0.0,NaN,NaN,1026.04,0.0,NaN,NaN
77844,7,168.5,1,168.5,NaN,168.5,168.5,168.5,NaN,0.0,NaN,NaN,168.5,0.0,NaN,NaN
77872,2,256.25,1,256.25,NaN,256.25,256.25,256.25,NaN,0.0,NaN,NaN,256.25,0.0,NaN,NaN
77953,6,85.45,1,85.45,NaN,85.45,85.45,85.45,NaN,0.0,NaN,NaN,85.45,0.0,NaN,NaN
78282,7,579.21,1,579.21,NaN,579.21,579.21,579.21,NaN,0.0,NaN,NaN,579.21,0.0,NaN,NaN
78356,5,528.08,1,528.08,NaN,528.08,528.08,528.08,NaN,0.0,NaN,NaN,528.08,0.0,NaN,NaN
78454,5,317.56,1,317.56,NaN,317.56,317.56,317.56,NaN,0.0,NaN,NaN,317.56,0.0,NaN,NaN
78476,3,308.16,1,308.16,NaN,308.16,308.16,308.16,NaN,0.0,NaN,NaN,308.16,0.0,NaN,NaN
78488,4,668.11,1,668.11,NaN,668.11,668.11,668.11,NaN,0.0,NaN,NaN,668.11,0.0,NaN,NaN
78944,1,94.74,1,94.74,NaN,94.74,94.74,94.74,NaN,0.0,NaN,NaN,94.74,0.0,NaN,NaN
78993,4,350.64,1,350.64,NaN,350.64,350.64,350.64,NaN,0.0,NaN,NaN,350.64,0.0,NaN,NaN
79189,1,717.8,1,717.8,NaN,717.8,717.8,717.8,NaN,0.0,NaN,NaN,717.8,0.0,NaN,NaN
79730,4,149.23,1,149.23,NaN,149.23,149.23,149.23,NaN,0.0,NaN,NaN,149.23,0.0,NaN,NaN
80009,3,291.5,1,291.5,NaN,291.5,291.5,291.5,NaN,0.0,NaN,NaN,291.5,0.0,NaN,NaN
80091,3,332.23,1,332.23,NaN,332.23,332.23,332.23,NaN,0.0,NaN,NaN,332.23,0.0,NaN,NaN
80320,7,4391.16,1,4391.16,NaN,4391.16,4391.16,4391.16,NaN,0.0,NaN,NaN,4391.16,0.0,NaN,NaN
80695,4,161.2,1,161.2,NaN,161.2,161.2,161.2,NaN,0.0,NaN,NaN,161.2,0.0,NaN,NaN
81393,7,322.08,1,322.08,NaN,322.08,322.08,322.08,NaN,0.0,NaN,NaN,322.08,0.0,NaN,NaN
81799,3,465.35,1,465.35,NaN,465.35,465.35,465.35,NaN,0.0,NaN,NaN,465.35,0.0,NaN,NaN
81956,7,93.78,1,93.78,NaN,93.78,93.78,93.78,NaN,0.0,NaN,NaN,93.78,0.0,NaN,NaN
82618,1,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
82776,4,84.24,1,84.24,NaN,84.24,84.24,84.24,NaN,0.0,NaN,NaN,84.24,0.0,NaN,NaN
82831,2,109.6,1,109.6,NaN,109.6,109.6,109.6,NaN,0.0,NaN,NaN,109.6,0.0,NaN,NaN
82940,6,67.93,1,67.93,NaN,67.93,67.93,67.93,NaN,0.0,NaN,NaN,67.93,0.0,NaN,NaN
83649,3,791.04,1,791.04,NaN,791.04,791.04,791.04,NaN,0.0,NaN,NaN,791.04,0.0,NaN,NaN
83809,4,87.3,1,87.3,NaN,87.3,87.3,87.3,NaN,0.0,NaN,NaN,87.3,0.0,NaN,NaN
84120,6,638.38,1,638.38,NaN,638.38,638.38,638.38,NaN,0.0,NaN,NaN,638.38,0.0,NaN,NaN
84466,2,88.15,1,88.15,NaN,88.15,88.15,88.15,NaN,0.0,NaN,NaN,88.15,0.0,NaN,NaN
84647,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
84670,4,227.44,1,227.44,NaN,227.44,227.44,227.44,NaN,0.0,NaN,NaN,227.44,0.0,NaN,NaN
84840,1,4.65,1,4.65,NaN,4.65,4.65,4.65,NaN,0.0,NaN,NaN,4.65,0.0,NaN,NaN
85622,5,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
85883,7,18.45,1,18.45,NaN,18.45,18.45,18.45,NaN,0.0,NaN,NaN,18.45,0.0,NaN,NaN
86059,5,14.39,1,14.39,NaN,14.39,14.39,14.39,NaN,0.0,NaN,NaN,14.39,0.0,NaN,NaN
86429,4,14.2,1,14.2,NaN,14.2,14.2,14.2,NaN,0.0,NaN,NaN,14.2,0.0,NaN,NaN
86468,6,175.4,1,175.4,NaN,175.4,175.4,175.4,NaN,0.0,NaN,NaN,175.4,0.0,NaN,NaN
86584,5,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
87623,7,13.6,1,13.6,NaN,13.6,13.6,13.6,NaN,0.0,NaN,NaN,13.6,0.0,NaN,NaN
87632,6,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
87802,2,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
87916,7,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
87923,4,5.8,1,5.8,NaN,5.8,5.8,5.8,NaN,0.0,NaN,NaN,5.8,0.0,NaN,NaN
88105,3,3.95,1,3.95,NaN,3.95,3.95,3.95,NaN,0.0,NaN,NaN,3.95,0.0,NaN,NaN
88164,6,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
88208,3,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
88270,3,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
88352,5,23.6,1,23.6,NaN,23.6,23.6,23.6,NaN,0.0,NaN,NaN,23.6,0.0,NaN,NaN
88365,5,22.6,1,22.6,NaN,22.6,22.6,22.6,NaN,0.0,NaN,NaN,22.6,0.0,NaN,NaN
88558,3,12.95,1,12.95,NaN,12.95,12.95,12.95,NaN,0.0,NaN,NaN,12.95,0.0,NaN,NaN
88614,5,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
88808,2,14.5,1,14.5,NaN,14.5,14.5,14.5,NaN,0.0,NaN,NaN,14.5,0.0,NaN,NaN
88856,1,1.46,1,1.46,NaN,1.46,1.46,1.46,NaN,0.0,NaN,NaN,1.46,0.0,NaN,NaN
88898,3,10.25,1,10.25,NaN,10.25,10.25,10.25,NaN,0.0,NaN,NaN,10.25,0.0,NaN,NaN
90128,3,62.4,1,62.4,NaN,62.4,62.4,62.4,NaN,0.0,NaN,NaN,62.4,0.0,NaN,NaN
90319,7,20.0,1,20.0,NaN,20.0,20.0,20.0,NaN,0.0,NaN,NaN,20.0,0.0,NaN,NaN
90359,3,73.2,1,73.2,NaN,73.2,73.2,73.2,NaN,0.0,NaN,NaN,73.2,0.0,NaN,NaN
90423,1,14.29,1,14.29,NaN,14.29,14.29,14.29,NaN,0.0,NaN,NaN,14.29,0.0,NaN,NaN
90517,6,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
90528,1,26.0,1,26.0,NaN,26.0,26.0,26.0,NaN,0.0,NaN,NaN,26.0,0.0,NaN,NaN
90558,3,7.25,1,7.25,NaN,7.25,7.25,7.25,NaN,0.0,NaN,NaN,7.25,0.0,NaN,NaN
90644,4,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
90646,1,41.95,1,41.95,NaN,41.95,41.95,41.95,NaN,0.0,NaN,NaN,41.95,0.0,NaN,NaN
50022,2,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
51087,1,204.87,1,204.87,NaN,204.87,204.87,204.87,NaN,0.0,NaN,NaN,204.87,0.0,NaN,NaN
51191,7,376.3,1,376.3,NaN,376.3,376.3,376.3,NaN,0.0,NaN,NaN,376.3,0.0,NaN,NaN
51207,5,63.0,1,63.0,NaN,63.0,63.0,63.0,NaN,0.0,NaN,NaN,63.0,0.0,NaN,NaN
51250,3,670.55,1,670.55,NaN,670.55,670.55,670.55,NaN,0.0,NaN,NaN,670.55,0.0,NaN,NaN
51331,2,849.2,1,849.2,NaN,849.2,849.2,849.2,NaN,0.0,NaN,NaN,849.2,0.0,NaN,NaN
51372,4,428.6,1,428.6,NaN,428.6,428.6,428.6,NaN,0.0,NaN,NaN,428.6,0.0,NaN,NaN
51768,5,38.1,1,38.1,NaN,38.1,38.1,38.1,NaN,0.0,NaN,NaN,38.1,0.0,NaN,NaN
51989,7,1181.0,1,1181.0,NaN,1181.0,1181.0,1181.0,NaN,0.0,NaN,NaN,1181.0,0.0,NaN,NaN
52163,5,104.48,1,104.48,NaN,104.48,104.48,104.48,NaN,0.0,NaN,NaN,104.48,0.0,NaN,NaN
52492,5,658.38,1,658.38,NaN,658.38,658.38,658.38,NaN,0.0,NaN,NaN,658.38,0.0,NaN,NaN
52815,1,369.14,1,369.14,NaN,369.14,369.14,369.14,NaN,0.0,NaN,NaN,369.14,0.0,NaN,NaN
52866,2,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
53020,2,258.0,1,258.0,NaN,258.0,258.0,258.0,NaN,0.0,NaN,NaN,258.0,0.0,NaN,NaN
53220,7,0.85,1,0.85,NaN,0.85,0.85,0.85,NaN,0.0,NaN,NaN,0.85,0.0,NaN,NaN
53300,2,226.37,1,226.37,NaN,226.37,226.37,226.37,NaN,0.0,NaN,NaN,226.37,0.0,NaN,NaN
53313,5,692.82,1,692.82,NaN,692.82,692.82,692.82,NaN,0.0,NaN,NaN,692.82,0.0,NaN,NaN
53586,2,681.05,1,681.05,NaN,681.05,681.05,681.05,NaN,0.0,NaN,NaN,681.05,0.0,NaN,NaN
53598,5,128.82,1,128.82,NaN,128.82,128.82,128.82,NaN,0.0,NaN,NaN,128.82,0.0,NaN,NaN
53625,2,833.44,1,833.44,NaN,833.44,833.44,833.44,NaN,0.0,NaN,NaN,833.44,0.0,NaN,NaN
54282,6,626.6,1,626.6,NaN,626.6,626.6,626.6,NaN,0.0,NaN,NaN,626.6,0.0,NaN,NaN
54385,4,205.3,1,205.3,NaN,205.3,205.3,205.3,NaN,0.0,NaN,NaN,205.3,0.0,NaN,NaN
54521,7,105.85,1,105.85,NaN,105.85,105.85,105.85,NaN,0.0,NaN,NaN,105.85,0.0,NaN,NaN
54656,1,121.45,1,121.45,NaN,121.45,121.45,121.45,NaN,0.0,NaN,NaN,121.45,0.0,NaN,NaN
55207,1,446.16,1,446.16,NaN,446.16,446.16,446.16,NaN,0.0,NaN,NaN,446.16,0.0,NaN,NaN
55247,2,223.74,1,223.74,NaN,223.74,223.74,223.74,NaN,0.0,NaN,NaN,223.74,0.0,NaN,NaN
55767,7,30.24,1,30.24,NaN,30.24,30.24,30.24,NaN,0.0,NaN,NaN,30.24,0.0,NaN,NaN
55778,6,325.42,1,325.42,NaN,325.42,325.42,325.42,NaN,0.0,NaN,NaN,325.42,0.0,NaN,NaN
55846,1,432.9,1,432.9,NaN,432.9,432.9,432.9,NaN,0.0,NaN,NaN,432.9,0.0,NaN,NaN
56215,2,308.44,1,308.44,NaN,308.44,308.44,308.44,NaN,0.0,NaN,NaN,308.44,0.0,NaN,NaN
56522,4,137.62,1,137.62,NaN,137.62,137.62,137.62,NaN,0.0,NaN,NaN,137.62,0.0,NaN,NaN
56547,6,3547.34,1,3547.34,NaN,3547.34,3547.34,3547.34,NaN,0.0,NaN,NaN,3547.34,0.0,NaN,NaN
