txn_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
85070,17,30.6,1,30.6,NaN,30.6,30.6,30.6,NaN,0.0,NaN,NaN,30.6,0.0,NaN,NaN
85179,25,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
85305,1,14.75,1,14.75,NaN,14.75,14.75,14.75,NaN,0.0,NaN,NaN,14.75,0.0,NaN,NaN
85349,3,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
85465,12,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
85576,17,19.65,1,19.65,NaN,19.65,19.65,19.65,NaN,0.0,NaN,NaN,19.65,0.0,NaN,NaN
85664,23,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
85814,5,36.5,1,36.5,NaN,36.5,36.5,36.5,NaN,0.0,NaN,NaN,36.5,0.0,NaN,NaN
85858,5,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
86068,19,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
86516,17,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
86885,10,557.72,1,557.72,NaN,557.72,557.72,557.72,NaN,0.0,NaN,NaN,557.72,0.0,NaN,NaN
86977,16,21.25,1,21.25,NaN,21.25,21.25,21.25,NaN,0.0,NaN,NaN,21.25,0.0,NaN,NaN
87206,27,186.0,1,186.0,NaN,186.0,186.0,186.0,NaN,0.0,NaN,NaN,186.0,0.0,NaN,NaN
87346,4,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
87489,11,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
88355,2,38.05,1,38.05,NaN,38.05,38.05,38.05,NaN,0.0,NaN,NaN,38.05,0.0,NaN,NaN
88663,22,40.95,1,40.95,NaN,40.95,40.95,40.95,NaN,0.0,NaN,NaN,40.95,0.0,NaN,NaN
88904,8,110.45,1,110.45,NaN,110.45,110.45,110.45,NaN,0.0,NaN,NaN,110.45,0.0,NaN,NaN
89280,26,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
89484,4,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
89645,10,196.7,1,196.7,NaN,196.7,196.7,196.7,NaN,0.0,NaN,NaN,196.7,0.0,NaN,NaN
90162,5,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
90281,8,51.19,1,51.19,NaN,51.19,51.19,51.19,NaN,0.0,NaN,NaN,51.19,0.0,NaN,NaN
90343,11,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
90533,16,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
90826,1,13.65,1,13.65,NaN,13.65,13.65,13.65,NaN,0.0,NaN,NaN,13.65,0.0,NaN,NaN
50120,1,203.3,1,203.3,NaN,203.3,203.3,203.3,NaN,0.0,NaN,NaN,203.3,0.0,NaN,NaN
50324,2,326.0,1,326.0,NaN,326.0,326.0,326.0,NaN,0.0,NaN,NaN,326.0,0.0,NaN,NaN
50414,2,375.65,1,375.65,NaN,375.65,375.65,375.65,NaN,0.0,NaN,NaN,375.65,0.0,NaN,NaN
50514,3,187.51,1,187.51,NaN,187.51,187.51,187.51,NaN,0.0,NaN,NaN,187.51,0.0,NaN,NaN
50650,5,301.12,1,301.12,NaN,301.12,301.12,301.12,NaN,0.0,NaN,NaN,301.12,0.0,NaN,NaN
50908,6,217.55,1,217.55,NaN,217.55,217.55,217.55,NaN,0.0,NaN,NaN,217.55,0.0,NaN,NaN
51127,8,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
51282,9,209.3,1,209.3,NaN,209.3,209.3,209.3,NaN,0.0,NaN,NaN,209.3,0.0,NaN,NaN
51551,10,363.24,1,363.24,NaN,363.24,363.24,363.24,NaN,0.0,NaN,NaN,363.24,0.0,NaN,NaN
51935,14,202.45,1,202.45,NaN,202.45,202.45,202.45,NaN,0.0,NaN,NaN,202.45,0.0,NaN,NaN
52267,16,126.9,1,126.9,NaN,126.9,126.9,126.9,NaN,0.0,NaN,NaN,126.9,0.0,NaN,NaN
52293,17,168.0,1,168.0,NaN,168.0,168.0,168.0,NaN,0.0,NaN,NaN,168.0,0.0,NaN,NaN
52471,20,73.8,1,73.8,NaN,73.8,73.8,73.8,NaN,0.0,NaN,NaN,73.8,0.0,NaN,NaN
52619,4,339.68,1,339.68,NaN,339.68,339.68,339.68,NaN,0.0,NaN,NaN,339.68,0.0,NaN,NaN
53002,9,279.02,1,279.02,NaN,279.02,279.02,279.02,NaN,0.0,NaN,NaN,279.02,0.0,NaN,NaN
53022,9,179.1,1,179.1,NaN,179.1,179.1,179.1,NaN,0.0,NaN,NaN,179.1,0.0,NaN,NaN
53147,11,374.75,1,374.75,NaN,374.75,374.75,374.75,NaN,0.0,NaN,NaN,374.75,0.0,NaN,NaN
53176,11,154.9,1,154.9,NaN,154.9,154.9,154.9,NaN,0.0,NaN,NaN,154.9,0.0,NaN,NaN
53361,14,179.1,1,179.1,NaN,179.1,179.1,179.1,NaN,0.0,NaN,NaN,179.1,0.0,NaN,NaN
53371,14,345.85,1,345.85,NaN,345.85,345.85,345.85,NaN,0.0,NaN,NaN,345.85,0.0,NaN,NaN
53498,17,103.56,1,103.56,NaN,103.56,103.56,103.56,NaN,0.0,NaN,NaN,103.56,0.0,NaN,NaN
53619,19,523.98,1,523.98,NaN,523.98,523.98,523.98,NaN,0.0,NaN,NaN,523.98,0.0,NaN,NaN
53736,21,19.5,1,19.5,NaN,19.5,19.5,19.5,NaN,0.0,NaN,NaN,19.5,0.0,NaN,NaN
54142,27,564.05,1,564.05,NaN,564.05,564.05,564.05,NaN,0.0,NaN,NaN,564.05,0.0,NaN,NaN
54171,27,1866.02,1,1866.02,NaN,1866.02,1866.02,1866.02,NaN,0.0,NaN,NaN,1866.02,0.0,NaN,NaN
54220,28,1131.0,1,1131.0,NaN,1131.0,1131.0,1131.0,NaN,0.0,NaN,NaN,1131.0,0.0,NaN,NaN
54382,1,131.7,1,131.7,NaN,131.7,131.7,131.7,NaN,0.0,NaN,NaN,131.7,0.0,NaN,NaN
54480,2,316.26,1,316.26,NaN,316.26,316.26,316.26,NaN,0.0,NaN,NaN,316.26,0.0,NaN,NaN
54886,8,438.82,1,438.82,NaN,438.82,438.82,438.82,NaN,0.0,NaN,NaN,438.82,0.0,NaN,NaN
55072,11,302.7,1,302.7,NaN,302.7,302.7,302.7,NaN,0.0,NaN,NaN,302.7,0.0,NaN,NaN
55382,17,1129.35,1,1129.35,NaN,1129.35,1129.35,1129.35,NaN,0.0,NaN,NaN,1129.35,0.0,NaN,NaN
55392,17,424.85,1,424.85,NaN,424.85,424.85,424.85,NaN,0.0,NaN,NaN,424.85,0.0,NaN,NaN
55453,17,348.57,1,348.57,NaN,348.57,348.57,348.57,NaN,0.0,NaN,NaN,348.57,0.0,NaN,NaN
55564,18,145.2,1,145.2,NaN,145.2,145.2,145.2,NaN,0.0,NaN,NaN,145.2,0.0,NaN,NaN
55582,19,401.57,1,401.57,NaN,401.57,401.57,401.57,NaN,0.0,NaN,NaN,401.57,0.0,NaN,NaN
55824,23,3211.7,1,3211.7,NaN,3211.7,3211.7,3211.7,NaN,0.0,NaN,NaN,3211.7,0.0,NaN,NaN
55835,23,9.6,1,9.6,NaN,9.6,9.6,9.6,NaN,0.0,NaN,NaN,9.6,0.0,NaN,NaN
56104,26,247.8,1,247.8,NaN,247.8,247.8,247.8,NaN,0.0,NaN,NaN,247.8,0.0,NaN,NaN
57109,9,572.8,1,572.8,NaN,572.8,572.8,572.8,NaN,0.0,NaN,NaN,572.8,0.0,NaN,NaN
57125,9,516.42,1,516.42,NaN,516.42,516.42,516.42,NaN,0.0,NaN,NaN,516.42,0.0,NaN,NaN
57235,12,2420.95,1,2420.95,NaN,2420.95,2420.95,2420.95,NaN,0.0,NaN,NaN,2420.95,0.0,NaN,NaN
57542,16,241.44,1,241.44,NaN,241.44,241.44,241.44,NaN,0.0,NaN,NaN,241.44,0.0,NaN,NaN
57572,16,462.2,1,462.2,NaN,462.2,462.2,462.2,NaN,0.0,NaN,NaN,462.2,0.0,NaN,NaN
57764,19,347.35,1,347.35,NaN,347.35,347.35,347.35,NaN,0.0,NaN,NaN,347.35,0.0,NaN,NaN
57848,20,517.55,1,517.55,NaN,517.55,517.55,517.55,NaN,0.0,NaN,NaN,517.55,0.0,NaN,NaN
58165,23,180.06,1,180.06,NaN,180.06,180.06,180.06,NaN,0.0,NaN,NaN,180.06,0.0,NaN,NaN
58380,26,250.42,1,250.42,NaN,250.42,250.42,250.42,NaN,0.0,NaN,NaN,250.42,0.0,NaN,NaN
58546,28,193.5,1,193.5,NaN,193.5,193.5,193.5,NaN,0.0,NaN,NaN,193.5,0.0,NaN,NaN
58554,28,611.94,1,611.94,NaN,611.94,611.94,611.94,NaN,0.0,NaN,NaN,611.94,0.0,NaN,NaN
58645,29,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
58700,29,111.6,1,111.6,NaN,111.6,111.6,111.6,NaN,0.0,NaN,NaN,111.6,0.0,NaN,NaN
58719,30,237.9,1,237.9,NaN,237.9,237.9,237.9,NaN,0.0,NaN,NaN,237.9,0.0,NaN,NaN
58729,30,557.53,1,557.53,NaN,557.53,557.53,557.53,NaN,0.0,NaN,NaN,557.53,0.0,NaN,NaN
59115,5,75.9,1,75.9,NaN,75.9,75.9,75.9,NaN,0.0,NaN,NaN,75.9,0.0,NaN,NaN
59187,6,191.49,1,191.49,NaN,191.49,191.49,191.49,NaN,0.0,NaN,NaN,191.49,0.0,NaN,NaN
59554,11,113.25,1,113.25,NaN,113.25,113.25,113.25,NaN,0.0,NaN,NaN,113.25,0.0,NaN,NaN
59584,11,117.83,1,117.83,NaN,117.83,117.83,117.83,NaN,0.0,NaN,NaN,117.83,0.0,NaN,NaN
60810,27,82.5,1,82.5,NaN,82.5,82.5,82.5,NaN,0.0,NaN,NaN,82.5,0.0,NaN,NaN
60923,1,312.49,1,312.49,NaN,312.49,312.49,312.49,NaN,0.0,NaN,NaN,312.49,0.0,NaN,NaN
61360,4,246.08,1,246.08,NaN,246.08,246.08,246.08,NaN,0.0,NaN,NaN,246.08,0.0,NaN,NaN
61943,10,656.3,1,656.3,NaN,656.3,656.3,656.3,NaN,0.0,NaN,NaN,656.3,0.0,NaN,NaN
62054,11,106.6,1,106.6,NaN,106.6,106.6,106.6,NaN,0.0,NaN,NaN,106.6,0.0,NaN,NaN
62338,14,120.82,1,120.82,NaN,120.82,120.82,120.82,NaN,0.0,NaN,NaN,120.82,0.0,NaN,NaN
63396,24,482.44,1,482.44,NaN,482.44,482.44,482.44,NaN,0.0,NaN,NaN,482.44,0.0,NaN,NaN
63501,25,82.79,1,82.79,NaN,82.79,82.79,82.79,NaN,0.0,NaN,NaN,82.79,0.0,NaN,NaN
63822,31,294.69,1,294.69,NaN,294.69,294.69,294.69,NaN,0.0,NaN,NaN,294.69,0.0,NaN,NaN
63955,3,856.63,1,856.63,NaN,856.63,856.63,856.63,NaN,0.0,NaN,NaN,856.63,0.0,NaN,NaN
64032,3,462.53,1,462.53,NaN,462.53,462.53,462.53,NaN,0.0,NaN,NaN,462.53,0.0,NaN,NaN
64150,4,46.84,1,46.84,NaN,46.84,46.84,46.84,NaN,0.0,NaN,NaN,46.84,0.0,NaN,NaN
64162,4,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
64467,7,42.96,1,42.96,NaN,42.96,42.96,42.96,NaN,0.0,NaN,NaN,42.96,0.0,NaN,NaN
65066,14,52.8,1,52.8,NaN,52.8,52.8,52.8,NaN,0.0,NaN,NaN,52.8,0.0,NaN,NaN
65167,14,235.94,1,235.94,NaN,235.94,235.94,235.94,NaN,0.0,NaN,NaN,235.94,0.0,NaN,NaN
65179,14,115.15,1,115.15,NaN,115.15,115.15,115.15,NaN,0.0,NaN,NaN,115.15,0.0,NaN,NaN
65302,17,137.9,1,137.9,NaN,137.9,137.9,137.9,NaN,0.0,NaN,NaN,137.9,0.0,NaN,NaN
65350,17,328.55,1,328.55,NaN,328.55,328.55,328.55,NaN,0.0,NaN,NaN,328.55,0.0,NaN,NaN
65413,18,242.65,1,242.65,NaN,242.65,242.65,242.65,NaN,0.0,NaN,NaN,242.65,0.0,NaN,NaN
65558,19,591.73,1,591.73,NaN,591.73,591.73,591.73,NaN,0.0,NaN,NaN,591.73,0.0,NaN,NaN
65747,21,440.94,1,440.94,NaN,440.94,440.94,440.94,NaN,0.0,NaN,NaN,440.94,0.0,NaN,NaN
65805,22,214.4,1,214.4,NaN,214.4,214.4,214.4,NaN,0.0,NaN,NaN,214.4,0.0,NaN,NaN
66191,28,23.2,1,23.2,NaN,23.2,23.2,23.2,NaN,0.0,NaN,NaN,23.2,0.0,NaN,NaN
66565,3,467.7,1,467.7,NaN,467.7,467.7,467.7,NaN,0.0,NaN,NaN,467.7,0.0,NaN,NaN
66675,4,202.1,1,202.1,NaN,202.1,202.1,202.1,NaN,0.0,NaN,NaN,202.1,0.0,NaN,NaN
66907,6,104.95,1,104.95,NaN,104.95,104.95,104.95,NaN,0.0,NaN,NaN,104.95,0.0,NaN,NaN
67150,10,377.74,1,377.74,NaN,377.74,377.74,377.74,NaN,0.0,NaN,NaN,377.74,0.0,NaN,NaN
67178,11,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
67257,11,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
68274,24,1152.8,1,1152.8,NaN,1152.8,1152.8,1152.8,NaN,0.0,NaN,NaN,1152.8,0.0,NaN,NaN
68324,24,566.84,1,566.84,NaN,566.84,566.84,566.84,NaN,0.0,NaN,NaN,566.84,0.0,NaN,NaN
68569,27,337.44,1,337.44,NaN,337.44,337.44,337.44,NaN,0.0,NaN,NaN,337.44,0.0,NaN,NaN
68578,27,375.0,1,375.0,NaN,375.0,375.0,375.0,NaN,0.0,NaN,NaN,375.0,0.0,NaN,NaN
68838,31,99.6,1,99.6,NaN,99.6,99.6,99.6,NaN,0.0,NaN,NaN,99.6,0.0,NaN,NaN
69170,3,234.54,1,234.54,NaN,234.54,234.54,234.54,NaN,0.0,NaN,NaN,234.54,0.0,NaN,NaN
69254,3,299.42,1,299.42,NaN,299.42,299.42,299.42,NaN,0.0,NaN,NaN,299.42,0.0,NaN,NaN
69504,8,432.0,1,432.0,NaN,432.0,432.0,432.0,NaN,0.0,NaN,NaN,432.0,0.0,NaN,NaN
69546,9,101.76,1,101.76,NaN,101.76,101.76,101.76,NaN,0.0,NaN,NaN,101.76,0.0,NaN,NaN
69681,10,138.68,1,138.68,NaN,138.68,138.68,138.68,NaN,0.0,NaN,NaN,138.68,0.0,NaN,NaN
70099,16,338.12,1,338.12,NaN,338.12,338.12,338.12,NaN,0.0,NaN,NaN,338.12,0.0,NaN,NaN
70422,20,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
70688,22,1564.7,1,1564.7,NaN,1564.7,1564.7,1564.7,NaN,0.0,NaN,NaN,1564.7,0.0,NaN,NaN
70915,24,748.87,1,748.87,NaN,748.87,748.87,748.87,NaN,0.0,NaN,NaN,748.87,0.0,NaN,NaN
71027,28,762.58,1,762.58,NaN,762.58,762.58,762.58,NaN,0.0,NaN,NaN,762.58,0.0,NaN,NaN
71310,1,344.88,1,344.88,NaN,344.88,344.88,344.88,NaN,0.0,NaN,NaN,344.88,0.0,NaN,NaN
71388,3,835.08,1,835.08,NaN,835.08,835.08,835.08,NaN,0.0,NaN,NaN,835.08,0.0,NaN,NaN
71417,3,474.5,1,474.5,NaN,474.5,474.5,474.5,NaN,0.0,NaN,NaN,474.5,0.0,NaN,NaN
71713,6,567.6,1,567.6,NaN,567.6,567.6,567.6,NaN,0.0,NaN,NaN,567.6,0.0,NaN,NaN
71848,7,591.9,1,591.9,NaN,591.9,591.9,591.9,NaN,0.0,NaN,NaN,591.9,0.0,NaN,NaN
71933,8,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
71991,8,165.2,1,165.2,NaN,165.2,165.2,165.2,NaN,0.0,NaN,NaN,165.2,0.0,NaN,NaN
72328,12,371.7,1,371.7,NaN,371.7,371.7,371.7,NaN,0.0,NaN,NaN,371.7,0.0,NaN,NaN
72414,13,1304.04,1,1304.04,NaN,1304.04,1304.04,1304.04,NaN,0.0,NaN,NaN,1304.04,0.0,NaN,NaN
73131,20,73.6,1,73.6,NaN,73.6,73.6,73.6,NaN,0.0,NaN,NaN,73.6,0.0,NaN,NaN
73160,20,332.8,1,332.8,NaN,332.8,332.8,332.8,NaN,0.0,NaN,NaN,332.8,0.0,NaN,NaN
73163,20,1862.0,1,1862.0,NaN,1862.0,1862.0,1862.0,NaN,0.0,NaN,NaN,1862.0,0.0,NaN,NaN
73280,21,798.46,1,798.46,NaN,798.46,798.46,798.46,NaN,0.0,NaN,NaN,798.46,0.0,NaN,NaN
73874,26,184.21,1,184.21,NaN,184.21,184.21,184.21,NaN,0.0,NaN,NaN,184.21,0.0,NaN,NaN
74239,29,151.68,1,151.68,NaN,151.68,151.68,151.68,NaN,0.0,NaN,NaN,151.68,0.0,NaN,NaN
74652,2,683.59,1,683.59,NaN,683.59,683.59,683.59,NaN,0.0,NaN,NaN,683.59,0.0,NaN,NaN
75028,4,176.97,1,176.97,NaN,176.97,176.97,176.97,NaN,0.0,NaN,NaN,176.97,0.0,NaN,NaN
75422,8,397.98,1,397.98,NaN,397.98,397.98,397.98,NaN,0.0,NaN,NaN,397.98,0.0,NaN,NaN
75685,10,110.03,1,110.03,NaN,110.03,110.03,110.03,NaN,0.0,NaN,NaN,110.03,0.0,NaN,NaN
76398,17,127.37,1,127.37,NaN,127.37,127.37,127.37,NaN,0.0,NaN,NaN,127.37,0.0,NaN,NaN
76525,17,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
76756,19,37.8,1,37.8,NaN,37.8,37.8,37.8,NaN,0.0,NaN,NaN,37.8,0.0,NaN,NaN
76789,19,81.02,1,81.02,NaN,81.02,81.02,81.02,NaN,0.0,NaN,NaN,81.02,0.0,NaN,NaN
77080,23,479.4,1,479.4,NaN,479.4,479.4,479.4,NaN,0.0,NaN,NaN,479.4,0.0,NaN,NaN
77761,28,501.66,1,501.66,NaN,501.66,501.66,501.66,NaN,0.0,NaN,NaN,501.66,0.0,NaN,NaN
78263,1,308.76,1,308.76,NaN,308.76,308.76,308.76,NaN,0.0,NaN,NaN,308.76,0.0,NaN,NaN
78414,2,156.75,1,156.75,NaN,156.75,156.75,156.75,NaN,0.0,NaN,NaN,156.75,0.0,NaN,NaN
78673,4,258.13,1,258.13,NaN,258.13,258.13,258.13,NaN,0.0,NaN,NaN,258.13,0.0,NaN,NaN
79020,6,150.04,1,150.04,NaN,150.04,150.04,150.04,NaN,0.0,NaN,NaN,150.04,0.0,NaN,NaN
79045,6,516.85,1,516.85,NaN,516.85,516.85,516.85,NaN,0.0,NaN,NaN,516.85,0.0,NaN,NaN
79165,7,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
79344,8,369.12,1,369.12,NaN,369.12,369.12,369.12,NaN,0.0,NaN,NaN,369.12,0.0,NaN,NaN
79423,8,256.06,1,256.06,NaN,256.06,256.06,256.06,NaN,0.0,NaN,NaN,256.06,0.0,NaN,NaN
79538,8,269.77,1,269.77,NaN,269.77,269.77,269.77,NaN,0.0,NaN,NaN,269.77,0.0,NaN,NaN
79552,8,397.06,1,397.06,NaN,397.06,397.06,397.06,NaN,0.0,NaN,NaN,397.06,0.0,NaN,NaN
79743,11,281.58,1,281.58,NaN,281.58,281.58,281.58,NaN,0.0,NaN,NaN,281.58,0.0,NaN,NaN
80095,13,383.48,1,383.48,NaN,383.48,383.48,383.48,NaN,0.0,NaN,NaN,383.48,0.0,NaN,NaN
80639,15,152.64,1,152.64,NaN,152.64,152.64,152.64,NaN,0.0,NaN,NaN,152.64,0.0,NaN,NaN
80902,16,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
80912,16,169.06,1,169.06,NaN,169.06,169.06,169.06,NaN,0.0,NaN,NaN,169.06,0.0,NaN,NaN
81307,20,1459.76,1,1459.76,NaN,1459.76,1459.76,1459.76,NaN,0.0,NaN,NaN,1459.76,0.0,NaN,NaN
81391,20,279.37,1,279.37,NaN,279.37,279.37,279.37,NaN,0.0,NaN,NaN,279.37,0.0,NaN,NaN
81632,21,273.35,1,273.35,NaN,273.35,273.35,273.35,NaN,0.0,NaN,NaN,273.35,0.0,NaN,NaN
81772,21,209.94,1,209.94,NaN,209.94,209.94,209.94,NaN,0.0,NaN,NaN,209.94,0.0,NaN,NaN
82282,26,805.6,1,805.6,NaN,805.6,805.6,805.6,NaN,0.0,NaN,NaN,805.6,0.0,NaN,NaN
82389,26,280.46,1,280.46,NaN,280.46,280.46,280.46,NaN,0.0,NaN,NaN,280.46,0.0,NaN,NaN
82921,1,154.45,1,154.45,NaN,154.45,154.45,154.45,NaN,0.0,NaN,NaN,154.45,0.0,NaN,NaN
82970,1,150.9,1,150.9,NaN,150.9,150.9,150.9,NaN,0.0,NaN,NaN,150.9,0.0,NaN,NaN
83139,2,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
83272,2,247.1,1,247.1,NaN,247.1,247.1,247.1,NaN,0.0,NaN,NaN,247.1,0.0,NaN,NaN
84235,9,406.8,1,406.8,NaN,406.8,406.8,406.8,NaN,0.0,NaN,NaN,406.8,0.0,NaN,NaN
84707,16,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
84912,6,54.0,1,54.0,NaN,54.0,54.0,54.0,NaN,0.0,NaN,NaN,54.0,0.0,NaN,NaN
85046,14,42.04,1,42.04,NaN,42.04,42.04,42.04,NaN,0.0,NaN,NaN,42.04,0.0,NaN,NaN
85103,20,43.8,1,43.8,NaN,43.8,43.8,43.8,NaN,0.0,NaN,NaN,43.8,0.0,NaN,NaN
85235,27,1715.85,1,1715.85,NaN,1715.85,1715.85,1715.85,NaN,0.0,NaN,NaN,1715.85,0.0,NaN,NaN
85313,1,16.45,1,16.45,NaN,16.45,16.45,16.45,NaN,0.0,NaN,NaN,16.45,0.0,NaN,NaN
85340,2,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
85394,9,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
85552,15,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
85959,12,44.85,1,44.85,NaN,44.85,44.85,44.85,NaN,0.0,NaN,NaN,44.85,0.0,NaN,NaN
86217,29,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
86331,5,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
86964,15,293.0,1,293.0,NaN,293.0,293.0,293.0,NaN,0.0,NaN,NaN,293.0,0.0,NaN,NaN
87069,21,9.68,1,9.68,NaN,9.68,9.68,9.68,NaN,0.0,NaN,NaN,9.68,0.0,NaN,NaN
87150,23,10.45,1,10.45,NaN,10.45,10.45,10.45,NaN,0.0,NaN,NaN,10.45,0.0,NaN,NaN
87810,29,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
87850,3,14.54,1,14.54,NaN,14.54,14.54,14.54,NaN,0.0,NaN,NaN,14.54,0.0,NaN,NaN
87891,5,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
88066,16,611.86,1,611.86,NaN,611.86,611.86,611.86,NaN,0.0,NaN,NaN,611.86,0.0,NaN,NaN
88207,24,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
88366,3,11.95,1,11.95,NaN,11.95,11.95,11.95,NaN,0.0,NaN,NaN,11.95,0.0,NaN,NaN
88439,8,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
88804,1,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
89377,29,17.95,1,17.95,NaN,17.95,17.95,17.95,NaN,0.0,NaN,NaN,17.95,0.0,NaN,NaN
89419,2,84.0,1,84.0,NaN,84.0,84.0,84.0,NaN,0.0,NaN,NaN,84.0,0.0,NaN,NaN
89569,7,577.16,1,577.16,NaN,577.16,577.16,577.16,NaN,0.0,NaN,NaN,577.16,0.0,NaN,NaN
89941,25,299.4,1,299.4,NaN,299.4,299.4,299.4,NaN,0.0,NaN,NaN,299.4,0.0,NaN,NaN
90102,2,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
90142,2,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
90316,8,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
90487,16,32.1,1,32.1,NaN,32.1,32.1,32.1,NaN,0.0,NaN,NaN,32.1,0.0,NaN,NaN
90541,16,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
90603,20,22.88,1,22.88,NaN,22.88,22.88,22.88,NaN,0.0,NaN,NaN,22.88,0.0,NaN,NaN
90701,26,17.37,1,17.37,NaN,17.37,17.37,17.37,NaN,0.0,NaN,NaN,17.37,0.0,NaN,NaN
90802,28,91.27,1,91.27,NaN,91.27,91.27,91.27,NaN,0.0,NaN,NaN,91.27,0.0,NaN,NaN
90833,1,28.68,1,28.68,NaN,28.68,28.68,28.68,NaN,0.0,NaN,NaN,28.68,0.0,NaN,NaN
