txn_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
73143,4,322.8,1,322.8,NaN,322.8,322.8,322.8,NaN,0.0,NaN,NaN,322.8,0.0,NaN,NaN
73212,4,1074.0,1,1074.0,NaN,1074.0,1074.0,1074.0,NaN,0.0,NaN,NaN,1074.0,0.0,NaN,NaN
73477,4,315.31,1,315.31,NaN,315.31,315.31,315.31,NaN,0.0,NaN,NaN,315.31,0.0,NaN,NaN
74111,4,376.64,1,376.64,NaN,376.64,376.64,376.64,NaN,0.0,NaN,NaN,376.64,0.0,NaN,NaN
74336,4,443.05,1,443.05,NaN,443.05,443.05,443.05,NaN,0.0,NaN,NaN,443.05,0.0,NaN,NaN
74593,1,666.21,1,666.21,NaN,666.21,666.21,666.21,NaN,0.0,NaN,NaN,666.21,0.0,NaN,NaN
74945,1,566.4,1,566.4,NaN,566.4,566.4,566.4,NaN,0.0,NaN,NaN,566.4,0.0,NaN,NaN
75157,1,110.4,1,110.4,NaN,110.4,110.4,110.4,NaN,0.0,NaN,NaN,110.4,0.0,NaN,NaN
75541,1,148.45,1,148.45,NaN,148.45,148.45,148.45,NaN,0.0,NaN,NaN,148.45,0.0,NaN,NaN
75697,1,303.1,1,303.1,NaN,303.1,303.1,303.1,NaN,0.0,NaN,NaN,303.1,0.0,NaN,NaN
75757,1,120.33,1,120.33,NaN,120.33,120.33,120.33,NaN,0.0,NaN,NaN,120.33,0.0,NaN,NaN
75905,1,406.84,1,406.84,NaN,406.84,406.84,406.84,NaN,0.0,NaN,NaN,406.84,0.0,NaN,NaN
75941,1,108.0,1,108.0,NaN,108.0,108.0,108.0,NaN,0.0,NaN,NaN,108.0,0.0,NaN,NaN
75955,1,603.44,1,603.44,NaN,603.44,603.44,603.44,NaN,0.0,NaN,NaN,603.44,0.0,NaN,NaN
76140,1,1077.74,1,1077.74,NaN,1077.74,1077.74,1077.74,NaN,0.0,NaN,NaN,1077.74,0.0,NaN,NaN
76489,1,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
76638,1,56.16,1,56.16,NaN,56.16,56.16,56.16,NaN,0.0,NaN,NaN,56.16,0.0,NaN,NaN
77115,1,855.17,1,855.17,NaN,855.17,855.17,855.17,NaN,0.0,NaN,NaN,855.17,0.0,NaN,NaN
77404,1,122.68,1,122.68,NaN,122.68,122.68,122.68,NaN,0.0,NaN,NaN,122.68,0.0,NaN,NaN
77542,1,499.16,1,499.16,NaN,499.16,499.16,499.16,NaN,0.0,NaN,NaN,499.16,0.0,NaN,NaN
77708,1,240.55,1,240.55,NaN,240.55,240.55,240.55,NaN,0.0,NaN,NaN,240.55,0.0,NaN,NaN
77812,1,243.94,1,243.94,NaN,243.94,243.94,243.94,NaN,0.0,NaN,NaN,243.94,0.0,NaN,NaN
77813,1,243.94,1,243.94,NaN,243.94,243.94,243.94,NaN,0.0,NaN,NaN,243.94,0.0,NaN,NaN
77895,1,726.16,1,726.16,NaN,726.16,726.16,726.16,NaN,0.0,NaN,NaN,726.16,0.0,NaN,NaN
78083,1,307.14,1,307.14,NaN,307.14,307.14,307.14,NaN,0.0,NaN,NaN,307.14,0.0,NaN,NaN
78750,1,220.64,1,220.64,NaN,220.64,220.64,220.64,NaN,0.0,NaN,NaN,220.64,0.0,NaN,NaN
78993,1,350.64,1,350.64,NaN,350.64,350.64,350.64,NaN,0.0,NaN,NaN,350.64,0.0,NaN,NaN
79059,1,303.6,1,303.6,NaN,303.6,303.6,303.6,NaN,0.0,NaN,NaN,303.6,0.0,NaN,NaN
79610,1,349.73,1,349.73,NaN,349.73,349.73,349.73,NaN,0.0,NaN,NaN,349.73,0.0,NaN,NaN
79633,1,345.99,1,345.99,NaN,345.99,345.99,345.99,NaN,0.0,NaN,NaN,345.99,0.0,NaN,NaN
79753,1,255.54,1,255.54,NaN,255.54,255.54,255.54,NaN,0.0,NaN,NaN,255.54,0.0,NaN,NaN
79768,1,201.52,1,201.52,NaN,201.52,201.52,201.52,NaN,0.0,NaN,NaN,201.52,0.0,NaN,NaN
79808,1,471.6,1,471.6,NaN,471.6,471.6,471.6,NaN,0.0,NaN,NaN,471.6,0.0,NaN,NaN
79888,1,155.24,1,155.24,NaN,155.24,155.24,155.24,NaN,0.0,NaN,NaN,155.24,0.0,NaN,NaN
80085,1,592.56,1,592.56,NaN,592.56,592.56,592.56,NaN,0.0,NaN,NaN,592.56,0.0,NaN,NaN
80763,1,138.86,1,138.86,NaN,138.86,138.86,138.86,NaN,0.0,NaN,NaN,138.86,0.0,NaN,NaN
80765,1,46.8,1,46.8,NaN,46.8,46.8,46.8,NaN,0.0,NaN,NaN,46.8,0.0,NaN,NaN
80866,1,126.0,1,126.0,NaN,126.0,126.0,126.0,NaN,0.0,NaN,NaN,126.0,0.0,NaN,NaN
80939,1,398.81,1,398.81,NaN,398.81,398.81,398.81,NaN,0.0,NaN,NaN,398.81,0.0,NaN,NaN
80979,1,320.38,1,320.38,NaN,320.38,320.38,320.38,NaN,0.0,NaN,NaN,320.38,0.0,NaN,NaN
81070,1,188.73,1,188.73,NaN,188.73,188.73,188.73,NaN,0.0,NaN,NaN,188.73,0.0,NaN,NaN
81457,1,647.94,1,647.94,NaN,647.94,647.94,647.94,NaN,0.0,NaN,NaN,647.94,0.0,NaN,NaN
81533,1,302.24,1,302.24,NaN,302.24,302.24,302.24,NaN,0.0,NaN,NaN,302.24,0.0,NaN,NaN
81558,1,385.06,1,385.06,NaN,385.06,385.06,385.06,NaN,0.0,NaN,NaN,385.06,0.0,NaN,NaN
81562,1,164.28,1,164.28,NaN,164.28,164.28,164.28,NaN,0.0,NaN,NaN,164.28,0.0,NaN,NaN
81791,1,279.36,1,279.36,NaN,279.36,279.36,279.36,NaN,0.0,NaN,NaN,279.36,0.0,NaN,NaN
81793,1,83.0,1,83.0,NaN,83.0,83.0,83.0,NaN,0.0,NaN,NaN,83.0,0.0,NaN,NaN
81822,1,1092.1,1,1092.1,NaN,1092.1,1092.1,1092.1,NaN,0.0,NaN,NaN,1092.1,0.0,NaN,NaN
81854,1,286.4,1,286.4,NaN,286.4,286.4,286.4,NaN,0.0,NaN,NaN,286.4,0.0,NaN,NaN
81929,1,282.19,1,282.19,NaN,282.19,282.19,282.19,NaN,0.0,NaN,NaN,282.19,0.0,NaN,NaN
82522,1,424.83,1,424.83,NaN,424.83,424.83,424.83,NaN,0.0,NaN,NaN,424.83,0.0,NaN,NaN
82610,1,220.85,1,220.85,NaN,220.85,220.85,220.85,NaN,0.0,NaN,NaN,220.85,0.0,NaN,NaN
82711,1,181.45,1,181.45,NaN,181.45,181.45,181.45,NaN,0.0,NaN,NaN,181.45,0.0,NaN,NaN
84187,1,312.74,1,312.74,NaN,312.74,312.74,312.74,NaN,0.0,NaN,NaN,312.74,0.0,NaN,NaN
84480,1,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
84960,2,12.9,1,12.9,NaN,12.9,12.9,12.9,NaN,0.0,NaN,NaN,12.9,0.0,NaN,NaN
85168,2,35.49,1,35.49,NaN,35.49,35.49,35.49,NaN,0.0,NaN,NaN,35.49,0.0,NaN,NaN
85438,2,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
85510,2,12.25,1,12.25,NaN,12.25,12.25,12.25,NaN,0.0,NaN,NaN,12.25,0.0,NaN,NaN
85633,2,4.05,1,4.05,NaN,4.05,4.05,4.05,NaN,0.0,NaN,NaN,4.05,0.0,NaN,NaN
86254,2,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
86436,3,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
86587,3,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
86838,3,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
86898,3,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
87025,3,244.2,1,244.2,NaN,244.2,244.2,244.2,NaN,0.0,NaN,NaN,244.2,0.0,NaN,NaN
87061,3,8.95,1,8.95,NaN,8.95,8.95,8.95,NaN,0.0,NaN,NaN,8.95,0.0,NaN,NaN
87169,3,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
87373,3,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
87410,3,4.05,1,4.05,NaN,4.05,4.05,4.05,NaN,0.0,NaN,NaN,4.05,0.0,NaN,NaN
87908,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
88467,4,12.8,1,12.8,NaN,12.8,12.8,12.8,NaN,0.0,NaN,NaN,12.8,0.0,NaN,NaN
88486,4,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
88701,4,113.73,1,113.73,NaN,113.73,113.73,113.73,NaN,0.0,NaN,NaN,113.73,0.0,NaN,NaN
88716,4,465.6,1,465.6,NaN,465.6,465.6,465.6,NaN,0.0,NaN,NaN,465.6,0.0,NaN,NaN
88750,4,15.84,1,15.84,NaN,15.84,15.84,15.84,NaN,0.0,NaN,NaN,15.84,0.0,NaN,NaN
88811,4,7.03,1,7.03,NaN,7.03,7.03,7.03,NaN,0.0,NaN,NaN,7.03,0.0,NaN,NaN
89164,4,1326.0,1,1326.0,NaN,1326.0,1326.0,1326.0,NaN,0.0,NaN,NaN,1326.0,0.0,NaN,NaN
89216,4,14.9,1,14.9,NaN,14.9,14.9,14.9,NaN,0.0,NaN,NaN,14.9,0.0,NaN,NaN
89259,4,14.75,1,14.75,NaN,14.75,14.75,14.75,NaN,0.0,NaN,NaN,14.75,0.0,NaN,NaN
89369,4,7.62,1,7.62,NaN,7.62,7.62,7.62,NaN,0.0,NaN,NaN,7.62,0.0,NaN,NaN
89592,1,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
89599,1,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
90609,1,30.7,1,30.7,NaN,30.7,30.7,30.7,NaN,0.0,NaN,NaN,30.7,0.0,NaN,NaN
50114,1,313.49,1,313.49,NaN,313.49,313.49,313.49,NaN,0.0,NaN,NaN,313.49,0.0,NaN,NaN
50655,1,206.23,1,206.23,NaN,206.23,206.23,206.23,NaN,0.0,NaN,NaN,206.23,0.0,NaN,NaN
50839,1,379.7,1,379.7,NaN,379.7,379.7,379.7,NaN,0.0,NaN,NaN,379.7,0.0,NaN,NaN
50858,1,122.7,1,122.7,NaN,122.7,122.7,122.7,NaN,0.0,NaN,NaN,122.7,0.0,NaN,NaN
50917,1,82.12,1,82.12,NaN,82.12,82.12,82.12,NaN,0.0,NaN,NaN,82.12,0.0,NaN,NaN
50987,1,373.49,1,373.49,NaN,373.49,373.49,373.49,NaN,0.0,NaN,NaN,373.49,0.0,NaN,NaN
51164,1,414.43,1,414.43,NaN,414.43,414.43,414.43,NaN,0.0,NaN,NaN,414.43,0.0,NaN,NaN
51185,1,118.3,1,118.3,NaN,118.3,118.3,118.3,NaN,0.0,NaN,NaN,118.3,0.0,NaN,NaN
51269,1,213.3,1,213.3,NaN,213.3,213.3,213.3,NaN,0.0,NaN,NaN,213.3,0.0,NaN,NaN
51534,1,116.9,1,116.9,NaN,116.9,116.9,116.9,NaN,0.0,NaN,NaN,116.9,0.0,NaN,NaN
51560,1,1136.32,1,1136.32,NaN,1136.32,1136.32,1136.32,NaN,0.0,NaN,NaN,1136.32,0.0,NaN,NaN
51783,1,150.68,1,150.68,NaN,150.68,150.68,150.68,NaN,0.0,NaN,NaN,150.68,0.0,NaN,NaN
52256,1,312.41,1,312.41,NaN,312.41,312.41,312.41,NaN,0.0,NaN,NaN,312.41,0.0,NaN,NaN
52513,1,148.0,1,148.0,NaN,148.0,148.0,148.0,NaN,0.0,NaN,NaN,148.0,0.0,NaN,NaN
53047,2,311.71,1,311.71,NaN,311.71,311.71,311.71,NaN,0.0,NaN,NaN,311.71,0.0,NaN,NaN
53096,2,352.51,1,352.51,NaN,352.51,352.51,352.51,NaN,0.0,NaN,NaN,352.51,0.0,NaN,NaN
53283,2,171.46,1,171.46,NaN,171.46,171.46,171.46,NaN,0.0,NaN,NaN,171.46,0.0,NaN,NaN
53721,2,330.48,1,330.48,NaN,330.48,330.48,330.48,NaN,0.0,NaN,NaN,330.48,0.0,NaN,NaN
54299,2,213.03,1,213.03,NaN,213.03,213.03,213.03,NaN,0.0,NaN,NaN,213.03,0.0,NaN,NaN
54353,2,460.5,1,460.5,NaN,460.5,460.5,460.5,NaN,0.0,NaN,NaN,460.5,0.0,NaN,NaN
54443,2,234.47,1,234.47,NaN,234.47,234.47,234.47,NaN,0.0,NaN,NaN,234.47,0.0,NaN,NaN
54743,2,376.32,1,376.32,NaN,376.32,376.32,376.32,NaN,0.0,NaN,NaN,376.32,0.0,NaN,NaN
55015,2,148.4,1,148.4,NaN,148.4,148.4,148.4,NaN,0.0,NaN,NaN,148.4,0.0,NaN,NaN
55479,2,772.8,1,772.8,NaN,772.8,772.8,772.8,NaN,0.0,NaN,NaN,772.8,0.0,NaN,NaN
56011,2,314.36,1,314.36,NaN,314.36,314.36,314.36,NaN,0.0,NaN,NaN,314.36,0.0,NaN,NaN
56083,2,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
56551,2,312.4,1,312.4,NaN,312.4,312.4,312.4,NaN,0.0,NaN,NaN,312.4,0.0,NaN,NaN
56653,2,263.04,1,263.04,NaN,263.04,263.04,263.04,NaN,0.0,NaN,NaN,263.04,0.0,NaN,NaN
56712,2,326.91,1,326.91,NaN,326.91,326.91,326.91,NaN,0.0,NaN,NaN,326.91,0.0,NaN,NaN
56923,2,261.6,1,261.6,NaN,261.6,261.6,261.6,NaN,0.0,NaN,NaN,261.6,0.0,NaN,NaN
57007,2,938.39,1,938.39,NaN,938.39,938.39,938.39,NaN,0.0,NaN,NaN,938.39,0.0,NaN,NaN
57069,2,1687.17,1,1687.17,NaN,1687.17,1687.17,1687.17,NaN,0.0,NaN,NaN,1687.17,0.0,NaN,NaN
57146,2,109.58,1,109.58,NaN,109.58,109.58,109.58,NaN,0.0,NaN,NaN,109.58,0.0,NaN,NaN
57253,2,308.09,1,308.09,NaN,308.09,308.09,308.09,NaN,0.0,NaN,NaN,308.09,0.0,NaN,NaN
57541,2,309.4,1,309.4,NaN,309.4,309.4,309.4,NaN,0.0,NaN,NaN,309.4,0.0,NaN,NaN
57576,2,114.85,1,114.85,NaN,114.85,114.85,114.85,NaN,0.0,NaN,NaN,114.85,0.0,NaN,NaN
57598,2,234.24,1,234.24,NaN,234.24,234.24,234.24,NaN,0.0,NaN,NaN,234.24,0.0,NaN,NaN
57683,2,224.49,1,224.49,NaN,224.49,224.49,224.49,NaN,0.0,NaN,NaN,224.49,0.0,NaN,NaN
58065,2,357.53,1,357.53,NaN,357.53,357.53,357.53,NaN,0.0,NaN,NaN,357.53,0.0,NaN,NaN
58604,2,1169.95,1,1169.95,NaN,1169.95,1169.95,1169.95,NaN,0.0,NaN,NaN,1169.95,0.0,NaN,NaN
58688,2,1170.0,1,1170.0,NaN,1170.0,1170.0,1170.0,NaN,0.0,NaN,NaN,1170.0,0.0,NaN,NaN
58830,2,212.13,1,212.13,NaN,212.13,212.13,212.13,NaN,0.0,NaN,NaN,212.13,0.0,NaN,NaN
58928,3,2053.07,1,2053.07,NaN,2053.07,2053.07,2053.07,NaN,0.0,NaN,NaN,2053.07,0.0,NaN,NaN
58977,3,259.2,1,259.2,NaN,259.2,259.2,259.2,NaN,0.0,NaN,NaN,259.2,0.0,NaN,NaN
59292,3,174.02,1,174.02,NaN,174.02,174.02,174.02,NaN,0.0,NaN,NaN,174.02,0.0,NaN,NaN
59332,3,314.07,1,314.07,NaN,314.07,314.07,314.07,NaN,0.0,NaN,NaN,314.07,0.0,NaN,NaN
59439,3,310.26,1,310.26,NaN,310.26,310.26,310.26,NaN,0.0,NaN,NaN,310.26,0.0,NaN,NaN
59720,3,381.0,1,381.0,NaN,381.0,381.0,381.0,NaN,0.0,NaN,NaN,381.0,0.0,NaN,NaN
59760,3,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
59875,3,301.42,1,301.42,NaN,301.42,301.42,301.42,NaN,0.0,NaN,NaN,301.42,0.0,NaN,NaN
60327,3,103.15,1,103.15,NaN,103.15,103.15,103.15,NaN,0.0,NaN,NaN,103.15,0.0,NaN,NaN
60544,3,765.85,1,765.85,NaN,765.85,765.85,765.85,NaN,0.0,NaN,NaN,765.85,0.0,NaN,NaN
60901,3,150.32,1,150.32,NaN,150.32,150.32,150.32,NaN,0.0,NaN,NaN,150.32,0.0,NaN,NaN
60903,3,612.16,1,612.16,NaN,612.16,612.16,612.16,NaN,0.0,NaN,NaN,612.16,0.0,NaN,NaN
60997,3,424.42,1,424.42,NaN,424.42,424.42,424.42,NaN,0.0,NaN,NaN,424.42,0.0,NaN,NaN
61123,3,236.0,1,236.0,NaN,236.0,236.0,236.0,NaN,0.0,NaN,NaN,236.0,0.0,NaN,NaN
61181,3,809.4,1,809.4,NaN,809.4,809.4,809.4,NaN,0.0,NaN,NaN,809.4,0.0,NaN,NaN
61249,3,3869.18,1,3869.18,NaN,3869.18,3869.18,3869.18,NaN,0.0,NaN,NaN,3869.18,0.0,NaN,NaN
61856,3,348.15,1,348.15,NaN,348.15,348.15,348.15,NaN,0.0,NaN,NaN,348.15,0.0,NaN,NaN
62257,3,327.0,1,327.0,NaN,327.0,327.0,327.0,NaN,0.0,NaN,NaN,327.0,0.0,NaN,NaN
62652,3,367.2,1,367.2,NaN,367.2,367.2,367.2,NaN,0.0,NaN,NaN,367.2,0.0,NaN,NaN
62973,3,705.21,1,705.21,NaN,705.21,705.21,705.21,NaN,0.0,NaN,NaN,705.21,0.0,NaN,NaN
63055,3,366.0,1,366.0,NaN,366.0,366.0,366.0,NaN,0.0,NaN,NaN,366.0,0.0,NaN,NaN
63266,3,829.63,1,829.63,NaN,829.63,829.63,829.63,NaN,0.0,NaN,NaN,829.63,0.0,NaN,NaN
63455,3,201.97,1,201.97,NaN,201.97,201.97,201.97,NaN,0.0,NaN,NaN,201.97,0.0,NaN,NaN
63588,3,55.2,1,55.2,NaN,55.2,55.2,55.2,NaN,0.0,NaN,NaN,55.2,0.0,NaN,NaN
63863,3,5913.9,1,5913.9,NaN,5913.9,5913.9,5913.9,NaN,0.0,NaN,NaN,5913.9,0.0,NaN,NaN
64035,3,165.63,1,165.63,NaN,165.63,165.63,165.63,NaN,0.0,NaN,NaN,165.63,0.0,NaN,NaN
64386,3,276.24,1,276.24,NaN,276.24,276.24,276.24,NaN,0.0,NaN,NaN,276.24,0.0,NaN,NaN
64624,3,599.45,1,599.45,NaN,599.45,599.45,599.45,NaN,0.0,NaN,NaN,599.45,0.0,NaN,NaN
64649,3,197.37,1,197.37,NaN,197.37,197.37,197.37,NaN,0.0,NaN,NaN,197.37,0.0,NaN,NaN
64661,3,147.75,1,147.75,NaN,147.75,147.75,147.75,NaN,0.0,NaN,NaN,147.75,0.0,NaN,NaN
64814,3,212.0,1,212.0,NaN,212.0,212.0,212.0,NaN,0.0,NaN,NaN,212.0,0.0,NaN,NaN
64866,3,690.34,1,690.34,NaN,690.34,690.34,690.34,NaN,0.0,NaN,NaN,690.34,0.0,NaN,NaN
65404,3,298.44,1,298.44,NaN,298.44,298.44,298.44,NaN,0.0,NaN,NaN,298.44,0.0,NaN,NaN
65538,3,327.45,1,327.45,NaN,327.45,327.45,327.45,NaN,0.0,NaN,NaN,327.45,0.0,NaN,NaN
65684,3,202.4,1,202.4,NaN,202.4,202.4,202.4,NaN,0.0,NaN,NaN,202.4,0.0,NaN,NaN
65887,3,913.36,1,913.36,NaN,913.36,913.36,913.36,NaN,0.0,NaN,NaN,913.36,0.0,NaN,NaN
66057,3,222.9,1,222.9,NaN,222.9,222.9,222.9,NaN,0.0,NaN,NaN,222.9,0.0,NaN,NaN
66100,3,395.7,1,395.7,NaN,395.7,395.7,395.7,NaN,0.0,NaN,NaN,395.7,0.0,NaN,NaN
66237,3,363.78,1,363.78,NaN,363.78,363.78,363.78,NaN,0.0,NaN,NaN,363.78,0.0,NaN,NaN
66871,4,413.96,1,413.96,NaN,413.96,413.96,413.96,NaN,0.0,NaN,NaN,413.96,0.0,NaN,NaN
67015,4,47.55,1,47.55,NaN,47.55,47.55,47.55,NaN,0.0,NaN,NaN,47.55,0.0,NaN,NaN
67034,4,21.96,1,21.96,NaN,21.96,21.96,21.96,NaN,0.0,NaN,NaN,21.96,0.0,NaN,NaN
67142,4,501.37,1,501.37,NaN,501.37,501.37,501.37,NaN,0.0,NaN,NaN,501.37,0.0,NaN,NaN
67255,4,357.78,1,357.78,NaN,357.78,357.78,357.78,NaN,0.0,NaN,NaN,357.78,0.0,NaN,NaN
67401,4,356.1,1,356.1,NaN,356.1,356.1,356.1,NaN,0.0,NaN,NaN,356.1,0.0,NaN,NaN
67428,4,542.4,1,542.4,NaN,542.4,542.4,542.4,NaN,0.0,NaN,NaN,542.4,0.0,NaN,NaN
67648,4,576.0,1,576.0,NaN,576.0,576.0,576.0,NaN,0.0,NaN,NaN,576.0,0.0,NaN,NaN
67651,4,90.0,1,90.0,NaN,90.0,90.0,90.0,NaN,0.0,NaN,NaN,90.0,0.0,NaN,NaN
67759,4,611.24,1,611.24,NaN,611.24,611.24,611.24,NaN,0.0,NaN,NaN,611.24,0.0,NaN,NaN
67920,4,338.03,1,338.03,NaN,338.03,338.03,338.03,NaN,0.0,NaN,NaN,338.03,0.0,NaN,NaN
68092,4,632.13,1,632.13,NaN,632.13,632.13,632.13,NaN,0.0,NaN,NaN,632.13,0.0,NaN,NaN
68713,4,483.63,1,483.63,NaN,483.63,483.63,483.63,NaN,0.0,NaN,NaN,483.63,0.0,NaN,NaN
68779,4,781.19,1,781.19,NaN,781.19,781.19,781.19,NaN,0.0,NaN,NaN,781.19,0.0,NaN,NaN
69188,4,205.1,1,205.1,NaN,205.1,205.1,205.1,NaN,0.0,NaN,NaN,205.1,0.0,NaN,NaN
69512,4,721.95,1,721.95,NaN,721.95,721.95,721.95,NaN,0.0,NaN,NaN,721.95,0.0,NaN,NaN
69578,4,383.96,1,383.96,NaN,383.96,383.96,383.96,NaN,0.0,NaN,NaN,383.96,0.0,NaN,NaN
69729,4,326.75,1,326.75,NaN,326.75,326.75,326.75,NaN,0.0,NaN,NaN,326.75,0.0,NaN,NaN
69821,4,106.34,1,106.34,NaN,106.34,106.34,106.34,NaN,0.0,NaN,NaN,106.34,0.0,NaN,NaN
70072,4,67.2,1,67.2,NaN,67.2,67.2,67.2,NaN,0.0,NaN,NaN,67.2,0.0,NaN,NaN
70262,4,138.68,1,138.68,NaN,138.68,138.68,138.68,NaN,0.0,NaN,NaN,138.68,0.0,NaN,NaN
70273,4,168.72,1,168.72,NaN,168.72,168.72,168.72,NaN,0.0,NaN,NaN,168.72,0.0,NaN,NaN
70538,4,308.66,1,308.66,NaN,308.66,308.66,308.66,NaN,0.0,NaN,NaN,308.66,0.0,NaN,NaN
70688,4,1564.7,1,1564.7,NaN,1564.7,1564.7,1564.7,NaN,0.0,NaN,NaN,1564.7,0.0,NaN,NaN
71027,4,762.58,1,762.58,NaN,762.58,762.58,762.58,NaN,0.0,NaN,NaN,762.58,0.0,NaN,NaN
71151,4,476.76,1,476.76,NaN,476.76,476.76,476.76,NaN,0.0,NaN,NaN,476.76,0.0,NaN,NaN
71165,4,322.98,1,322.98,NaN,322.98,322.98,322.98,NaN,0.0,NaN,NaN,322.98,0.0,NaN,NaN
71200,4,1386.0,1,1386.0,NaN,1386.0,1386.0,1386.0,NaN,0.0,NaN,NaN,1386.0,0.0,NaN,NaN
71383,4,305.08,1,305.08,NaN,305.08,305.08,305.08,NaN,0.0,NaN,NaN,305.08,0.0,NaN,NaN
71640,4,387.26,1,387.26,NaN,387.26,387.26,387.26,NaN,0.0,NaN,NaN,387.26,0.0,NaN,NaN
71836,4,286.86,1,286.86,NaN,286.86,286.86,286.86,NaN,0.0,NaN,NaN,286.86,0.0,NaN,NaN
72069,4,1028.04,1,1028.04,NaN,1028.04,1028.04,1028.04,NaN,0.0,NaN,NaN,1028.04,0.0,NaN,NaN
72192,4,778.65,1,778.65,NaN,778.65,778.65,778.65,NaN,0.0,NaN,NaN,778.65,0.0,NaN,NaN
72923,4,10.0,1,10.0,NaN,10.0,10.0,10.0,NaN,0.0,NaN,NaN,10.0,0.0,NaN,NaN
72990,4,552.6,1,552.6,NaN,552.6,552.6,552.6,NaN,0.0,NaN,NaN,552.6,0.0,NaN,NaN
73226,4,886.63,1,886.63,NaN,886.63,886.63,886.63,NaN,0.0,NaN,NaN,886.63,0.0,NaN,NaN
73549,4,306.78,1,306.78,NaN,306.78,306.78,306.78,NaN,0.0,NaN,NaN,306.78,0.0,NaN,NaN
74285,4,313.8,1,313.8,NaN,313.8,313.8,313.8,NaN,0.0,NaN,NaN,313.8,0.0,NaN,NaN
74350,4,808.26,1,808.26,NaN,808.26,808.26,808.26,NaN,0.0,NaN,NaN,808.26,0.0,NaN,NaN
74846,1,33.9,1,33.9,NaN,33.9,33.9,33.9,NaN,0.0,NaN,NaN,33.9,0.0,NaN,NaN
75039,1,77.4,1,77.4,NaN,77.4,77.4,77.4,NaN,0.0,NaN,NaN,77.4,0.0,NaN,NaN
75297,1,480.78,1,480.78,NaN,480.78,480.78,480.78,NaN,0.0,NaN,NaN,480.78,0.0,NaN,NaN
75392,1,388.28,1,388.28,NaN,388.28,388.28,388.28,NaN,0.0,NaN,NaN,388.28,0.0,NaN,NaN
75721,1,477.55,1,477.55,NaN,477.55,477.55,477.55,NaN,0.0,NaN,NaN,477.55,0.0,NaN,NaN
75768,1,464.07,1,464.07,NaN,464.07,464.07,464.07,NaN,0.0,NaN,NaN,464.07,0.0,NaN,NaN
75828,1,357.93,1,357.93,NaN,357.93,357.93,357.93,NaN,0.0,NaN,NaN,357.93,0.0,NaN,NaN
75837,1,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
76225,1,543.41,1,543.41,NaN,543.41,543.41,543.41,NaN,0.0,NaN,NaN,543.41,0.0,NaN,NaN
76323,1,298.0,1,298.0,NaN,298.0,298.0,298.0,NaN,0.0,NaN,NaN,298.0,0.0,NaN,NaN
76939,1,321.5,1,321.5,NaN,321.5,321.5,321.5,NaN,0.0,NaN,NaN,321.5,0.0,NaN,NaN
76959,1,498.74,1,498.74,NaN,498.74,498.74,498.74,NaN,0.0,NaN,NaN,498.74,0.0,NaN,NaN
