counterparty_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
70341,20,130.0,1,130.0,NaN,130.0,130.0,130.0,NaN,0.0,NaN,NaN,130.0,0.0,NaN,NaN
16073,8,28.05,1,28.05,NaN,28.05,28.05,28.05,NaN,0.0,NaN,NaN,28.05,0.0,NaN,NaN
17147,15,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
13418,30,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
70160,4,158.21,1,158.21,NaN,158.21,158.21,158.21,NaN,0.0,NaN,NaN,158.21,0.0,NaN,NaN
69922,20,5.44,1,5.44,NaN,5.44,5.44,5.44,NaN,0.0,NaN,NaN,5.44,0.0,NaN,NaN
16873,12,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
16359,25,28.75,1,28.75,NaN,28.75,28.75,28.75,NaN,0.0,NaN,NaN,28.75,0.0,NaN,NaN
16525,25,149.76,1,149.76,NaN,149.76,149.76,149.76,NaN,0.0,NaN,NaN,149.76,0.0,NaN,NaN
17809,22,1.06,1,1.06,NaN,1.06,1.06,1.06,NaN,0.0,NaN,NaN,1.06,0.0,NaN,NaN
69857,25,169.79,2,29.25,-2.0000000000000013,310.33,310.33,29.25,0.0,140.54,198.75357405591475,198.75357405591475,339.58,19751.491599999998,39502.983199999995,39502.983199999995
14112,19,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
15625,31,10.15,1,10.15,NaN,10.15,10.15,10.15,NaN,0.0,NaN,NaN,10.15,0.0,NaN,NaN
70303,30,3825.36,1,3825.36,NaN,3825.36,3825.36,3825.36,NaN,0.0,NaN,NaN,3825.36,0.0,NaN,NaN
14456,7,5.47,1,5.47,NaN,5.47,5.47,5.47,NaN,0.0,NaN,NaN,5.47,0.0,NaN,NaN
69523,12,14.22,1,14.22,NaN,14.22,14.22,14.22,NaN,0.0,NaN,NaN,14.22,0.0,NaN,NaN
17506,17,7.91,1,7.91,NaN,7.91,7.91,7.91,NaN,0.0,NaN,NaN,7.91,0.0,NaN,NaN
16161,29,29.64,1,29.64,NaN,29.64,29.64,29.64,NaN,0.0,NaN,NaN,29.64,0.0,NaN,NaN
17314,26,2.71,1,2.71,NaN,2.71,2.71,2.71,NaN,0.0,NaN,NaN,2.71,0.0,NaN,NaN
70199,13,7.62,1,7.62,NaN,7.62,7.62,7.62,NaN,0.0,NaN,NaN,7.62,0.0,NaN,NaN
69777,21,40.71,1,40.71,NaN,40.71,40.71,40.71,NaN,0.0,NaN,NaN,40.71,0.0,NaN,NaN
14853,28,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
13777,10,348.8333333333333,3,497.0,-1.4999999999999998,10.2,539.3,10.2,-0.6906779696783738,240.07182721473635,294.026739146856,294.026739146856,1046.5,57634.48222222222,86451.72333333333,86451.72333333333
69992,20,567.025,2,1132.8,-2.0000000000000004,1.25,1132.8,1.25,0.0,565.775,800.1266782516378,800.1266782516378,1134.05,320101.35062499996,640202.7012499999,640202.7012499999
17191,5,30.45,1,30.45,NaN,30.45,30.45,30.45,NaN,0.0,NaN,NaN,30.45,0.0,NaN,NaN
70482,26,118.25,1,118.25,NaN,118.25,118.25,118.25,NaN,0.0,NaN,NaN,118.25,0.0,NaN,NaN
69978,26,631.65,1,631.65,NaN,631.65,631.65,631.65,NaN,0.0,NaN,NaN,631.65,0.0,NaN,NaN
12386,3,258.9,1,258.9,NaN,258.9,258.9,258.9,NaN,0.0,NaN,NaN,258.9,0.0,NaN,NaN
12471,12,1010.105,2,1982.41,-1.9999999999999987,37.8,1982.41,37.8,0.0,972.3050000000001,1375.0469177631724,1375.0469177631724,2020.21,945377.0130250001,1890754.0260500002,1890754.0260500002
69827,22,462.80499999999995,2,755.3,-2.0,170.31,755.3,170.31,0.0,292.495,413.6503959263184,413.6503959263184,925.6099999999999,85553.325025,171106.65005,171106.65005
70011,19,1048.175,2,1484.25,-1.9999999999999996,612.1,1484.25,612.1,0.0,436.075,616.7031792118474,616.7031792118474,2096.35,190161.40562499998,380322.81124999997,380322.81124999997
70645,7,114.6,1,114.6,NaN,114.6,114.6,114.6,NaN,0.0,NaN,NaN,114.6,0.0,NaN,NaN
13144,1,110.95,1,110.95,NaN,110.95,110.95,110.95,NaN,0.0,NaN,NaN,110.95,0.0,NaN,NaN
14898,27,157.2,1,157.2,NaN,157.2,157.2,157.2,NaN,0.0,NaN,NaN,157.2,0.0,NaN,NaN
69792,28,464.375,2,594.7,-1.999999999999999,334.05,594.7,334.05,0.0,130.32500000000002,184.30738251627363,184.30738251627363,928.75,16984.605625000004,33969.21125000001,33969.21125000001
14646,24,3139.25,4,7722.04,-0.8847545734245101,2739.92,7722.04,288.0,0.8159351349880679,2786.8368574245605,3217.962019643281,3217.962019643281,12557.0,7766459.669899999,1.0355279559866665E7,1.0355279559866665E7
70210,10,278.6,1,278.6,NaN,278.6,278.6,278.6,NaN,0.0,NaN,NaN,278.6,0.0,NaN,NaN
14334,1,352.42,1,352.42,NaN,352.42,352.42,352.42,NaN,0.0,NaN,NaN,352.42,0.0,NaN,NaN
12971,12,111.93333333333334,3,174.6,-1.5,77.2,174.6,77.2,0.6946870836809732,44.398898885245146,54.37732370513773,54.37732370513773,335.8,1971.2622222222224,2956.8933333333334,2956.8933333333334
70279,4,549.58,1,549.58,NaN,549.58,549.58,549.58,NaN,0.0,NaN,NaN,549.58,0.0,NaN,NaN
15797,3,1495.2,1,1495.2,NaN,1495.2,1495.2,1495.2,NaN,0.0,NaN,NaN,1495.2,0.0,NaN,NaN
69661,7,105.5,1,105.5,NaN,105.5,105.5,105.5,NaN,0.0,NaN,NaN,105.5,0.0,NaN,NaN
13425,25,401.57,1,401.57,NaN,401.57,401.57,401.57,NaN,0.0,NaN,NaN,401.57,0.0,NaN,NaN
16161,23,249.82,2,181.13,-2.0,318.51,318.51,181.13,0.0,68.69,97.1423295994079,97.1423295994079,499.64,4718.3161,9436.6322,9436.6322
13093,17,467.52,1,467.52,NaN,467.52,467.52,467.52,NaN,0.0,NaN,NaN,467.52,0.0,NaN,NaN
12727,1,534.76,1,534.76,NaN,534.76,534.76,534.76,NaN,0.0,NaN,NaN,534.76,0.0,NaN,NaN
70125,28,377.605,2,288.47,-2.0000000000000018,466.74,466.74,288.47,0.0,89.13499999999999,126.05592588212582,126.05592588212582,755.21,7945.048224999999,15890.096449999997,15890.096449999997
15291,8,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
70598,5,365.18,1,365.18,NaN,365.18,365.18,365.18,NaN,0.0,NaN,NaN,365.18,0.0,NaN,NaN
15150,25,501.25,1,501.25,NaN,501.25,501.25,501.25,NaN,0.0,NaN,NaN,501.25,0.0,NaN,NaN
70057,3,323.3,1,323.3,NaN,323.3,323.3,323.3,NaN,0.0,NaN,NaN,323.3,0.0,NaN,NaN
13900,14,357.58,1,357.58,NaN,357.58,357.58,357.58,NaN,0.0,NaN,NaN,357.58,0.0,NaN,NaN
70259,12,586.34,3,229.49,-1.4999999999999998,301.29,1228.24,229.49,0.6939141935831055,454.8373463851299,557.0597073025475,557.0597073025475,1759.02,206877.01166666663,310315.51749999996,310315.51749999996
16394,21,157.64499999999998,2,306.89,-2.000000000000002,8.4,306.89,8.4,-5.6031307220984105E-16,149.245,211.06430311637257,211.06430311637257,315.28999999999996,22274.070025,44548.14005,44548.14005
70015,16,258.68,3,150.24,-1.5000000000000016,403.2,403.2,150.24,0.46974610614854473,106.37517003511672,130.28244394391746,130.28244394391746,776.04,11315.676799999996,16973.515199999994,16973.515199999994
70018,23,392.41,1,392.41,NaN,392.41,392.41,392.41,NaN,0.0,NaN,NaN,392.41,0.0,NaN,NaN
69479,25,324.0,1,324.0,NaN,324.0,324.0,324.0,NaN,0.0,NaN,NaN,324.0,0.0,NaN,NaN
16684,23,324.0,1,324.0,NaN,324.0,324.0,324.0,NaN,0.0,NaN,NaN,324.0,0.0,NaN,NaN
70110,21,68.68333333333334,3,186.5,-1.5,6.8,186.5,6.8,0.7044048523876021,83.34436926924872,102.07558882187912,102.07558882187912,206.05,6946.28388888889,10419.425833333335,10419.425833333335
70351,6,373.25,2,544.26,-1.9999999999999998,202.24,544.26,202.24,0.0,171.01,241.84466130142297,241.84466130142297,746.5,29244.420099999996,58488.84019999999,58488.84019999999
17179,17,234.39499999999998,2,245.31,-1.999999999999998,223.48,245.31,223.48,3.4970267761419694E-16,10.915000000000006,15.436141033302341,15.436141033302341,468.78999999999996,119.13722500000014,238.2744500000003,238.2744500000003
69546,26,250.04,1,250.04,NaN,250.04,250.04,250.04,NaN,0.0,NaN,NaN,250.04,0.0,NaN,NaN
18239,18,466.71,1,466.71,NaN,466.71,466.71,466.71,NaN,0.0,NaN,NaN,466.71,0.0,NaN,NaN
14224,14,251.02,1,251.02,NaN,251.02,251.02,251.02,NaN,0.0,NaN,NaN,251.02,0.0,NaN,NaN
14507,23,236.46,1,236.46,NaN,236.46,236.46,236.46,NaN,0.0,NaN,NaN,236.46,0.0,NaN,NaN
70511,26,379.33500000000004,2,308.3,-2.0,450.37,450.37,308.3,0.0,71.035,100.4586604031728,100.4586604031728,758.6700000000001,5045.971224999999,10091.942449999999,10091.942449999999
70064,19,1028.56,1,1028.56,NaN,1028.56,1028.56,1028.56,NaN,0.0,NaN,NaN,1028.56,0.0,NaN,NaN
70312,29,171.9,2,39.0,-1.9999999999999991,304.8,304.8,39.0,-3.967575385320325E-16,132.9,187.94898243938434,187.94898243938434,343.8,17662.41,35324.82,35324.82
70152,11,550.52,1,550.52,NaN,550.52,550.52,550.52,NaN,0.0,NaN,NaN,550.52,0.0,NaN,NaN
69887,8,2026.63,1,2026.63,NaN,2026.63,2026.63,2026.63,NaN,0.0,NaN,NaN,2026.63,0.0,NaN,NaN
16033,20,134.965,2,256.98,-1.9999999999999991,12.95,256.98,12.95,0.0,122.01500000000001,172.55526781295322,172.55526781295322,269.93,14887.660225000003,29775.320450000007,29775.320450000007
12757,13,303.61,2,557.72,-2.0,49.5,557.72,49.5,0.0,254.11,359.3658083346272,359.3658083346272,607.22,64571.892100000005,129143.78420000001,129143.78420000001
15804,5,525.36,1,525.36,NaN,525.36,525.36,525.36,NaN,0.0,NaN,NaN,525.36,0.0,NaN,NaN
13199,8,40.519999999999996,2,67.88,-1.9999999999999998,13.16,67.88,13.16,0.0,27.36,38.69288306652788,38.69288306652788,81.03999999999999,748.5695999999999,1497.1391999999998,1497.1391999999998
15897,21,119.71,1,119.71,NaN,119.71,119.71,119.71,NaN,0.0,NaN,NaN,119.71,0.0,NaN,NaN
70321,27,361.08000000000004,2,324.92,-2.000000000000002,397.24,397.24,324.92,6.155521979047192E-16,36.16,51.13796241541111,51.13796241541111,722.1600000000001,1307.5455999999997,2615.0911999999994,2615.0911999999994
70192,1,180.21,2,322.85,-1.9999999999999998,37.57,322.85,37.57,0.0,142.64000000000001,201.7234225368983,201.7234225368983,360.42,20346.169600000005,40692.33920000001,40692.33920000001
70357,25,320.83,1,320.83,NaN,320.83,320.83,320.83,NaN,0.0,NaN,NaN,320.83,0.0,NaN,NaN
69833,7,387.42,1,387.42,NaN,387.42,387.42,387.42,NaN,0.0,NaN,NaN,387.42,0.0,NaN,NaN
70070,4,150.37,1,150.37,NaN,150.37,150.37,150.37,NaN,0.0,NaN,NaN,150.37,0.0,NaN,NaN
70037,15,132.0,1,132.0,NaN,132.0,132.0,132.0,NaN,0.0,NaN,NaN,132.0,0.0,NaN,NaN
12500,19,107.77,2,185.64,-2.0000000000000018,29.9,185.64,29.9,-4.930938826284036E-16,77.86999999999999,110.12481010199289,110.12481010199289,215.54,6063.736899999998,12127.473799999996,12127.473799999996
17979,12,262.87,1,262.87,NaN,262.87,262.87,262.87,NaN,0.0,NaN,NaN,262.87,0.0,NaN,NaN
13078,26,474.18,1,474.18,NaN,474.18,474.18,474.18,NaN,0.0,NaN,NaN,474.18,0.0,NaN,NaN
69513,6,209.52,1,209.52,NaN,209.52,209.52,209.52,NaN,0.0,NaN,NaN,209.52,0.0,NaN,NaN
12980,2,838.8,1,838.8,NaN,838.8,838.8,838.8,NaN,0.0,NaN,NaN,838.8,0.0,NaN,NaN
70154,23,673.4,2,440.71,-2.0000000000000027,906.09,906.09,440.71,5.913668260868634E-16,232.69000000000003,329.07335382859554,329.07335382859554,1346.8,54144.63610000001,108289.27220000002,108289.27220000002
70020,21,1778.5,1,1778.5,NaN,1778.5,1778.5,1778.5,NaN,0.0,NaN,NaN,1778.5,0.0,NaN,NaN
70022,4,228.5125,4,47.55,-0.8613303541665362,245.32,329.94,47.55,-0.9017304162358256,108.6878506032298,125.50191960683311,125.50191960683311,914.05,11813.04886875,15750.731825,15750.731825
17229,10,157.71,1,157.71,NaN,157.71,157.71,157.71,NaN,0.0,NaN,NaN,157.71,0.0,NaN,NaN
70517,11,252.45,1,252.45,NaN,252.45,252.45,252.45,NaN,0.0,NaN,NaN,252.45,0.0,NaN,NaN
17949,10,1050.89,3,833.85,-1.5000000000000007,1642.5,1642.5,676.32,0.6343512516459656,423.2459641863109,518.3683239743724,518.3683239743724,3152.67,179137.14619999996,268705.71929999994,268705.71929999994
16525,3,400.21000000000004,2,452.42,-1.9999999999999996,348.0,452.42,348.0,0.0,52.21000000000001,73.8360900914993,73.8360900914993,800.4200000000001,2725.8841000000007,5451.768200000001,5451.768200000001
13138,31,102.6,1,102.6,NaN,102.6,102.6,102.6,NaN,0.0,NaN,NaN,102.6,0.0,NaN,NaN
17602,3,142.5,1,142.5,NaN,142.5,142.5,142.5,NaN,0.0,NaN,NaN,142.5,0.0,NaN,NaN
70330,15,115.5,1,115.5,NaN,115.5,115.5,115.5,NaN,0.0,NaN,NaN,115.5,0.0,NaN,NaN
16700,21,307.22,1,307.22,NaN,307.22,307.22,307.22,NaN,0.0,NaN,NaN,307.22,0.0,NaN,NaN
70031,9,335.2,1,335.2,NaN,335.2,335.2,335.2,NaN,0.0,NaN,NaN,335.2,0.0,NaN,NaN
70296,1,226.885,2,267.15,-2.0,186.62,267.15,186.62,0.0,40.264999999999986,56.94330908895265,56.94330908895265,453.77,1621.2702249999988,3242.5404499999977,3242.5404499999977
14189,24,429.43,1,429.43,NaN,429.43,429.43,429.43,NaN,0.0,NaN,NaN,429.43,0.0,NaN,NaN
17576,7,102.95,1,102.95,NaN,102.95,102.95,102.95,NaN,0.0,NaN,NaN,102.95,0.0,NaN,NaN
70266,20,3875.88,1,3875.88,NaN,3875.88,3875.88,3875.88,NaN,0.0,NaN,NaN,3875.88,0.0,NaN,NaN
14973,19,302.96,1,302.96,NaN,302.96,302.96,302.96,NaN,0.0,NaN,NaN,302.96,0.0,NaN,NaN
69678,3,496.3,1,496.3,NaN,496.3,496.3,496.3,NaN,0.0,NaN,NaN,496.3,0.0,NaN,NaN
15738,5,295.04,1,295.04,NaN,295.04,295.04,295.04,NaN,0.0,NaN,NaN,295.04,0.0,NaN,NaN
69968,12,468.04499999999996,2,673.29,-1.9999999999999987,262.8,673.29,262.8,0.0,205.24499999999998,290.26026260926585,290.26026260926585,936.0899999999999,42125.51002499999,84251.02004999998,84251.02004999998
70117,15,556.26,1,556.26,NaN,556.26,556.26,556.26,NaN,0.0,NaN,NaN,556.26,0.0,NaN,NaN
70011,8,2582.78,1,2582.78,NaN,2582.78,2582.78,2582.78,NaN,0.0,NaN,NaN,2582.78,0.0,NaN,NaN
16777,2,49.1,1,49.1,NaN,49.1,49.1,49.1,NaN,0.0,NaN,NaN,49.1,0.0,NaN,NaN
69682,27,405.27,2,524.26,-1.9999999999999998,286.28,524.26,286.28,0.0,118.99000000000001,168.2772717867746,168.2772717867746,810.54,14158.620100000002,28317.240200000004,28317.240200000004
16978,17,344.33,1,344.33,NaN,344.33,344.33,344.33,NaN,0.0,NaN,NaN,344.33,0.0,NaN,NaN
70119,19,1042.31,1,1042.31,NaN,1042.31,1042.31,1042.31,NaN,0.0,NaN,NaN,1042.31,0.0,NaN,NaN
14047,29,321.54,1,321.54,NaN,321.54,321.54,321.54,NaN,0.0,NaN,NaN,321.54,0.0,NaN,NaN
14434,27,310.8,1,310.8,NaN,310.8,310.8,310.8,NaN,0.0,NaN,NaN,310.8,0.0,NaN,NaN
69960,16,864.19,1,864.19,NaN,864.19,864.19,864.19,NaN,0.0,NaN,NaN,864.19,0.0,NaN,NaN
15955,15,212.48,2,8.5,-2.0000000000000027,416.46,416.46,8.5,4.389321163890801E-16,203.98,288.47128245286393,288.47128245286393,424.96,41607.840399999994,83215.68079999999,83215.68079999999
70265,21,561.73,1,561.73,NaN,561.73,561.73,561.73,NaN,0.0,NaN,NaN,561.73,0.0,NaN,NaN
17816,7,9.01,1,9.01,NaN,9.01,9.01,9.01,NaN,0.0,NaN,NaN,9.01,0.0,NaN,NaN
70307,27,464.5,2,508.58,-1.9999999999999998,420.42,508.58,420.42,0.0,44.079999999999984,62.33853382940601,62.33853382940601,929.0,1943.0463999999986,3886.092799999997,3886.092799999997
17706,17,1322.82,1,1322.82,NaN,1322.82,1322.82,1322.82,NaN,0.0,NaN,NaN,1322.82,0.0,NaN,NaN
14698,21,498.04,1,498.04,NaN,498.04,498.04,498.04,NaN,0.0,NaN,NaN,498.04,0.0,NaN,NaN
13171,4,132.54,1,132.54,NaN,132.54,132.54,132.54,NaN,0.0,NaN,NaN,132.54,0.0,NaN,NaN
70260,6,53.9,1,53.9,NaN,53.9,53.9,53.9,NaN,0.0,NaN,NaN,53.9,0.0,NaN,NaN
17423,18,248.99,1,248.99,NaN,248.99,248.99,248.99,NaN,0.0,NaN,NaN,248.99,0.0,NaN,NaN
70486,1,1603.06,1,1603.06,NaN,1603.06,1603.06,1603.06,NaN,0.0,NaN,NaN,1603.06,0.0,NaN,NaN
12448,26,449.45,1,449.45,NaN,449.45,449.45,449.45,NaN,0.0,NaN,NaN,449.45,0.0,NaN,NaN
69977,23,150.21,1,150.21,NaN,150.21,150.21,150.21,NaN,0.0,NaN,NaN,150.21,0.0,NaN,NaN
69454,19,624.24,1,624.24,NaN,624.24,624.24,624.24,NaN,0.0,NaN,NaN,624.24,0.0,NaN,NaN
13769,14,301.97,1,301.97,NaN,301.97,301.97,301.97,NaN,0.0,NaN,NaN,301.97,0.0,NaN,NaN
14723,5,168.45,1,168.45,NaN,168.45,168.45,168.45,NaN,0.0,NaN,NaN,168.45,0.0,NaN,NaN
69786,17,91.825,2,174.9,-1.9999999999999987,8.75,174.9,8.75,4.0609635265373587E-16,83.075,117.48579169414488,117.48579169414488,183.65,6901.4556250000005,13802.911250000001,13802.911250000001
70247,5,171.84,1,171.84,NaN,171.84,171.84,171.84,NaN,0.0,NaN,NaN,171.84,0.0,NaN,NaN
70027,21,137.04,1,137.04,NaN,137.04,137.04,137.04,NaN,0.0,NaN,NaN,137.04,0.0,NaN,NaN
16204,20,405.71,1,405.71,NaN,405.71,405.71,405.71,NaN,0.0,NaN,NaN,405.71,0.0,NaN,NaN
70017,27,2037.69,1,2037.69,NaN,2037.69,2037.69,2037.69,NaN,0.0,NaN,NaN,2037.69,0.0,NaN,NaN
69813,15,23.79,1,23.79,NaN,23.79,23.79,23.79,NaN,0.0,NaN,NaN,23.79,0.0,NaN,NaN
13282,12,359.04,1,359.04,NaN,359.04,359.04,359.04,NaN,0.0,NaN,NaN,359.04,0.0,NaN,NaN
69910,25,381.2,1,381.2,NaN,381.2,381.2,381.2,NaN,0.0,NaN,NaN,381.2,0.0,NaN,NaN
17434,29,313.52,1,313.52,NaN,313.52,313.52,313.52,NaN,0.0,NaN,NaN,313.52,0.0,NaN,NaN
12906,5,552.48,1,552.48,NaN,552.48,552.48,552.48,NaN,0.0,NaN,NaN,552.48,0.0,NaN,NaN
12654,23,93.0,1,93.0,NaN,93.0,93.0,93.0,NaN,0.0,NaN,NaN,93.0,0.0,NaN,NaN
69732,20,227.2,1,227.2,NaN,227.2,227.2,227.2,NaN,0.0,NaN,NaN,227.2,0.0,NaN,NaN
13705,10,189.18,1,189.18,NaN,189.18,189.18,189.18,NaN,0.0,NaN,NaN,189.18,0.0,NaN,NaN
15358,8,778.04,1,778.04,NaN,778.04,778.04,778.04,NaN,0.0,NaN,NaN,778.04,0.0,NaN,NaN
15484,1,674.25,1,674.25,NaN,674.25,674.25,674.25,NaN,0.0,NaN,NaN,674.25,0.0,NaN,NaN
17230,31,162.24,1,162.24,NaN,162.24,162.24,162.24,NaN,0.0,NaN,NaN,162.24,0.0,NaN,NaN
13113,31,56.24,1,56.24,NaN,56.24,56.24,56.24,NaN,0.0,NaN,NaN,56.24,0.0,NaN,NaN
69804,23,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
16670,20,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
70034,6,16.9,1,16.9,NaN,16.9,16.9,16.9,NaN,0.0,NaN,NaN,16.9,0.0,NaN,NaN
70082,16,3.25,1,3.25,NaN,3.25,3.25,3.25,NaN,0.0,NaN,NaN,3.25,0.0,NaN,NaN
17651,11,18.37,1,18.37,NaN,18.37,18.37,18.37,NaN,0.0,NaN,NaN,18.37,0.0,NaN,NaN
70244,27,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
69809,12,10.774999999999999,2,10.1,-2.0000000000000004,11.45,11.45,10.1,0.0,0.6749999999999998,0.9545941546018389,0.9545941546018389,21.549999999999997,0.4556249999999998,0.9112499999999996,0.9112499999999996
16859,8,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
17693,20,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
13186,2,21.05,1,21.05,NaN,21.05,21.05,21.05,NaN,0.0,NaN,NaN,21.05,0.0,NaN,NaN
14420,4,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
70121,27,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
13271,10,39.12,1,39.12,NaN,39.12,39.12,39.12,NaN,0.0,NaN,NaN,39.12,0.0,NaN,NaN
70441,23,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
12989,24,61.2,1,61.2,NaN,61.2,61.2,61.2,NaN,0.0,NaN,NaN,61.2,0.0,NaN,NaN
14849,1,347.7666666666667,3,295.54,-1.4999999999999996,364.16,383.6,295.54,-0.5692500400146484,37.77297917236017,46.26226251852943,46.26226251852943,1043.3000000000002,1426.7979555555555,2140.196933333333,2140.196933333333
69678,25,58.0,1,58.0,NaN,58.0,58.0,58.0,NaN,0.0,NaN,NaN,58.0,0.0,NaN,NaN
17381,1,466.32000000000005,2,211.2,-1.9999999999999978,721.44,721.44,211.2,-4.487005463764691E-16,255.12000000000003,360.79416403262405,360.79416403262405,932.6400000000001,65086.21440000002,130172.42880000004,130172.42880000004
15061,5,75.0,1,75.0,NaN,75.0,75.0,75.0,NaN,0.0,NaN,NaN,75.0,0.0,NaN,NaN
69835,2,192.29999999999998,3,303.5,-1.5,147.7,303.5,125.7,0.6663463757582339,79.14156093145161,96.92822086472032,96.92822086472032,576.9,6263.386666666668,9395.080000000002,9395.080000000002
70091,15,337.6,1,337.6,NaN,337.6,337.6,337.6,NaN,0.0,NaN,NaN,337.6,0.0,NaN,NaN
69948,25,499.89,1,499.89,NaN,499.89,499.89,499.89,NaN,0.0,NaN,NaN,499.89,0.0,NaN,NaN
16422,15,330.924,5,102.0,-1.589954032935814,459.06,588.36,102.0,-0.058950268174271146,191.06707948780715,213.61948899854622,213.61948899854622,1654.62,36506.62886400001,45633.28608000001,45633.28608000001
13199,22,152.64,1,152.64,NaN,152.64,152.64,152.64,NaN,0.0,NaN,NaN,152.64,0.0,NaN,NaN
70082,29,441.15,1,441.15,NaN,441.15,441.15,441.15,NaN,0.0,NaN,NaN,441.15,0.0,NaN,NaN
70025,3,456.9525,4,259.6,-1.4840985530877655,23.27,919.61,23.27,0.09049306202896198,342.575343857012,395.571933987149,395.571933987149,1827.81,117357.86621875002,156477.15495833335,156477.15495833335
70086,21,169.75,1,169.75,NaN,169.75,169.75,169.75,NaN,0.0,NaN,NaN,169.75,0.0,NaN,NaN
15235,17,169.75,1,169.75,NaN,169.75,169.75,169.75,NaN,0.0,NaN,NaN,169.75,0.0,NaN,NaN
70186,1,244.3,1,244.3,NaN,244.3,244.3,244.3,NaN,0.0,NaN,NaN,244.3,0.0,NaN,NaN
70192,29,942.1,1,942.1,NaN,942.1,942.1,942.1,NaN,0.0,NaN,NaN,942.1,0.0,NaN,NaN
70439,12,364.6,1,364.6,NaN,364.6,364.6,364.6,NaN,0.0,NaN,NaN,364.6,0.0,NaN,NaN
13728,11,158.58,1,158.58,NaN,158.58,158.58,158.58,NaN,0.0,NaN,NaN,158.58,0.0,NaN,NaN
70225,24,165.0,1,165.0,NaN,165.0,165.0,165.0,NaN,0.0,NaN,NaN,165.0,0.0,NaN,NaN
16686,25,340.77,1,340.77,NaN,340.77,340.77,340.77,NaN,0.0,NaN,NaN,340.77,0.0,NaN,NaN
15311,30,528.8275,4,694.27,-1.7772575378807611,365.16,694.27,365.16,0.009260349448439053,135.64280249519322,156.6268170684701,156.6268170684701,2115.31,18398.969868749995,24531.959824999994,24531.959824999994
18118,17,130.32333333333332,3,133.0,-1.4999999999999998,9.95,248.02,9.95,-0.041281417583771615,97.21009766937223,119.05756856803912,119.05756856803912,390.96999999999997,9449.80308888889,14174.704633333335,14174.704633333335
15311,15,468.16,4,350.82,-1.3166715010174492,43.57,870.92,43.57,-0.08800218919879509,306.443000491119,353.84989764964837,353.84989764964837,1872.64,93907.31254999997,125209.75006666663,125209.75006666663
13408,28,499.69,2,793.5,-1.9999999999999967,205.88,793.5,205.88,5.875169399579045E-16,293.81,415.51008676083904,415.51008676083904,999.38,86324.3161,172648.6322,172648.6322
17841,24,304.07375,8,141.48,-1.1969191453518466,41.66,552.6,41.66,-0.0088423263163988,164.27375558328697,175.61603172322933,175.61603172322933,2432.59,26985.866773437505,30840.990598214292,30840.990598214292
16422,1,182.95000000000002,3,513.45,-1.5000000000000013,3.6,513.45,3.6,0.6994112193732362,233.98218949313215,286.5684865786885,286.5684865786885,548.85,54747.665,82121.4975,82121.4975
14473,7,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
70244,19,8473.92,2,16726.84,-1.9999999999999993,221.0,16726.84,221.0,0.0,8252.92,11671.391393180164,11671.391393180164,16947.84,6.81106885264E7,1.362213770528E8,1.362213770528E8
69963,16,378.21,1,378.21,NaN,378.21,378.21,378.21,NaN,0.0,NaN,NaN,378.21,0.0,NaN,NaN
