customer_country,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
AUS,8,506.3047540983607,61,329.36,45.427647821002545,98.75,10363.82,2.1,6.614675515808311,1337.7952735869183,1348.8974994164762,1348.8974994164762,30884.590000000004,1789696.1940314972,1819524.4639320222,1819524.4639320222
CHN,10,358.90342105263153,38,271.47,8.231747029301896,102.0,2159.3,1.9,2.698672159251416,406.13070338627847,411.58236615679175,411.58236615679175,13638.329999999998,164942.14823303328,169400.04413122337,169400.04413122337
JPN,25,290.68979166666674,48,315.13,-0.5379574405338747,16.5,900.02,4.2,0.6081858300132472,231.07672778294503,233.52205225940665,233.52205225940665,13953.110000000004,53396.45412287328,54532.54889144505,54532.54889144505
DNK,6,476.4470967741939,62,303.5,9.40920574343451,2.08,3678.03,1.65,3.0433530190866427,723.8351544988303,729.7441109459436,729.7441109459436,29539.72000000002,523937.3308883456,532526.4674602856,532526.4674602856
NOR,7,362.8595454545454,66,311.65,45.125665793166476,18.55,4961.2,4.95,6.413016568494551,612.6920558521539,617.387082794359,617.387082794359,23948.729999999996,375391.55530433886,381166.8100013287,381166.8100013287
DNK,13,406.9266666666667,36,103.5,8.20072668493849,9.95,2423.6,9.95,2.6291997814265757,458.29589684685885,464.7968725736929,464.7968725736929,14649.36,210035.12906666668,216036.1327542857,216036.1327542857
AUS,11,247.38720930232566,43,871.2,4.757634600138319,14.85,1286.41,3.75,1.9023911994009546,255.5046092546112,258.5284376945571,258.5284376945571,10637.650000000003,65282.60535035156,66836.9530967885,66836.9530967885
USA,5,438.07672131147535,61,256.9,9.396071428629577,35.81,2517.44,15.7,2.6338344289002382,412.9152553499636,416.34199672353225,416.34199672353225,26722.679999999997,170499.00810072565,173340.65823573773,173340.65823573773
DEU,22,374.1324561403509,57,500.0,15.583762636127176,136.85,3472.42,2.55,3.6938127901105595,563.2464595298533,568.2531931884408,568.2531931884408,21325.55,317246.5741729146,322911.6915688595,322911.6915688595
IND,24,312.5602222222222,45,163.5,5.520195661890611,3.75,1718.4,3.75,2.09884985075186,329.01345695875506,332.7312411452227,332.7312411452227,14065.21,108249.85485995056,110710.07883404034,110710.07883404034
FRA,25,510.97952380952387,42,214.4,32.81685253291625,2.55,8322.12,2.55,5.736524775194903,1254.3312854796802,1269.5358561953349,1269.5358561953349,21461.140000000003,1573346.9737331069,1611721.2901656218,1611721.2901656218
JPN,27,416.00590909090914,44,339.6,6.273905324106094,2.1,2527.94,1.65,2.5317439354236098,527.1231270875309,533.2172385266113,533.2172385266113,18304.260000000002,277858.79111053725,284320.6234619451,284320.6234619451
BRA,27,327.98509090909096,55,556.46,14.315957949395653,15.9,2586.69,1.01,3.372817281410346,413.87217811947124,417.6867488781724,417.6867488781724,18039.180000000004,171290.17982135533,174462.22018841747,174462.22018841747
CHN,27,302.9727272727273,33,337.5,8.04876736968359,75.0,1144.75,3.75,2.1092765066829235,195.02820399410965,198.0520774044154,198.0520774044154,9998.1,38036.00035316805,39224.62536420455,39224.62536420455
TUR,28,352.21163265306126,49,593.17,1.406304331239138,57.8,1337.78,1.25,1.2877510429654166,297.4422619419963,300.52464750101984,300.52464750101984,17258.370000000003,88471.89918917115,90315.06375561222,90315.06375561222
IND,2,425.53222222222223,45,610.64,28.442899979869253,27.25,7271.34,2.25,5.267828174292124,1120.3285852500574,1132.9880671338408,1132.9880671338408,19148.95,1255136.138928395,1283661.9602676767,1283661.9602676767
AUS,3,288.79081632653055,49,336.24,18.294754780390857,17.9,2298.0,2.95,3.7757614904959023,354.8185157768815,358.4954897951805,358.4954897951805,14150.749999999996,125896.1791381091,128519.01620348638,128519.01620348638
TUR,7,401.0023255813953,43,510.0,4.318346462045844,5.1,1809.6,5.1,2.024226477539903,402.36533980160544,407.12722555110344,407.12722555110344,17243.1,161897.86667366143,165752.57778493906,165752.57778493906
ZAF,24,457.2214705882353,34,117.4,25.992171198959696,1.65,6429.64,1.65,5.155252906929557,1065.9737009451317,1082.0042801913112,1082.0042801913112,15545.53,1136299.9311066612,1170733.2623523176,1170733.2623523176
JPN,24,578.314375,32,904.66,2.485180865624673,78.15,2661.24,1.95,1.7802772727556706,647.4847441539525,657.8451579059026,657.8451579059026,18506.06,419236.49391210935,432760.2517802419,432760.2517802419
ZAF,16,454.9465625000002,64,933.32,26.841951658353437,15.0,5355.68,2.95,4.694754223727783,744.7382375712177,750.6255879824693,750.6255879824693,29116.580000000013,554635.0425006835,563438.7733340276,563438.7733340276
JPN,17,1795.1455737704916,61,216.0,12.432278222895349,9500.0,22998.4,5.5,3.5141772424534397,4442.902623164617,4479.773816563929,4479.773816563929,109503.87999999999,1.9739383718923032E7,2.006837344757175E7,2.006837344757175E7
AUT,18,362.6475510204082,49,155.93,11.815469941368034,7.25,2862.06,3.75,3.2925447104888392,532.4914096481789,538.0096027276938,538.0096027276938,17769.73,283547.10134910466,289454.332627211,289454.332627211
JPN,23,256.83466666666664,45,161.8,0.2522330914116524,1.45,829.63,1.45,0.8011692843002215,195.04472307197193,197.24868820395693,197.24868820395693,11557.56,38042.443998222225,38907.04499818182,38907.04499818182
AUT,13,857.4242592592594,54,230.1,43.50723979379358,13.3,22775.93,1.25,6.598413828316912,3097.1793782608797,3126.261512802261,3126.261512802261,46300.91000000001,9592520.101124449,9773511.046428684,9773511.046428684
JPN,14,548.7153658536586,41,312.4,28.15829956745145,7.5,8132.31,4.12,5.237143612489995,1269.1977157457127,1284.9647515381457,1284.9647515381457,22497.33,1610862.841654135,1651134.4126954884,1651134.4126954884
GBR,14,1288.6471052631575,38,304.5,7.935060339701666,2.15,13249.94,1.7,2.899281824100085,2793.619169382545,2831.1190911903022,2831.1190911903022,48968.58999999998,7804308.063541619,8015235.308502204,8015235.308502204
CHE,15,404.22228070175447,57,501.01,20.576989968837157,18.75,4808.48,2.95,4.448917495132723,770.0583894448833,776.9034875227828,776.9034875227828,23040.670000000006,592989.9231544476,603579.0289250627,603579.0289250627
DEU,29,454.2200000000001,36,103.65,21.878637268061272,606.0,4941.71,3.35,4.581025194308475,821.4503984011046,833.1027591085543,833.1027591085543,16351.920000000004,674780.7570333335,694060.2072342859,694060.2072342859
BRA,2,525.0921590909089,88,22.2,12.22632381851414,23.14,5162.74,1.7,3.442984592510717,902.0359259443065,907.2052285845509,907.2052285845509,46208.109999999986,813668.8116942025,823021.3267711473,823021.3267711473
FRA,14,339.08301886792447,53,312.4,9.74823914386424,3.75,2242.69,3.75,2.880531618780787,392.78030601681144,396.53905487443626,396.53905487443626,17971.399999999998,154276.36879466003,157243.22204071117,157243.22204071117
DEU,19,258.1957446808511,47,663.8,1.9584084254816716,21.88,939.89,4.63,1.2606835249498916,210.9399598730738,213.2204581479061,213.2204581479061,12135.2,44495.66667125398,45462.96377280298,45462.96377280298
GBR,30,269.56068965517244,29,340.24,9.417697119544242,19.95,1534.3,1.25,2.81015679176631,293.1748265517732,298.3641644023414,298.3641644023414,7817.260000000001,85951.47892366232,89021.1745995074,89021.1745995074
PRT,3,298.3549999999999,46,303.5,-0.09242253570062964,6.6,835.08,2.55,0.755006465190353,219.51831665430367,221.94400705032692,221.94400705032692,13724.329999999996,48188.29134673914,49259.142265555565,49259.142265555565
DEU,14,282.75226415094335,53,479.35,-0.5663583555266332,5.04,741.4,5.04,0.4106607609074854,186.15123326936035,187.93262537247335,187.93262537247335,14985.869999999997,34652.28164770381,35318.67167939041,35318.67167939041
DNK,15,360.8020408163265,49,346.8,10.088927444025918,8.85,2582.78,6.3,3.1380323427394123,504.30281873452793,509.5288942615668,509.5288942615668,17679.3,254321.33298359014,259619.69408741491,259619.69408741491
CHE,16,823.88,59,328.77,47.599087548751015,12.5,21880.44,1.45,6.879314288379102,2849.65585500651,2874.116868938569,2874.116868938569,48608.92,8120538.491972883,8260547.7763172425,8260547.7763172425
DNK,17,314.44326923076926,52,463.5,3.2425031562242657,2.95,1484.25,2.95,1.6980285483847986,306.7802281057562,309.7732768175444,309.7732768175444,16351.050000000003,94114.10835661979,95959.483030279,95959.483030279
RUS,18,309.51978723404255,47,158.95,1.0588635468288432,4.25,1118.4,4.25,1.2733126597448567,274.08495662639143,277.0481233545926,277.0481233545926,14547.43,75122.56344889087,76755.66265430154,76755.66265430154
TUR,3,401.74369565217415,46,397.5,5.7051382029864595,36.72,2053.07,2.95,2.4219550412497353,443.0127744863361,447.90809187381143,447.90809187381143,18480.21000000001,196260.3183580813,200621.6587660387,200621.6587660387
AUT,3,637.0180769230768,52,294.25,44.67685810872396,145.95,15643.77,3.39,6.751271062907784,2126.750413220781,2147.499689091295,2147.499689091295,33124.939999999995,4523067.320134763,4611754.9146472085,4611754.9146472085
JPN,15,319.7771698113208,53,247.38,0.7220197420963488,25.0,1256.32,0.85,1.1735732859512575,305.69431522959025,308.6196863353973,308.6196863353973,16948.190000000002,93449.0143636881,95246.11079375903,95246.11079375903
ESP,17,381.4990909090911,55,2646.3,16.989120768368046,36.14,3449.3,4.95,4.000570112408324,569.3512389897588,574.5988267777296,574.5988267777296,20982.450000000008,324160.8333391735,330163.8117343434,330163.8117343434
DEU,20,412.20920000000007,50,286.6,34.01980105530829,30.7,4936.65,4.95,5.629389337225962,689.9736888370164,696.9786774527875,696.9786774527875,20610.460000000003,476063.69128736,485779.2768238367,485779.2768238367
IND,11,244.4453333333334,45,113.64,7.727703067660496,35.25,1578.31,2.75,2.4810085352579945,291.95349363744754,295.2525078840452,295.2525078840452,11000.040000000003,85236.84244711112,87174.04341181819,87174.04341181819
ESP,14,302.27190476190486,63,148.36,5.485254432939257,29.9,1642.18,2.5,2.312871081490604,342.3190544425874,345.068649251585,345.068649251585,19043.130000000005,117182.33503446713,119072.37269631338,119072.37269631338
MEX,14,408.8559649122808,57,365.27,5.984142570209249,17.7,2377.9,5.9,2.4067822482217847,468.42312023953957,472.5869631947559,472.5869631947559,23304.790000000005,219420.21957494612,223338.43778164158,223338.43778164158
GRC,15,439.81377049180355,61,165.85,9.028455606880105,4.95,3256.88,1.45,2.8590524626651317,598.0291647780463,602.9921475087491,602.9921475087491,26828.640000000018,357638.8819251276,363599.5299572131,363599.5299572131
AUT,19,346.04156862745106,51,218.05,13.243002524045231,16.5,2919.51,2.95,3.3344478228131305,492.9257998943259,497.83065502788213,497.83065502788213,17648.120000000003,242975.844201461,247835.3610854902,247835.3610854902
JPN,26,325.68306122448985,49,108.55,1.0075876128388526,65.4,1147.2,2.1,1.2005920775562469,277.0514001614957,279.92247580955393,279.92247580955393,15958.470000000001,76757.4783314452,78356.59246335032,78356.59246335032
JPN,9,334.7028571428571,63,209.3,4.786027572532891,7.5,1919.04,3.25,2.2802051284689413,420.05652554784666,423.4305277459207,423.4305277459207,21086.28,176447.48465532876,179293.41182718892,179293.41182718892
GBR,10,230.04588235294122,34,370.8,-1.0124862422310918,21.61,527.3,1.95,-0.04287504032561927,141.1274244853512,143.24976048671385,143.24976048671385,7821.560000000001,19916.949941868508,20520.493879500886,20520.493879500886
ITA,16,249.10255813953498,43,32.25,0.8853784757853922,6.25,880.58,2.95,0.9432662044657274,196.58327207801224,198.90978231460355,198.90978231460355,10711.410000000003,38644.982860897784,39565.101500442965,39565.101500442965
DNK,21,447.10275862068954,58,25.2,7.281273651995052,125.0,2990.0,3.8,2.4758211270648407,560.8310176342477,565.7291981238023,565.7291981238023,25931.959999999992,314531.43034066586,320049.52560980036,320049.52560980036
NOR,14,396.52419354838713,62,650.1,2.367364526744856,14.59,1829.04,3.75,1.517616897513106,398.13573353555955,401.3858750835063,401.3858750835063,24584.500000000004,158512.06231789806,161110.6207165521,161110.6207165521
CHE,18,271.8089705882354,68,69.6,0.5210556693704387,7.25,1062.1,3.9,1.1290670661182138,271.4312886410704,273.449392923022,273.449392923022,18483.01000000001,73674.94445335209,74774.57048996928,74774.57048996928
ITA,31,216.55124999999998,16,576.0,1.1248824333304324,16.65,960.0,10.25,1.413806662415456,268.20253370529053,276.9983857203263,276.9983857203263,3464.8199999999997,71932.5990859375,76728.10569166667,76728.10569166667
AUS,1,369.39551724137937,58,430.6,4.2915073008597515,27.35,1915.6,8.7,2.127736319901072,428.0883844213209,431.8272185914112,431.8272185914112,21424.940000000002,183259.6648764566,186474.74671639444,186474.74671639444
NOR,3,325.55285714285714,35,791.7,4.286890936447732,145.95,1572.73,8.75,1.8647417671302395,320.7887546173955,325.47204985782645,325.47204985782645,11394.35,102905.4250889796,105932.05523865546,105932.05523865546
JPN,22,342.8216393442624,61,662.9,7.454965913396338,2210.64,2210.64,2.08,2.648594828844844,457.01324143452655,460.80594747384475,460.80594747384475,20912.120000000006,208861.10284649287,212342.12122726775,212342.12122726775
CHN,11,302.513962264151,53,110.95,2.8090431890240986,37.35,1285.44,8.3,1.6551865552194518,291.5805235643086,294.3708313854092,294.3708313854092,16033.240000000003,85019.2017220363,86654.186370537,86654.186370537
ESP,7,273.76835616438353,73,454.6,4.898272458866203,577.16,1321.25,3.3,1.6123768658576305,221.59238887709276,223.12591851671317,223.12591851671317,19985.089999999997,49103.1868082567,49785.17551392693,49785.17551392693
CAN,16,505.304528301887,53,391.0,47.054751362463776,24.9,14022.92,3.71,6.968646629886218,1883.5304263772666,1901.5550516703283,1901.5550516703283,26781.14000000001,3547686.8670889274,3615911.614532945,3615911.614532945
FRA,4,378.1194915254238,59,299.92,1.9438853906915856,35.4,1658.16,1.25,1.3861162679868564,349.6690671624385,352.67057343500943,352.67057343500943,22309.050000000007,122268.45653024994,124376.53336697839,124376.53336697839
NOR,11,313.83964912280703,57,4314.02,30.06908147345156,48.33,4314.02,3.3,5.158074381931335,609.1527023833431,614.5674995589668,614.5674995589668,17888.86,371067.0148209298,377693.2115141607,377693.2115141607
ITA,8,322.3955555555555,63,514.39,36.58414872852257,38.65,4105.94,2.55,5.7255243798315725,537.1457769523159,541.4602701738165,541.4602701738165,20310.92,288525.58569770714,293179.22417670244,293179.22417670244
CAN,21,318.4294117647059,51,302.95,0.3843343098304426,849.93,1074.0,1.95,1.0058489816268499,268.02465524145543,270.6916329213873,270.6916329213873,16239.9,71837.21581730105,73273.96013364707,73273.96013364707
FIN,27,308.3503921568627,51,702.4,23.462291722109416,5.9,2106.46,5.9,4.261671173559923,297.2303084785897,300.18789683104,300.18789683104,15725.869999999999,88345.85627827757,90112.77340384312,90112.77340384312
FRA,28,415.23724999999985,40,384.68,5.37772149078145,41.0,2505.84,12.75,2.4281668242856633,561.7623941578303,568.9188915108064,568.9188915108064,16609.489999999994,315576.9874899375,323668.7051178846,323668.7051178846
NOR,30,302.78935483870964,31,269.3,5.34259273679662,11.9,1534.3,1.64,2.0971910078251628,312.8126387692437,317.98344591016564,317.98344591016564,9386.47,97851.74697377732,101113.47187290323,101113.47187290323
CHE,3,307.2471428571428,49,336.24,7.584700088465864,139.13,1800.0,7.5,2.5232151180811773,340.84490178594336,344.3770676465454,344.3770676465454,15055.109999999997,116175.24707346938,118595.56472083332,118595.56472083332
ITA,14,289.8659574468086,47,1188.0,1.3928761153266942,1.65,1188.0,1.45,1.413159015032082,297.9614454186954,301.1827438519214,301.1827438519214,13623.700000000003,88781.0229559982,90711.04519417207,90711.04519417207
AUT,14,319.35421052631574,57,310.85,15.657427922302386,12.75,2945.5,1.25,3.6010789393658413,468.22992823457156,472.3920538937491,472.3920538937491,18203.19,219239.26569455204,223154.25258195476,223154.25258195476
CHE,19,377.7145312500003,64,663.8,6.266036576487693,17.85,2221.84,4.95,2.5621624012814745,481.2175410187739,485.02169145055217,485.02169145055217,24173.730000000018,231570.32178415533,235246.0411775546,235246.0411775546
PRT,31,461.7756666666666,30,779.92,12.277167067497412,24.9,3949.66,2.88,3.3605669153588753,757.634747846583,770.586707384585,770.586707384585,13853.269999999999,574010.4111445554,593803.873597816,593803.873597816
JPN,8,372.7881034482758,58,304.2,5.203441183625889,15.9,2243.7,1.74,2.0625180030161765,428.12748947761236,431.8666651830632,431.8666651830632,21621.71,183293.1472464031,186508.81649634,186508.81649634
NOR,2,819.4722641509433,53,38.1,43.56115586140027,172.89,18841.48,7.05,6.609077236194875,2557.1566138987637,2581.6275696825,2581.6275696825,43432.02999999999,6539049.948006191,6664800.908544772,6664800.908544772
NOR,12,297.6278181818182,55,320.28,1.4705411853661658,5.95,1267.32,4.25,1.3721658437191042,295.1806133735806,297.9012295344121,297.9012295344121,16369.53,87131.5945116033,88745.14255811447,88745.14255811447
BRA,5,333.4757894736843,95,431.45,19.61101046331339,2.95,3862.14,2.95,3.916636565018334,539.1422975949445,542.0024890057848,542.0024890057848,31680.200000000008,290674.4170559556,293766.69808846584,293766.69808846584
NOR,9,619.9778571428573,70,525.93,31.193078133746802,119.6,9349.72,2.5,5.288832504910067,1264.0706057008194,1273.1975878044198,1273.1975878044198,43398.450000000004,1597874.4961968365,1621032.0975909934,1621032.0975909934
DNK,9,299.9874999999999,64,88.8,20.591817201898092,30.0,2500.0,5.8,3.8493152863969504,354.7009468155885,357.50495050407426,357.50495050407426,19199.199999999993,125812.76167187496,127809.7896349206,127809.7896349206
AUT,17,257.6876595744681,47,320.1,12.095422678933463,16.85,1708.24,3.3,3.0098050973811254,283.6260944332496,286.6924115949749,286.6924115949749,12111.320000000002,80443.7614434586,82192.53886614248,82192.53886614248
NOR,20,313.96863636363634,44,311.7,-0.2710257307545785,80.0,918.83,0.39,0.6673391122940232,246.74581536095098,249.59846290886762,249.59846290886762,13814.619999999999,60883.49739814051,62299.392686469364,62299.392686469364
JPN,20,355.2638709677419,62,101.76,1.6179958288240543,10.95,1440.0,7.95,1.5657768717146987,382.9997912504898,386.12637203575105,386.12637203575105,22026.36,146688.8400979188,149093.5751814912,149093.5751814912
AUS,2,426.04233333333343,60,22.2,30.480352942492956,8.3,5028.76,2.1,5.083043142065724,688.8844996716715,694.6979740435596,694.6979740435596,25562.540000000005,474561.8538878891,482605.2751402262,482605.2751402262
GBR,13,261.4890243902439,41,384.55,0.5852589035330253,3.48,902.53,1.25,1.0049399538801085,220.08129509957615,222.81532905979424,222.81532905979424,10721.05,48435.77645270672,49646.67086402439,49646.67086402439
FIN,31,429.34249999999986,28,312.18,16.85516493020382,39.12,4008.62,2.95,4.074318764872454,737.8296225447066,751.3689100648476,751.3689100648476,12021.589999999997,544392.5519044643,564555.239012037,564555.239012037
PRT,6,340.23874999999987,64,2567.64,13.940040828080598,41.6,3527.64,3.2,3.7836370698298993,646.0629360753583,651.1702324387115,651.1702324387115,21775.27999999999,417397.3173703124,424022.6716142856,424022.6716142856
PRT,10,646.7655714285715,70,1982.41,54.07596998475266,1579.51,14415.74,4.98,7.1995059263732015,1732.1582799094776,1744.6650003015495,1744.6650003015495,45273.59000000001,3000372.3066589604,3043855.963277206,3043855.963277206
RUS,12,293.2702127659574,47,664.01,3.341078808388639,5.95,1364.74,1.25,1.7725130915372294,307.568746617239,310.8939107846874,310.8939107846874,13783.699999999999,94598.53389569938,96655.0237629972,96655.0237629972
DEU,15,676.8927692307693,65,101.23,36.61396639877803,73.87,13031.5,2.08,5.762183757214943,1739.8515163130867,1753.3914210355204,1753.3914210355204,43998.030000000006,3027083.298816947,3074381.4753609616,3074381.4753609616
AUS,16,309.63338028169034,71,205.8,3.6099323503104452,6.25,1491.46,1.45,1.9336991779783392,329.48424494571344,331.8293581343263,331.8293581343263,21983.970000000012,108559.8676674469,110110.722919839,110110.722919839
TUR,14,471.5886666666667,60,60.0,44.39221077285601,8.5,8895.66,1.65,6.504714850173523,1153.8969302505122,1163.6346297269974,1163.6346297269974,28295.320000000003,1331478.1256415553,1354045.5514998867,1354045.5514998867
RUS,20,245.58627118644063,59,290.51,1.5036446672870607,13.44,987.08,0.39,1.3188590436878727,233.08811599906645,235.08890905722942,235.08890905722942,14489.589999999997,54330.06981999425,55266.795161718284,55266.795161718284
ZAF,30,509.4010810810812,37,340.24,25.096913409931087,0.85,5590.67,0.85,4.937813103911171,895.2837617015059,907.6330866103934,907.6330866103934,18847.840000000004,801533.0139663988,823797.8199099099,823797.8199099099
SWE,6,329.5482191780822,73,922.4,24.183394176702127,1.65,3315.07,1.65,4.2296934697777075,450.6776543552885,453.7965680705596,453.7965680705596,24057.02,203110.3481351849,205931.32519261804,205931.32519261804
CAN,13,386.8285,60,339.4,0.6932775285973758,7.62,1266.23,7.62,1.3703347020729522,343.10141263104225,345.99683453448154,345.99683453448154,23209.710000000003,117718.5793494167,119713.8095078814,119713.8095078814
CHN,13,258.39614035087715,57,318.85,0.19564217993766508,10.27,832.01,2.55,0.835147212759956,198.39987751795158,200.1634666676427,200.1634666676427,14728.579999999998,39362.51139913819,40065.41338840851,40065.41338840851
CHE,27,375.83149999999995,40,942.1,16.208039248211207,9.31,3337.44,4.68,3.8277863436067023,567.3713684464083,574.5993205818094,574.5993205818094,15033.259999999998,321910.26973275,330164.37921307696,330164.37921307696
NOR,28,335.4810638297872,47,1131.0,7.082873232242267,7.5,2176.45,5.95,2.8024608853051953,501.5590493448597,506.98146692494146,506.98146692494146,15767.609999999999,251561.4799797194,257030.2078053655,257030.2078053655
DNK,5,310.4181034482758,58,475.86,-0.4886804424706921,16.3,939.96,4.25,0.6704998651341508,255.64686822374725,257.87963435610465,257.87963435610465,18004.249999999996,65355.32123260999,66501.90581563824,66501.90581563824
RUS,6,391.5798305084746,59,382.69,10.2061489564861,436.2,2415.04,5.0,2.707636979026084,391.3134434855434,394.672418772361,394.672418772361,23103.21,153126.2110525136,155766.31813962592,155766.31813962592
PRT,12,598.6605999999999,50,168.36,23.26469318254203,10.45,8281.12,3.4,4.586033136863605,1285.1068052320168,1298.153909326484,1298.153909326484,29933.03,1651499.5008536405,1685203.5722996332,1685203.5722996332
FRA,23,339.69606060606066,33,172.25,1.6955863326488911,2.5,1358.39,2.1,1.3001329537086745,304.31192100589703,309.03021665505656,309.03021665505656,11209.970000000001,92605.74526629933,95499.67480587118,95499.67480587118
CHN,29,498.97977272727263,44,306.7,17.455625874349497,3969.93,5867.08,2.28,4.177668001948131,1020.6037461573433,1032.4030253856913,1032.4030253856913,21955.109999999997,1041632.0066704028,1065856.0068255286,1065856.0068255286
DEU,13,335.89565217391316,46,103.5,5.7159322014935405,15.95,1894.01,1.25,2.3514587231138413,412.4841609220059,417.04213532209155,417.04213532209155,15451.200000000006,170143.18301153128,173924.14263400974,173924.14263400974
MEX,11,624.4013559322033,59,1508.66,17.82225390582437,8000.0,8000.0,4.25,4.2861394364205845,1489.3690085464045,1502.153526369504,1502.153526369504,36839.67999999999,2218220.0436185,2256465.2167843366,2256465.2167843366
ESP,26,362.21517857142874,56,102.0,16.996809105269552,19.9,3304.03,0.5,3.753489264266391,517.945681501142,522.6330682784522,522.6330682784522,20284.05000000001,268267.7289856824,273145.32405814936,273145.32405814936
SWE,28,322.02829268292675,41,316.06,3.270764207089191,2.9,1348.58,2.9,1.5176862595605263,266.38021990309574,269.6894178393216,269.6894178393216,13203.159999999996,70958.42155562164,72732.38209451218,72732.38209451218
CHE,4,313.6819047619049,63,368.8,3.7617275946792192,60.9,1414.64,3.3,1.7837024874788674,280.19641237439674,282.4470221227173,282.4470221227173,19761.960000000006,78510.02950748299,79776.32030599078,79776.32030599078
GRC,12,430.4047058823529,51,92.4,4.929208914715683,1038.75,2420.95,2.95,1.9948432875519466,464.2375633877633,468.85695640078944,468.85695640078944,21950.64,215516.51526020758,219826.84556541176,219826.84556541176
NLD,25,310.8439024390244,41,323.44,17.665524109719758,4.95,2606.4,1.65,3.8176037023305165,426.35631121352026,431.6528659865357,431.6528659865357,12744.6,181779.70411160015,186324.19671439016,186324.19671439016
TUR,30,396.43769230769226,39,225.1,18.864540240429097,2.08,3623.2,1.95,4.09327217903546,598.9464373229496,606.7761348326326,606.7761348326326,15461.069999999998,358736.834781854,368177.2778024291,368177.2778024291
DEU,4,332.0232142857143,56,299.6,10.864229173494081,15.0,2327.0,5.8,2.9606050413637437,389.0764868712795,392.59761282147,392.59761282147,18593.3,151380.51263609692,154132.88559311687,154132.88559311687
SWE,24,307.40783783783786,37,187.02,0.04453091642634499,30.6,940.8,24.85,1.0785562929058667,271.05301720487375,274.7918561296808,274.7918561296808,11374.09,73469.73813586558,75510.56419519518,75510.56419519518
CHE,6,300.0856962025317,79,33.0,6.769116279423839,76.5,1833.69,2.08,2.3469199303560453,324.80824273494954,326.8837158829497,326.8837158829497,23706.770000000004,105500.39454856592,106852.96370944497,106852.96370944497
NOR,23,273.3382142857143,28,968.77,0.9332552551471975,19.8,968.77,2.5,1.1019028060597693,239.8646881808511,244.26624225238433,244.26624225238433,7653.47,57535.06863609692,59665.99710410051,59665.99710410051
ESP,2,495.79213114754094,61,184.5,15.179087787586827,29.17,5496.0,5.9,3.9529355529031234,1017.4243451974089,1025.867845535533,1025.867845535533,30243.319999999996,1035152.2982003763,1052404.836503716,1052404.836503716
MEX,5,359.6878750000001,80,152.05,7.88225882365081,37.6,2609.0,1.95,2.9357869993684482,599.2641729106075,603.0450569343021,603.0450569343021,28775.030000000006,359117.5489342345,363663.3406928957,363663.3406928957
NLD,14,347.5316000000002,50,301.2,7.743933996228289,2.08,2377.9,2.08,2.6299877503034965,451.3609808406571,455.94344330777136,455.94344330777136,17376.58000000001,203726.73502544,207884.42349534694,207884.42349534694
NLD,4,444.94191489361697,47,15.0,6.782461935603779,11.8,2924.0,3.75,2.7138345512005264,654.0558394264382,661.1269188670216,661.1269188670216,20912.269999999997,427789.04108782264,437088.8028506014,437088.8028506014
IND,7,379.49986301369864,73,293.45,3.055047427209149,12.75,1520.11,3.75,1.6339359823366861,302.09099774144147,304.18161782657427,304.18161782657427,27703.49,91258.97091641958,92526.45662359208,92526.45662359208
BRA,14,418.65924050632924,79,300.92,49.467103216389,18.0,8132.31,2.15,6.753283454345365,964.889744629179,971.0552370406284,971.0552370406284,33074.08000000001,931012.2192905622,942948.273384031,942948.273384031
USA,11,354.1308064516129,62,234.0,8.35081319342603,466.6,2068.49,2.95,2.6276328581974315,359.3121273116461,362.2453362032123,362.2453362032123,21956.11,129105.20483322059,131221.6836009783,131221.6836009783
FIN,23,388.53645161290325,31,215.16,20.03301984194888,54.0,3640.0,4.25,4.4220214264377855,629.2751110221388,639.6770572174077,639.6770572174077,12044.630000000001,395987.1653519251,409186.7375303226,409186.7375303226
FIN,29,370.3626829268292,41,626.65,6.63178805694981,7.91,2496.0,7.5,2.362838669706997,489.7521725099009,495.83628370675126,495.83628370675126,15184.869999999999,239857.19047816776,245853.62024012193,245853.62024012193
BRA,15,430.58769230769235,78,3240.4,8.380394089251597,152.64,3256.88,3.18,2.8952756330628255,656.0197676077379,660.2658945738924,660.2658945738924,33585.840000000004,430361.9354921104,435951.05153746245,435951.05153746245
GRC,23,225.97767441860464,43,128.7,0.7469198012710088,220.47,822.86,1.65,0.9638824166298953,195.23710858001536,197.5476873330928,197.5476873330928,9717.039999999999,38117.528566684705,39025.08877065339,39025.08877065339
BRA,12,430.6690566037736,53,438.67,16.26818595463208,30.0,4314.72,1.65,3.7339915011846716,700.2076851024048,706.9083897868351,706.9083897868351,22825.46,490290.8022764684,499719.4715510159,499719.4715510159
AUT,24,296.55049999999994,40,293.74,-0.08930848355797405,30.55,783.67,27.6,0.5939117700602247,176.8436516099744,179.0965278042499,179.0965278042499,11862.019999999997,31273.677114749997,32075.566271538457,32075.566271538457
