counterparty_acct_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
2224,2,462.67499999999995,2,682.8,-1.9999999999999978,242.55,682.8,242.55,3.4926254515544653E-16,220.12499999999997,311.3037604173775,311.3037604173775,925.3499999999999,48455.015624999985,96910.03124999997,96910.03124999997
5735,2,608.0559999999999,5,692.82,-0.9131438174736828,300.75,961.56,300.75,0.2485790980783761,221.01642261153356,247.10387255160532,247.10387255160532,3040.2799999999997,48848.259064000005,61060.32383000001,61060.32383000001
1371,2,170.46,1,170.46,NaN,170.46,170.46,170.46,NaN,0.0,NaN,NaN,170.46,0.0,NaN,NaN
1260,2,223.6,3,336.7,-1.4999999999999993,32.7,336.7,32.7,-0.6714171213502397,135.7537722005052,166.26373627463084,166.26373627463084,670.8,18429.086666666662,27643.629999999994,27643.629999999994
1509,2,245.00000000000003,4,331.2,-0.676915807294102,4.95,332.6,4.95,-1.1420852527533212,138.84997749369643,160.33014376591822,160.33014376591822,980.0000000000001,19279.316250000007,25705.75500000001,25705.75500000001
2260,2,222.36,2,200.59,-2.000000000000001,244.13,244.13,200.59,3.526020863092599E-16,21.769999999999996,30.787429252862275,30.787429252862275,444.72,473.93289999999985,947.8657999999997,947.8657999999997
5799,2,521.4350000000001,4,1092.43,-1.1934210873081124,110.65,1092.43,110.65,0.5132087919960816,371.42852889216795,428.8887222811997,428.8887222811997,2085.7400000000002,137959.15207500002,183945.53610000003,183945.53610000003
1236,2,1012.82,1,1012.82,NaN,1012.82,1012.82,1012.82,NaN,0.0,NaN,NaN,1012.82,0.0,NaN,NaN
6503,2,119.65,1,119.65,NaN,119.65,119.65,119.65,NaN,0.0,NaN,NaN,119.65,0.0,NaN,NaN
1158,2,312.4,1,312.4,NaN,312.4,312.4,312.4,NaN,0.0,NaN,NaN,312.4,0.0,NaN,NaN
4070,2,333.08,1,333.08,NaN,333.08,333.08,333.08,NaN,0.0,NaN,NaN,333.08,0.0,NaN,NaN
6486,3,108.0,1,108.0,NaN,108.0,108.0,108.0,NaN,0.0,NaN,NaN,108.0,0.0,NaN,NaN
3907,3,210.8366666666667,3,306.89,-1.499999999999998,11.82,313.8,11.82,-0.70582885350513,140.7543065849931,172.38811511624965,172.38811511624965,632.5100000000001,19811.77482222223,29717.662233333343,29717.662233333343
6853,3,192.20333333333335,3,39.95,-1.5000000000000013,526.16,526.16,10.5,0.6988886342108953,236.4488909304127,289.5895665132522,289.5895665132522,576.61,55908.0780222222,83862.1170333333,83862.1170333333
5723,3,554.38,1,554.38,NaN,554.38,554.38,554.38,NaN,0.0,NaN,NaN,554.38,0.0,NaN,NaN
4254,3,205.8,1,205.8,NaN,205.8,205.8,205.8,NaN,0.0,NaN,NaN,205.8,0.0,NaN,NaN
6544,3,58.85,1,58.85,NaN,58.85,58.85,58.85,NaN,0.0,NaN,NaN,58.85,0.0,NaN,NaN
3790,3,72.9,2,130.8,-2.0000000000000004,15.0,130.8,15.0,0.0,57.900000000000006,81.88296526140222,81.88296526140222,145.8,3352.4100000000008,6704.8200000000015,6704.8200000000015
1128,3,73.5,1,73.5,NaN,73.5,73.5,73.5,NaN,0.0,NaN,NaN,73.5,0.0,NaN,NaN
5928,3,117.61714285714285,7,147.45,-1.1987945563972746,6.65,223.74,6.65,0.01618332725539882,72.52549890787884,78.3364920741042,78.3364920741042,823.3199999999999,5259.947991836735,6136.6059904761905,6136.6059904761905
5004,3,179.60500000000002,2,228.15,-2.0000000000000027,131.06,228.15,131.06,-5.087994476279118E-16,48.545,68.6529973854019,68.6529973854019,359.21000000000004,2356.617025,4713.23405,4713.23405
6518,3,63.91,1,63.91,NaN,63.91,63.91,63.91,NaN,0.0,NaN,NaN,63.91,0.0,NaN,NaN
3381,3,160.33999999999997,2,63.91,-2.000000000000001,256.77,256.77,63.91,5.193183088244952E-16,96.42999999999999,136.37261381963754,136.37261381963754,320.67999999999995,9298.744899999998,18597.489799999996,18597.489799999996
6256,3,316.04833333333335,6,302.88,-0.3712089156842273,13.65,535.86,13.65,-0.6308899402109446,161.863149029941,177.3121959050383,177.3121959050383,1896.2900000000002,26199.679013888894,31439.614816666675,31439.614816666675
3856,3,163.98333333333332,3,109.05,-1.4999999999999971,132.95,249.95,109.05,0.62802651113401,61.56570112940772,75.40227671186946,75.40227671186946,491.95,3790.335555555555,5685.503333333332,5685.503333333332
6682,3,306.91,1,306.91,NaN,306.91,306.91,306.91,NaN,0.0,NaN,NaN,306.91,0.0,NaN,NaN
1867,3,475.19,1,475.19,NaN,475.19,475.19,475.19,NaN,0.0,NaN,NaN,475.19,0.0,NaN,NaN
1042,3,130.08,1,130.08,NaN,130.08,130.08,130.08,NaN,0.0,NaN,NaN,130.08,0.0,NaN,NaN
5957,4,302.1975,4,227.95,-0.7752942955901543,91.6,801.94,87.3,1.0340845843205795,294.0184943481447,339.50331371725963,339.50331371725963,1208.79,86446.87501875001,115262.50002500002,115262.50002500002
6024,4,515.6292307692307,13,477.9,3.8028695075147363,5.01,2275.0,4.95,2.0071142528609145,577.1539022913885,600.7208274295909,600.7208274295909,6703.179999999999,333106.62693017756,360865.5125076924,360865.5125076924
3088,4,406.00333333333333,6,819.0,-0.8480371513705891,22.65,819.0,22.65,0.21531778085202713,252.98029848630947,277.12603217068346,277.12603217068346,2436.02,63999.03142222223,76798.83770666667,76798.83770666667
1879,4,124.75,2,116.55,-1.9999999999999987,132.95,132.95,116.55,0.0,8.199999999999996,11.596551211459373,11.596551211459373,249.5,67.23999999999992,134.47999999999985,134.47999999999985
1226,4,572.4300000000001,5,561.06,-0.7010932817454023,55.85,1179.64,55.85,0.3318481833076683,366.7918350236276,410.08573835235967,410.08573835235967,2862.15,134536.25024000002,168170.3128,168170.3128
2169,4,80.7,1,80.7,NaN,80.7,80.7,80.7,NaN,0.0,NaN,NaN,80.7,0.0,NaN,NaN
1382,4,417.38,1,417.38,NaN,417.38,417.38,417.38,NaN,0.0,NaN,NaN,417.38,0.0,NaN,NaN
1141,4,468.35,2,348.29,-2.0000000000000013,588.41,588.41,348.29,0.0,120.05999999999997,169.79048029851376,169.79048029851376,936.7,14414.403599999994,28828.80719999999,28828.80719999999
2050,4,996.68,2,1468.36,-2.000000000000001,525.0,1468.36,525.0,0.0,471.67999999999995,667.0562531001414,667.0562531001414,1993.36,222482.02239999996,444964.0447999999,444964.0447999999
5815,4,305.21363636363634,11,324.0,-1.212849973102213,5.0,687.38,5.0,0.21257471952845897,234.47189822983933,245.91620151070677,245.91620151070677,3357.35,54977.071059504124,60474.77816545453,60474.77816545453
2701,4,224.785,2,148.57,-2.0000000000000027,301.0,301.0,148.57,5.259188981552335E-16,76.215,107.78428665626544,107.78428665626544,449.57,5808.726225,11617.45245,11617.45245
3495,4,478.96,1,478.96,NaN,478.96,478.96,478.96,NaN,0.0,NaN,NaN,478.96,0.0,NaN,NaN
5658,4,16.56,2,3.12,-1.9999999999999971,30.0,30.0,3.12,-3.74629840400995E-16,13.44,19.007030278294398,19.007030278294398,33.12,180.63359999999997,361.26719999999995,361.26719999999995
5600,4,357.32,1,357.32,NaN,357.32,357.32,357.32,NaN,0.0,NaN,NaN,357.32,0.0,NaN,NaN
5049,4,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
2949,4,538.69,1,538.69,NaN,538.69,538.69,538.69,NaN,0.0,NaN,NaN,538.69,0.0,NaN,NaN
4185,4,152.76,1,152.76,NaN,152.76,152.76,152.76,NaN,0.0,NaN,NaN,152.76,0.0,NaN,NaN
4253,1,432.0,1,432.0,NaN,432.0,432.0,432.0,NaN,0.0,NaN,NaN,432.0,0.0,NaN,NaN
2849,1,749.1,1,749.1,NaN,749.1,749.1,749.1,NaN,0.0,NaN,NaN,749.1,0.0,NaN,NaN
6669,1,99.6,1,99.6,NaN,99.6,99.6,99.6,NaN,0.0,NaN,NaN,99.6,0.0,NaN,NaN
3655,1,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
5558,1,64.625,2,125.5,-2.0,3.75,125.5,3.75,0.0,60.875,86.09025060946216,86.09025060946216,129.25,3705.765625,7411.53125,7411.53125
3353,1,357.81,1,357.81,NaN,357.81,357.81,357.81,NaN,0.0,NaN,NaN,357.81,0.0,NaN,NaN
4121,1,369.12,1,369.12,NaN,369.12,369.12,369.12,NaN,0.0,NaN,NaN,369.12,0.0,NaN,NaN
3439,1,67.01,1,67.01,NaN,67.01,67.01,67.01,NaN,0.0,NaN,NaN,67.01,0.0,NaN,NaN
5409,1,43.725,2,9.0,-1.9999999999999984,78.45,78.45,9.0,-3.475308742474879E-16,34.725,49.10856595340573,49.10856595340573,87.45,1205.8256250000002,2411.6512500000003,2411.6512500000003
1549,1,23.85,2,17.7,-1.9999999999999991,30.0,30.0,17.7,0.0,6.15,8.697413408594535,8.697413408594535,47.7,37.822500000000005,75.64500000000001,75.64500000000001
1595,1,307.09,1,307.09,NaN,307.09,307.09,307.09,NaN,0.0,NaN,NaN,307.09,0.0,NaN,NaN
3335,3,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
5552,1,64.75,2,102.0,-2.0,27.5,102.0,27.5,0.0,37.25,52.67945519839779,52.67945519839779,129.5,1387.5625,2775.125,2775.125
3803,1,1056.63,1,1056.63,NaN,1056.63,1056.63,1056.63,NaN,0.0,NaN,NaN,1056.63,0.0,NaN,NaN
6262,1,229.4881818181818,11,33.0,-1.458098542513202,3.75,522.7,2.95,0.24125601449475523,184.46764903946914,193.4713025137414,193.4713025137414,2524.37,34028.31354214876,37431.144896363636,37431.144896363636
6094,1,336.3218181818181,11,120.65,5.107134501656995,125.4,1835.96,1.7,2.5550070734714563,488.6094287561604,512.4578921788243,512.4578921788243,3699.5399999999995,238739.17386942141,262613.09125636355,262613.09125636355
6164,1,261.15625,8,236.92,-1.2835140804214933,7.62,499.16,7.62,-0.08106986297352528,177.08470338636678,189.31151100293476,189.31151100293476,2089.25,31358.992173437502,35838.84819821429,35838.84819821429
4482,1,223.76,4,317.5,-1.624767660781439,179.78,317.5,114.0,-0.17173083732822383,81.19218804786578,93.75266325106004,93.75266325106004,895.04,6592.171399999999,8789.561866666665,8789.561866666665
6003,2,301.725,6,307.3,-0.8721552773946124,12.45,577.2,12.45,-0.09328953651970567,179.83172177992776,196.99578114771901,196.99578114771901,1810.3500000000001,32339.44815833334,38807.337790000005,38807.337790000005
6367,2,678.63,2,132.66,-2.0000000000000013,1224.6,1224.6,132.66,0.0,545.9699999999999,772.1181786488386,772.1181786488386,1357.26,298083.2408999999,596166.4817999998,596166.4817999998
6238,2,283.06666666666666,3,511.95,-1.4999999999999993,79.4,511.95,79.4,0.21024774723295145,177.48574747160842,217.3747589609551,217.3747589609551,849.1999999999999,31501.190555555553,47251.78583333333,47251.78583333333
1559,2,461.2633333333333,6,1374.46,-1.0840604335985045,12.75,1374.46,3.4,0.6627660576201011,522.6101703522,572.4907581670351,572.4907581670351,2767.58,273121.39015555556,327745.6681866667,327745.6681866667
5863,2,310.685,6,431.77,-0.8440101875216661,13.93,469.18,13.93,-0.8197388380495497,162.63571489169695,178.15849940432258,178.15849940432258,1864.1100000000001,26450.37575833334,31740.450910000007,31740.450910000007
4592,2,799.3857142857142,7,212.0,-1.3440450403853543,431.28,1987.62,57.6,0.5231140422518391,711.4834918445732,768.4900036404105,768.4900036404105,5595.7,506208.7591673469,590576.885695238,590576.885695238
1408,2,267.865,2,287.46,-2.0000000000000018,248.27,287.46,248.27,0.0,19.594999999999985,27.711514754700776,27.711514754700776,535.73,383.9640249999994,767.9280499999988,767.9280499999988
6256,2,17.7,2,22.2,-2.0,13.2,22.2,13.2,0.0,4.5,6.363961030678928,6.363961030678928,35.4,20.25,40.5,40.5
4619,2,167.39,1,167.39,NaN,167.39,167.39,167.39,NaN,0.0,NaN,NaN,167.39,0.0,NaN,NaN
4958,2,101.85,1,101.85,NaN,101.85,101.85,101.85,NaN,0.0,NaN,NaN,101.85,0.0,NaN,NaN
2366,2,227.6,3,328.4,-1.4999999999999998,15.0,339.4,15.0,-0.7042709110281943,150.39796097908595,184.19913137688786,184.19913137688786,682.8,22619.54666666666,33929.31999999999,33929.31999999999
6111,2,628.1775,4,372.29,-0.8866428359823568,585.0,1252.2,303.22,0.9098732843960172,374.9480518935257,432.9527173857057,432.9527173857057,2512.71,140586.04161875005,187448.05549166675,187448.05549166675
2262,2,1158.5149999999999,2,1092.43,-1.9999999999999993,1224.6,1224.6,1092.43,0.0,66.08499999999992,93.45830326942587,93.45830326942587,2317.0299999999997,4367.22722499999,8734.45444999998,8734.45444999998
1786,2,413.57,2,825.04,-1.9999999999999991,2.1,825.04,2.1,0.0,411.46999999999997,581.9064545096574,581.9064545096574,827.14,169307.56089999998,338615.12179999996,338615.12179999996
6014,2,197.30800000000002,5,249.84,-0.22781730611970685,270.1,270.1,11.8,-1.1984798275958906,97.31187623306829,108.79798513759344,108.79798513759344,986.5400000000001,9469.601256000002,11837.001570000002,11837.001570000002
6496,2,176.34,1,176.34,NaN,176.34,176.34,176.34,NaN,0.0,NaN,NaN,176.34,0.0,NaN,NaN
6087,3,771.5899999999999,5,2298.0,0.09567127894956151,208.8,2298.0,208.8,1.3874067078285157,775.260542914445,866.7676371150459,866.7676371150459,3857.95,601028.9094,751286.13675,751286.13675
5587,3,636.25,1,636.25,NaN,636.25,636.25,636.25,NaN,0.0,NaN,NaN,636.25,0.0,NaN,NaN
5061,3,239.0,1,239.0,NaN,239.0,239.0,239.0,NaN,0.0,NaN,NaN,239.0,0.0,NaN,NaN
3302,3,344.045,2,280.66,-1.9999999999999976,407.43,407.43,280.66,-4.571415106351502E-16,63.38499999999999,89.63992665101861,89.63992665101861,688.09,4017.6582249999988,8035.3164499999975,8035.3164499999975
5553,3,231.97249999999997,4,383.65,-1.681098891373889,383.06,383.65,15.27,-0.24436408360386075,158.2720948833053,182.7568731721646,182.7568731721646,927.8899999999999,25050.056018749994,33400.07469166666,33400.07469166666
3690,3,185.05,1,185.05,NaN,185.05,185.05,185.05,NaN,0.0,NaN,NaN,185.05,0.0,NaN,NaN
5820,3,383.95,1,383.95,NaN,383.95,383.95,383.95,NaN,0.0,NaN,NaN,383.95,0.0,NaN,NaN
4521,3,348.33,1,348.33,NaN,348.33,348.33,348.33,NaN,0.0,NaN,NaN,348.33,0.0,NaN,NaN
3357,3,300.0071428571428,7,1537.2,1.860884087984445,5.75,1537.2,5.75,1.9129096277168818,513.4225754876855,554.5597634074043,554.5597634074043,2100.0499999999997,263602.74102040817,307536.5311904762,307536.5311904762
3345,3,315.345,2,320.88,-1.999999999999998,309.81,320.88,309.81,3.352179880405106E-16,5.534999999999997,7.827672067735076,7.827672067735076,630.69,30.63622499999996,61.27244999999992,61.27244999999992
4370,3,374.71500000000003,2,439.39,-2.0000000000000018,310.04,439.39,310.04,-4.303292146412378E-16,64.67499999999998,91.4642621464799,91.4642621464799,749.4300000000001,4182.855624999997,8365.711249999995,8365.711249999995
5665,3,1756.6275,4,477.86,-0.6774392756773397,16.85,6207.08,16.85,1.1402017557086712,2574.8280822161214,2973.155372768971,2973.155372768971,7026.51,6629739.65296875,8839652.870625,8839652.870625
4941,3,578.55,1,578.55,NaN,578.55,578.55,578.55,NaN,0.0,NaN,NaN,578.55,0.0,NaN,NaN
2525,3,140.03333333333333,3,315.62,-1.4999999999999991,99.5,315.62,4.98,0.43733243293354807,130.01670593513057,159.23729378927956,159.23729378927956,420.1,16904.34382222222,25356.51573333333,25356.51573333333
5933,4,510.065,6,819.0,-1.4412154741165029,10.08,897.8,10.08,-0.30667404412522414,326.4809554297667,357.64196776944397,357.64196776944397,3060.39,106589.81425833331,127907.77710999998,127907.77710999998
5654,4,244.03500000000003,2,307.97,-1.9999999999999987,180.1,307.97,180.1,4.454450472732575E-16,63.93500000000002,90.41774411032385,90.41774411032385,488.07000000000005,4087.6842250000022,8175.3684500000045,8175.3684500000045
3130,4,328.53499999999997,2,344.62,-1.999999999999999,312.45,344.62,312.45,4.370860777617941E-16,16.085000000000008,22.747625150771245,22.747625150771245,657.0699999999999,258.72722500000026,517.4544500000005,517.4544500000005
2898,4,1246.32,1,1246.32,NaN,1246.32,1246.32,1246.32,NaN,0.0,NaN,NaN,1246.32,0.0,NaN,NaN
6354,4,500.74666666666667,6,187.92,0.9877154989172432,166.33,1746.72,166.33,1.6813379128508796,565.3630681154269,619.3242111742981,619.3242111742981,3004.48,319635.3987888888,383562.47854666656,383562.47854666656
2330,4,96.72500000000001,2,173.65,-2.000000000000001,19.8,173.65,19.8,0.0,76.925,108.78837828555034,108.78837828555034,193.45000000000002,5917.455625,11834.91125,11834.91125
6239,4,179.57333333333335,3,121.38,-1.4999999999999993,252.1,252.1,121.38,0.377429658049435,54.32011863839114,66.52828671575222,66.52828671575222,538.72,2950.675288888889,4426.012933333333,4426.012933333333
3643,4,154.625,2,150.85,-1.9999999999999991,158.4,158.4,150.85,0.0,3.7750000000000057,5.338656197958442,5.338656197958442,309.25,14.250625000000042,28.501250000000084,28.501250000000084
4996,4,118.5,2,162.0,-2.0,75.0,162.0,75.0,0.0,43.5,61.518289963229634,61.518289963229634,237.0,1892.25,3784.5,3784.5
2882,4,114.77,1,114.77,NaN,114.77,114.77,114.77,NaN,0.0,NaN,NaN,114.77,0.0,NaN,NaN
5890,4,259.944,5,29.58,-0.45443003078869104,295.96,405.86,29.58,-0.8615897073332879,126.80494337367135,141.77223663327032,141.77223663327032,1299.72,16079.493663999998,20099.367079999996,20099.367079999996
5099,4,494.5,2,899.36,-2.000000000000002,89.64,899.36,89.64,-4.490921833927965E-16,404.86,572.5585028623713,572.5585028623713,989.0,163911.6196,327823.2392,327823.2392
1478,4,135.95,1,135.95,NaN,135.95,135.95,135.95,NaN,0.0,NaN,NaN,135.95,0.0,NaN,NaN
4087,4,728.415,2,1388.27,-2.000000000000001,68.56,1388.27,68.56,0.0,659.855,933.1758901996986,933.1758901996986,1456.83,435408.621025,870817.24205,870817.24205
3006,4,582.9,1,582.9,NaN,582.9,582.9,582.9,NaN,0.0,NaN,NaN,582.9,0.0,NaN,NaN
1800,4,296.64,1,296.64,NaN,296.64,296.64,296.64,NaN,0.0,NaN,NaN,296.64,0.0,NaN,NaN
1353,4,186.56,1,186.56,NaN,186.56,186.56,186.56,NaN,0.0,NaN,NaN,186.56,0.0,NaN,NaN
2656,4,114.18,1,114.18,NaN,114.18,114.18,114.18,NaN,0.0,NaN,NaN,114.18,0.0,NaN,NaN
1002,4,310.0,1,310.0,NaN,310.0,310.0,310.0,NaN,0.0,NaN,NaN,310.0,0.0,NaN,NaN
6302,1,700.3299999999999,6,624.91,0.85054836607276,13.9,2503.74,13.9,1.5826831275878668,828.0312467131499,907.0627842878353,907.0627842878353,4201.98,685635.7455333333,822762.89464,822762.89464
3654,1,185.77250000000004,4,388.72,-1.8706317318520522,24.95,388.72,24.95,0.09783733013832074,163.55774001480333,188.86021045118707,188.86021045118707,743.0900000000001,26751.134318750002,35668.17909166667,35668.17909166667
3002,1,67.85,2,106.2,-2.0000000000000004,29.5,106.2,29.5,0.0,38.35,54.2350901170082,54.2350901170082,135.7,1470.7225,2941.445,2941.445
5267,1,171.19,1,171.19,NaN,171.19,171.19,171.19,NaN,0.0,NaN,NaN,171.19,0.0,NaN,NaN
3290,1,333.62,1,333.62,NaN,333.62,333.62,333.62,NaN,0.0,NaN,NaN,333.62,0.0,NaN,NaN
3427,1,507.08,1,507.08,NaN,507.08,507.08,507.08,NaN,0.0,NaN,NaN,507.08,0.0,NaN,NaN
6398,2,330.0,1,330.0,NaN,330.0,330.0,330.0,NaN,0.0,NaN,NaN,330.0,0.0,NaN,NaN
5472,1,381.95,1,381.95,NaN,381.95,381.95,381.95,NaN,0.0,NaN,NaN,381.95,0.0,NaN,NaN
5964,1,322.72384615384624,13,295.5,3.9474944540264945,81.36,1132.8,19.26,1.9893262152642897,264.98457547384385,275.804690573434,275.804690573434,4195.410000000001,70216.82523905324,76068.22734230768,76068.22734230768
5684,1,338.6387500000001,8,246.3,-1.0392634821914721,42.88,751.0,42.88,0.6315307488040054,247.66171799641845,264.7615133035497,264.7615133035497,2709.1100000000006,61336.3265609375,70098.65892678572,70098.65892678572
1551,1,655.1071428571429,7,2355.18,-1.058427141672153,7.6,2355.18,2.55,0.9597076992131699,1004.2268277452387,1084.6889455002647,1084.6889455002647,4585.75,1008471.5215632652,1176550.1084904762,1176550.1084904762
5726,1,533.8199999999999,5,277.65,-0.2765272482470449,1206.3,1206.3,214.77,1.119383805442468,356.27107286446926,398.323168670867,398.323168670867,2669.1,126929.07735999997,158661.34669999997,158661.34669999997
5013,1,68.42,3,37.35,-1.4999999999999996,48.46,119.45,37.35,0.6579355695855715,36.36760188226145,44.54103389011081,44.54103389011081,205.26000000000002,1322.6024666666665,1983.9036999999998,1983.9036999999998
6038,1,263.0363636363636,11,322.3,-0.8637575120657566,29.7,673.42,6.3,0.4452980645287587,210.13203837209883,220.38834112868707,220.38834112868707,2893.3999999999996,44155.47355041322,48571.02090545454,48571.02090545454
6627,1,501.01,1,501.01,NaN,501.01,501.01,501.01,NaN,0.0,NaN,NaN,501.01,0.0,NaN,NaN
5858,1,247.358,5,220.06,-0.977385471188823,80.0,542.99,72.0,0.6067436627872073,174.60542401655223,195.2147986705926,195.2147986705926,1236.79,30487.054096,38108.81762,38108.81762
5707,2,3614.958,5,16774.72,0.24567623152841245,18.0,16774.72,18.0,1.4967483302080598,6582.7338102718395,7359.720138777018,7359.720138777018,18074.79,4.333238441689601E7,5.416548052112001E7,5.416548052112001E7
2880,2,391.125,2,337.5,-2.0,444.75,444.75,337.5,0.0,53.625,75.83720228225722,75.83720228225722,782.25,2875.640625,5751.28125,5751.28125
6235,2,288.28499999999997,4,213.9,-0.7210068738123785,136.77,610.16,136.77,1.07586588200425,187.9525470032263,217.028907214377,217.028907214377,1153.1399999999999,35326.15992499999,47101.54656666666,47101.54656666666
6089,2,289.0466666666667,6,83.35,-1.4845952772480493,167.43,570.76,83.35,0.3161920667229166,183.5567612181281,201.0763574035164,201.0763574035164,1734.28,33693.08458888889,40431.701506666664,40431.701506666664
2045,2,74.6,1,74.6,NaN,74.6,74.6,74.6,NaN,0.0,NaN,NaN,74.6,0.0,NaN,NaN
3237,2,102.0,2,17.67,-1.9999999999999993,186.33,186.33,17.67,0.0,84.33000000000001,119.26062971492313,119.26062971492313,204.0,7111.5489000000025,14223.097800000005,14223.097800000005
2401,2,232.6,1,232.6,NaN,232.6,232.6,232.6,NaN,0.0,NaN,NaN,232.6,0.0,NaN,NaN
3416,2,211.5,1,211.5,NaN,211.5,211.5,211.5,NaN,0.0,NaN,NaN,211.5,0.0,NaN,NaN
1218,2,803.66,1,803.66,NaN,803.66,803.66,803.66,NaN,0.0,NaN,NaN,803.66,0.0,NaN,NaN
4942,3,48.32,2,91.09,-2.000000000000001,5.55,91.09,5.55,0.0,42.77,60.485914062697276,60.485914062697276,96.64,1829.2729000000002,3658.5458000000003,3658.5458000000003
4259,3,527.81,2,705.56,-2.000000000000003,350.06,705.56,350.06,-6.633325261326949E-16,177.74999999999997,251.3764607118176,251.3764607118176,1055.62,31595.06249999999,63190.12499999998,63190.12499999998
4387,3,244.935,2,476.37,-1.9999999999999984,13.5,476.37,13.5,6.01039483721345E-16,231.435,327.29851580781724,327.29851580781724,489.87,53562.159225,107124.31845,107124.31845
1978,3,262.9166666666667,3,314.52,-1.500000000000001,302.14,314.52,172.09,-0.6875727096905678,64.42271148869438,78.90138549691844,78.90138549691844,788.75,4150.285755555554,6225.428633333331,6225.428633333331
6221,3,206.79999999999998,6,193.62,-1.0762758167986404,17.85,437.98,17.85,0.3309272505908426,140.9314785040352,154.38269967842902,154.38269967842902,1240.8,19861.681633333337,23834.017960000005,23834.017960000005
3458,3,68.0,1,68.0,NaN,68.0,68.0,68.0,NaN,0.0,NaN,NaN,68.0,0.0,NaN,NaN
3417,3,753.6600000000001,2,938.85,-2.0000000000000004,568.47,938.85,568.47,0.0,185.19,261.8982096158735,261.8982096158735,1507.3200000000002,34295.3361,68590.6722,68590.6722
2128,3,178.805,2,335.11,-2.0000000000000013,22.5,335.11,22.5,-4.877659877871523E-16,156.305,221.04865086672663,221.04865086672663,357.61,24431.253025,48862.50605,48862.50605
1668,3,388.71500000000003,2,564.96,-1.9999999999999991,212.47,564.96,212.47,0.0,176.245,249.24806930044613,249.24806930044613,777.4300000000001,31062.300025,62124.60005,62124.60005
1141,3,463.6,1,463.6,NaN,463.6,463.6,463.6,NaN,0.0,NaN,NaN,463.6,0.0,NaN,NaN
3478,3,615.745,2,1223.24,-1.999999999999999,8.25,1223.24,8.25,0.0,607.495,859.1276680738434,859.1276680738434,1231.49,369050.175025,738100.35005,738100.35005
6671,3,465.43,1,465.43,NaN,465.43,465.43,465.43,NaN,0.0,NaN,NaN,465.43,0.0,NaN,NaN
3927,3,116.88,2,170.51,-2.000000000000003,63.25,170.51,63.25,-3.7736077619038395E-16,53.629999999999995,75.84427335006907,75.84427335006907,233.76,2876.1768999999995,5752.353799999999,5752.353799999999
1572,4,187.4,2,369.85,-2.000000000000001,4.95,369.85,4.95,0.0,182.45000000000002,258.02326445497124,258.02326445497124,374.8,33288.00250000001,66576.00500000002,66576.00500000002
5190,4,185.85,1,185.85,NaN,185.85,185.85,185.85,NaN,0.0,NaN,NaN,185.85,0.0,NaN,NaN
5196,4,278.0275,4,488.4,-1.939101899698683,11.85,574.31,11.85,0.03836315448317685,255.30364180471457,294.79925264208754,294.79925264208754,1112.11,65179.94951875001,86906.59935833335,86906.59935833335
1716,4,143.68571428571428,7,87.3,-0.7276732232910725,14.59,493.4,7.17,1.0151075470217745,183.87051933801854,198.60285965188103,198.60285965188103,1005.8,33808.36788163265,39443.09586190475,39443.09586190475
2200,4,177.26,2,155.3,-1.999999999999999,199.22,199.22,155.3,-3.4352880403589956E-16,21.959999999999994,31.056129829713157,31.056129829713157,354.52,482.2415999999997,964.4831999999994,964.4831999999994
6375,4,126.76666666666667,3,64.8,-1.499999999999999,76.5,239.0,64.8,0.6956389922821131,79.50456311153187,97.37280592307758,97.37280592307758,380.3,6320.975555555554,9481.463333333331,9481.463333333331
6186,4,321.91399999999993,5,464.72,-1.2205440930881128,2.1,789.84,2.1,0.3392712074617383,295.3568293166759,330.21897398544496,330.21897398544496,1609.5699999999997,87235.656624,109044.57078,109044.57078
1515,4,390.7,1,390.7,NaN,390.7,390.7,390.7,NaN,0.0,NaN,NaN,390.7,0.0,NaN,NaN
6231,4,452.42,1,452.42,NaN,452.42,452.42,452.42,NaN,0.0,NaN,NaN,452.42,0.0,NaN,NaN
6552,4,252.4,1,252.4,NaN,252.4,252.4,252.4,NaN,0.0,NaN,NaN,252.4,0.0,NaN,NaN
2858,4,381.905,2,759.56,-2.0000000000000044,4.25,759.56,4.25,-5.533047410587072E-16,377.655,534.0848228980112,534.0848228980112,763.81,142623.299025,285246.59805,285246.59805
4848,4,301.17,1,301.17,NaN,301.17,301.17,301.17,NaN,0.0,NaN,NaN,301.17,0.0,NaN,NaN
