counterparty_acct_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
1897,6,194.32999999999998,2,130.2,-2.0000000000000004,258.46,258.46,130.2,0.0,64.13,90.69351575498658,90.69351575498658,388.65999999999997,4112.656899999999,8225.313799999998,8225.313799999998
1577,4,90.4,1,90.4,NaN,90.4,90.4,90.4,NaN,0.0,NaN,NaN,90.4,0.0,NaN,NaN
6252,6,433.4,2,528.0,-2.000000000000002,338.8,528.0,338.8,-5.500431052630377E-16,94.6,133.78460300049477,133.78460300049477,866.8,8949.159999999998,17898.319999999996,17898.319999999996
2405,1,640.14,1,640.14,NaN,640.14,640.14,640.14,NaN,0.0,NaN,NaN,640.14,0.0,NaN,NaN
6075,6,90.785,2,166.57,-2.0000000000000018,15.0,166.57,15.0,-5.349218943257757E-16,75.785,107.176174824445,107.176174824445,181.57,5743.366225,11486.73245,11486.73245
4307,2,83.805,2,157.11,-2.0,10.5,157.11,10.5,0.0,73.305,103.66892518975973,103.66892518975973,167.61,5373.623025000001,10747.246050000002,10747.246050000002
1215,5,189.75,3,309.5,-1.500000000000002,11.55,309.5,11.55,-0.5882850288290473,128.4675121058498,157.33992659207644,157.33992659207644,569.25,16503.90166666667,24755.8525,24755.8525
1279,4,419.23,2,549.24,-1.9999999999999991,289.22,549.24,289.22,0.0,130.01,183.86190524412606,183.86190524412606,838.46,16902.600099999996,33805.20019999999,33805.20019999999
6359,4,315.2,1,315.2,NaN,315.2,315.2,315.2,NaN,0.0,NaN,NaN,315.2,0.0,NaN,NaN
6251,1,606.225,2,658.11,-1.9999999999999978,554.34,658.11,554.34,4.1672992149038804E-16,51.88499999999999,73.37647068372803,73.37647068372803,1212.45,2692.053224999999,5384.106449999998,5384.106449999998
6767,6,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
3251,2,547.2,1,547.2,NaN,547.2,547.2,547.2,NaN,0.0,NaN,NaN,547.2,0.0,NaN,NaN
2074,3,205.57,1,205.57,NaN,205.57,205.57,205.57,NaN,0.0,NaN,NaN,205.57,0.0,NaN,NaN
2747,4,172.92000000000002,2,330.24,-2.0,15.6,330.24,15.6,0.0,157.32,222.4840776325353,222.4840776325353,345.84000000000003,24749.5824,49499.1648,49499.1648
6783,5,125.33333333333333,3,339.1,-1.499999999999998,9.9,339.1,9.9,0.7003400702048415,151.31698149543195,185.32469704098625,185.32469704098625,376.0,22896.828888888893,34345.24333333334,34345.24333333334
1597,2,118.8,1,118.8,NaN,118.8,118.8,118.8,NaN,0.0,NaN,NaN,118.8,0.0,NaN,NaN
3282,2,138.94,1,138.94,NaN,138.94,138.94,138.94,NaN,0.0,NaN,NaN,138.94,0.0,NaN,NaN
5733,3,533.05,2,258.42,-2.0000000000000004,807.68,807.68,258.42,0.0,274.63,388.3854706345231,388.3854706345231,1066.1,75421.6369,150843.2738,150843.2738
5846,4,234.14666666666665,3,311.19,-1.4999999999999998,23.37,367.88,23.37,-0.6329261060600808,150.82780785459363,184.7255841331496,184.7255841331496,702.4399999999999,22749.027622222216,34123.541433333325,34123.541433333325
3242,5,126.14,1,126.14,NaN,126.14,126.14,126.14,NaN,0.0,NaN,NaN,126.14,0.0,NaN,NaN
1102,5,364.9266666666667,3,1013.86,-1.5,40.46,1013.86,40.46,0.7071067811865474,458.8651605379902,561.9927520291817,561.9927520291817,1094.78,210557.23555555556,315835.85333333333,315835.85333333333
4875,2,9.344999999999999,2,6.24,-1.9999999999999991,12.45,12.45,6.24,0.0,3.1049999999999995,4.391133111168459,4.391133111168459,18.689999999999998,9.641024999999997,19.282049999999995,19.282049999999995
3960,6,153.98,2,303.01,-2.0000000000000013,4.95,303.01,4.95,0.0,149.03,210.76024720046237,210.76024720046237,307.96,22209.9409,44419.8818,44419.8818
5999,6,137.22333333333333,3,136.04,-1.4999999999999998,43.63,232.0,43.63,0.023076396201143372,76.90628250597534,94.19057507698598,94.19057507698598,411.66999999999996,5914.5762888888885,8871.864433333332,8871.864433333332
1906,2,313.14,1,313.14,NaN,313.14,313.14,313.14,NaN,0.0,NaN,NaN,313.14,0.0,NaN,NaN
1642,3,310.78,1,310.78,NaN,310.78,310.78,310.78,NaN,0.0,NaN,NaN,310.78,0.0,NaN,NaN
3304,2,142.35,1,142.35,NaN,142.35,142.35,142.35,NaN,0.0,NaN,NaN,142.35,0.0,NaN,NaN
3415,4,318.94,1,318.94,NaN,318.94,318.94,318.94,NaN,0.0,NaN,NaN,318.94,0.0,NaN,NaN
2463,3,12.54,1,12.54,NaN,12.54,12.54,12.54,NaN,0.0,NaN,NaN,12.54,0.0,NaN,NaN
5469,2,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
2525,4,4.98,1,4.98,NaN,4.98,4.98,4.98,NaN,0.0,NaN,NaN,4.98,0.0,NaN,NaN
4306,2,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
1061,6,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
3123,6,6.9,1,6.9,NaN,6.9,6.9,6.9,NaN,0.0,NaN,NaN,6.9,0.0,NaN,NaN
6143,4,449.98,1,449.98,NaN,449.98,449.98,449.98,NaN,0.0,NaN,NaN,449.98,0.0,NaN,NaN
4980,4,514.41,1,514.41,NaN,514.41,514.41,514.41,NaN,0.0,NaN,NaN,514.41,0.0,NaN,NaN
6607,5,824.88,1,824.88,NaN,824.88,824.88,824.88,NaN,0.0,NaN,NaN,824.88,0.0,NaN,NaN
6850,5,757.435,4,2730.96,-0.68017879130328,11.7,2730.96,11.7,1.1379978059228004,1142.2142554157692,1318.9154156730447,1318.9154156730447,3029.74,1304653.405275,1739537.8737,1739537.8737
5808,5,348.29875,8,532.01,-1.5690212257353957,448.31,634.85,20.8,-0.05574301309749157,224.22716441354177,239.7089217266582,239.7089217266582,2786.39,50277.8212609375,57460.36715535714,57460.36715535714
5998,5,373.9200000000001,6,1003.2,-1.1387671028447282,7.5,1003.2,7.5,0.6021893506352968,367.09161104552635,402.12871208109476,402.12871208109476,2243.5200000000004,134756.2509,161707.50108000002,161707.50108000002
6077,2,438.3528571428571,7,25.2,0.3422181248835008,60.4,1583.24,25.2,1.2681040760606834,527.0739751472757,569.3049603014272,569.3049603014272,3068.47,277806.97527755104,324108.1378238095,324108.1378238095
5979,3,607.035,6,181.12,0.5186504612860774,722.14,2020.52,129.64,1.4469542190657556,664.4860245771413,727.907969615665,727.907969615665,3642.2099999999996,441541.67685833323,529850.0122299999,529850.0122299999
6196,4,224.756,5,328.01,-1.6802830547688181,8.1,456.9,2.17,-0.20302632489222389,185.37537663886215,207.25597175956113,207.25597175956113,1123.78,34364.030264,42955.03783,42955.03783
4920,3,319.1935000000001,20,647.99,-0.8219387997861327,12.75,974.01,3.75,0.5600122849665109,289.5335657272745,297.05517063820776,297.05517063820776,6383.870000000002,83829.68568274999,88241.77440289473,88241.77440289473
5850,4,616.9866666666666,9,571.48,3.732195630999101,7.5,3744.0,2.9,2.337073400132099,1122.222521318992,1190.2967322373863,1190.2967322373863,5552.879999999999,1259383.3873555555,1416806.310775,1416806.310775
6208,6,357.5275,4,792.99,-0.9425512958308278,19.35,792.99,19.35,0.5088240399454309,277.8515089373279,320.83528695941993,320.83528695941993,1430.11,77201.46101875,102935.28135833332,102935.28135833332
1297,6,200.32333333333335,6,792.99,0.6120618251246679,8.5,792.99,8.5,1.5052863455739052,276.35621479452124,302.7330654994044,302.7330654994044,1201.94,76372.75745555556,91647.30894666667,91647.30894666667
6264,4,874.1183333333333,6,116.0,0.9335188684429174,3825.36,3825.36,8.67,1.653972387116327,1344.3081061078308,1472.6157479046144,1472.6157479046144,5244.71,1807164.2841472225,2168597.140976667,2168597.140976667
6493,1,270.34,1,270.34,NaN,270.34,270.34,270.34,NaN,0.0,NaN,NaN,270.34,0.0,NaN,NaN
6211,5,165.822,5,242.42,-1.4931363277047742,13.99,302.52,13.99,-0.20860371765897365,107.1407575855239,119.78700856102884,119.78700856102884,829.11,11479.141935999998,14348.927419999998,14348.927419999998
6093,1,741.85,1,741.85,NaN,741.85,741.85,741.85,NaN,0.0,NaN,NaN,741.85,0.0,NaN,NaN
5887,1,265.31857142857143,7,104.33,-1.4155703615986366,405.02,475.19,103.0,0.2029187856287774,135.71657393559684,146.59065402548364,146.59065402548364,1857.23,18418.988440816327,21488.81984761905,21488.81984761905
2641,2,315.03999999999996,2,309.5,-2.0,320.58,320.58,309.5,0.0,5.539999999999992,7.834743135546935,7.834743135546935,630.0799999999999,30.691599999999912,61.383199999999825,61.383199999999825
5813,3,323.88,3,364.32,-1.5000000000000002,485.8,485.8,121.52,-0.38151064710938765,151.4409121296708,185.4764804496786,185.4764804496786,971.64,22934.34986666667,34401.52480000001,34401.52480000001
6189,2,431.0483333333334,6,203.35,-1.6547378243233692,19.03,957.33,13.0,0.09644362244564636,368.5998303678696,403.78088357011984,403.78088357011984,2586.2900000000004,135865.83494722223,163039.00193666667,163039.00193666667
6095,2,163.28285714285715,7,557.0,0.5561667366703058,73.2,557.0,6.3,1.3315134687475783,178.35962753575677,192.6504161873077,192.6504161873077,1142.98,31812.156734693886,37114.18285714287,37114.18285714287
1238,2,181.515,2,4.63,-2.0,358.4,358.4,4.63,0.0,176.885,250.1531659803649,250.1531659803649,363.03,31288.303224999996,62576.60644999999,62576.60644999999
4864,5,148.29000000000002,2,264.24,-2.0,32.34,264.24,32.34,0.0,115.95,163.97806255716037,163.97806255716037,296.58000000000004,13444.4025,26888.805,26888.805
6125,6,163.8385714285714,7,94.19,1.330171195733441,172.89,522.99,37.8,1.637178609203571,154.23129703038055,166.5888406055031,166.5888406055031,1146.87,23787.292983673473,27751.841814285715,27751.841814285715
5486,2,240.35,1,240.35,NaN,240.35,240.35,240.35,NaN,0.0,NaN,NaN,240.35,0.0,NaN,NaN
3542,2,107.66666666666667,3,240.35,-1.4999999999999978,26.6,240.35,26.6,0.6560450476576767,94.58849765636882,115.84677739727304,115.84677739727304,323.0,8946.98388888889,13420.475833333334,13420.475833333334
2132,5,198.2,1,198.2,NaN,198.2,198.2,198.2,NaN,0.0,NaN,NaN,198.2,0.0,NaN,NaN
4759,6,239.75,1,239.75,NaN,239.75,239.75,239.75,NaN,0.0,NaN,NaN,239.75,0.0,NaN,NaN
2726,2,328.2,1,328.2,NaN,328.2,328.2,328.2,NaN,0.0,NaN,NaN,328.2,0.0,NaN,NaN
5609,3,342.6366666666667,3,784.45,-1.5,14.62,784.45,14.62,0.48299678766895277,324.4192947748673,397.33086745599485,397.33086745599485,1027.91,105247.87882222224,157871.81823333335,157871.81823333335
5941,3,274.5133333333333,3,520.8,-1.4999999999999996,23.0,520.8,23.0,-0.03855436075623266,203.25960171388923,248.94115476018288,248.94115476018288,823.54,41314.46568888888,61971.69853333332,61971.69853333332
1829,3,313.8,1,313.8,NaN,313.8,313.8,313.8,NaN,0.0,NaN,NaN,313.8,0.0,NaN,NaN
5487,2,301.37666666666667,3,837.97,-1.500000000000001,16.06,837.97,16.06,0.7028464822220026,379.68318761245615,465.01503678196616,465.01503678196616,904.13,144159.32295555557,216238.98443333336,216238.98443333336
6825,3,319.27,1,319.27,NaN,319.27,319.27,319.27,NaN,0.0,NaN,NaN,319.27,0.0,NaN,NaN
5344,5,259.45,1,259.45,NaN,259.45,259.45,259.45,NaN,0.0,NaN,NaN,259.45,0.0,NaN,NaN
6816,1,107.0,1,107.0,NaN,107.0,107.0,107.0,NaN,0.0,NaN,NaN,107.0,0.0,NaN,NaN
1810,2,101.59200000000001,5,443.66,0.23220097147985497,33.2,443.66,2.95,1.4868762395064434,171.336702594628,191.5602570211264,191.5602570211264,507.96000000000004,29356.265656000003,36695.332070000004,36695.332070000004
3506,6,551.4366666666666,3,720.0,-1.5,55.85,878.46,55.85,-0.6036948025282264,356.35375778696215,436.4424372507025,436.4424372507025,1654.31,126988.0006888889,190482.00103333336,190482.00103333336
6188,2,82.60666666666667,3,124.7,-1.5000000000000007,7.65,124.7,7.65,-0.6911385221674273,53.13614358942091,65.07821934667032,65.07821934667032,247.82000000000002,2823.4497555555567,4235.174633333335,4235.174633333335
3847,3,275.02,3,680.14,-1.5000000000000004,125.0,680.14,19.92,0.6379540929442746,289.6573980872346,354.7564127679724,354.7564127679724,825.06,83901.40826666668,125852.11240000001,125852.11240000001
4338,5,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
5153,5,83.79249999999999,4,191.67,-1.525270267078139,11.4,191.67,11.4,0.36457100099942313,74.71519536714067,86.27367631554829,86.27367631554829,335.16999999999996,5582.360418749999,7443.147224999998,7443.147224999998
6308,1,580.9366666666666,3,114.6,-1.4999999999999996,230.89,1397.32,114.6,0.6857897878582154,579.2191014537494,709.3956239175242,709.3956239175242,1742.81,335494.76748888893,503242.1512333334,503242.1512333334
6200,6,416.8666666666666,3,537.0,-1.499999999999998,40.8,672.8,40.8,-0.576883750070184,271.63702905818195,332.68605821905635,332.68605821905635,1250.6,73786.67555555557,110680.01333333335,110680.01333333335
5690,2,236.14000000000001,3,270.8,-1.5000000000000004,321.5,321.5,116.12,-0.5326969166993799,87.35453737499844,106.98702164281423,106.98702164281423,708.4200000000001,7630.8152,11446.2228,11446.2228
1202,5,42.96,1,42.96,NaN,42.96,42.96,42.96,NaN,0.0,NaN,NaN,42.96,0.0,NaN,NaN
6027,6,214.06599999999997,5,273.66,-0.7637590415348274,81.36,479.8,81.36,0.8806399864156339,149.126367567912,166.72834755973562,166.72834755973562,1070.33,22238.673504000002,27798.341880000004,27798.341880000004
5867,3,438.90599999999995,5,969.99,-1.375926312048326,22.04,969.99,22.04,0.39439427975241076,347.06163150656687,388.02670021533316,388.02670021533316,2194.5299999999997,120451.77606400002,150564.72008000003,150564.72008000003
5682,2,519.8299999999999,3,336.03,-1.5,364.14,859.32,336.03,0.6998584238305037,240.32982628046815,294.34272217943493,294.34272217943493,1559.4899999999998,57758.42540000001,86637.63810000001,86637.63810000001
2083,4,768.975,2,593.58,-1.9999999999999993,944.37,944.37,593.58,3.452061303452327E-16,175.39499999999998,248.045987772429,248.045987772429,1537.95,30763.406024999993,61526.812049999986,61526.812049999986
6186,6,10.66,2,13.37,-2.000000000000001,7.95,13.37,7.95,0.0,2.7099999999999995,3.8325187540310868,3.8325187540310868,21.32,7.344099999999997,14.688199999999995,14.688199999999995
5739,3,637.9266666666666,3,487.02,-1.5000000000000002,1079.47,1079.47,347.29,0.605711566913785,317.3867300663691,388.7177698965322,388.7177698965322,1913.78,100734.33642222224,151101.50463333336,151101.50463333336
2837,3,307.6,1,307.6,NaN,307.6,307.6,307.6,NaN,0.0,NaN,NaN,307.6,0.0,NaN,NaN
1308,3,302.92,1,302.92,NaN,302.92,302.92,302.92,NaN,0.0,NaN,NaN,302.92,0.0,NaN,NaN
5951,3,56.995,2,112.74,-2.0,1.25,112.74,1.25,0.0,55.745,78.83533503448818,78.83533503448818,113.99,3107.505025,6215.01005,6215.01005
2696,4,111.04,1,111.04,NaN,111.04,111.04,111.04,NaN,0.0,NaN,NaN,111.04,0.0,NaN,NaN
1271,2,169.1,1,169.1,NaN,169.1,169.1,169.1,NaN,0.0,NaN,NaN,169.1,0.0,NaN,NaN
6267,3,104.7,1,104.7,NaN,104.7,104.7,104.7,NaN,0.0,NaN,NaN,104.7,0.0,NaN,NaN
5764,2,564.7866666666667,3,247.42,-1.4999999999999993,132.0,1314.94,132.0,0.6822752795631725,532.5272836411503,652.210059515593,652.210059515593,1694.3600000000001,283585.3078222222,425377.9617333333,425377.9617333333
5776,4,98.925,2,194.7,-1.9999999999999976,3.15,194.7,3.15,5.30046111066714E-16,95.77499999999999,135.44630393628316,135.44630393628316,197.85,9172.850625,18345.70125,18345.70125
1904,4,203.61,2,185.22,-2.000000000000001,222.0,222.0,185.22,0.0,18.39,26.00738741204122,26.00738741204122,407.22,338.19210000000004,676.3842000000001,676.3842000000001
2358,1,342.0,1,342.0,NaN,342.0,342.0,342.0,NaN,0.0,NaN,NaN,342.0,0.0,NaN,NaN
1846,5,216.85,1,216.85,NaN,216.85,216.85,216.85,NaN,0.0,NaN,NaN,216.85,0.0,NaN,NaN
4461,2,72.0,2,72.0,NaN,72.0,72.0,72.0,NaN,0.0,0.0,0.0,144.0,0.0,0.0,0.0
5500,3,354.36,1,354.36,NaN,354.36,354.36,354.36,NaN,0.0,NaN,NaN,354.36,0.0,NaN,NaN
1781,5,437.5,1,437.5,NaN,437.5,437.5,437.5,NaN,0.0,NaN,NaN,437.5,0.0,NaN,NaN
5779,6,172.115,2,340.48,-1.999999999999999,3.75,340.48,3.75,0.0,168.365,238.10406642894617,238.10406642894617,344.23,28346.773225000004,56693.54645000001,56693.54645000001
4429,1,399.6,1,399.6,NaN,399.6,399.6,399.6,NaN,0.0,NaN,NaN,399.6,0.0,NaN,NaN
1386,1,292.34,1,292.34,NaN,292.34,292.34,292.34,NaN,0.0,NaN,NaN,292.34,0.0,NaN,NaN
6265,2,127.326,5,418.26,-0.5988480834344747,12.75,418.26,6.22,1.0064518292634033,159.0850634849168,177.86250807857175,177.86250807857175,636.63,25308.057424000002,31635.071780000002,31635.071780000002
3964,4,187.71,1,187.71,NaN,187.71,187.71,187.71,NaN,0.0,NaN,NaN,187.71,0.0,NaN,NaN
3626,5,59.0,1,59.0,NaN,59.0,59.0,59.0,NaN,0.0,NaN,NaN,59.0,0.0,NaN,NaN
3973,5,220.62,1,220.62,NaN,220.62,220.62,220.62,NaN,0.0,NaN,NaN,220.62,0.0,NaN,NaN
6321,2,117.98,1,117.98,NaN,117.98,117.98,117.98,NaN,0.0,NaN,NaN,117.98,0.0,NaN,NaN
1493,2,182.575,2,328.95,-2.0,36.2,328.95,36.2,0.0,146.375,207.00551019236178,207.00551019236178,365.15,21425.640625,42851.28125,42851.28125
2141,6,39.8,1,39.8,NaN,39.8,39.8,39.8,NaN,0.0,NaN,NaN,39.8,0.0,NaN,NaN
2582,1,258.9,1,258.9,NaN,258.9,258.9,258.9,NaN,0.0,NaN,NaN,258.9,0.0,NaN,NaN
1192,2,41.550000000000004,2,9.9,-2.0000000000000027,73.2,73.2,9.9,4.589855499452541E-16,31.650000000000002,44.75985924910846,44.75985924910846,83.10000000000001,1001.7225000000001,2003.4450000000002,2003.4450000000002
4820,3,6.725,2,4.95,-2.000000000000003,8.5,8.5,4.95,6.352799311651E-16,1.775,2.5102290732122436,2.5102290732122436,13.45,3.150625,6.30125,6.30125
1422,5,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
5662,3,54.8,1,54.8,NaN,54.8,54.8,54.8,NaN,0.0,NaN,NaN,54.8,0.0,NaN,NaN
2267,6,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
2503,2,245.31000000000003,3,303.5,-1.5000000000000016,3.75,428.68,3.75,-0.45480102023052504,178.28990119091623,218.35964210448782,218.35964210448782,735.9300000000001,31787.28886666667,47680.933300000004,47680.933300000004
4089,2,227.4,1,227.4,NaN,227.4,227.4,227.4,NaN,0.0,NaN,NaN,227.4,0.0,NaN,NaN
6813,4,300.7,1,300.7,NaN,300.7,300.7,300.7,NaN,0.0,NaN,NaN,300.7,0.0,NaN,NaN
2046,6,765.8815384615385,13,3762.66,5.495125867431684,110.1,3762.66,110.1,2.550829282782985,926.6715457431186,964.5103247230876,964.5103247230876,9956.460000000001,858720.1536899407,930280.1664974358,930280.1664974358
6667,2,1121.92,1,1121.92,NaN,1121.92,1121.92,1121.92,NaN,0.0,NaN,NaN,1121.92,0.0,NaN,NaN
5895,5,2955.43,6,404.82,1.024056614075973,329.92,14415.74,92.1,1.7003775975864135,5186.702581393436,5681.74800579892,5681.74800579892,17732.579999999998,2.6901883667833332E7,3.22822604014E7,3.22822604014E7
5606,4,364.8,1,364.8,NaN,364.8,364.8,364.8,NaN,0.0,NaN,NaN,364.8,0.0,NaN,NaN
5723,6,256.27500000000003,2,479.1,-1.9999999999999987,33.45,479.1,33.45,3.367195837138921E-16,222.82500000000002,315.12213703578493,315.12213703578493,512.5500000000001,49650.98062500001,99301.96125000002,99301.96125000002
2023,1,657.885,2,422.4,-1.9999999999999973,893.37,893.37,422.4,-5.705587519688917E-16,235.485,333.0260807354283,333.0260807354283,1315.77,55453.18522500001,110906.37045000002,110906.37045000002
6227,6,233.474,5,177.0,-1.3499625476094346,36.1,412.01,36.1,-0.029389591229237934,135.60947925569215,151.6160070045376,151.6160070045376,1167.37,18389.930864,22987.41358,22987.41358
5600,2,215.88666666666666,3,609.01,-1.5000000000000002,19.9,609.01,18.75,0.7070977048091883,277.98057130350355,340.4552790504699,340.4552790504699,647.66,77273.19802222222,115909.79703333334,115909.79703333334
1265,2,946.24,2,1009.8,-1.9999999999999976,882.68,1009.8,882.68,4.533759488269199E-16,63.56,89.88741402443392,89.88741402443392,1892.48,4039.8736000000004,8079.747200000001,8079.747200000001
3210,4,295.06,1,295.06,NaN,295.06,295.06,295.06,NaN,0.0,NaN,NaN,295.06,0.0,NaN,NaN
2227,2,222.365,2,409.93,-2.0000000000000027,34.8,409.93,34.8,-5.64552996967608E-16,187.565,265.25696682650954,265.25696682650954,444.73,35180.629225,70361.25845,70361.25845
5962,6,237.6933333333333,3,335.3,-1.5,32.75,345.03,32.75,-0.7047185725340558,144.97125147957973,177.55279674883562,177.55279674883562,713.0799999999999,21016.663755555554,31524.99563333333,31524.99563333333
6805,3,160.15,1,160.15,NaN,160.15,160.15,160.15,NaN,0.0,NaN,NaN,160.15,0.0,NaN,NaN
4907,3,449.9,2,856.0,-1.9999999999999998,43.8,856.0,43.8,0.0,406.1,574.312127679714,574.312127679714,899.8,164917.21000000002,329834.42000000004,329834.42000000004
5524,4,398.79,1,398.79,NaN,398.79,398.79,398.79,NaN,0.0,NaN,NaN,398.79,0.0,NaN,NaN
5829,2,377.50750000000005,4,834.22,-0.9643166198012803,335.4,834.22,1.39,0.3992814922120817,297.19732951147125,343.1739163917716,343.1739163917716,1510.0300000000002,88326.25266875,117768.33689166668,117768.33689166668
5792,3,489.712,5,17.67,-0.5235961364869928,5.75,1436.49,5.75,0.8943296739946244,520.3867023819882,581.8100205565387,581.8100205565387,2448.56,270802.320016,338502.90002,338502.90002
2565,5,240.66666666666666,3,210.05,-1.4999999999999998,100.4,411.55,100.4,0.3429863959483868,128.85810240553582,157.81830005843216,157.81830005843216,722.0,16604.410555555554,24906.61583333333,24906.61583333333
3076,3,197.0,1,197.0,NaN,197.0,197.0,197.0,NaN,0.0,NaN,NaN,197.0,0.0,NaN,NaN
2401,5,232.6,1,232.6,NaN,232.6,232.6,232.6,NaN,0.0,NaN,NaN,232.6,0.0,NaN,NaN
4246,2,535.02,1,535.02,NaN,535.02,535.02,535.02,NaN,0.0,NaN,NaN,535.02,0.0,NaN,NaN
6031,4,689.8471428571429,7,584.76,-0.44733951328587107,450.4,1718.4,15.9,0.7849402586089156,529.0670410857828,571.4577175584759,571.4577175584759,4828.93,279911.9339632653,326563.9229571429,326563.9229571429
6117,6,380.54999999999995,4,904.26,-0.91659959370228,340.84,904.26,19.8,0.693321858930575,324.491977250594,374.6910608310087,374.6910608310087,1522.1999999999998,105295.0433,140393.39106666666,140393.39106666666
2183,1,393.0,1,393.0,NaN,393.0,393.0,393.0,NaN,0.0,NaN,NaN,393.0,0.0,NaN,NaN
3618,2,154.52666666666667,3,169.73,-1.4999999999999982,152.82,169.73,141.03,0.2142993220537098,11.778710550065407,14.42591533779861,14.42591533779861,463.58,138.73802222222213,208.1070333333332,208.1070333333332
4636,4,34.41,2,7.02,-2.0,61.8,61.8,7.02,0.0,27.39,38.73530947339908,38.73530947339908,68.82,750.2121000000001,1500.4242000000002,1500.4242000000002
3717,5,349.22444444444443,9,2210.05,3.537480210230269,51.19,2210.05,6.25,2.28096297668006,672.7506461140812,713.559815872347,713.559815872347,3143.02,452593.43184691365,509167.6108277778,509167.6108277778
3276,5,261.585,2,385.2,-1.9999999999999996,137.97,385.2,137.97,0.0,123.615,174.81800951275014,174.81800951275014,523.17,15280.668225,30561.33645,30561.33645
6555,5,466.71,1,466.71,NaN,466.71,466.71,466.71,NaN,0.0,NaN,NaN,466.71,0.0,NaN,NaN
2967,1,134.65,1,134.65,NaN,134.65,134.65,134.65,NaN,0.0,NaN,NaN,134.65,0.0,NaN,NaN
1424,2,81.36,1,81.36,NaN,81.36,81.36,81.36,NaN,0.0,NaN,NaN,81.36,0.0,NaN,NaN
5830,5,294.1766666666667,3,612.78,-1.4999999999999996,8.85,612.78,8.85,0.19910997710727102,247.67366113945627,303.3370462593274,303.3370462593274,882.53,61342.24242222221,92013.36363333331,92013.36363333331
5628,5,600.36,1,600.36,NaN,600.36,600.36,600.36,NaN,0.0,NaN,NaN,600.36,0.0,NaN,NaN
1932,3,406.32,6,850.0,-1.471951868977386,60.0,850.0,60.0,0.2135814595515066,292.69298590844295,320.62910161119186,320.62910161119186,2437.92,85669.184,102803.0208,102803.0208
2088,6,131.95,2,94.4,-2.000000000000001,169.5,169.5,94.4,0.0,37.55,53.10371926710972,53.10371926710972,263.9,1410.0024999999998,2820.0049999999997,2820.0049999999997
1723,3,449.8733333333334,3,450.4,-1.5,10.2,889.02,10.2,-0.002201921979921671,358.77695590560006,439.41023671886995,439.41023671886995,1349.6200000000001,128720.90408888888,193081.35613333332,193081.35613333332
2596,4,222.07,1,222.07,NaN,222.07,222.07,222.07,NaN,0.0,NaN,NaN,222.07,0.0,NaN,NaN
5627,3,212.115,4,236.28,-0.8222454431526938,238.22,238.22,155.52,-0.9852087504847509,33.57237666594368,38.76604141083619,38.76604141083619,848.46,1127.1044749999996,1502.805966666666,1502.805966666666
6332,6,58.08,1,58.08,NaN,58.08,58.08,58.08,NaN,0.0,NaN,NaN,58.08,0.0,NaN,NaN
4583,1,535.0,1,535.0,NaN,535.0,535.0,535.0,NaN,0.0,NaN,NaN,535.0,0.0,NaN,NaN
1070,2,1658.33,2,2862.06,-2.0000000000000027,454.6,2862.06,454.6,-5.467802680708035E-16,1203.73,1702.3312914353658,1702.3312914353658,3316.66,1448965.9129,2897931.8258,2897931.8258
2468,3,93.7,3,91.8,-1.4999999999999993,2.5,186.8,2.5,0.0378565746310292,75.25215390051416,92.16468955082527,92.16468955082527,281.1,5662.886666666668,8494.330000000002,8494.330000000002
4597,2,306.66,2,434.04,-2.000000000000001,179.28,434.04,179.28,0.0,127.38000000000001,180.14252357508485,180.14252357508485,613.32,16225.664400000003,32451.328800000007,32451.328800000007
4612,4,32.65,1,32.65,NaN,32.65,32.65,32.65,NaN,0.0,NaN,NaN,32.65,0.0,NaN,NaN
2846,6,765.42,1,765.42,NaN,765.42,765.42,765.42,NaN,0.0,NaN,NaN,765.42,0.0,NaN,NaN
3909,6,535.85,1,535.85,NaN,535.85,535.85,535.85,NaN,0.0,NaN,NaN,535.85,0.0,NaN,NaN
