customer_country,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
JPN,25,341.09851063829785,47,377.52,4.125684466450967,8.67,1611.0,4.25,1.9338279946526258,336.929002420762,340.5715839838943,340.5715839838943,16031.63,113521.15267224984,115989.00381729876,115989.00381729876
FRA,2,327.9953333333333,45,383.52,13.998083645818951,11.2,2188.5,3.75,3.3835697791064803,360.23143223704886,364.3019731037326,364.3019731037326,14759.789999999999,129766.68477155553,132715.92760727272,132715.92760727272
DNK,6,540.3435,40,115.65,7.960979909746969,44.4,4146.34,6.42,2.97245512202782,889.46599698794,900.7972308320088,900.7972308320088,21613.739999999998,791149.75979775,811435.6510746154,811435.6510746154
NOR,7,340.9271875,32,535.75,4.35447415529367,15.21,1572.73,3.71,1.960653884900245,332.40138238876926,337.7201422273007,337.7201422273007,10909.67,110490.67901396482,114054.8944660282,114054.8944660282
DNK,13,397.5499999999999,26,864.22,6.564085276291948,5.0,2068.09,5.0,2.337871080387507,425.4857797316453,433.91205872158014,433.91205872158014,10336.299999999997,181038.14875384618,188279.674704,188279.674704
AUS,11,407.26558823529416,34,269.7,2.190737387885777,28.05,1595.48,3.3,1.4619515627047293,356.67412233339985,362.0379439530679,362.0379439530679,13847.03,127216.42954230106,131071.47286176472,131071.47286176472
FRA,25,288.50513513513516,74,70.05,9.057103426507812,17.37,1961.05,2.95,2.614936203571044,332.8423343503535,335.1143220521946,335.1143220521946,21349.38,110784.01953579251,112301.608844502,112301.608844502
IND,24,526.616,55,146.61,40.78643287779378,40.46,10065.0,1.25,6.262945263042633,1361.8934193228592,1374.4456977519662,1374.4456977519662,28963.88,1854753.6855949096,1889100.9760688895,1889100.9760688895
JPN,27,500.4606976744187,43,198.0,1.421060513878433,128.09,1910.4,1.65,1.1585737284777817,412.29301618210377,417.17239331568874,417.17239331568874,21519.810000000005,169985.53119253647,174032.80574473972,174032.80574473972
CHN,27,272.3371559633028,109,232.26,1.7125596718516718,224.69,1238.06,0.77,1.399160271442675,265.896589308086,267.1247556094889,267.1247556094889,29684.750000000004,70700.99620567294,71355.63505942917,71355.63505942917
TUR,28,293.06040540540545,74,319.18,7.841314909534825,8.7,1838.91,2.1,2.6010868440631234,344.0618351732849,346.4104073875506,346.4104073875506,21686.470000000005,118378.54642280866,120000.17034640878,120000.17034640878
USA,5,237.4357894736842,38,223.48,1.0497710012272234,15.5,981.38,2.1,1.218707436164628,233.02492223423545,236.15291350048025,236.15291350048025,9022.56,54300.61438227148,55768.1985547653,55768.1985547653
DEU,22,257.0394285714286,35,346.14,2.6101390916189304,8.3,1019.42,2.55,1.4213736286944798,219.05286691237484,222.25088814674464,222.25088814674464,8996.38,47984.1585025306,49395.457282016796,49395.457282016796
BRA,27,506.61588235294124,17,586.9,8.476333225801525,3.95,3566.14,3.95,2.9940804297435313,819.5648672605184,844.7881286901086,844.7881286901086,8612.470000000001,671686.5716477511,713666.9823757355,713666.9823757355
IND,2,730.6619672131146,61,100.2,10.963726628007901,15.85,7271.34,2.55,3.203815193940482,1286.818576275844,1297.4977517203642,1297.4977517203642,44570.37999999999,1655902.0482485897,1683500.4157193997,1683500.4157193997
AUS,3,328.6691666666665,84,406.16,5.622737100599952,5.9,1568.4,0.42,2.0890515694993197,286.2729790868463,287.9923517776639,287.9923517776639,27608.20999999999,81952.21855525793,82939.59468242971,82939.59468242971
JPN,24,395.69022727272727,44,201.2,8.671489109458456,17.95,2661.24,3.25,2.676236804787787,486.0684778846805,491.68795333365193,491.68795333365193,17410.37,236262.56519313014,241757.04345343547,241757.04345343547
TUR,7,297.5972413793104,29,353.5,9.035049610847377,9.95,1700.4,1.65,2.662561329165104,326.0453450788133,331.816507187509,331.816507187509,8630.320000000002,106305.56704756242,110102.19444211821,110102.19444211821
ZAF,24,1018.9465909090909,44,564.39,8.666166510769648,24.9,6207.67,1.25,2.9467398944203014,1256.2916920371479,1270.8157779249484,1270.8157779249484,44833.65,1578268.81548156,1614972.7414229917,1614972.7414229917
ZAF,16,445.8902500000001,80,304.34,13.023748252848346,9.15,3733.0,1.45,3.3653728558796066,646.6837649132979,650.7638291415128,650.7638291415128,35671.22000000001,418199.8918024375,423493.561318924,423493.561318924
AUT,18,320.679827586207,58,294.25,37.9246786028823,145.95,4961.2,1.0,5.982730477721724,666.4061360929866,672.2263875257611,672.2263875257611,18599.430000000008,444097.1382223841,451888.3160859347,451888.3160859347
JPN,23,220.40516129032252,31,180.44,0.6677334742100105,8.25,834.22,3.9,0.9589530167026911,202.37306458650886,205.71830054504093,205.71830054504093,6832.559999999999,40954.85727013528,42320.01917913979,42320.01917913979
JPN,17,295.932,20,326.82,6.168381674587705,5.1,1687.17,5.1,2.500540465004537,382.2155252943031,392.1448547828106,392.1448547828106,5918.64,146088.70777600005,153777.58713263163,153777.58713263163
DEU,29,305.97927272727264,55,197.3,0.14817377581778057,15.0,929.53,1.65,0.8687636535078411,240.39169275356758,242.60733122914476,242.60733122914476,16828.859999999997,57788.16594492563,58858.31716612796,58858.31716612796
AUT,13,361.2843636363637,55,163.49,22.608791842590747,89.55,4257.06,4.2,4.438957149313161,642.3163313954601,648.2364227306889,648.2364227306889,19870.640000000003,412570.26957732247,420210.45975468034,420210.45975468034
JPN,14,623.4564999999999,140,97.8,18.529306091770593,14.85,10584.77,0.85,4.315170926602246,1642.7662200685968,1648.6648610222992,1648.6648610222992,87283.90999999999,2698680.8537984653,2718095.823969677,2718095.823969677
GBR,14,513.5736,25,174.4,5.5999286276358795,1.7,3491.02,1.7,2.5141284734384897,816.8817610835978,833.7264561837214,833.7264561837214,12839.34,667295.8115910401,695099.8037406668,695099.8037406668
CHE,15,294.2623076923076,78,360.06,1.7071835362156653,3.75,1100.55,3.15,1.1450526288585232,239.34962278643323,240.89882745652804,240.89882745652804,22952.459999999995,57288.24192800788,58032.24506993006,58032.24506993006
BRA,2,355.53306666666657,75,780.12,21.291132424549943,15.22,3877.56,0.72,4.405743883120249,617.8593116364993,622.0200274128082,622.0200274128082,26664.979999999992,381750.1289759289,386908.9145026306,386908.9145026306
FRA,14,303.54083333333335,36,351.43,0.7847425091536189,1.66,941.67,1.66,0.9259595245653668,211.97495194499592,214.98183903862338,214.98183903862338,10927.470000000001,44933.38025208333,46217.19111642857,46217.19111642857
GBR,30,771.5333734939758,83,17.85,54.72092809990361,3.75,22104.8,2.15,7.145361861160838,2571.415851815286,2587.0477031019477,2587.0477031019477,64037.26999999999,6612179.482966932,6692815.8181250645,6692815.8181250645
DEU,19,322.51499999999993,54,324.0,22.629911516313776,15.86,3226.13,3.75,4.249804436279608,477.7572704439328,482.24335262396323,482.24335262396323,17415.809999999998,228252.00946203715,232558.65115000014,232558.65115000014
DEU,14,242.98000000000002,3,198.08,-1.5000000000000004,378.18,378.18,152.68,0.5935932466341594,97.3809358481765,119.26680175136751,119.26680175136751,728.94,9483.046666666667,14224.57,14224.57
DNK,15,301.44684931506856,73,254.4,15.900918333523311,40.46,2541.15,6.5,3.4908733492278756,377.3694740573847,379.9810586722153,379.9810586722153,22005.620000000006,142407.71995034715,144385.6049496575,144385.6049496575
PRT,3,793.0469444444446,36,15885.49,27.480394990001436,16.95,15885.49,2.88,5.32122473089161,2623.398660361762,2660.6118475846,2660.6118475846,28549.690000000006,6882220.531187886,7078855.40350754,7078855.40350754
CHE,16,199.96774647887318,71,253.24,0.39288437456207337,25.68,754.38,2.08,0.9846075163337829,188.44564434816442,189.78691141230084,189.78691141230084,14197.709999999995,35511.760873794876,36019.07174342052,36019.07174342052
DNK,17,380.89581395348836,43,31.3,6.368623348355058,2.08,2735.16,2.08,2.621447794511002,587.9607467289843,594.9191042815843,594.9191042815843,16378.52,345697.8396941048,353928.74063920253,353928.74063920253
RUS,18,309.8271428571429,14,375.45,0.08018552162608517,4.68,734.24,4.68,0.5641148716513513,196.2023895088426,203.6088420109867,203.6088420109867,4337.580000000001,38495.37764897959,41456.56054505495,41456.56054505495
IND,11,171.85381147540974,244,4.95,18.83343861646316,25.26,2026.7,0.0,3.823590649890981,263.53054607807866,264.07223328085746,264.07223328085746,41932.32999999998,69448.34871621034,69734.14438993961,69734.14438993961
ESP,17,348.2945652173912,46,201.75,8.418031399620542,57.8,2646.3,2.88,3.0153689844738603,556.1144711325825,562.2595689643966,562.2595689643966,16021.549999999996,309263.3050030719,316135.8228920291,316135.8228920291
AUT,3,295.67208333333343,96,308.28,9.129127697772324,51.0,1937.06,2.47,2.691975267285794,320.29765099538236,321.9790150465569,321.9790150465569,28384.520000000008,102590.58523315977,103670.48613035092,103670.48613035092
JPN,15,403.5666666666667,54,256.9,11.687055389502005,8.5,2846.02,4.25,3.226370718125761,497.3467564356252,502.0167814867743,502.0167814867743,21792.600000000002,247353.7961370371,252020.8488943397,252020.8488943397
TUR,3,288.85603773584904,53,301.52,6.275708162871666,7.25,1535.24,6.95,2.1952639684107633,277.48976681005814,280.1452317812455,280.1452317812455,15309.369999999999,77000.57068430046,78481.35088976778,78481.35088976778
DEU,20,292.27777777777777,18,172.71,2.607843859815679,11.9,1217.64,11.9,2.0007985380779623,340.1204687322086,349.9810749934841,349.9810749934841,5261.0,115681.9332506173,122486.75285359478,122486.75285359478
AUT,19,484.8669767441861,43,259.86,3.4406111598862568,12.9,2639.38,2.08,1.7622047808113437,559.3958673739429,566.0161672498951,566.0161672498951,20849.280000000002,312923.73643504595,320374.3015882613,320374.3015882613
ESP,14,320.37548387096774,62,304.04,2.052698012196725,9.95,1444.8,4.95,1.5252711426521466,341.27942013639915,344.0654208125867,344.0654208125867,19863.28,116471.64260863683,118381.01379894235,118381.01379894235
JPN,26,351.4314457831326,83,22.2,5.891339667655082,2.55,1829.04,1.25,1.8956978664910962,305.93337021705815,307.7931646736741,307.7931646736741,29168.810000000005,93595.22701236756,94736.63221983545,94736.63221983545
GRC,15,260.18584905660384,53,572.38,3.4893480167888766,7.68,1274.69,1.65,1.6319812067644153,262.2221918665504,264.73155231315104,264.73155231315104,13789.850000000002,68760.47790729797,70082.79479013062,70082.79479013062
MEX,14,267.3802777777778,36,557.56,-1.0532438760606773,61.2,696.12,2.1,0.582413174549767,229.69533933846316,232.95359199985506,232.95359199985506,9625.69,52759.948913811735,54267.376025634934,54267.376025634934
DNK,21,370.5939669421487,121,485.25,8.595592785430066,27.25,2685.0,1.95,2.3722342638608778,400.5183551545026,402.18371932380876,402.18371932380876,44841.869999999995,160414.95281566828,161751.74408913217,161751.74408913217
ITA,16,311.8207142857143,154,225.65,12.52255313341674,81.36,2370.04,3.75,2.9008251603576984,325.1238878181813,326.18465372890347,326.18465372890347,48020.39000000001,105705.54243000931,106396.42832824467,106396.42832824467
JPN,9,316.1822857142857,35,510.95,2.043907515731748,22.88,1241.98,4.3,1.3437407981930354,270.37288329887474,274.32014148442255,274.32014148442255,11066.38,73101.49602334693,75251.54002403362,75251.54002403362
GBR,10,104.52,8,353.6,0.7410927397446394,45.0,353.6,2.88,1.292377543112257,108.05215627186716,115.51261390613828,115.51261390613828,836.16,11675.268475,13343.163971428572,13343.163971428572
CHE,18,219.142,10,126.28,4.582257012379872,218.4,768.24,118.45,2.499439017879125,186.26792197262523,196.3436294866732,196.3436294866732,2191.42,34695.738756000006,38550.82084000001,38550.82084000001
NOR,14,554.4826923076923,26,650.1,1.8179982489548836,16.3,2114.71,9.95,1.3547889969088012,515.8089566851254,526.023987084678,526.023987084678,14416.550000000001,266058.8797965976,276701.2349884615,276701.2349884615
ITA,31,215.48833333333334,6,375.17,-1.708410643215552,38.65,490.11,7.95,0.17527637634119397,190.233338159278,208.39018099868971,208.39018099868971,1292.93,36188.72294722222,43426.467536666656,43426.467536666656
JPN,22,395.32553571428576,56,225.7,0.07787795663812158,8.85,1436.91,1.65,0.7395050529174382,346.5863789051298,349.7229711535047,349.7229711535047,22138.230000000003,120122.11804257018,122306.15655243509,122306.15655243509
NOR,3,390.0094495412843,109,191.06,43.05831052764951,35.0,5490.24,2.95,5.7996286940309325,611.0498697599421,613.8722860251099,613.8722860251099,42511.02999999999,373381.94333364215,376839.18354969437,376839.18354969437
CHN,11,395.7182857142858,70,116.25,56.20375400914849,29.25,6930.0,2.95,7.368311581898184,814.4499226734418,820.3305038965121,820.3305038965121,27700.280000000006,663328.6765427754,672942.1356231055,672942.1356231055
AUS,1,304.08407407407407,54,12.45,4.194895531456058,98.75,1821.6,0.79,2.0722609582183593,398.09186000459795,401.8298937503165,401.8298937503165,16420.54,158477.12900192043,161467.26351139063,161467.26351139063
NOR,11,370.1209756097561,41,164.8,13.949435591121524,16.6,2430.08,16.15,3.293051338106795,403.25400895171964,408.26356759944235,408.26356759944235,15174.960000000001,162613.79573563358,166679.14062902442,166679.14062902442
FRA,4,1813.6872881355937,59,27.45,22.711734017791347,119.6,38970.0,11.85,4.913869524616806,7082.736420723766,7143.533556616524,7143.533556616524,107007.55000000003,5.01651552054469E7,5.103007167450633E7,5.103007167450633E7
CAN,16,6740.301250000001,24,343.28,7.087523916693394,20.75,77183.6,20.75,3.0141817511925435,21241.283001217493,21698.13705177742,21698.13705177742,161767.23000000004,4.511921035378112E8,4.7080915151771605E8,4.7080915151771605E8
ESP,7,171.3647619047619,21,289.35,-0.18621241623560314,5.34,386.43,5.34,0.18272405193767244,94.4081833932312,96.73960071341247,96.73960071341247,3598.6600000000003,8912.905091609975,9358.550346190474,9358.550346190474
ITA,8,898.9818750000001,32,182.02,26.76686531752518,8.5,20277.92,1.45,5.350344586510218,3488.3112724331213,3544.1277969216203,3544.1277969216203,28767.420000000002,1.2168315533383982E7,1.2560841840912499E7,1.2560841840912499E7
FIN,27,507.6667619047619,105,304.34,90.6800540613067,11.2,16774.72,1.67,9.420156394014281,1633.5702359337238,1641.405150120267,1641.405150120267,53305.01,2668551.715728562,2694210.8668413362,2694210.8668413362
CAN,21,243.58277777777778,18,246.3,1.2840943170687078,16.95,751.0,16.95,1.4248899395401935,198.6264144290749,204.3848942790957,204.3848942790957,4384.49,39452.45250895062,41773.18500947713,41773.18500947713
FRA,28,337.53324324324325,74,231.9,3.2755093725481013,1100.44,1546.86,1.25,1.8112337888607892,324.24977074366484,326.4631054533024,326.4631054533024,24977.46,105137.91382731922,106578.15922221402,106578.15922221402
NOR,30,325.47562500000004,32,230.7,5.311133495444219,6.0,1432.0,2.1,1.9311974299345251,279.0368488315824,283.5017219147514,283.5017219147514,10415.220000000001,77861.56300585938,80373.22632862904,80373.22632862904
ITA,14,195.60555555555555,18,37.2,-1.0963373639802139,2.1,474.4,2.1,0.2623504115437409,137.8789152449924,141.87623331300057,141.87623331300057,3520.9,19010.595269135803,20128.86557908497,20128.86557908497
CHE,3,356.12216666666677,60,311.48,-0.4348591625616911,3.4,1097.24,1.65,0.5450439811343195,280.62241069980894,282.99057429408106,282.99057429408106,21367.330000000005,78748.93738697223,80083.66513929381,80083.66513929381
AUT,14,312.3783870967742,31,115.65,7.05512196037423,17.85,1680.88,1.65,2.294655124437,329.410955554508,334.856133626535,334.856133626535,9683.73,108511.57763933405,112128.63022731185,112128.63022731185
PRT,31,342.58038961038966,77,337.39,0.8873467108759705,41.6,1437.12,1.65,1.165320925162108,342.04963312453265,344.29260557142663,344.29260557142663,26378.690000000002,116997.9515206274,118537.39825116195,118537.39825116195
CHE,19,203.61068965517237,29,295.45,1.678198414764716,16.95,745.37,2.95,1.1436474274150765,167.85367893066527,170.8247711614581,170.8247711614581,5904.709999999998,28174.857530558857,29181.10244236453,29181.10244236453
JPN,8,532.6786666666667,75,426.56,38.48779368582072,64.0,6930.0,2.28,5.628871123208986,857.800617905013,863.5771183099216,863.5771183099216,39950.9,735821.9000782222,745765.4392684684,745765.4392684684
NOR,12,241.42375000000004,48,194.85,2.2146110938394594,66.0,1126.0,2.08,1.4524979380521457,237.8875802561037,240.4049792526521,240.4049792526521,11588.340000000002,56590.50084010418,57794.5540494681,57794.5540494681
NOR,2,1384.3992499999997,40,144.0,17.537318610643606,119.6,18841.48,2.89,4.075474009862439,3298.018721613317,3340.0333927567544,3340.0333927567544,55375.96999999999,1.087692748811194E7,1.1155823064730195E7,1.1155823064730195E7
DNK,9,301.56166666666667,12,39.75,0.9236152584469104,4.95,1077.12,4.95,1.2682419122005855,302.62366353369583,316.0801079080294,316.0801079080294,3618.74,91581.08173055555,99906.6346151515,99906.6346151515
JPN,20,453.66046511627917,43,734.4,4.695518284127428,108.25,1935.9,66.14,2.1836153220043797,398.84071306115743,403.56088579964927,403.56088579964927,19507.400000000005,159073.9143951325,162861.38854739757,162861.38854739757
BRA,5,190.49833333333333,6,438.0,-0.5463961043988483,208.71,438.0,15.0,0.5188926902707169,135.53571121253944,148.47193275722745,148.47193275722745,1142.99,18369.92901388889,22043.914816666667,22043.914816666667
AUT,17,300.36466666666666,75,2022.16,11.652474721151702,10.95,2022.16,2.1,2.914982843473294,313.5786059298192,315.6902702330558,315.6902702330558,22527.35,98331.54209688886,99660.3467198198,99660.3467198198
NOR,20,388.18391304347824,23,1181.0,0.8465819243920611,17.4,1244.44,17.4,1.3180394424025756,334.07258025164595,341.5807667134342,341.5807667134342,8928.23,111604.48887599244,116677.42018853755,116677.42018853755
NOR,9,304.03999999999996,18,122.1,6.958357849996384,7.65,1281.53,7.65,2.5001482746085095,268.51739287758954,276.3021177879707,276.3021177879707,5472.719999999999,72101.59027777778,76342.86029411765,76342.86029411765
GBR,13,379.6359259259259,27,243.28,2.434226745499947,9.9,1520.11,4.95,1.7912472559947543,400.03385550484177,407.65423272160496,407.65423272160496,10250.17,160027.08555006862,166181.97345584046,166181.97345584046
AUS,2,303.72904761904766,21,611.51,-0.5601457180159342,6.24,890.85,2.95,0.844811697543716,277.69588454698254,284.55360568625315,284.55360568625315,6378.31,77115.00429433107,80970.75450904763,80970.75450904763
FIN,31,539.48,2,732.36,-1.999999999999998,346.6,732.36,346.6,5.191567790250853E-16,192.88,272.7735119105226,272.7735119105226,1078.96,37202.6944,74405.3888,74405.3888
DEU,15,263.5987878787878,99,15.0,4.221669661649571,36.0,1476.19,1.65,2.0923148923904678,303.59714154798377,305.14217514728733,305.14217514728733,26096.27999999999,92171.2243561065,93111.74705361779,93111.74705361779
RUS,12,187.96333333333334,24,272.65,2.7632008532704218,4.95,884.4,2.1,1.6715997201455772,210.03646180815582,214.55389177398374,214.55389177398374,4511.12,44115.3152888889,46033.37247536233,46033.37247536233
PRT,10,739.1151612903225,31,319.18,25.82523645991134,4.41,15160.9,4.41,5.2641386416923694,2637.8014004529273,2681.40437753039,2681.40437753039,22912.569999999996,6957996.2282314245,7189929.435839138,7189929.435839138
PRT,6,315.56505882352934,85,411.44,6.529655383784325,66.28,1982.41,2.9,2.1381520244858905,333.6358975523839,335.61594993606104,335.61594993606104,26823.029999999995,111312.9121355848,112638.06585148463,112638.06585148463
AUS,16,550.6263888888889,36,222.5,28.762074199980724,11.8,8107.72,5.95,5.453633953688404,1299.668520106725,1318.1044554058958,1318.1044554058958,19822.55,1689138.2621564046,1737399.3553608733,1737399.3553608733
RUS,20,450.07491329479774,173,5.04,10.920760309742143,12.5,3705.48,3.75,2.793593554240443,544.250674433688,545.8305055490472,545.8305055490472,77862.96,296208.79662152426,297930.94078792847,297930.94078792847
TUR,14,323.6104761904761,63,304.04,29.406396358321715,5.85,3651.6,1.65,4.917458009767151,496.4859028207883,500.47380546138015,500.47380546138015,20387.459999999995,246498.25169977325,250474.0299529954,250474.0299529954
ZAF,30,165.92000000000002,27,104.76,-1.1779728691802185,257.79,435.47,2.93,0.3068961867034699,132.10547747076114,134.62199840236423,134.62199840236423,4479.84,17451.85717777778,18123.082453846157,18123.082453846157
CAN,13,332.7865,20,101.55,8.31224996862738,38.16,2027.94,7.1,2.82116894409685,438.06789349683,449.4481754712925,449.4481754712925,6655.73,191903.47931275,202003.6624344737,202003.6624344737
NOR,28,282.1071875,32,209.84,5.047532687753144,3.77,1366.91,3.77,1.950939147234223,275.7109519976761,280.1226073523863,280.1226073523863,9027.43,76016.52905146484,78468.67514989918,78468.67514989918
SWE,6,461.4451851851852,27,922.4,-0.45552584937898777,32.0,1319.01,7.95,0.6658162654829871,380.34596813535114,387.59130427423526,387.59130427423526,12459.02,144663.05547681754,150227.01914900282,150227.01914900282
CHE,27,320.1673913043478,23,125.2,5.354111034027595,49.95,1790.0,3.3,2.343992760556559,402.6919367286092,411.7423237592944,411.7423237592944,7363.849999999999,162160.79590623823,169531.74117470358,169531.74117470358
CHN,13,333.4641176470588,17,301.28,4.020431215293797,12.45,1965.74,9.2,2.188750583694535,500.9203298642213,516.3368575123562,516.3368575123562,5668.889999999999,250921.17687128024,266603.75042573526,266603.75042573526
PRT,12,351.2568269230769,104,783.11,91.04819070396088,479.8,11134.34,1.17,9.453735091308376,1084.3110005900098,1089.5619320298727,1089.5619320298727,36530.71,1175730.3460005084,1187145.2037286686,1187145.2037286686
CHN,29,336.28124999999994,72,295.54,7.288452770379594,201.72,2159.3,1.65,2.527783132026754,390.2256739301898,392.9641333091731,392.9641333091731,24212.249999999996,152276.07659427085,154420.8100674296,154420.8100674296
FRA,23,458.48800000000006,15,379.75,2.3879352879325078,40.71,2328.84,40.6,1.8196779749227787,636.1886124643644,658.5177760611869,658.5177760611869,6877.320000000001,404735.95062933327,433645.6613885714,433645.6613885714
RUS,6,296.9115189873418,79,303.4,1.546997935594482,15.0,1193.88,0.65,1.2439475980190409,260.26631482119245,261.92937528786024,261.92937528786024,23456.010000000002,67738.55463060406,68606.99763868873,68606.99763868873
DNK,5,351.3695238095238,21,243.0,0.2724858389953271,4.25,1040.39,4.25,0.9041521791470548,264.209496827913,270.7341705894583,270.7341705894583,7378.76,69806.65821405896,73296.9911247619,73296.9911247619
SWE,28,372.0783333333333,54,172.54,2.0563634079808057,2.95,1643.2,2.1,1.5664516957518286,390.09414736725444,393.7570835721023,393.7570835721023,20092.23,152173.4438101852,155044.64086320758,155044.64086320758
MEX,11,407.3814814814815,54,127.55,14.723638211130393,18.75,4041.18,2.95,3.7209538056749913,685.1164165832542,691.5495757161849,691.5495757161849,21998.600000000002,469384.50427187915,478240.8156732354,478240.8156732354
DEU,13,530.2571999999999,75,164.7,55.14744347060516,9.75,11816.64,0.79,7.201765185847485,1389.451904198736,1398.808588397457,1398.808588397457,39769.28999999999,1930576.5940814933,1956665.4669744864,1956665.4669744864
ESP,26,313.96571428571434,7,375.69,0.6448109223470007,29.8,836.79,29.8,1.2220930013053564,238.02334170395633,257.0945929586451,257.0945929586451,2197.76,56655.111195918354,66097.62972857141,66097.62972857141
NLD,25,295.3686486486486,37,279.0,3.504439675747804,8.32,1574.52,2.08,1.9152723051500475,356.4011062193691,361.3172157780024,361.3172157780024,10928.64,127021.74851439004,130550.13041756755,130550.13041756755
GRC,12,300.9427160493828,81,552.24,0.7303611819823121,11.65,1038.75,1.95,0.943851414236209,237.67053846522813,239.1513661157529,239.1513661157529,24376.360000000004,56487.284854351485,57193.375915030876,57193.375915030876
CHE,4,637.8798245614034,57,792.99,49.75725628124354,19.35,16726.84,3.3,7.118901605468182,2172.6712474016713,2191.984260522946,2191.984260522946,36359.149999999994,4720500.349285934,4804794.998380326,4804794.998380326
TUR,30,221.61499999999998,6,510.0,-0.29559579734543906,160.57,510.0,80.82,1.064953886246573,146.66544295891015,160.66394303016466,160.66394303016466,1329.6899999999998,21510.75215833333,25812.902589999994,25812.902589999994
SWE,24,300.63910256410253,78,243.28,1.276882400821358,37.3,1348.58,1.95,1.0639661130484375,275.01357429055463,276.7936160080657,276.7936160080657,23449.85,75632.46604406642,76614.70586282053,76614.70586282053
DEU,4,290.49454545454535,55,299.6,8.203560937170575,1.65,1562.4,1.65,2.571332021812266,279.21813320783104,281.79162662571014,281.79162662571014,15977.199999999995,77962.7659120661,79406.52083636362,79406.52083636362
CHE,6,342.7609693877551,196,22.2,71.47644758574224,76.5,5401.98,1.45,7.132268497810289,462.5621203119961,463.7466603316933,463.7466603316933,67181.15,213963.71514752955,215060.96496879894,215060.96496879894
NOR,23,378.37880000000007,75,1571.32,3.6167674244546175,2.9,1852.68,2.9,1.679351868683237,357.0530235542428,359.4574481863586,359.4574481863586,28378.410000000003,127486.86162922668,129209.65705664866,129209.65705664866
NLD,4,607.13582278481,79,408.0,15.925663872799216,41.66,4557.6,4.25,3.6584233299409608,698.3031940509733,702.7652406918222,702.7652406918222,47963.72999999999,487627.3508217913,493878.9835246348,493878.9835246348
NLD,14,262.32578947368415,19,189.3,-1.1680698385556414,83.16,488.4,18.75,-0.40331354689916943,151.19186072898407,155.3348705687808,155.3348705687808,4984.189999999999,22858.978750692517,24128.92201461988,24128.92201461988
ESP,2,267.99411764705883,34,430.28,5.658072171464946,12.5,1098.78,12.5,1.9628736488339025,205.61665057774312,208.70880379737508,208.70880379737508,9111.800000000001,42278.206994809705,43559.36478253121,43559.36478253121
MEX,5,303.56600000000003,5,456.97,-1.3574362106777,91.65,659.1,4.95,0.18327488412477883,238.33575464877276,266.46747443168374,266.46747443168374,1517.8300000000002,56803.93194400001,71004.91493000001,71004.91493000001
USA,11,6045.746440677966,59,2474.74,24.52586845078239,168469.6,168469.6,2.9,5.149836060784339,30427.331131871142,30688.514730383384,30688.514730383384,356699.04000000004,9.258224798085349E8,9.417849363569579E8,9.417849363569579E8
FIN,29,491.10934959349584,123,393.42,16.57289768501312,116.93,5735.24,2.5,3.96026956900176,885.7665485120735,889.3893307012105,889.3893307012105,60406.44999999999,784582.3784629914,791013.3815651471,791013.3815651471
FIN,23,738.8443181818183,44,1680.88,1.3128689010653467,476.0,3609.8,1.25,1.4566282285792562,904.0772180727549,914.5293250537379,914.5293250537379,32509.150000000005,817355.6162381717,836363.8863832455,836363.8863832455
IND,7,395.49431372549026,51,476.76,0.06544285001575334,13.35,1080.65,1.65,0.5650257305475855,254.85194428703497,257.3878469878087,257.3878469878087,20170.210000000003,64949.51350688197,66248.50377701962,66248.50377701962
BRA,14,207.71,12,188.5,-0.05645674259918243,8.2,513.99,8.2,0.6005489813711642,134.53998748823093,140.52243392556093,140.52243392556093,2492.52,18101.008233333338,19746.55443636364,19746.55443636364
AUT,24,358.49615384615385,65,430.6,17.25347644573125,16.85,2919.51,2.95,3.522216094607756,429.4627879167263,432.80496118594044,432.80496118594044,23302.25,184438.28620520706,187320.13442716343,187320.13442716343
MEX,26,388.05425,40,244.08,6.729935152513342,2199.12,2199.12,7.8,2.5090566719954155,451.5505602858195,457.3030286301359,457.3030286301359,15522.170000000002,203897.9084944375,209126.05999429486,209126.05999429486
GRC,23,420.67250000000007,64,246.3,5.105929328137455,435.0,2423.6,2.95,2.411843561912789,557.6531859750511,562.0615801572714,562.0615801572714,26923.040000000005,310977.07582812494,315913.2198888888,315913.2198888888
BRA,15,341.606796875,128,308.22,18.312221157827768,23.14,3301.38,1.7,3.7073203082785513,440.0617729576682,441.7909024986868,441.7909024986868,43725.67,193654.36401864633,195179.2015306042,195179.2015306042
BRA,12,280.31222222222215,18,264.24,0.5308414572187692,32.34,621.71,7.9,0.02291458601573586,140.54652521715823,144.62118132863145,144.62118132863145,5045.619999999999,19753.325750617292,20915.286088888897,20915.286088888897
MEX,8,215.65884057971024,69,255.0,5.1374000579630685,11.2,1238.54,1.65,1.919871445501177,224.14286627729993,225.7849605105566,225.7849605105566,14880.460000000006,50240.02450300356,50978.84839275361,50978.84839275361
