customer_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
15358,14,271.955,2,439.75,-2.0000000000000004,104.16,439.75,104.16,0.0,167.79500000000002,237.2979646983935,237.2979646983935,543.91,28155.162025000005,56310.32405000001,56310.32405000001
69555,14,624.85,2,533.7,-2.000000000000001,716.0,716.0,533.7,0.0,91.14999999999998,128.9055662103076,128.9055662103076,1249.7,8308.322499999997,16616.644999999993,16616.644999999993
69712,15,317.18333333333334,3,194.38,-1.5000000000000002,54.0,703.17,54.0,0.5751243239314433,278.8857785705268,341.563927008303,341.563927008303,951.55,77777.27748888888,116665.91623333332,116665.91623333332
70321,29,361.08000000000004,2,324.92,-2.000000000000002,397.24,397.24,324.92,6.155521979047192E-16,36.16,51.13796241541111,51.13796241541111,722.1600000000001,1307.5455999999997,2615.0911999999994,2615.0911999999994
69992,29,488.395,2,671.02,-2.0,305.77,671.02,305.77,0.0,182.625,258.2707518283865,258.2707518283865,976.79,33351.890625,66703.78125,66703.78125
12709,31,1225.26,1,1225.26,NaN,1225.26,1225.26,1225.26,NaN,0.0,NaN,NaN,1225.26,0.0,NaN,NaN
13408,31,397.8,1,397.8,NaN,397.8,397.8,397.8,NaN,0.0,NaN,NaN,397.8,0.0,NaN,NaN
70212,3,793.08,1,793.08,NaN,793.08,793.08,793.08,NaN,0.0,NaN,NaN,793.08,0.0,NaN,NaN
15108,4,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
12726,6,356.04,1,356.04,NaN,356.04,356.04,356.04,NaN,0.0,NaN,NaN,356.04,0.0,NaN,NaN
16170,7,319.29,1,319.29,NaN,319.29,319.29,319.29,NaN,0.0,NaN,NaN,319.29,0.0,NaN,NaN
15219,14,305.75,1,305.75,NaN,305.75,305.75,305.75,NaN,0.0,NaN,NaN,305.75,0.0,NaN,NaN
70029,17,199.85,2,249.95,-1.9999999999999998,149.75,249.95,149.75,0.0,50.099999999999994,70.85209947489206,70.85209947489206,399.7,2510.0099999999993,5020.019999999999,5020.019999999999
69917,20,121.28,2,237.61,-1.9999999999999998,4.95,237.61,4.95,0.0,116.33000000000001,164.51546371086215,164.51546371086215,242.56,13532.668900000002,27065.337800000005,27065.337800000005
17611,21,59.989999999999995,2,114.88,-1.9999999999999987,5.1,114.88,5.1,3.519657913354294E-16,54.89,77.62618243865919,77.62618243865919,119.97999999999999,3012.9121,6025.8242,6025.8242
70282,28,246.82,1,246.82,NaN,246.82,246.82,246.82,NaN,0.0,NaN,NaN,246.82,0.0,NaN,NaN
70076,3,496.6,2,672.9,-1.999999999999998,320.3,672.9,320.3,3.399172376977016E-16,176.29999999999998,249.32585104637664,249.32585104637664,993.2,31081.689999999995,62163.37999999999,62163.37999999999
69782,6,9.43,2,17.4,-2.0000000000000004,1.46,17.4,1.46,0.0,7.969999999999999,11.271282092113566,11.271282092113566,18.86,63.52089999999998,127.04179999999997,127.04179999999997
70051,6,363.695,2,82.04,-2.0000000000000004,645.35,645.35,82.04,0.0,281.65500000000003,398.32032091019414,398.32032091019414,727.39,79329.53902500002,158659.07805000004,158659.07805000004
14688,10,207.41,1,207.41,NaN,207.41,207.41,207.41,NaN,0.0,NaN,NaN,207.41,0.0,NaN,NaN
69708,11,35.6,1,35.6,NaN,35.6,35.6,35.6,NaN,0.0,NaN,NaN,35.6,0.0,NaN,NaN
13610,15,173.39,1,173.39,NaN,173.39,173.39,173.39,NaN,0.0,NaN,NaN,173.39,0.0,NaN,NaN
17175,19,310.93,1,310.93,NaN,310.93,310.93,310.93,NaN,0.0,NaN,NaN,310.93,0.0,NaN,NaN
17769,22,319.85,1,319.85,NaN,319.85,319.85,319.85,NaN,0.0,NaN,NaN,319.85,0.0,NaN,NaN
14143,27,115.8,1,115.8,NaN,115.8,115.8,115.8,NaN,0.0,NaN,NaN,115.8,0.0,NaN,NaN
15410,31,340.74,1,340.74,NaN,340.74,340.74,340.74,NaN,0.0,NaN,NaN,340.74,0.0,NaN,NaN
70290,31,251.45000000000002,2,326.22,-1.9999999999999993,176.68,326.22,176.68,0.0,74.77000000000001,105.74074805863633,105.74074805863633,502.90000000000003,5590.5529000000015,11181.105800000003,11181.105800000003
15205,2,476.3,1,476.3,NaN,476.3,476.3,476.3,NaN,0.0,NaN,NaN,476.3,0.0,NaN,NaN
18248,7,307.56,1,307.56,NaN,307.56,307.56,307.56,NaN,0.0,NaN,NaN,307.56,0.0,NaN,NaN
13468,8,119.00666666666666,3,107.1,-1.5,124.54,125.38,107.1,-0.7018401295629891,8.426265813250588,10.320025839760936,10.320025839760936,357.02,71.0019555555556,106.5029333333334,106.5029333333334
70253,9,285.68,1,285.68,NaN,285.68,285.68,285.68,NaN,0.0,NaN,NaN,285.68,0.0,NaN,NaN
69853,16,644.96,1,644.96,NaN,644.96,644.96,644.96,NaN,0.0,NaN,NaN,644.96,0.0,NaN,NaN
69960,17,315.5,1,315.5,NaN,315.5,315.5,315.5,NaN,0.0,NaN,NaN,315.5,0.0,NaN,NaN
15701,19,857.0,1,857.0,NaN,857.0,857.0,857.0,NaN,0.0,NaN,NaN,857.0,0.0,NaN,NaN
15059,22,137.83499999999998,2,103.47,-2.0000000000000004,172.2,172.2,103.47,0.0,34.364999999999995,48.59944907095141,48.59944907095141,275.66999999999996,1180.9532249999997,2361.9064499999995,2361.9064499999995
69904,22,177.85,2,302.96,-2.0000000000000027,52.74,302.96,52.74,-4.755805204364132E-16,125.10999999999999,176.9322587884979,176.9322587884979,355.7,15652.512099999996,31305.024199999993,31305.024199999993
69980,3,305.08,1,305.08,NaN,305.08,305.08,305.08,NaN,0.0,NaN,NaN,305.08,0.0,NaN,NaN
69647,5,155.52,1,155.52,NaN,155.52,155.52,155.52,NaN,0.0,NaN,NaN,155.52,0.0,NaN,NaN
13196,15,1074.82,1,1074.82,NaN,1074.82,1074.82,1074.82,NaN,0.0,NaN,NaN,1074.82,0.0,NaN,NaN
18225,15,902.33,2,1188.18,-1.9999999999999996,616.48,1188.18,616.48,0.0,285.85,404.2529468043493,404.2529468043493,1804.66,81710.22250000002,163420.44500000004,163420.44500000004
69452,19,267.03,1,267.03,NaN,267.03,267.03,267.03,NaN,0.0,NaN,NaN,267.03,0.0,NaN,NaN
15810,21,18.07,2,30.79,-1.9999999999999993,5.35,30.79,5.35,0.0,12.719999999999999,17.98879651338577,17.98879651338577,36.14,161.79839999999996,323.5967999999999,323.5967999999999
69469,22,122.86,1,122.86,NaN,122.86,122.86,122.86,NaN,0.0,NaN,NaN,122.86,0.0,NaN,NaN
69797,22,449.5,1,449.5,NaN,449.5,449.5,449.5,NaN,0.0,NaN,NaN,449.5,0.0,NaN,NaN
13867,25,453.99,1,453.99,NaN,453.99,453.99,453.99,NaN,0.0,NaN,NaN,453.99,0.0,NaN,NaN
13321,27,308.32,1,308.32,NaN,308.32,308.32,308.32,NaN,0.0,NaN,NaN,308.32,0.0,NaN,NaN
15185,29,310.62,1,310.62,NaN,310.62,310.62,310.62,NaN,0.0,NaN,NaN,310.62,0.0,NaN,NaN
15906,31,590.49,1,590.49,NaN,590.49,590.49,590.49,NaN,0.0,NaN,NaN,590.49,0.0,NaN,NaN
17228,5,432.26,1,432.26,NaN,432.26,432.26,432.26,NaN,0.0,NaN,NaN,432.26,0.0,NaN,NaN
16136,9,406.74,1,406.74,NaN,406.74,406.74,406.74,NaN,0.0,NaN,NaN,406.74,0.0,NaN,NaN
16394,12,313.48,1,313.48,NaN,313.48,313.48,313.48,NaN,0.0,NaN,NaN,313.48,0.0,NaN,NaN
69900,16,500.0,1,500.0,NaN,500.0,500.0,500.0,NaN,0.0,NaN,NaN,500.0,0.0,NaN,NaN
15277,22,255.9,1,255.9,NaN,255.9,255.9,255.9,NaN,0.0,NaN,NaN,255.9,0.0,NaN,NaN
70508,23,448.88,1,448.88,NaN,448.88,448.88,448.88,NaN,0.0,NaN,NaN,448.88,0.0,NaN,NaN
70097,23,479.03,1,479.03,NaN,479.03,479.03,479.03,NaN,0.0,NaN,NaN,479.03,0.0,NaN,NaN
70009,24,169.84333333333333,3,360.0,-1.5,119.34,360.0,30.19,0.4961723962486379,139.2996746426766,170.60656210513514,170.60656210513514,509.53,19404.399355555553,29106.599033333332,29106.599033333332
69982,24,221.97,1,221.97,NaN,221.97,221.97,221.97,NaN,0.0,NaN,NaN,221.97,0.0,NaN,NaN
16705,29,1976.58,1,1976.58,NaN,1976.58,1976.58,1976.58,NaN,0.0,NaN,NaN,1976.58,0.0,NaN,NaN
70094,31,191.72,1,191.72,NaN,191.72,191.72,191.72,NaN,0.0,NaN,NaN,191.72,0.0,NaN,NaN
18044,1,340.2,1,340.2,NaN,340.2,340.2,340.2,NaN,0.0,NaN,NaN,340.2,0.0,NaN,NaN
70116,1,311.73,1,311.73,NaN,311.73,311.73,311.73,NaN,0.0,NaN,NaN,311.73,0.0,NaN,NaN
70409,4,365.16,1,365.16,NaN,365.16,365.16,365.16,NaN,0.0,NaN,NaN,365.16,0.0,NaN,NaN
12931,7,2945.9,2,4961.2,-2.0,930.6,4961.2,930.6,0.0,2015.3,2850.064592250498,2850.064592250498,5891.8,4061434.09,8122868.18,8122868.18
70255,12,134.16,1,134.16,NaN,134.16,134.16,134.16,NaN,0.0,NaN,NaN,134.16,0.0,NaN,NaN
69903,12,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
69977,13,570.98,1,570.98,NaN,570.98,570.98,570.98,NaN,0.0,NaN,NaN,570.98,0.0,NaN,NaN
16414,16,75.45,1,75.45,NaN,75.45,75.45,75.45,NaN,0.0,NaN,NaN,75.45,0.0,NaN,NaN
70049,22,1082.14,1,1082.14,NaN,1082.14,1082.14,1082.14,NaN,0.0,NaN,NaN,1082.14,0.0,NaN,NaN
15514,22,137.97,1,137.97,NaN,137.97,137.97,137.97,NaN,0.0,NaN,NaN,137.97,0.0,NaN,NaN
13579,23,302.34,1,302.34,NaN,302.34,302.34,302.34,NaN,0.0,NaN,NaN,302.34,0.0,NaN,NaN
70544,25,187.9,1,187.9,NaN,187.9,187.9,187.9,NaN,0.0,NaN,NaN,187.9,0.0,NaN,NaN
70020,26,178.4,1,178.4,NaN,178.4,178.4,178.4,NaN,0.0,NaN,NaN,178.4,0.0,NaN,NaN
69971,26,1147.2,1,1147.2,NaN,1147.2,1147.2,1147.2,NaN,0.0,NaN,NaN,1147.2,0.0,NaN,NaN
70314,26,301.32,1,301.32,NaN,301.32,301.32,301.32,NaN,0.0,NaN,NaN,301.32,0.0,NaN,NaN
16496,1,414.48,1,414.48,NaN,414.48,414.48,414.48,NaN,0.0,NaN,NaN,414.48,0.0,NaN,NaN
69565,1,200.305,2,315.61,-1.9999999999999996,85.0,315.61,85.0,0.0,115.305,163.06589480942972,163.06589480942972,400.61,13295.243025000002,26590.486050000003,26590.486050000003
15500,1,266.26,1,266.26,NaN,266.26,266.26,266.26,NaN,0.0,NaN,NaN,266.26,0.0,NaN,NaN
18144,2,232.0,1,232.0,NaN,232.0,232.0,232.0,NaN,0.0,NaN,NaN,232.0,0.0,NaN,NaN
13394,8,302.1,1,302.1,NaN,302.1,302.1,302.1,NaN,0.0,NaN,NaN,302.1,0.0,NaN,NaN
16057,7,60.35,1,60.35,NaN,60.35,60.35,60.35,NaN,0.0,NaN,NaN,60.35,0.0,NaN,NaN
12779,19,14.39,1,14.39,NaN,14.39,14.39,14.39,NaN,0.0,NaN,NaN,14.39,0.0,NaN,NaN
70130,30,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
69598,25,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
70387,26,17.5,1,17.5,NaN,17.5,17.5,17.5,NaN,0.0,NaN,NaN,17.5,0.0,NaN,NaN
69952,24,22.35,1,22.35,NaN,22.35,22.35,22.35,NaN,0.0,NaN,NaN,22.35,0.0,NaN,NaN
12809,22,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
17602,8,13.75,1,13.75,NaN,13.75,13.75,13.75,NaN,0.0,NaN,NaN,13.75,0.0,NaN,NaN
16607,22,14.04,1,14.04,NaN,14.04,14.04,14.04,NaN,0.0,NaN,NaN,14.04,0.0,NaN,NaN
16187,11,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
69893,28,476.0,1,476.0,NaN,476.0,476.0,476.0,NaN,0.0,NaN,NaN,476.0,0.0,NaN,NaN
70308,9,11816.64,1,11816.64,NaN,11816.64,11816.64,11816.64,NaN,0.0,NaN,NaN,11816.64,0.0,NaN,NaN
69707,22,2199.12,1,2199.12,NaN,2199.12,2199.12,2199.12,NaN,0.0,NaN,NaN,2199.12,0.0,NaN,NaN
70268,21,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
70270,22,4.15,1,4.15,NaN,4.15,4.15,4.15,NaN,0.0,NaN,NaN,4.15,0.0,NaN,NaN
69951,7,27.15,1,27.15,NaN,27.15,27.15,27.15,NaN,0.0,NaN,NaN,27.15,0.0,NaN,NaN
69925,9,224.69,1,224.69,NaN,224.69,224.69,224.69,NaN,0.0,NaN,NaN,224.69,0.0,NaN,NaN
69624,1,414.07333333333327,3,330.0,-1.5000000000000018,525.9,525.9,330.0,0.46725431823095864,82.34839862168272,100.85577887921612,100.85577887921612,1242.2199999999998,6781.258755555557,10171.888133333336,10171.888133333336
70454,6,113.48,1,113.48,NaN,113.48,113.48,113.48,NaN,0.0,NaN,NaN,113.48,0.0,NaN,NaN
70438,6,511.56,1,511.56,NaN,511.56,511.56,511.56,NaN,0.0,NaN,NaN,511.56,0.0,NaN,NaN
69834,9,290.65,2,414.88,-1.9999999999999996,166.42,414.88,166.42,0.0,124.23,175.6877508536096,175.6877508536096,581.3,15433.092900000001,30866.185800000003,30866.185800000003
14256,10,523.86,1,523.86,NaN,523.86,523.86,523.86,NaN,0.0,NaN,NaN,523.86,0.0,NaN,NaN
13495,15,354.48,1,354.48,NaN,354.48,354.48,354.48,NaN,0.0,NaN,NaN,354.48,0.0,NaN,NaN
69770,20,242.675,2,455.6,-1.9999999999999991,29.75,455.6,29.75,3.8590477615538506E-16,212.925,301.12142276829127,301.12142276829127,485.35,45337.05562500001,90674.11125000002,90674.11125000002
69942,20,112.57000000000001,2,221.4,-2.0000000000000004,3.74,221.4,3.74,0.0,108.83,153.90886199306394,153.90886199306394,225.14000000000001,11843.9689,23687.9378,23687.9378
15271,6,137.175,2,253.1,-2.000000000000004,21.25,253.1,21.25,-5.978177647350755E-16,115.925,163.94270721810105,163.94270721810105,274.35,13438.605625,26877.21125,26877.21125
70003,9,314.79333333333335,3,195.45,-1.4999999999999993,191.86,557.07,191.86,0.7068739200831728,171.32174299318294,209.8254260887687,209.8254260887687,944.38,29351.139622222225,44026.70943333334,44026.70943333334
70254,18,98.41250000000001,4,107.45,-1.0824057172285557,8.3,202.9,8.3,0.28781040083546366,70.12082763879788,80.96855742611861,80.96855742611861,393.65000000000003,4916.930468750001,6555.907291666667,6555.907291666667
17097,19,47.55666666666667,3,112.92,-1.5000000000000029,16.5,112.92,13.25,0.7044875864404901,46.23789667457733,56.629626816122794,56.629626816122794,142.67000000000002,2137.943088888889,3206.9146333333338,3206.9146333333338
70016,27,287.95,2,564.05,-2.0000000000000004,11.85,564.05,11.85,0.0,276.09999999999997,390.4643645712115,390.4643645712115,575.9,76231.20999999998,152462.41999999995,152462.41999999995
69808,27,391.6466666666667,3,556.46,-1.5000000000000004,574.98,574.98,43.5,-0.7041093192391586,246.29294716297142,301.6460238977688,301.6460238977688,1174.94,60660.21582222223,90990.32373333334,90990.32373333334
15005,3,203.58,1,203.58,NaN,203.58,203.58,203.58,NaN,0.0,NaN,NaN,203.58,0.0,NaN,NaN
69378,4,475.37,1,475.37,NaN,475.37,475.37,475.37,NaN,0.0,NaN,NaN,475.37,0.0,NaN,NaN
70027,8,287.93,2,438.82,-1.9999999999999996,137.04,438.82,137.04,0.0,150.89,213.3906844264763,213.3906844264763,575.86,22767.792099999995,45535.58419999999,45535.58419999999
70039,11,259.8175,4,191.0,-1.2726077221114844,302.19,461.08,85.0,0.2368566785109832,139.2830115941998,160.83016847490603,160.83016847490603,1039.27,19399.757318749995,25866.34309166666,25866.34309166666
17377,11,216.58,1,216.58,NaN,216.58,216.58,216.58,NaN,0.0,NaN,NaN,216.58,0.0,NaN,NaN
14346,16,262.44,1,262.44,NaN,262.44,262.44,262.44,NaN,0.0,NaN,NaN,262.44,0.0,NaN,NaN
70039,19,290.155,2,314.68,-2.0000000000000004,265.63,314.68,265.63,0.0,24.525000000000006,34.68358761720016,34.68358761720016,580.31,601.4756250000003,1202.9512500000005,1202.9512500000005
70130,22,558.59,1,558.59,NaN,558.59,558.59,558.59,NaN,0.0,NaN,NaN,558.59,0.0,NaN,NaN
69554,2,235.91,1,235.91,NaN,235.91,235.91,235.91,NaN,0.0,NaN,NaN,235.91,0.0,NaN,NaN
70176,6,1195.95,1,1195.95,NaN,1195.95,1195.95,1195.95,NaN,0.0,NaN,NaN,1195.95,0.0,NaN,NaN
15581,7,183.29333333333332,3,91.54,-1.4999999999999996,250.0,250.0,91.54,-0.5080722623207993,67.07157636104549,82.1455691643398,82.1455691643398,549.88,4498.596355555556,6747.894533333334,6747.894533333334
14101,18,1224.6,1,1224.6,NaN,1224.6,1224.6,1224.6,NaN,0.0,NaN,NaN,1224.6,0.0,NaN,NaN
70170,19,151.45,1,151.45,NaN,151.45,151.45,151.45,NaN,0.0,NaN,NaN,151.45,0.0,NaN,NaN
16010,2,178.65,1,178.65,NaN,178.65,178.65,178.65,NaN,0.0,NaN,NaN,178.65,0.0,NaN,NaN
70282,3,91.48,1,91.48,NaN,91.48,91.48,91.48,NaN,0.0,NaN,NaN,91.48,0.0,NaN,NaN
16170,4,316.02,1,316.02,NaN,316.02,316.02,316.02,NaN,0.0,NaN,NaN,316.02,0.0,NaN,NaN
13863,5,305.78,1,305.78,NaN,305.78,305.78,305.78,NaN,0.0,NaN,NaN,305.78,0.0,NaN,NaN
70095,6,179.18,1,179.18,NaN,179.18,179.18,179.18,NaN,0.0,NaN,NaN,179.18,0.0,NaN,NaN
69947,10,470.4,1,470.4,NaN,470.4,470.4,470.4,NaN,0.0,NaN,NaN,470.4,0.0,NaN,NaN
15971,10,22.65,1,22.65,NaN,22.65,22.65,22.65,NaN,0.0,NaN,NaN,22.65,0.0,NaN,NaN
69853,14,169.45999999999998,2,223.42,-1.9999999999999991,115.5,223.42,115.5,3.704796216154542E-16,53.959999999999994,76.3109638256522,76.3109638256522,338.91999999999996,2911.6815999999994,5823.363199999999,5823.363199999999
17029,16,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
70278,17,431.08666666666664,3,304.05,-1.4999999999999987,306.81,682.4,304.05,0.7069788611339033,177.70893437178546,217.6481059723087,217.6481059723087,1293.26,31580.465355555552,47370.69803333333,47370.69803333333
69822,19,252.38666666666666,3,103.3,-1.4999999999999991,16.14,637.72,16.14,0.6541238200879086,274.78543111954747,336.5420474967925,336.5420474967925,757.16,75507.03315555557,113260.54973333336,113260.54973333336
15912,19,141.49,1,141.49,NaN,141.49,141.49,141.49,NaN,0.0,NaN,NaN,141.49,0.0,NaN,NaN
14001,20,1007.9,1,1007.9,NaN,1007.9,1007.9,1007.9,NaN,0.0,NaN,NaN,1007.9,0.0,NaN,NaN
18220,26,305.28,1,305.28,NaN,305.28,305.28,305.28,NaN,0.0,NaN,NaN,305.28,0.0,NaN,NaN
17450,26,1693.9133333333332,6,476.4,-1.447619515351429,230.4,3821.36,230.4,0.5722976565319114,1413.0942480323886,1547.9671910562788,1547.9671910562788,10163.48,1996835.353822222,2396202.4245866663,2396202.4245866663
17187,26,203.95,1,203.95,NaN,203.95,203.95,203.95,NaN,0.0,NaN,NaN,203.95,0.0,NaN,NaN
13767,26,234.24,3,397.02,-1.5000000000000007,273.9,397.02,31.8,-0.3742533597341116,151.71486150011802,185.8119985361548,185.8119985361548,702.72,23017.399199999996,34526.09879999999,34526.09879999999
13113,1,330.25,2,609.5,-2.0,51.0,609.5,51.0,0.0,279.25,394.9191372926868,394.9191372926868,660.5,77980.5625,155961.125,155961.125
70187,2,1380.11,1,1380.11,NaN,1380.11,1380.11,1380.11,NaN,0.0,NaN,NaN,1380.11,0.0,NaN,NaN
70013,4,519.0,1,519.0,NaN,519.0,519.0,519.0,NaN,0.0,NaN,NaN,519.0,0.0,NaN,NaN
12709,4,132.555,2,246.08,-1.9999999999999976,19.03,246.08,19.03,6.365398513317612E-16,113.525,160.54859466840563,160.54859466840563,265.11,12887.925625000002,25775.851250000003,25775.851250000003
70319,9,269.9,2,288.0,-2.0,251.8,288.0,251.8,0.0,18.099999999999994,25.597265478953013,25.597265478953013,539.8,327.6099999999998,655.2199999999996,655.2199999999996
70171,10,309.05,1,309.05,NaN,309.05,309.05,309.05,NaN,0.0,NaN,NaN,309.05,0.0,NaN,NaN
70132,14,188.01,2,266.7,-1.9999999999999996,109.32,266.7,109.32,0.0,78.69,111.28446522313884,111.28446522313884,376.02,6192.116099999999,12384.232199999999,12384.232199999999
69436,14,72.4,1,72.4,NaN,72.4,72.4,72.4,NaN,0.0,NaN,NaN,72.4,0.0,NaN,NaN
69846,16,167.64,1,167.64,NaN,167.64,167.64,167.64,NaN,0.0,NaN,NaN,167.64,0.0,NaN,NaN
70132,18,185.01333333333332,3,171.29,-1.5000000000000004,306.0,306.0,77.75,0.21657895321107618,93.68658044541682,114.74215891873978,114.74215891873978,555.04,8777.175355555557,13165.763033333335,13165.763033333335
17455,18,131.7,1,131.7,NaN,131.7,131.7,131.7,NaN,0.0,NaN,NaN,131.7,0.0,NaN,NaN
13856,18,94.4,1,94.4,NaN,94.4,94.4,94.4,NaN,0.0,NaN,NaN,94.4,0.0,NaN,NaN
14534,22,211.5,1,211.5,NaN,211.5,211.5,211.5,NaN,0.0,NaN,NaN,211.5,0.0,NaN,NaN
15658,24,418.95,1,418.95,NaN,418.95,418.95,418.95,NaN,0.0,NaN,NaN,418.95,0.0,NaN,NaN
70279,27,321.96,1,321.96,NaN,321.96,321.96,321.96,NaN,0.0,NaN,NaN,321.96,0.0,NaN,NaN
15379,4,190.39,2,309.38,-1.9999999999999991,71.4,309.38,71.4,0.0,118.99,168.27727178677458,168.27727178677458,380.78,14158.620099999998,28317.240199999997,28317.240199999997
15805,5,70.2,1,70.2,NaN,70.2,70.2,70.2,NaN,0.0,NaN,NaN,70.2,0.0,NaN,NaN
13741,7,200.17,1,200.17,NaN,200.17,200.17,200.17,NaN,0.0,NaN,NaN,200.17,0.0,NaN,NaN
70277,10,302.62,1,302.62,NaN,302.62,302.62,302.62,NaN,0.0,NaN,NaN,302.62,0.0,NaN,NaN
13517,11,1101.86,1,1101.86,NaN,1101.86,1101.86,1101.86,NaN,0.0,NaN,NaN,1101.86,0.0,NaN,NaN
70410,14,206.95,2,305.2,-2.0,108.7,305.2,108.7,0.0,98.25,138.9464825031566,138.9464825031566,413.9,9653.0625,19306.125,19306.125
13780,20,116.28,1,116.28,NaN,116.28,116.28,116.28,NaN,0.0,NaN,NaN,116.28,0.0,NaN,NaN
14156,20,493.04,1,493.04,NaN,493.04,493.04,493.04,NaN,0.0,NaN,NaN,493.04,0.0,NaN,NaN
12843,22,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
70015,24,473.695,2,135.37,-2.0000000000000013,812.02,812.02,135.37,3.847847409257922E-16,338.325,478.46380348987736,478.46380348987736,947.39,114463.805625,228927.61125,228927.61125
16033,25,626.41,1,626.41,NaN,626.41,626.41,626.41,NaN,0.0,NaN,NaN,626.41,0.0,NaN,NaN
69759,27,185.85,1,185.85,NaN,185.85,185.85,185.85,NaN,0.0,NaN,NaN,185.85,0.0,NaN,NaN
16801,27,140.85,1,140.85,NaN,140.85,140.85,140.85,NaN,0.0,NaN,NaN,140.85,0.0,NaN,NaN
17017,28,381.47,4,810.26,-1.7635453536245338,588.42,810.26,30.0,0.15062244764769675,328.2642839237921,379.04694537748225,379.04694537748225,1525.88,107757.44009999999,143676.5868,143676.5868
69608,3,455.45,1,455.45,NaN,455.45,455.45,455.45,NaN,0.0,NaN,NaN,455.45,0.0,NaN,NaN
13754,9,126.6,1,126.6,NaN,126.6,126.6,126.6,NaN,0.0,NaN,NaN,126.6,0.0,NaN,NaN
70082,10,131.45,1,131.45,NaN,131.45,131.45,131.45,NaN,0.0,NaN,NaN,131.45,0.0,NaN,NaN
69881,12,339.38,1,339.38,NaN,339.38,339.38,339.38,NaN,0.0,NaN,NaN,339.38,0.0,NaN,NaN
12833,15,417.38,1,417.38,NaN,417.38,417.38,417.38,NaN,0.0,NaN,NaN,417.38,0.0,NaN,NaN
12947,17,224.3,1,224.3,NaN,224.3,224.3,224.3,NaN,0.0,NaN,NaN,224.3,0.0,NaN,NaN
15708,22,320.24,2,632.13,-1.9999999999999998,8.35,632.13,8.35,0.0,311.89,441.0790679685446,441.0790679685446,640.48,97275.3721,194550.7442,194550.7442
16447,25,259.01,1,259.01,NaN,259.01,259.01,259.01,NaN,0.0,NaN,NaN,259.01,0.0,NaN,NaN
16696,25,99.0,1,99.0,NaN,99.0,99.0,99.0,NaN,0.0,NaN,NaN,99.0,0.0,NaN,NaN
17931,26,111.16,1,111.16,NaN,111.16,111.16,111.16,NaN,0.0,NaN,NaN,111.16,0.0,NaN,NaN
69803,27,187.18,1,187.18,NaN,187.18,187.18,187.18,NaN,0.0,NaN,NaN,187.18,0.0,NaN,NaN
70566,31,124.11,1,124.11,NaN,124.11,124.11,124.11,NaN,0.0,NaN,NaN,124.11,0.0,NaN,NaN
70144,31,24.6,1,24.6,NaN,24.6,24.6,24.6,NaN,0.0,NaN,NaN,24.6,0.0,NaN,NaN
12530,6,416.65,1,416.65,NaN,416.65,416.65,416.65,NaN,0.0,NaN,NaN,416.65,0.0,NaN,NaN
70340,14,149.6,1,149.6,NaN,149.6,149.6,149.6,NaN,0.0,NaN,NaN,149.6,0.0,NaN,NaN
70048,16,441.03499999999997,2,435.13,-2.0,446.94,446.94,435.13,0.0,5.905000000000001,8.350931085813128,8.350931085813128,882.0699999999999,34.869025000000015,69.73805000000003,69.73805000000003
70468,22,457.92,1,457.92,NaN,457.92,457.92,457.92,NaN,0.0,NaN,NaN,457.92,0.0,NaN,NaN
70279,22,354.62,1,354.62,NaN,354.62,354.62,354.62,NaN,0.0,NaN,NaN,354.62,0.0,NaN,NaN
16429,23,284.55,1,284.55,NaN,284.55,284.55,284.55,NaN,0.0,NaN,NaN,284.55,0.0,NaN,NaN
16945,1,301.85,1,301.85,NaN,301.85,301.85,301.85,NaN,0.0,NaN,NaN,301.85,0.0,NaN,NaN
14062,8,998.88,1,998.88,NaN,998.88,998.88,998.88,NaN,0.0,NaN,NaN,998.88,0.0,NaN,NaN
