customer_acct_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
4846,4,345.03,2,345.03,NaN,345.03,345.03,345.03,NaN,0.0,0.0,0.0,690.06,0.0,0.0,0.0
5632,4,229.93999999999997,3,75.6,-1.5000000000000022,247.44,366.78,75.6,-0.21649642289255713,119.51606753905516,146.37669076734858,146.37669076734858,689.8199999999999,14284.090399999995,21426.135599999994,21426.135599999994
3799,4,915.48,2,1824.79,-2.0000000000000004,6.17,1824.79,6.17,0.0,909.31,1285.958534401479,1285.958534401479,1830.96,826844.6760999999,1653689.3521999998,1653689.3521999998
5041,4,25.39,2,42.5,-2.0,8.28,42.5,8.28,0.0,17.11,24.197194052203656,24.197194052203656,50.78,292.7521,585.5042,585.5042
3328,4,138.03,1,138.03,NaN,138.03,138.03,138.03,NaN,0.0,NaN,NaN,138.03,0.0,NaN,NaN
3313,4,88.8,1,88.8,NaN,88.8,88.8,88.8,NaN,0.0,NaN,NaN,88.8,0.0,NaN,NaN
3695,1,302.36,1,302.36,NaN,302.36,302.36,302.36,NaN,0.0,NaN,NaN,302.36,0.0,NaN,NaN
1873,1,500.03599999999994,5,369.74,-1.7674117102215958,349.35,672.99,349.35,0.25388807668858265,139.80997726914913,156.31230655325894,156.31230655325894,2500.18,19546.829743999995,24433.537179999996,24433.537179999996
3270,1,305.06,1,305.06,NaN,305.06,305.06,305.06,NaN,0.0,NaN,NaN,305.06,0.0,NaN,NaN
1455,1,77.49333333333334,3,102.0,-1.4999999999999998,51.0,102.0,51.0,-0.14193953263953643,20.867999957404216,25.557975924030714,25.557975924030714,232.48000000000002,435.4734222222224,653.2101333333336,653.2101333333336
2662,1,149.4,1,149.4,NaN,149.4,149.4,149.4,NaN,0.0,NaN,NaN,149.4,0.0,NaN,NaN
1399,2,16.7,1,16.7,NaN,16.7,16.7,16.7,NaN,0.0,NaN,NaN,16.7,0.0,NaN,NaN
5459,3,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
6196,1,243.445,8,303.5,-1.385209351353225,16.95,435.24,16.95,-0.3111771714526829,143.24003001954446,153.13003325838562,153.13003325838562,1947.56,20517.7062,23448.807085714285,23448.807085714285
3538,1,179.515,6,112.9,-0.74031566053507,14.85,285.58,14.85,-0.7336371489740166,90.27278802791754,98.88888466354548,98.88888466354548,1077.09,8149.176258333333,9779.01151,9779.01151
4182,1,189.82666666666668,3,231.9,-1.5,129.15,231.9,129.15,-0.55897757864661,43.96175332667654,53.84193192422922,53.84193192422922,569.48,1932.635755555556,2898.953633333334,2898.953633333334
3106,1,149.06428571428572,7,111.75,0.03463363017525989,21.25,364.14,21.25,0.9507404205284578,103.60667364841801,111.90799775666063,111.90799775666063,1043.45,10734.342824489795,12523.39996190476,12523.39996190476
6061,1,302.21999999999997,8,119.65,-0.5847324732884576,74.25,861.85,56.5,0.9339634610592615,282.00936194566304,301.4806892181132,301.4806892181132,2417.7599999999998,79529.28022499998,90890.60597142855,90890.60597142855
6062,1,554.703076923077,13,116.9,0.27942204891341094,718.43,1510.36,25.2,0.8482461127341301,393.9304252975998,410.0157862486235,410.0157862486235,7211.14,155181.17997514788,168112.9449730769,168112.9449730769
6287,1,336.09250000000003,4,283.53,-0.8163530244194996,170.16,612.01,170.16,0.886070199827672,165.62323302831035,191.2452363459022,191.2452363459022,1344.3700000000001,27431.055318749997,36574.740424999996,36574.740424999996
3644,2,522.901875,16,90.0,-0.5274897274695567,705.6,878.16,90.0,-0.655544473282287,232.32674701319772,239.9460325495089,239.9460325495089,8366.43,53975.71737773437,57574.09853624999,57574.09853624999
2670,2,421.225,2,426.9,-2.0,415.55,426.9,415.55,0.0,5.674999999999983,8.02566196646729,8.02566196646729,842.45,32.205624999999806,64.41124999999961,64.41124999999961
4090,2,812.25,1,812.25,NaN,812.25,812.25,812.25,NaN,0.0,NaN,NaN,812.25,0.0,NaN,NaN
6167,2,333.502,5,448.95,-0.7777252196648723,307.53,523.98,66.0,-0.5621003410359346,156.20308977737926,174.64036351886125,174.64036351886125,1667.51,24399.405256000005,30499.256570000005,30499.256570000005
5685,2,528.7666666666667,3,7.8,-1.5000000000000027,687.15,891.35,7.8,-0.5552736608198884,377.6939773885143,462.5787617620737,462.5787617620737,1586.3,142652.7405555556,213979.11083333337,213979.11083333337
1060,2,238.5,1,238.5,NaN,238.5,238.5,238.5,NaN,0.0,NaN,NaN,238.5,0.0,NaN,NaN
6136,2,557.039,10,1652.27,-0.7145689379008644,1132.08,1652.27,9.9,0.9408140216313803,541.5167195101182,570.8087415715044,570.8087415715044,5570.389999999999,293240.35750899994,325822.6194544444,325822.6194544444
5407,2,153.0,1,153.0,NaN,153.0,153.0,153.0,NaN,0.0,NaN,NaN,153.0,0.0,NaN,NaN
4757,2,434.425,2,497.48,-2.0,371.37,497.48,371.37,0.0,63.05500000000001,89.17323617543552,89.17323617543552,868.85,3975.9330250000007,7951.866050000001,7951.866050000001
4105,2,157.34,2,312.18,-2.000000000000001,2.5,312.18,2.5,0.0,154.84,218.97682799785005,218.97682799785005,314.68,23975.425600000002,47950.851200000005,47950.851200000005
6261,2,231.3,1,231.3,NaN,231.3,231.3,231.3,NaN,0.0,NaN,NaN,231.3,0.0,NaN,NaN
2707,3,223.46,1,223.46,NaN,223.46,223.46,223.46,NaN,0.0,NaN,NaN,223.46,0.0,NaN,NaN
1001,3,636.25,1,636.25,NaN,636.25,636.25,636.25,NaN,0.0,NaN,NaN,636.25,0.0,NaN,NaN
1275,3,311.86800000000005,5,545.57,-1.7844491982368298,17.85,568.74,11.9,-0.28280202389075865,248.08114651460315,277.36315377136884,277.36315377136884,1559.3400000000001,61544.255256,76930.31907,76930.31907
4549,3,459.18,1,459.18,NaN,459.18,459.18,459.18,NaN,0.0,NaN,NaN,459.18,0.0,NaN,NaN
6112,3,291.76,5,51.0,-1.1391044361629217,305.0,649.5,51.0,0.395949235857662,221.30224219379252,247.42342855922112,247.42342855922112,1458.8,48974.6824,61218.352999999996,61218.352999999996
4761,3,136.15,2,153.75,-2.0,118.55,153.75,118.55,-3.3365079628103873E-16,17.6,24.890158697766473,24.890158697766473,272.3,309.76000000000005,619.5200000000001,619.5200000000001
3793,3,271.015,2,275.93,-2.0,266.1,275.93,266.1,0.0,4.914999999999992,6.950859659063751,6.950859659063751,542.03,24.157224999999922,48.314449999999844,48.314449999999844
6143,3,54.45,4,76.65,-1.5464426105318838,10.5,126.9,3.75,0.33952813569838475,50.60616316220782,58.43496384870962,58.43496384870962,217.8,2560.98375,3414.645,3414.645
5212,3,250.69,2,340.34,-1.999999999999998,161.04,340.34,161.04,6.462778220222732E-16,89.64999999999999,126.78424586674797,126.78424586674797,501.38,8037.122499999999,16074.244999999997,16074.244999999997
4465,3,195.0,2,195.0,NaN,195.0,195.0,195.0,NaN,0.0,0.0,0.0,390.0,0.0,0.0,0.0
1768,3,59.8,1,59.8,NaN,59.8,59.8,59.8,NaN,0.0,NaN,NaN,59.8,0.0,NaN,NaN
2563,3,278.63,1,278.63,NaN,278.63,278.63,278.63,NaN,0.0,NaN,NaN,278.63,0.0,NaN,NaN
4599,4,600.5838461538461,13,473.7,6.999163598998006,15.0,4091.46,7.5,2.887444479177956,1034.7839527430053,1077.0372856091417,1077.0372856091417,7807.589999999999,1070777.8288544382,1160009.314592308,1160009.314592308
5912,4,616.1914285714286,7,345.65,-1.714281533396172,1192.5,1192.5,34.56,0.20584605936328818,453.17034685577977,489.47991836330976,489.47991836330976,4313.34,205363.36326938774,239590.59048095238,239590.59048095238
1157,4,430.24799999999993,5,416.62,-0.5549620566214086,25.5,971.65,25.5,0.5948907705855075,310.2726026835112,346.89531557805736,346.89531557805736,2151.24,96269.08797600001,120336.35997000002,120336.35997000002
6086,4,285.39,3,142.1,-1.499999999999999,556.26,556.26,142.1,0.7035445889317412,191.64136418494488,234.711777931999,234.711777931999,856.17,36726.41246666667,55089.618700000006,55089.618700000006
5818,4,587.41,11,532.48,-0.07303932779293998,184.78,1636.52,36.56,1.0566702821336047,476.2146553431933,499.45814415224027,499.45814415224027,6461.509999999999,226780.39796363638,249458.43776000003,249458.43776000003
6644,4,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
5709,4,361.43499999999995,6,488.4,-0.6586790699341161,243.2,614.64,9.9,-0.5955327913397229,194.00792799522395,212.52503699564437,212.52503699564437,2168.6099999999997,37639.076125,45166.891350000005,45166.891350000005
6167,4,372.3633333333334,9,675.7,-1.5060689839985297,453.99,729.09,17.4,0.1252740916826699,249.56731650331673,264.706112793037,264.706112793037,3351.2700000000004,62283.84546666667,70069.32615000001,70069.32615000001
6479,4,108.49249999999999,4,111.86,-1.0094991147224925,102.42,202.35,17.34,0.06158920907430891,65.50996846854682,75.64439585983881,75.64439585983881,433.96999999999997,4291.555968749999,5722.074624999998,5722.074624999998
5886,4,218.31285714285715,7,306.02,-0.5692043666285027,1.65,588.36,1.65,0.6511782873905233,192.10187897603305,207.49374422009979,207.49374422009979,1528.19,36903.13190612245,43053.65389047619,43053.65389047619
1042,4,209.62,1,209.62,NaN,209.62,209.62,209.62,NaN,0.0,NaN,NaN,209.62,0.0,NaN,NaN
4508,4,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
5725,4,334.82374999999996,8,1187.74,-0.18689429358852916,5.9,1187.74,2.95,1.0859919652995165,404.92778507215024,432.8860108929205,432.8860108929205,2678.5899999999997,163966.5111234375,187390.2984267857,187390.2984267857
4488,4,368.72,1,368.72,NaN,368.72,368.72,368.72,NaN,0.0,NaN,NaN,368.72,0.0,NaN,NaN
2627,4,115.2,1,115.2,NaN,115.2,115.2,115.2,NaN,0.0,NaN,NaN,115.2,0.0,NaN,NaN
5729,1,387.1477777777778,9,1416.0,0.8393667415774964,12.75,1416.0,12.75,1.3727401010157503,430.15468615055676,456.24794330434463,456.24794330434463,3484.33,185033.05401728398,208162.18576944448,208162.18576944448
6146,1,215.92200000000003,10,447.62,-1.2352403108959686,400.09,447.62,12.4,0.23224455058544516,139.93768433127653,147.50727099216348,147.50727099216348,2159.2200000000003,19582.555495999997,21758.394995555554,21758.394995555554
3060,1,130.3725,4,104.6,-0.9438923385377329,128.76,179.7,104.6,0.8615987464257567,29.922806832748822,34.551881159593414,34.551881159593414,521.49,895.3743687499997,1193.8324916666663,1193.8324916666663
1903,1,359.26666666666665,3,712.4,-1.4999999999999993,66.0,712.4,66.0,0.32475653497220036,267.265477672586,327.3320230795229,327.3320230795229,1077.8,71430.83555555555,107146.25333333333,107146.25333333333
6520,1,745.775,2,1482.2,-2.000000000000001,9.35,1482.2,9.35,0.0,736.4250000000001,1041.4622226706067,1041.4622226706067,1491.55,542321.7806250001,1084643.5612500003,1084643.5612500003
5434,1,898.14,1,898.14,NaN,898.14,898.14,898.14,NaN,0.0,NaN,NaN,898.14,0.0,NaN,NaN
6055,1,537.12,6,547.2,0.37772394766523876,175.0,1253.66,175.0,1.2582623619141522,343.95096646663654,376.7794060189596,376.7794060189596,3222.7200000000003,118302.26733333334,141962.7208,141962.7208
1693,1,68.16,1,68.16,NaN,68.16,68.16,68.16,NaN,0.0,NaN,NaN,68.16,0.0,NaN,NaN
5734,1,225.4542857142857,7,304.26,-0.2027788888522264,3.75,616.83,3.75,0.7927134680444816,194.1628786690732,209.7198783184483,209.7198783184483,1578.1799999999998,37699.22345306123,43982.42736190477,43982.42736190477
4991,1,352.125,2,638.45,-1.9999999999999993,65.8,638.45,65.8,0.0,286.32500000000005,404.9246982464765,404.9246982464765,704.25,81982.00562500002,163964.01125000004,163964.01125000004
2988,1,280.89,2,411.78,-1.999999999999999,150.0,411.78,150.0,0.0,130.89,185.1064131790144,185.1064131790144,561.78,17132.192099999997,34264.38419999999,34264.38419999999
5822,1,369.191,10,1491.59,0.06930967649495079,19.9,1491.59,3.18,1.3514123783985328,537.7734554522006,566.862994802683,566.862994802683,3691.91,289200.2893889999,321333.6548766666,321333.6548766666
3960,1,227.356,5,491.28,-1.4785170503431067,13.75,491.28,13.75,0.022017899160700787,184.73050366412147,206.5349818553748,206.5349818553748,1136.78,34125.358984,42656.69873,42656.69873
6210,1,214.78666666666666,3,351.83,-1.4999999999999993,51.0,351.83,51.0,-0.31286052422966026,124.26068467361492,152.18763626961731,152.18763626961731,644.36,15440.717755555559,23161.076633333338,23161.076633333338
4617,1,180.0,1,180.0,NaN,180.0,180.0,180.0,NaN,0.0,NaN,NaN,180.0,0.0,NaN,NaN
6808,1,392.055,2,346.44,-1.9999999999999993,437.67,437.67,346.44,0.0,45.61500000000001,64.50935164764874,64.50935164764874,784.11,2080.7282250000007,4161.4564500000015,4161.4564500000015
6800,1,516.85,1,516.85,NaN,516.85,516.85,516.85,NaN,0.0,NaN,NaN,516.85,0.0,NaN,NaN
4261,1,87.062,5,137.04,-1.8004141157993352,12.75,150.6,11.8,-0.34814372524924875,61.67933086537174,68.95958831083607,68.95958831083607,435.31,3804.3398559999987,4755.424819999998,4755.424819999998
1534,1,133.7,1,133.7,NaN,133.7,133.7,133.7,NaN,0.0,NaN,NaN,133.7,0.0,NaN,NaN
6470,1,408.66,1,408.66,NaN,408.66,408.66,408.66,NaN,0.0,NaN,NaN,408.66,0.0,NaN,NaN
1885,1,174.37,1,174.37,NaN,174.37,174.37,174.37,NaN,0.0,NaN,NaN,174.37,0.0,NaN,NaN
2601,1,227.39,1,227.39,NaN,227.39,227.39,227.39,NaN,0.0,NaN,NaN,227.39,0.0,NaN,NaN
6688,1,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
2285,2,7.65,2,12.75,-2.0000000000000027,2.55,12.75,2.55,-4.2851858531641696E-16,5.1,7.212489168102785,7.212489168102785,15.3,26.009999999999998,52.019999999999996,52.019999999999996
6549,3,49.35,1,49.35,NaN,49.35,49.35,49.35,NaN,0.0,NaN,NaN,49.35,0.0,NaN,NaN
6473,1,262.598,5,301.24,-0.9066489334287486,15.0,662.7,15.0,0.5640561365732724,235.48301937931745,263.2780194395271,263.2780194395271,1312.99,55452.252416,69315.31552,69315.31552
6053,1,234.94916666666668,12,161.0,2.8396668771222577,10.45,925.64,5.9,1.7624444977045808,240.9039214935536,251.6159397847996,251.6159397847996,2819.3900000000003,58034.69939097224,63310.5811537879,63310.5811537879
2952,1,106.2,1,106.2,NaN,106.2,106.2,106.2,NaN,0.0,NaN,NaN,106.2,0.0,NaN,NaN
5728,1,239.79923076923075,13,39.75,0.44073930165593334,30.81,707.06,5.22,0.9288505615248279,188.24403332914343,195.9306018918237,195.9306018918237,3117.39,35435.81608402367,38388.800757692305,38388.800757692305
2897,1,631.65,1,631.65,NaN,631.65,631.65,631.65,NaN,0.0,NaN,NaN,631.65,0.0,NaN,NaN
3795,1,87.31666666666666,3,147.4,-1.4999999999999996,21.9,147.4,21.9,-0.15460265001377482,51.373766543722375,62.91975709849278,62.91975709849278,261.95,2639.2638888888887,3958.895833333333,3958.895833333333
3567,1,128.31599999999997,5,142.95,-0.36931643679657844,18.55,372.28,18.3,1.0583933440922013,130.68386596669075,146.1090039319959,146.1090039319959,641.5799999999999,17078.272823999992,21347.841029999992,21347.841029999992
3618,1,263.25,1,263.25,NaN,263.25,263.25,263.25,NaN,0.0,NaN,NaN,263.25,0.0,NaN,NaN
5676,1,104.7725,12,101.9,-0.9220160110829858,19.9,268.68,2.95,0.5404263937659927,86.64143746162492,90.49403005171112,90.49403005171112,1257.27,7506.7386854166625,8189.169474999996,8189.169474999996
2442,1,174.4,1,174.4,NaN,174.4,174.4,174.4,NaN,0.0,NaN,NaN,174.4,0.0,NaN,NaN
4309,1,197.75,6,346.8,-0.42937726330285564,171.6,346.8,102.0,0.7278173010466636,78.91033709217064,86.44194329143694,86.44194329143694,1186.5,6226.8413,7472.20956,7472.20956
6175,1,218.88000000000002,11,203.6,-0.654554109494681,17.31,356.6,17.31,-0.5030579996186815,97.09107945167213,101.8299832073049,101.8299832073049,2407.6800000000003,9426.677709090909,10369.34548,10369.34548
6085,2,264.548,5,76.32,-0.6479905851727361,1.65,798.99,1.65,0.9559872148201156,294.8586833993532,329.6620299185213,329.6620299185213,1322.74,86941.64317600001,108677.05397000002,108677.05397000002
5820,2,280.05555555555543,9,390.3,-0.7248338702409574,10.95,794.06,10.95,0.9107921097045778,272.78200926792607,289.3290128085633,289.3290128085633,2520.499999999999,74410.0245802469,83711.27765277776,83711.27765277776
4858,2,220.73333333333335,3,328.92,-1.4999999999999998,31.32,328.92,31.32,-0.6858227153198901,134.3869252899585,164.58969753096133,164.58969753096133,662.2,18059.84568888889,27089.768533333336,27089.768533333336
3059,2,110.55,3,313.2,-1.4999999999999998,3.3,313.2,3.3,0.7034858613788635,143.37682867186035,175.60003559225152,175.60003559225152,331.65,20556.914999999997,30835.372499999998,30835.372499999998
4231,2,670.7366666666667,3,759.06,-1.4999999999999993,12.75,1240.4,12.75,-0.2569661731217778,505.0622991495428,618.572460616647,618.572460616647,2012.21,255087.92602222227,382631.8890333334,382631.8890333334
6174,2,119.77166666666666,6,278.6,-1.7272848047844929,22.5,278.6,3.75,0.18968992293914297,111.9400338599,122.62416326591864,122.62416326591864,718.63,12530.571180555557,15036.685416666669,15036.685416666669
5950,2,387.5428571428571,7,661.58,0.4387735253972771,67.95,1317.8,39.6,1.3651955774901505,424.71307439642743,458.74255106447544,458.74255106447544,2712.7999999999997,180381.1955632653,210444.72815714285,210444.72815714285
5450,2,323.44,1,323.44,NaN,323.44,323.44,323.44,NaN,0.0,NaN,NaN,323.44,0.0,NaN,NaN
6211,2,284.9,4,396.72,-1.2366988913548984,302.52,396.72,197.94,0.4052656769951395,74.46604729673787,85.98598490451803,85.98598490451803,1139.6,5545.192200000002,7393.589600000003,7393.589600000003
3956,2,177.0666666666667,3,199.8,-1.4999999999999996,157.7,199.8,157.7,0.28373917196089526,17.351336804087726,21.250960762594566,21.250960762594566,531.2,301.06888888888926,451.60333333333386,451.60333333333386
3796,2,122.345,2,235.79,-2.000000000000001,8.9,235.79,8.9,0.0,113.445,160.43545758341574,160.43545758341574,244.69,12869.768024999998,25739.536049999995,25739.536049999995
5667,2,203.47750000000002,4,262.93,-1.2323835331858477,22.97,357.07,22.97,-0.27803474144806756,123.25471824133143,142.32228951104835,142.32228951104835,813.9100000000001,15191.725568749998,20255.634091666663,20255.634091666663
5247,2,929.22,1,929.22,NaN,929.22,929.22,929.22,NaN,0.0,NaN,NaN,929.22,0.0,NaN,NaN
2247,2,170.05,1,170.05,NaN,170.05,170.05,170.05,NaN,0.0,NaN,NaN,170.05,0.0,NaN,NaN
2852,2,1104.13,1,1104.13,NaN,1104.13,1104.13,1104.13,NaN,0.0,NaN,NaN,1104.13,0.0,NaN,NaN
2389,2,323.3,1,323.3,NaN,323.3,323.3,323.3,NaN,0.0,NaN,NaN,323.3,0.0,NaN,NaN
3088,2,1001.82,1,1001.82,NaN,1001.82,1001.82,1001.82,NaN,0.0,NaN,NaN,1001.82,0.0,NaN,NaN
6784,3,463.95,1,463.95,NaN,463.95,463.95,463.95,NaN,0.0,NaN,NaN,463.95,0.0,NaN,NaN
5719,3,149.55666666666664,3,54.52,-1.4999999999999998,9.95,384.2,9.95,0.6694805004832665,166.9126350985915,204.4253938074557,204.4253938074557,448.66999999999996,27859.827755555558,41789.74163333334,41789.74163333334
5846,3,504.59,3,348.4,-1.5000000000000013,602.83,602.83,348.4,-0.6386885003615647,111.66111856864053,136.75638230079065,136.75638230079065,1513.77,12468.2054,18702.308100000002,18702.308100000002
1056,3,436.745,2,436.3,-2.0000000000000004,437.19,437.19,436.3,0.0,0.4449999999999932,0.6293250352560177,0.6293250352560177,873.49,0.19802499999999393,0.39604999999998786,0.39604999999998786
5350,3,880.85,1,880.85,NaN,880.85,880.85,880.85,NaN,0.0,NaN,NaN,880.85,0.0,NaN,NaN
6800,4,519.03,2,471.22,-1.9999999999999996,566.84,566.84,471.22,0.0,47.81,67.61355041705768,67.61355041705768,1038.06,2285.7961,4571.5922,4571.5922
1552,4,684.05,2,1278.1,-2.000000000000004,90.0,1278.1,90.0,-5.686448353569186E-16,594.05,840.1135667277371,840.1135667277371,1368.1,352895.40249999997,705790.8049999999,705790.8049999999
3017,4,275.5475,4,292.82,-1.0633289004070432,10.5,769.17,10.5,0.7570522363013734,306.0443931339864,353.3896255197654,353.3896255197654,1102.19,93663.17056875,124884.227425,124884.227425
6026,4,128.02,7,119.19,-1.2956067283365067,12.48,327.62,3.75,0.5824328889856328,129.95622098009997,140.3687617195032,140.3687617195032,896.1400000000001,16888.619371428573,19703.38926666667,19703.38926666667
4728,4,453.5,3,461.08,-1.5000000000000007,309.02,590.4,309.02,-0.09858501141440082,114.99787940073796,140.84306301696228,140.84306301696228,1360.5,13224.51226666667,19836.768400000004,19836.768400000004
6846,4,1284.3625000000002,4,3279.36,-0.989080026639026,1272.0,3279.36,241.09,0.8232575939571847,1219.7322730905953,1408.4255124162585,1408.4255124162585,5137.450000000001,1487746.8180187503,1983662.4240250003,1983662.4240250003
3439,4,121.02999999999999,3,168.2,-1.5000000000000009,11.31,183.58,11.31,-0.6864576762065245,77.8374155960144,95.33097555359431,95.33097555359431,363.09,6058.663266666666,9087.994899999998,9087.994899999998
5338,4,201.96,1,201.96,NaN,201.96,201.96,201.96,NaN,0.0,NaN,NaN,201.96,0.0,NaN,NaN
6710,4,265.64166666666665,6,533.04,-0.6659184910010953,1.65,921.4,1.65,0.9769262511750552,347.419007943658,380.57845511361603,380.57845511361603,1593.85,120699.96708055552,144839.96049666664,144839.96049666664
6722,4,330.8666666666667,3,856.0,-1.5,16.6,856.0,16.6,0.6667255412378884,373.7170528027261,457.70804377171845,457.70804377171845,992.6,139664.43555555554,209496.65333333332,209496.65333333332
5740,4,260.78625,8,360.54,-1.14325024855757,11.9,591.02,11.9,0.48856787772376326,192.26738653093898,205.54248201405954,205.54248201405954,2086.29,36966.7479234375,42247.711912499995,42247.711912499995
1644,4,412.35,1,412.35,NaN,412.35,412.35,412.35,NaN,0.0,NaN,NaN,412.35,0.0,NaN,NaN
5624,4,268.4066666666667,3,788.87,-1.4999999999999978,3.75,788.87,3.75,0.706800145123518,368.04088688924526,450.75618868001504,450.75618868001504,805.22,135454.0944222222,203181.14163333332,203181.14163333332
1985,4,292.22400000000005,5,788.04,-1.6549827202476595,1.65,788.04,1.65,0.487136559669929,337.7779782401453,377.64726032370476,377.64726032370476,1461.1200000000001,114093.96258400004,142617.45323000004,142617.45323000004
1417,4,80.575,2,140.5,-2.000000000000003,20.65,140.5,20.65,-5.409859859047938E-16,59.925,84.74674772520771,84.74674772520771,161.15,3591.005625,7182.01125,7182.01125
4246,4,329.44,1,329.44,NaN,329.44,329.44,329.44,NaN,0.0,NaN,NaN,329.44,0.0,NaN,NaN
5186,4,299.34,1,299.34,NaN,299.34,299.34,299.34,NaN,0.0,NaN,NaN,299.34,0.0,NaN,NaN
1946,4,317.96,1,317.96,NaN,317.96,317.96,317.96,NaN,0.0,NaN,NaN,317.96,0.0,NaN,NaN
3792,4,652.4,1,652.4,NaN,652.4,652.4,652.4,NaN,0.0,NaN,NaN,652.4,0.0,NaN,NaN
2226,4,321.54,1,321.54,NaN,321.54,321.54,321.54,NaN,0.0,NaN,NaN,321.54,0.0,NaN,NaN
3637,1,417.255,2,518.8,-2.0000000000000018,315.71,518.8,315.71,0.0,101.54499999999999,143.60631619117592,143.60631619117592,834.51,10311.387024999998,20622.774049999996,20622.774049999996
6484,1,249.04000000000002,2,391.98,-2.0000000000000004,106.1,391.98,106.1,0.0,142.94,202.1476866056102,202.1476866056102,498.08000000000004,20431.8436,40863.6872,40863.6872
3565,1,189.60666666666668,3,188.41,-1.4999999999999996,133.35,247.06,133.35,0.03864354046398907,46.42962440319998,56.86444436845694,56.86444436845694,568.82,2155.710022222223,3233.565033333334,3233.565033333334
1013,1,1043.78,1,1043.78,NaN,1043.78,1043.78,1043.78,NaN,0.0,NaN,NaN,1043.78,0.0,NaN,NaN
3487,1,415.82,1,415.82,NaN,415.82,415.82,415.82,NaN,0.0,NaN,NaN,415.82,0.0,NaN,NaN
2894,1,58.87,2,112.52,-1.9999999999999991,5.22,112.52,5.22,0.0,53.65,75.87255762131655,75.87255762131655,117.74,2878.3224999999998,5756.6449999999995,5756.6449999999995
3626,1,70.88,2,82.76,-2.0000000000000018,59.0,82.76,59.0,0.0,11.880000000000003,16.800857120992372,16.800857120992372,141.76,141.13440000000006,282.2688000000001,282.2688000000001
4168,1,201.685,4,107.95,-1.7347541342058295,16.95,370.94,16.95,-0.08096980068394473,144.4718326352926,166.8217029246095,166.8217029246095,806.74,20872.110425,27829.480566666665,27829.480566666665
2279,1,722.5,2,1111.08,-1.999999999999999,333.92,1111.08,333.92,0.0,388.5799999999999,549.5351060669371,549.5351060669371,1445.0,150994.41639999993,301988.83279999986,301988.83279999986
1492,1,42.36,1,42.36,NaN,42.36,42.36,42.36,NaN,0.0,NaN,NaN,42.36,0.0,NaN,NaN
6713,1,148.89,2,277.88,-1.9999999999999998,19.9,277.88,19.9,0.0,128.99,182.41940741050556,182.41940741050556,297.78,16638.420100000003,33276.840200000006,33276.840200000006
1938,1,122.64,1,122.64,NaN,122.64,122.64,122.64,NaN,0.0,NaN,NaN,122.64,0.0,NaN,NaN
4768,1,443.18,1,443.18,NaN,443.18,443.18,443.18,NaN,0.0,NaN,NaN,443.18,0.0,NaN,NaN
6656,1,696.12,1,696.12,NaN,696.12,696.12,696.12,NaN,0.0,NaN,NaN,696.12,0.0,NaN,NaN
1269,1,389.62,1,389.62,NaN,389.62,389.62,389.62,NaN,0.0,NaN,NaN,389.62,0.0,NaN,NaN
5133,1,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
1361,1,29.925,2,45.0,-1.9999999999999993,14.85,45.0,14.85,0.0,15.075,21.319269452774407,21.319269452774407,59.85,227.25562499999998,454.51124999999996,454.51124999999996
1495,4,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
6733,1,517.59,2,301.24,-2.0,733.94,733.94,301.24,0.0,216.35000000000002,305.9651042194191,305.9651042194191,1035.18,46807.32250000001,93614.64500000002,93614.64500000002
4817,1,228.93375,8,279.6,-0.43329998235450695,9.5,504.53,9.5,0.2793127138841505,143.83210454706384,153.76298755250377,153.76298755250377,1831.47,20687.674298437498,23643.056341071428,23643.056341071428
4807,1,300.66,1,300.66,NaN,300.66,300.66,300.66,NaN,0.0,NaN,NaN,300.66,0.0,NaN,NaN
5484,1,494.40200000000004,5,611.51,-1.481018738406265,35.4,810.76,35.4,-0.42233092612888934,302.3502489762494,338.03785486243993,338.03785486243993,2472.01,91415.673056,114269.59131999999,114269.59131999999
4840,1,205.17,2,102.0,-2.0,308.34,308.34,102.0,-4.2404294572823684E-16,103.16999999999999,145.9044132300322,145.9044132300322,410.34,10644.048899999998,21288.097799999996,21288.097799999996
3712,1,289.35,1,289.35,NaN,289.35,289.35,289.35,NaN,0.0,NaN,NaN,289.35,0.0,NaN,NaN
