counterparty_acct_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
3358,4,301.03,1,301.03,NaN,301.03,301.03,301.03,NaN,0.0,NaN,NaN,301.03,0.0,NaN,NaN
6851,1,128.435,2,241.92,-2.0000000000000004,14.95,241.92,14.95,0.0,113.485,160.49202612591068,160.49202612591068,256.87,12878.845225,25757.69045,25757.69045
5656,13,794.58,1,794.58,NaN,794.58,794.58,794.58,NaN,0.0,NaN,NaN,794.58,0.0,NaN,NaN
2252,18,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
5888,1,458.43500000000006,2,116.93,-1.9999999999999993,799.94,799.94,116.93,3.741354953206084E-16,341.505,482.9610026182238,482.9610026182238,916.8700000000001,116625.665025,233251.33005,233251.33005
1465,12,35.1,1,35.1,NaN,35.1,35.1,35.1,NaN,0.0,NaN,NaN,35.1,0.0,NaN,NaN
5587,27,511.03,1,511.03,NaN,511.03,511.03,511.03,NaN,0.0,NaN,NaN,511.03,0.0,NaN,NaN
5476,1,372.24,1,372.24,NaN,372.24,372.24,372.24,NaN,0.0,NaN,NaN,372.24,0.0,NaN,NaN
1855,22,205.1,1,205.1,NaN,205.1,205.1,205.1,NaN,0.0,NaN,NaN,205.1,0.0,NaN,NaN
6211,3,82.36500000000001,2,150.74,-2.0,13.99,150.74,13.99,0.0,68.375,96.69685232726037,96.69685232726037,164.73000000000002,4675.140625,9350.28125,9350.28125
6576,30,90.4,1,90.4,NaN,90.4,90.4,90.4,NaN,0.0,NaN,NaN,90.4,0.0,NaN,NaN
5886,28,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
2407,6,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
5230,15,372.25,1,372.25,NaN,372.25,372.25,372.25,NaN,0.0,NaN,NaN,372.25,0.0,NaN,NaN
5871,17,52.54,1,52.54,NaN,52.54,52.54,52.54,NaN,0.0,NaN,NaN,52.54,0.0,NaN,NaN
6110,22,612.29,1,612.29,NaN,612.29,612.29,612.29,NaN,0.0,NaN,NaN,612.29,0.0,NaN,NaN
2270,1,153.0,1,153.0,NaN,153.0,153.0,153.0,NaN,0.0,NaN,NaN,153.0,0.0,NaN,NaN
1327,16,318.34666666666664,6,66.87,0.8975083474112089,293.92,1301.0,12.12,1.6297178269826573,448.92656072259996,491.7744079419614,491.7744079419614,1910.08,201535.05692222223,241842.06830666665,241842.06830666665
5963,14,238.68,1,238.68,NaN,238.68,238.68,238.68,NaN,0.0,NaN,NaN,238.68,0.0,NaN,NaN
5684,21,132.7,1,132.7,NaN,132.7,132.7,132.7,NaN,0.0,NaN,NaN,132.7,0.0,NaN,NaN
5869,9,961.58,1,961.58,NaN,961.58,961.58,961.58,NaN,0.0,NaN,NaN,961.58,0.0,NaN,NaN
4480,6,133.37,1,133.37,NaN,133.37,133.37,133.37,NaN,0.0,NaN,NaN,133.37,0.0,NaN,NaN
5935,7,157.2,1,157.2,NaN,157.2,157.2,157.2,NaN,0.0,NaN,NaN,157.2,0.0,NaN,NaN
4702,9,395.55,1,395.55,NaN,395.55,395.55,395.55,NaN,0.0,NaN,NaN,395.55,0.0,NaN,NaN
3257,20,1636.52,1,1636.52,NaN,1636.52,1636.52,1636.52,NaN,0.0,NaN,NaN,1636.52,0.0,NaN,NaN
5455,27,122.86,1,122.86,NaN,122.86,122.86,122.86,NaN,0.0,NaN,NaN,122.86,0.0,NaN,NaN
6573,9,476.52,1,476.52,NaN,476.52,476.52,476.52,NaN,0.0,NaN,NaN,476.52,0.0,NaN,NaN
6042,19,120.36666666666667,3,240.0,-1.4999999999999993,5.0,240.0,5.0,0.06658871647897804,95.98577440896588,117.558084933931,117.558084933931,361.1,9213.26888888889,13819.903333333334,13819.903333333334
3881,18,228.96,1,228.96,NaN,228.96,228.96,228.96,NaN,0.0,NaN,NaN,228.96,0.0,NaN,NaN
5656,31,2626.3,1,2626.3,NaN,2626.3,2626.3,2626.3,NaN,0.0,NaN,NaN,2626.3,0.0,NaN,NaN
4372,10,1283.96,1,1283.96,NaN,1283.96,1283.96,1283.96,NaN,0.0,NaN,NaN,1283.96,0.0,NaN,NaN
2625,31,2949.28,1,2949.28,NaN,2949.28,2949.28,2949.28,NaN,0.0,NaN,NaN,2949.28,0.0,NaN,NaN
6304,22,179.12,2,64.32,-2.0000000000000036,293.92,293.92,64.32,6.155657757295724E-16,114.80000000000001,162.35171696043133,162.35171696043133,358.24,13179.040000000003,26358.080000000005,26358.080000000005
4457,14,311.06,1,311.06,NaN,311.06,311.06,311.06,NaN,0.0,NaN,NaN,311.06,0.0,NaN,NaN
3166,3,427.93,1,427.93,NaN,427.93,427.93,427.93,NaN,0.0,NaN,NaN,427.93,0.0,NaN,NaN
5942,14,257.04,2,456.48,-2.0000000000000027,57.6,456.48,57.6,-4.695948494810666E-16,199.44,282.0507528796901,282.0507528796901,514.08,39776.3136,79552.6272,79552.6272
1115,25,633.44,1,633.44,NaN,633.44,633.44,633.44,NaN,0.0,NaN,NaN,633.44,0.0,NaN,NaN
6032,21,564.43,1,564.43,NaN,564.43,564.43,564.43,NaN,0.0,NaN,NaN,564.43,0.0,NaN,NaN
6202,22,166.7,1,166.7,NaN,166.7,166.7,166.7,NaN,0.0,NaN,NaN,166.7,0.0,NaN,NaN
5753,2,475.53000000000003,2,598.46,-2.0000000000000036,352.6,598.46,352.6,-5.013332221451516E-16,122.93,173.8492732225246,173.8492732225246,951.0600000000001,15111.784900000002,30223.569800000005,30223.569800000005
4599,24,1895.51,2,3782.52,-1.9999999999999998,8.5,3782.52,8.5,0.0,1887.01,2668.635134333654,2668.635134333654,3791.02,3560806.7401,7121613.4802,7121613.4802
6181,5,148.39999999999998,2,129.6,-2.0000000000000018,167.2,167.2,129.6,5.475031434345766E-16,18.799999999999997,26.587214972614184,26.587214972614184,296.79999999999995,353.4399999999999,706.8799999999998,706.8799999999998
2834,24,332.66,1,332.66,NaN,332.66,332.66,332.66,NaN,0.0,NaN,NaN,332.66,0.0,NaN,NaN
3594,24,570.98,1,570.98,NaN,570.98,570.98,570.98,NaN,0.0,NaN,NaN,570.98,0.0,NaN,NaN
1778,23,274.4,1,274.4,NaN,274.4,274.4,274.4,NaN,0.0,NaN,NaN,274.4,0.0,NaN,NaN
3735,21,396.0,1,396.0,NaN,396.0,396.0,396.0,NaN,0.0,NaN,NaN,396.0,0.0,NaN,NaN
2423,10,280.97,1,280.97,NaN,280.97,280.97,280.97,NaN,0.0,NaN,NaN,280.97,0.0,NaN,NaN
1577,20,143.14,1,143.14,NaN,143.14,143.14,143.14,NaN,0.0,NaN,NaN,143.14,0.0,NaN,NaN
2401,26,580.38,1,580.38,NaN,580.38,580.38,580.38,NaN,0.0,NaN,NaN,580.38,0.0,NaN,NaN
1683,6,302.22,1,302.22,NaN,302.22,302.22,302.22,NaN,0.0,NaN,NaN,302.22,0.0,NaN,NaN
5721,7,738.96,1,738.96,NaN,738.96,738.96,738.96,NaN,0.0,NaN,NaN,738.96,0.0,NaN,NaN
5695,11,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
4580,30,271.99,1,271.99,NaN,271.99,271.99,271.99,NaN,0.0,NaN,NaN,271.99,0.0,NaN,NaN
4699,12,323.1,1,323.1,NaN,323.1,323.1,323.1,NaN,0.0,NaN,NaN,323.1,0.0,NaN,NaN
5643,3,248.08,1,248.08,NaN,248.08,248.08,248.08,NaN,0.0,NaN,NaN,248.08,0.0,NaN,NaN
5740,8,340.39,1,340.39,NaN,340.39,340.39,340.39,NaN,0.0,NaN,NaN,340.39,0.0,NaN,NaN
3195,8,266.64,1,266.64,NaN,266.64,266.64,266.64,NaN,0.0,NaN,NaN,266.64,0.0,NaN,NaN
5705,12,425.02,1,425.02,NaN,425.02,425.02,425.02,NaN,0.0,NaN,NaN,425.02,0.0,NaN,NaN
1839,6,54.75,1,54.75,NaN,54.75,54.75,54.75,NaN,0.0,NaN,NaN,54.75,0.0,NaN,NaN
1484,21,69.75,1,69.75,NaN,69.75,69.75,69.75,NaN,0.0,NaN,NaN,69.75,0.0,NaN,NaN
6849,31,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
2396,11,7.2,1,7.2,NaN,7.2,7.2,7.2,NaN,0.0,NaN,NaN,7.2,0.0,NaN,NaN
3647,5,5.64,1,5.64,NaN,5.64,5.64,5.64,NaN,0.0,NaN,NaN,5.64,0.0,NaN,NaN
4229,9,9.54,1,9.54,NaN,9.54,9.54,9.54,NaN,0.0,NaN,NaN,9.54,0.0,NaN,NaN
1953,16,167.0,1,167.0,NaN,167.0,167.0,167.0,NaN,0.0,NaN,NaN,167.0,0.0,NaN,NaN
5768,10,15.08,1,15.08,NaN,15.08,15.08,15.08,NaN,0.0,NaN,NaN,15.08,0.0,NaN,NaN
2677,14,41.77,1,41.77,NaN,41.77,41.77,41.77,NaN,0.0,NaN,NaN,41.77,0.0,NaN,NaN
3728,15,9.25,1,9.25,NaN,9.25,9.25,9.25,NaN,0.0,NaN,NaN,9.25,0.0,NaN,NaN
4242,8,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
5194,15,24.45,1,24.45,NaN,24.45,24.45,24.45,NaN,0.0,NaN,NaN,24.45,0.0,NaN,NaN
2386,21,24.05,1,24.05,NaN,24.05,24.05,24.05,NaN,0.0,NaN,NaN,24.05,0.0,NaN,NaN
2143,17,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
6767,7,32.4,1,32.4,NaN,32.4,32.4,32.4,NaN,0.0,NaN,NaN,32.4,0.0,NaN,NaN
2464,10,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
6253,4,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
6327,2,59.4,1,59.4,NaN,59.4,59.4,59.4,NaN,0.0,NaN,NaN,59.4,0.0,NaN,NaN
3590,26,60.25,1,60.25,NaN,60.25,60.25,60.25,NaN,0.0,NaN,NaN,60.25,0.0,NaN,NaN
5919,30,259.40000000000003,3,273.29,-1.4999999999999987,120.03,384.88,120.03,-0.18981029829430734,108.56973089524847,132.9702211023205,132.9702211023205,778.2,11787.386466666669,17681.079700000002,17681.079700000002
6412,25,391.02,2,113.48,-2.0000000000000027,668.56,668.56,113.48,3.485084922626452E-16,277.53999999999996,392.5008321010288,392.5008321010288,782.04,77028.45159999999,154056.90319999997,154056.90319999997
6400,9,217.55,1,217.55,NaN,217.55,217.55,217.55,NaN,0.0,NaN,NaN,217.55,0.0,NaN,NaN
5960,23,906.16,2,221.5,-2.0000000000000004,1590.82,1590.82,221.5,0.0,684.66,968.2554576143632,968.2554576143632,1812.32,468759.3156,937518.6312,937518.6312
4513,15,268.86,1,268.86,NaN,268.86,268.86,268.86,NaN,0.0,NaN,NaN,268.86,0.0,NaN,NaN
6030,27,139.5666666666667,3,198.07,-1.5000000000000004,107.6,198.07,107.6,0.6980065884579312,41.42745654219621,50.738064934852744,50.738064934852744,418.70000000000005,1716.2341555555558,2574.3512333333338,2574.3512333333338
4002,4,391.0,1,391.0,NaN,391.0,391.0,391.0,NaN,0.0,NaN,NaN,391.0,0.0,NaN,NaN
6008,16,312.98,1,312.98,NaN,312.98,312.98,312.98,NaN,0.0,NaN,NaN,312.98,0.0,NaN,NaN
5212,4,365.73,1,365.73,NaN,365.73,365.73,365.73,NaN,0.0,NaN,NaN,365.73,0.0,NaN,NaN
3644,23,752.0999999999999,2,479.4,-2.0000000000000018,1024.8,1024.8,479.4,3.67396236534834E-16,272.7,385.656038459143,385.656038459143,1504.1999999999998,74365.29,148730.58,148730.58
5670,23,456.13,2,530.48,-1.9999999999999996,381.78,530.48,381.78,0.0,74.35000000000002,105.14677836243965,105.14677836243965,912.26,5527.922500000003,11055.845000000007,11055.845000000007
5746,11,258.525,2,514.5,-2.0000000000000027,2.55,514.5,2.55,-4.442193395258859E-16,255.975,362.003316628453,362.003316628453,517.05,65523.200625,131046.40125,131046.40125
5968,7,456.64,2,336.91,-2.0,576.37,576.37,336.91,0.0,119.72999999999999,169.32378982293065,169.32378982293065,913.28,14335.272899999998,28670.545799999996,28670.545799999996
6044,2,433.745,4,304.9,-0.7763430753600855,111.55,1285.98,32.55,1.0258132315685602,501.91447859670285,579.5609186559541,579.5609186559541,1734.98,251918.14382500006,335890.8584333334,335890.8584333334
5807,3,174.26999999999998,2,336.7,-2.0000000000000013,11.84,336.7,11.84,0.0,162.43,229.71070893626185,229.71070893626185,348.53999999999996,26383.504900000004,52767.00980000001,52767.00980000001
4128,11,340.1,2,384.6,-2.0,295.6,384.6,295.6,0.0,44.5,62.932503525602726,62.932503525602726,680.2,1980.25,3960.5,3960.5
1817,11,131.41,4,160.15,-1.776364948870932,85.45,173.24,85.45,-0.07818335858505035,36.378943772462655,42.006785959731154,42.006785959731154,525.64,1323.4275499999997,1764.5700666666662,1764.5700666666662
6053,11,304.66,1,304.66,NaN,304.66,304.66,304.66,NaN,0.0,NaN,NaN,304.66,0.0,NaN,NaN
5070,4,306.0,1,306.0,NaN,306.0,306.0,306.0,NaN,0.0,NaN,NaN,306.0,0.0,NaN,NaN
1837,3,179.35,1,179.35,NaN,179.35,179.35,179.35,NaN,0.0,NaN,NaN,179.35,0.0,NaN,NaN
3043,14,398.59,3,276.66,-1.499999999999999,599.16,599.16,276.66,0.658762883666125,142.92130631924687,175.0421369270839,175.0421369270839,1195.77,20426.499799999994,30639.749699999993,30639.749699999993
5963,8,166.04,1,166.04,NaN,166.04,166.04,166.04,NaN,0.0,NaN,NaN,166.04,0.0,NaN,NaN
4778,22,108.5,1,108.5,NaN,108.5,108.5,108.5,NaN,0.0,NaN,NaN,108.5,0.0,NaN,NaN
6234,18,57.45,1,57.45,NaN,57.45,57.45,57.45,NaN,0.0,NaN,NaN,57.45,0.0,NaN,NaN
5932,9,343.29,1,343.29,NaN,343.29,343.29,343.29,NaN,0.0,NaN,NaN,343.29,0.0,NaN,NaN
3781,6,542.97,1,542.97,NaN,542.97,542.97,542.97,NaN,0.0,NaN,NaN,542.97,0.0,NaN,NaN
1101,2,357.23999999999995,2,592.18,-1.999999999999999,122.3,592.18,122.3,0.0,234.93999999999997,332.2553343439349,332.2553343439349,714.4799999999999,55196.803599999985,110393.60719999997,110393.60719999997
5896,18,662.62,1,662.62,NaN,662.62,662.62,662.62,NaN,0.0,NaN,NaN,662.62,0.0,NaN,NaN
1866,21,282.88,1,282.88,NaN,282.88,282.88,282.88,NaN,0.0,NaN,NaN,282.88,0.0,NaN,NaN
5761,16,319.42,1,319.42,NaN,319.42,319.42,319.42,NaN,0.0,NaN,NaN,319.42,0.0,NaN,NaN
5642,21,79.8,1,79.8,NaN,79.8,79.8,79.8,NaN,0.0,NaN,NaN,79.8,0.0,NaN,NaN
5608,2,142.84,1,142.84,NaN,142.84,142.84,142.84,NaN,0.0,NaN,NaN,142.84,0.0,NaN,NaN
2786,19,243.69,1,243.69,NaN,243.69,243.69,243.69,NaN,0.0,NaN,NaN,243.69,0.0,NaN,NaN
2221,1,171.1,1,171.1,NaN,171.1,171.1,171.1,NaN,0.0,NaN,NaN,171.1,0.0,NaN,NaN
6547,12,344.4,1,344.4,NaN,344.4,344.4,344.4,NaN,0.0,NaN,NaN,344.4,0.0,NaN,NaN
1332,6,2949.12,1,2949.12,NaN,2949.12,2949.12,2949.12,NaN,0.0,NaN,NaN,2949.12,0.0,NaN,NaN
1048,1,269.66,1,269.66,NaN,269.66,269.66,269.66,NaN,0.0,NaN,NaN,269.66,0.0,NaN,NaN
4121,8,405.16,1,405.16,NaN,405.16,405.16,405.16,NaN,0.0,NaN,NaN,405.16,0.0,NaN,NaN
5696,26,113.5,1,113.5,NaN,113.5,113.5,113.5,NaN,0.0,NaN,NaN,113.5,0.0,NaN,NaN
6207,9,54.72,1,54.72,NaN,54.72,54.72,54.72,NaN,0.0,NaN,NaN,54.72,0.0,NaN,NaN
5974,16,454.9,1,454.9,NaN,454.9,454.9,454.9,NaN,0.0,NaN,NaN,454.9,0.0,NaN,NaN
3000,11,119.7,1,119.7,NaN,119.7,119.7,119.7,NaN,0.0,NaN,NaN,119.7,0.0,NaN,NaN
5856,11,1264.08,1,1264.08,NaN,1264.08,1264.08,1264.08,NaN,0.0,NaN,NaN,1264.08,0.0,NaN,NaN
6063,22,199.85,1,199.85,NaN,199.85,199.85,199.85,NaN,0.0,NaN,NaN,199.85,0.0,NaN,NaN
5755,2,337.555,2,667.61,-1.999999999999999,7.5,667.61,7.5,0.0,330.055,466.7682573290519,466.7682573290519,675.11,108936.303025,217872.60605,217872.60605
6197,17,162.64499999999998,2,316.09,-1.9999999999999984,9.2,316.09,9.2,0.0,153.445,217.00400007833954,217.00400007833954,325.28999999999996,23545.368024999996,47090.73604999999,47090.73604999999
5978,4,181.82,1,181.82,NaN,181.82,181.82,181.82,NaN,0.0,NaN,NaN,181.82,0.0,NaN,NaN
6113,27,850.72,1,850.72,NaN,850.72,850.72,850.72,NaN,0.0,NaN,NaN,850.72,0.0,NaN,NaN
5220,21,357.4,1,357.4,NaN,357.4,357.4,357.4,NaN,0.0,NaN,NaN,357.4,0.0,NaN,NaN
4939,5,862.89,1,862.89,NaN,862.89,862.89,862.89,NaN,0.0,NaN,NaN,862.89,0.0,NaN,NaN
2352,21,797.48,1,797.48,NaN,797.48,797.48,797.48,NaN,0.0,NaN,NaN,797.48,0.0,NaN,NaN
3198,3,349.1,1,349.1,NaN,349.1,349.1,349.1,NaN,0.0,NaN,NaN,349.1,0.0,NaN,NaN
2374,18,410.45,1,410.45,NaN,410.45,410.45,410.45,NaN,0.0,NaN,NaN,410.45,0.0,NaN,NaN
3489,21,252.63,1,252.63,NaN,252.63,252.63,252.63,NaN,0.0,NaN,NaN,252.63,0.0,NaN,NaN
4292,21,184.23,1,184.23,NaN,184.23,184.23,184.23,NaN,0.0,NaN,NaN,184.23,0.0,NaN,NaN
6064,7,201.57,1,201.57,NaN,201.57,201.57,201.57,NaN,0.0,NaN,NaN,201.57,0.0,NaN,NaN
4210,25,146.61,1,146.61,NaN,146.61,146.61,146.61,NaN,0.0,NaN,NaN,146.61,0.0,NaN,NaN
6320,9,131.98,1,131.98,NaN,131.98,131.98,131.98,NaN,0.0,NaN,NaN,131.98,0.0,NaN,NaN
4621,28,260.66,1,260.66,NaN,260.66,260.66,260.66,NaN,0.0,NaN,NaN,260.66,0.0,NaN,NaN
6293,19,580.04,1,580.04,NaN,580.04,580.04,580.04,NaN,0.0,NaN,NaN,580.04,0.0,NaN,NaN
6082,28,167.76666666666668,3,228.7,-1.5000000000000007,200.2,228.7,74.4,-0.6124669437284921,67.03761796351525,82.10397879112395,82.10397879112395,503.3,4494.042222222221,6741.063333333332,6741.063333333332
3928,13,624.3199999999999,2,1112.32,-2.0,136.32,1112.32,136.32,0.0,488.0,690.1362184380704,690.1362184380704,1248.6399999999999,238144.0,476288.0,476288.0
6506,1,10.08,1,10.08,NaN,10.08,10.08,10.08,NaN,0.0,NaN,NaN,10.08,0.0,NaN,NaN
1600,25,247.52,1,247.52,NaN,247.52,247.52,247.52,NaN,0.0,NaN,NaN,247.52,0.0,NaN,NaN
1387,7,330.6,1,330.6,NaN,330.6,330.6,330.6,NaN,0.0,NaN,NaN,330.6,0.0,NaN,NaN
4544,9,253.7,1,253.7,NaN,253.7,253.7,253.7,NaN,0.0,NaN,NaN,253.7,0.0,NaN,NaN
4035,7,299.7,1,299.7,NaN,299.7,299.7,299.7,NaN,0.0,NaN,NaN,299.7,0.0,NaN,NaN
5584,28,352.94,1,352.94,NaN,352.94,352.94,352.94,NaN,0.0,NaN,NaN,352.94,0.0,NaN,NaN
6165,10,814.64,2,418.96,-1.9999999999999987,1210.32,1210.32,418.96,-4.810805638898123E-16,395.67999999999995,559.5760223597862,559.5760223597862,1629.28,156562.66239999997,313125.32479999994,313125.32479999994
2330,20,173.65,1,173.65,NaN,173.65,173.65,173.65,NaN,0.0,NaN,NaN,173.65,0.0,NaN,NaN
4181,8,160.8,1,160.8,NaN,160.8,160.8,160.8,NaN,0.0,NaN,NaN,160.8,0.0,NaN,NaN
3176,17,2007.4,1,2007.4,NaN,2007.4,2007.4,2007.4,NaN,0.0,NaN,NaN,2007.4,0.0,NaN,NaN
5969,2,263.32,1,263.32,NaN,263.32,263.32,263.32,NaN,0.0,NaN,NaN,263.32,0.0,NaN,NaN
3629,4,767.07,1,767.07,NaN,767.07,767.07,767.07,NaN,0.0,NaN,NaN,767.07,0.0,NaN,NaN
4848,23,301.17,1,301.17,NaN,301.17,301.17,301.17,NaN,0.0,NaN,NaN,301.17,0.0,NaN,NaN
5084,2,832.5,1,832.5,NaN,832.5,832.5,832.5,NaN,0.0,NaN,NaN,832.5,0.0,NaN,NaN
2031,7,143.01500000000001,2,282.23,-2.0000000000000018,3.8,282.23,3.8,-3.4517714704552105E-16,139.215,196.87974108577043,196.87974108577043,286.03000000000003,19380.816225000002,38761.632450000005,38761.632450000005
2989,24,363.33,1,363.33,NaN,363.33,363.33,363.33,NaN,0.0,NaN,NaN,363.33,0.0,NaN,NaN
1030,2,1268.74,1,1268.74,NaN,1268.74,1268.74,1268.74,NaN,0.0,NaN,NaN,1268.74,0.0,NaN,NaN
5802,17,304.24,1,304.24,NaN,304.24,304.24,304.24,NaN,0.0,NaN,NaN,304.24,0.0,NaN,NaN
4897,9,151.3,1,151.3,NaN,151.3,151.3,151.3,NaN,0.0,NaN,NaN,151.3,0.0,NaN,NaN
6783,23,114.84,1,114.84,NaN,114.84,114.84,114.84,NaN,0.0,NaN,NaN,114.84,0.0,NaN,NaN
1435,14,328.98,1,328.98,NaN,328.98,328.98,328.98,NaN,0.0,NaN,NaN,328.98,0.0,NaN,NaN
1563,19,1103.3200000000002,2,2180.3,-1.9999999999999962,26.34,2180.3,26.34,3.817219872163751E-16,1076.98,1523.079722404576,1523.079722404576,2206.6400000000003,1159885.9204,2319771.8408,2319771.8408
3045,26,305.37,1,305.37,NaN,305.37,305.37,305.37,NaN,0.0,NaN,NaN,305.37,0.0,NaN,NaN
2105,2,117.24,1,117.24,NaN,117.24,117.24,117.24,NaN,0.0,NaN,NaN,117.24,0.0,NaN,NaN
1092,2,196.35,1,196.35,NaN,196.35,196.35,196.35,NaN,0.0,NaN,NaN,196.35,0.0,NaN,NaN
6453,2,293.54,1,293.54,NaN,293.54,293.54,293.54,NaN,0.0,NaN,NaN,293.54,0.0,NaN,NaN
5795,3,301.3,1,301.3,NaN,301.3,301.3,301.3,NaN,0.0,NaN,NaN,301.3,0.0,NaN,NaN
2279,13,1295.43,1,1295.43,NaN,1295.43,1295.43,1295.43,NaN,0.0,NaN,NaN,1295.43,0.0,NaN,NaN
5960,19,104.35,1,104.35,NaN,104.35,104.35,104.35,NaN,0.0,NaN,NaN,104.35,0.0,NaN,NaN
5653,12,237.93,1,237.93,NaN,237.93,237.93,237.93,NaN,0.0,NaN,NaN,237.93,0.0,NaN,NaN
1509,4,143.51999999999998,2,282.09,-2.0,4.95,282.09,4.95,0.0,138.57,195.96757333803978,195.96757333803978,287.03999999999996,19201.6449,38403.2898,38403.2898
5828,3,159.79,1,159.79,NaN,159.79,159.79,159.79,NaN,0.0,NaN,NaN,159.79,0.0,NaN,NaN
6077,11,418.7,1,418.7,NaN,418.7,418.7,418.7,NaN,0.0,NaN,NaN,418.7,0.0,NaN,NaN
6029,5,113.735,2,223.22,-2.000000000000002,4.25,223.22,4.25,-3.5481850876098926E-16,109.485,154.83517187641831,154.83517187641831,227.47,11986.965225,23973.93045,23973.93045
3488,9,113.585,2,223.22,-1.9999999999999993,3.95,223.22,3.95,0.0,109.635,155.04730391077427,155.04730391077427,227.17,12019.833225,24039.66645,24039.66645
6484,24,391.98,1,391.98,NaN,391.98,391.98,391.98,NaN,0.0,NaN,NaN,391.98,0.0,NaN,NaN
6217,4,526.295,2,1044.09,-2.000000000000001,8.5,1044.09,8.5,-4.293451355938054E-16,517.795,732.2727115289767,732.2727115289767,1052.59,268111.66202499997,536223.3240499999,536223.3240499999
5891,12,567.665,2,241.74,-1.9999999999999976,893.59,893.59,241.74,-4.3039487389772356E-16,325.925,460.92755531645105,460.92755531645105,1135.33,106227.10562500001,212454.21125000002,212454.21125000002
2142,2,127.34,1,127.34,NaN,127.34,127.34,127.34,NaN,0.0,NaN,NaN,127.34,0.0,NaN,NaN
3506,23,878.46,1,878.46,NaN,878.46,878.46,878.46,NaN,0.0,NaN,NaN,878.46,0.0,NaN,NaN
2541,5,83.2,1,83.2,NaN,83.2,83.2,83.2,NaN,0.0,NaN,NaN,83.2,0.0,NaN,NaN
5812,5,463.8,1,463.8,NaN,463.8,463.8,463.8,NaN,0.0,NaN,NaN,463.8,0.0,NaN,NaN
2204,11,621.08,1,621.08,NaN,621.08,621.08,621.08,NaN,0.0,NaN,NaN,621.08,0.0,NaN,NaN
3616,24,863.89,1,863.89,NaN,863.89,863.89,863.89,NaN,0.0,NaN,NaN,863.89,0.0,NaN,NaN
4853,30,39.95,1,39.95,NaN,39.95,39.95,39.95,NaN,0.0,NaN,NaN,39.95,0.0,NaN,NaN
6796,27,515.1,1,515.1,NaN,515.1,515.1,515.1,NaN,0.0,NaN,NaN,515.1,0.0,NaN,NaN
5705,20,196.32,1,196.32,NaN,196.32,196.32,196.32,NaN,0.0,NaN,NaN,196.32,0.0,NaN,NaN
6581,30,462.85,1,462.85,NaN,462.85,462.85,462.85,NaN,0.0,NaN,NaN,462.85,0.0,NaN,NaN
1913,4,530.42,1,530.42,NaN,530.42,530.42,530.42,NaN,0.0,NaN,NaN,530.42,0.0,NaN,NaN
4110,27,1494.0,1,1494.0,NaN,1494.0,1494.0,1494.0,NaN,0.0,NaN,NaN,1494.0,0.0,NaN,NaN
1713,8,324.3,1,324.3,NaN,324.3,324.3,324.3,NaN,0.0,NaN,NaN,324.3,0.0,NaN,NaN
2548,28,386.31,1,386.31,NaN,386.31,386.31,386.31,NaN,0.0,NaN,NaN,386.31,0.0,NaN,NaN
5722,28,684.96,1,684.96,NaN,684.96,684.96,684.96,NaN,0.0,NaN,NaN,684.96,0.0,NaN,NaN
6154,3,177.2066666666667,3,143.11,-1.5,2.95,385.56,2.95,0.31356033865406013,158.0496547150786,193.57050403750398,193.57050403750398,531.6200000000001,24979.693355555562,37469.540033333345,37469.540033333345
4689,15,67.65,1,67.65,NaN,67.65,67.65,67.65,NaN,0.0,NaN,NaN,67.65,0.0,NaN,NaN
1480,5,55.32,1,55.32,NaN,55.32,55.32,55.32,NaN,0.0,NaN,NaN,55.32,0.0,NaN,NaN
2570,28,379.79,1,379.79,NaN,379.79,379.79,379.79,NaN,0.0,NaN,NaN,379.79,0.0,NaN,NaN
4727,19,414.26,1,414.26,NaN,414.26,414.26,414.26,NaN,0.0,NaN,NaN,414.26,0.0,NaN,NaN
