"cust_acct_mapping_id","acct_id","cust_id","cust_acct_role","src_sys","data_dump_dt"
5017,6016,70045,"Primary","1",2018-04-17T16:18:22.696603Z
5018,6017,70046,"Primary","1",2018-04-17T16:18:22.696603Z
5019,6018,70047,"Primary","1",2018-04-17T16:18:22.696603Z
5020,6019,70048,"Primary","1",2018-04-17T16:18:22.696603Z
5021,6020,70049,"Primary","1",2018-04-17T16:18:22.696603Z
5022,6021,70050,"Primary","1",2018-04-17T16:18:22.696603Z
5023,6022,70051,"Primary","1",2018-04-17T16:18:22.696603Z
5024,6023,70052,"Primary","1",2018-04-17T16:18:22.696603Z
5025,6024,70053,"Primary","1",2018-04-17T16:18:22.696603Z
5026,6025,70054,"Primary","1",2018-04-17T16:18:22.696603Z
5027,6026,70055,"Primary","1",2018-04-17T16:18:22.696603Z
5028,6027,70056,"Primary","1",2018-04-17T16:18:22.696603Z
5029,6028,70057,"Primary","1",2018-04-17T16:18:22.696603Z
5030,6029,70058,"Primary","1",2018-04-17T16:18:22.696603Z
5031,6030,70059,"Primary","1",2018-04-17T16:18:22.696603Z
5032,6031,70060,"Primary","1",2018-04-17T16:18:22.696603Z
5033,6032,70061,"Primary","1",2018-04-17T16:18:22.696603Z
5034,6033,70062,"Primary","1",2018-04-17T16:18:22.696603Z
5035,6034,70063,"Primary","1",2018-04-17T16:18:22.696603Z
5036,6035,70064,"Primary","1",2018-04-17T16:18:22.696603Z
5037,6036,70065,"Primary","1",2018-04-17T16:18:22.696603Z
5038,6037,70066,"Primary","1",2018-04-17T16:18:22.696603Z
5039,6038,70067,"Primary","1",2018-04-17T16:18:22.696603Z
5040,6039,70068,"Primary","1",2018-04-17T16:18:22.696603Z
5041,6040,70069,"Primary","1",2018-04-17T16:18:22.696603Z
5042,6041,70070,"Primary","1",2018-04-17T16:18:22.696603Z
5043,6042,70071,"Primary","1",2018-04-17T16:18:22.696603Z
5044,6043,70072,"Primary","1",2018-04-17T16:18:22.696603Z
5045,6044,70073,"Primary","1",2018-04-17T16:18:22.696603Z
5046,6045,70074,"Primary","1",2018-04-17T16:18:22.696603Z
5047,6046,70075,"Primary","1",2018-04-17T16:18:22.696603Z
5048,6047,70076,"Primary","1",2018-04-17T16:18:22.696603Z
5049,6048,70077,"Primary","1",2018-04-17T16:18:22.696603Z
5050,6049,70078,"Primary","1",2018-04-17T16:18:22.696603Z
5051,6050,70079,"Primary","1",2018-04-17T16:18:22.696603Z
5052,6051,70080,"Primary","1",2018-04-17T16:18:22.696603Z
5053,6052,70081,"Primary","1",2018-04-17T16:18:22.696603Z
5054,6053,70082,"Primary","1",2018-04-17T16:18:22.696603Z
5055,6054,70083,"Primary","1",2018-04-17T16:18:22.696603Z
5056,6055,70084,"Primary","1",2018-04-17T16:18:22.696603Z
5057,6056,70085,"Primary","1",2018-04-17T16:18:22.696603Z
5058,6057,70086,"Primary","1",2018-04-17T16:18:22.696603Z
5059,6058,70087,"Primary","1",2018-04-17T16:18:22.696603Z
5060,6059,70088,"Primary","1",2018-04-17T16:18:22.696603Z
5061,6060,70089,"Primary","1",2018-04-17T16:18:22.696603Z
5062,6061,70090,"Primary","1",2018-04-17T16:18:22.696603Z
5063,6062,70091,"Primary","1",2018-04-17T16:18:22.696603Z
5064,6063,70093,"Primary","1",2018-04-17T16:18:22.696603Z
5065,6064,70094,"Primary","1",2018-04-17T16:18:22.696603Z
5066,6065,70095,"Primary","1",2018-04-17T16:18:22.696603Z
5067,6066,70096,"Primary","1",2018-04-17T16:18:22.696603Z
5068,6067,70097,"Primary","1",2018-04-17T16:18:22.696603Z
5069,6068,70098,"Primary","1",2018-04-17T16:18:22.696603Z
5070,6069,70099,"Primary","1",2018-04-17T16:18:22.696603Z
5071,6070,70100,"Primary","1",2018-04-17T16:18:22.696603Z
5072,6071,70101,"Primary","1",2018-04-17T16:18:22.696603Z
5073,6072,70102,"Primary","1",2018-04-17T16:18:22.696603Z
5074,6073,70103,"Primary","1",2018-04-17T16:18:22.696603Z
5075,6074,70104,"Primary","1",2018-04-17T16:18:22.696603Z
5076,6075,70106,"Primary","1",2018-04-17T16:18:22.696603Z
5077,6076,70107,"Primary","1",2018-04-17T16:18:22.696603Z
5078,6077,70108,"Primary","1",2018-04-17T16:18:22.696603Z
5079,6078,70109,"Primary","1",2018-04-17T16:18:22.696603Z
5080,6079,70110,"Primary","1",2018-04-17T16:18:22.696603Z
5081,6080,70111,"Primary","1",2018-04-17T16:18:22.696603Z
5082,6081,70112,"Primary","1",2018-04-17T16:18:22.696603Z
5083,6082,70113,"Primary","1",2018-04-17T16:18:22.696603Z
5084,6083,70114,"Primary","1",2018-04-17T16:18:22.696603Z
5085,6084,70115,"Primary","1",2018-04-17T16:18:22.696603Z
5086,6085,70116,"Primary","1",2018-04-17T16:18:22.696603Z
5087,6086,70117,"Primary","1",2018-04-17T16:18:22.696603Z
5088,6087,70118,"Primary","1",2018-04-17T16:18:22.696603Z
5089,6088,70119,"Primary","1",2018-04-17T16:18:22.696603Z
5090,6089,70120,"Primary","1",2018-04-17T16:18:22.696603Z
5091,6090,70121,"Primary","1",2018-04-17T16:18:22.696603Z
5092,6091,70122,"Primary","1",2018-04-17T16:18:22.696603Z
5093,6092,70123,"Primary","1",2018-04-17T16:18:22.696603Z
5094,6093,70124,"Primary","1",2018-04-17T16:18:22.696603Z
5095,6094,70125,"Primary","1",2018-04-17T16:18:22.696603Z
5096,6095,70126,"Primary","1",2018-04-17T16:18:22.696603Z
5097,6096,70127,"Primary","1",2018-04-17T16:18:22.696603Z
5098,6097,70128,"Primary","1",2018-04-17T16:18:22.696603Z
5099,6098,70129,"Primary","1",2018-04-17T16:18:22.696603Z
5100,6099,70131,"Primary","1",2018-04-17T16:18:22.696603Z
5101,6100,70132,"Primary","1",2018-04-17T16:18:22.696603Z
5102,6101,70133,"Primary","1",2018-04-17T16:18:22.696603Z
5103,6102,70134,"Primary","1",2018-04-17T16:18:22.696603Z
5104,6103,70135,"Primary","1",2018-04-17T16:18:22.696603Z
5105,6104,70136,"Primary","1",2018-04-17T16:18:22.696603Z
5106,6105,70137,"Primary","1",2018-04-17T16:18:22.696603Z
5107,6106,70138,"Primary","1",2018-04-17T16:18:22.696603Z
5108,6107,70139,"Primary","1",2018-04-17T16:18:22.696603Z
5109,6108,70140,"Primary","1",2018-04-17T16:18:22.696603Z
5110,6109,70142,"Primary","1",2018-04-17T16:18:22.696603Z
5111,6110,70143,"Primary","1",2018-04-17T16:18:22.696603Z
5112,6111,70144,"Primary","1",2018-04-17T16:18:22.696603Z
5113,6112,70145,"Primary","1",2018-04-17T16:18:22.696603Z
5114,6113,70146,"Primary","1",2018-04-17T16:18:22.696603Z
5115,6114,70147,"Primary","1",2018-04-17T16:18:22.696603Z
5116,6115,70148,"Primary","1",2018-04-17T16:18:22.696603Z
5117,6116,70149,"Primary","1",2018-04-17T16:18:22.696603Z
5118,6117,70150,"Primary","1",2018-04-17T16:18:22.696603Z
5119,6118,70151,"Primary","1",2018-04-17T16:18:22.696603Z
5120,6119,70152,"Primary","1",2018-04-17T16:18:22.696603Z
5121,6120,70153,"Primary","1",2018-04-17T16:18:22.696603Z
5122,6121,70154,"Primary","1",2018-04-17T16:18:22.696603Z
5123,6122,70155,"Primary","1",2018-04-17T16:18:22.696603Z
5124,6123,70156,"Primary","1",2018-04-17T16:18:22.696603Z
5125,6124,70157,"Primary","1",2018-04-17T16:18:22.696603Z
5126,6125,70158,"Primary","1",2018-04-17T16:18:22.696603Z
5127,6126,70159,"Primary","1",2018-04-17T16:18:22.696603Z
5128,6127,70160,"Primary","1",2018-04-17T16:18:22.696603Z
5129,6128,70161,"Primary","1",2018-04-17T16:18:22.696603Z
5130,6129,70162,"Primary","1",2018-04-17T16:18:22.696603Z
5131,6130,70163,"Primary","1",2018-04-17T16:18:22.696603Z
5132,6131,70164,"Primary","1",2018-04-17T16:18:22.696603Z
5133,6132,70165,"Primary","1",2018-04-17T16:18:22.696603Z
5134,6133,70167,"Primary","1",2018-04-17T16:18:22.696603Z
5135,6134,70168,"Primary","1",2018-04-17T16:18:22.696603Z
5136,6135,70169,"Primary","1",2018-04-17T16:18:22.696603Z
5137,6136,70170,"Primary","1",2018-04-17T16:18:22.696603Z
5138,6137,70171,"Primary","1",2018-04-17T16:18:22.696603Z
5139,6138,70173,"Primary","1",2018-04-17T16:18:22.696603Z
5140,6139,70174,"Primary","1",2018-04-17T16:18:22.696603Z
5141,6140,70175,"Primary","1",2018-04-17T16:18:22.696603Z
5142,6141,70176,"Primary","1",2018-04-17T16:18:22.696603Z
5143,6142,70177,"Primary","1",2018-04-17T16:18:22.696603Z
5144,6143,70178,"Primary","1",2018-04-17T16:18:22.696603Z
5145,6144,70179,"Primary","1",2018-04-17T16:18:22.696603Z
5146,6145,70180,"Primary","1",2018-04-17T16:18:22.696603Z
5147,6146,70181,"Primary","1",2018-04-17T16:18:22.696603Z
5148,6147,70182,"Primary","1",2018-04-17T16:18:22.696603Z
5149,6148,70183,"Primary","1",2018-04-17T16:18:22.696603Z
5150,6149,70184,"Primary","1",2018-04-17T16:18:22.696603Z
5151,6150,70185,"Primary","1",2018-04-17T16:18:22.696603Z
5152,6151,70186,"Primary","1",2018-04-17T16:18:22.696603Z
5153,6152,70187,"Primary","1",2018-04-17T16:18:22.696603Z
5154,6153,70188,"Primary","1",2018-04-17T16:18:22.696603Z
5155,6154,70189,"Primary","1",2018-04-17T16:18:22.696603Z
5156,6155,70190,"Primary","1",2018-04-17T16:18:22.696603Z
5157,6156,70191,"Primary","1",2018-04-17T16:18:22.696603Z
5158,6157,70192,"Primary","1",2018-04-17T16:18:22.696603Z
5159,6158,70193,"Primary","1",2018-04-17T16:18:22.696603Z
5160,6159,70194,"Primary","1",2018-04-17T16:18:22.696603Z
5161,6160,70195,"Primary","1",2018-04-17T16:18:22.696603Z
5162,6161,70196,"Primary","1",2018-04-17T16:18:22.696603Z
5163,6162,70197,"Primary","1",2018-04-17T16:18:22.696603Z
5164,6163,70198,"Primary","1",2018-04-17T16:18:22.696603Z
5165,6164,70199,"Primary","1",2018-04-17T16:18:22.696603Z
5166,6165,70200,"Primary","1",2018-04-17T16:18:22.696603Z
5167,6166,70201,"Primary","1",2018-04-17T16:18:22.696603Z
5168,6167,70202,"Primary","1",2018-04-17T16:18:22.696603Z
5169,6168,70203,"Primary","1",2018-04-17T16:18:22.696603Z
5170,6169,70205,"Primary","1",2018-04-17T16:18:22.696603Z
5171,6170,70206,"Primary","1",2018-04-17T16:18:22.696603Z
5172,6171,70207,"Primary","1",2018-04-17T16:18:22.696603Z
5173,6172,70208,"Primary","1",2018-04-17T16:18:22.696603Z
5174,6173,70209,"Primary","1",2018-04-17T16:18:22.696603Z
5175,6174,70210,"Primary","1",2018-04-17T16:18:22.696603Z
5176,6175,70211,"Primary","1",2018-04-17T16:18:22.696603Z
5177,6176,70212,"Primary","1",2018-04-17T16:18:22.696603Z
5178,6177,70213,"Primary","1",2018-04-17T16:18:22.696603Z
5179,6178,70214,"Primary","1",2018-04-17T16:18:22.696603Z
5180,6179,70215,"Primary","1",2018-04-17T16:18:22.696603Z
5181,6180,70216,"Primary","1",2018-04-17T16:18:22.696603Z
5182,6181,70217,"Primary","1",2018-04-17T16:18:22.696603Z
5183,6182,70218,"Primary","1",2018-04-17T16:18:22.696603Z
5184,6183,70219,"Primary","1",2018-04-17T16:18:22.696603Z
5185,6184,70220,"Primary","1",2018-04-17T16:18:22.696603Z
5186,6185,70221,"Primary","1",2018-04-17T16:18:22.696603Z
5187,6186,70222,"Primary","1",2018-04-17T16:18:22.696603Z
5188,6187,70223,"Primary","1",2018-04-17T16:18:22.696603Z
5189,6188,70224,"Primary","1",2018-04-17T16:18:22.696603Z
5190,6189,70225,"Primary","1",2018-04-17T16:18:22.696603Z
5191,6190,70226,"Primary","1",2018-04-17T16:18:22.696603Z
5192,6191,70227,"Primary","1",2018-04-17T16:18:22.696603Z
5193,6192,70228,"Primary","1",2018-04-17T16:18:22.696603Z
5194,6193,70229,"Primary","1",2018-04-17T16:18:22.696603Z
5195,6194,70230,"Primary","1",2018-04-17T16:18:22.696603Z
5196,6195,70231,"Primary","1",2018-04-17T16:18:22.696603Z
5197,6196,70232,"Primary","1",2018-04-17T16:18:22.696603Z
5198,6197,70233,"Primary","1",2018-04-17T16:18:22.696603Z
5199,6198,70234,"Primary","1",2018-04-17T16:18:22.696603Z
5200,6199,70235,"Primary","1",2018-04-17T16:18:22.696603Z
5201,6200,70236,"Primary","1",2018-04-17T16:18:22.696603Z
5202,6201,70237,"Primary","1",2018-04-17T16:18:22.696603Z
5203,6202,70238,"Primary","1",2018-04-17T16:18:22.696603Z
5204,6203,70239,"Primary","1",2018-04-17T16:18:22.696603Z
5205,6204,70240,"Primary","1",2018-04-17T16:18:22.696603Z
5206,6205,70241,"Primary","1",2018-04-17T16:18:22.696603Z
5207,6206,70242,"Primary","1",2018-04-17T16:18:22.696603Z
5208,6207,70243,"Primary","1",2018-04-17T16:18:22.696603Z
5209,6208,70244,"Primary","1",2018-04-17T16:18:22.696603Z
5210,6209,70245,"Primary","1",2018-04-17T16:18:22.696603Z
5211,6210,70246,"Primary","1",2018-04-17T16:18:22.696603Z
5212,6211,70247,"Primary","1",2018-04-17T16:18:22.696603Z
5213,6212,70248,"Primary","1",2018-04-17T16:18:22.696603Z
5214,6213,70249,"Primary","1",2018-04-17T16:18:22.696603Z
5215,6214,70250,"Primary","1",2018-04-17T16:18:22.696603Z
5216,6215,70251,"Primary","1",2018-04-17T16:18:22.696603Z
5217,6216,70252,"Primary","1",2018-04-17T16:18:22.696603Z
5218,6217,70254,"Primary","1",2018-04-17T16:18:22.696603Z
5219,6218,70255,"Primary","1",2018-04-17T16:18:22.696603Z
5220,6219,70256,"Primary","1",2018-04-17T16:18:22.696603Z
5221,6220,70257,"Primary","1",2018-04-17T16:18:22.696603Z
5222,6221,70258,"Primary","1",2018-04-17T16:18:22.696603Z
5223,6222,70259,"Primary","1",2018-04-17T16:18:22.696603Z
5224,6223,70260,"Primary","1",2018-04-17T16:18:22.696603Z
5225,6224,70261,"Primary","1",2018-04-17T16:18:22.696603Z
5226,6225,70262,"Primary","1",2018-04-17T16:18:22.696603Z
5227,6226,70263,"Primary","1",2018-04-17T16:18:22.696603Z
5228,6227,70264,"Primary","1",2018-04-17T16:18:22.696603Z
5229,6228,70265,"Primary","1",2018-04-17T16:18:22.696603Z
5230,6229,70266,"Primary","1",2018-04-17T16:18:22.696603Z
5231,6230,70267,"Primary","1",2018-04-17T16:18:22.696603Z
5232,6231,70268,"Primary","1",2018-04-17T16:18:22.696603Z
5233,6232,70269,"Primary","1",2018-04-17T16:18:22.696603Z
5234,6233,70270,"Primary","1",2018-04-17T16:18:22.696603Z
5235,6234,70271,"Primary","1",2018-04-17T16:18:22.696603Z
5236,6235,70272,"Primary","1",2018-04-17T16:18:22.696603Z
5237,6236,70273,"Primary","1",2018-04-17T16:18:22.696603Z
5238,6237,70274,"Primary","1",2018-04-17T16:18:22.696603Z
5239,6238,70275,"Primary","1",2018-04-17T16:18:22.696603Z
5240,6239,70276,"Primary","1",2018-04-17T16:18:22.696603Z
5241,6240,70277,"Primary","1",2018-04-17T16:18:22.696603Z
5242,6241,70278,"Primary","1",2018-04-17T16:18:22.696603Z
5243,6242,70279,"Primary","1",2018-04-17T16:18:22.696603Z
5244,6243,70280,"Primary","1",2018-04-17T16:18:22.696603Z
5245,6244,70281,"Primary","1",2018-04-17T16:18:22.696603Z
5246,6245,70282,"Primary","1",2018-04-17T16:18:22.696603Z
5247,6246,70283,"Primary","1",2018-04-17T16:18:22.696603Z
5248,6247,70284,"Primary","1",2018-04-17T16:18:22.696603Z
5249,6248,70285,"Primary","1",2018-04-17T16:18:22.696603Z
5250,6249,70286,"Primary","1",2018-04-17T16:18:22.696603Z
5251,6250,70287,"Primary","1",2018-04-17T16:18:22.696603Z
5252,6251,70288,"Primary","1",2018-04-17T16:18:22.696603Z
5253,6252,70289,"Primary","1",2018-04-17T16:18:22.696603Z
5254,6253,70290,"Primary","1",2018-04-17T16:18:22.696603Z
5255,6254,70291,"Primary","1",2018-04-17T16:18:22.696603Z
5256,6255,70292,"Primary","1",2018-04-17T16:18:22.696603Z
5257,6256,70293,"Primary","1",2018-04-17T16:18:22.696603Z
5258,6257,70294,"Primary","1",2018-04-17T16:18:22.696603Z
5259,6258,70296,"Primary","1",2018-04-17T16:18:22.696603Z
5260,6259,70297,"Primary","1",2018-04-17T16:18:22.696603Z
5261,6260,70298,"Primary","1",2018-04-17T16:18:22.696603Z
5262,6261,70299,"Primary","1",2018-04-17T16:18:22.696603Z
5263,6262,70301,"Primary","1",2018-04-17T16:18:22.696603Z
5264,6263,70302,"Primary","1",2018-04-17T16:18:22.696603Z
5265,6264,70303,"Primary","1",2018-04-17T16:18:22.696603Z
5266,6265,70304,"Primary","1",2018-04-17T16:18:22.696603Z
5267,6266,70305,"Primary","1",2018-04-17T16:18:22.696603Z
5268,6267,70306,"Primary","1",2018-04-17T16:18:22.696603Z
5269,6268,70307,"Primary","1",2018-04-17T16:18:22.696603Z
5270,6269,70309,"Primary","1",2018-04-17T16:18:22.696603Z
5271,6270,70310,"Primary","1",2018-04-17T16:18:22.696603Z
5272,6271,70311,"Primary","1",2018-04-17T16:18:22.696603Z
5273,6272,70312,"Primary","1",2018-04-17T16:18:22.696603Z
5274,6273,70313,"Primary","1",2018-04-17T16:18:22.696603Z
5275,6274,70314,"Primary","1",2018-04-17T16:18:22.696603Z
5276,6275,70315,"Primary","1",2018-04-17T16:18:22.696603Z
5277,6276,70316,"Primary","1",2018-04-17T16:18:22.696603Z
5278,6277,70317,"Primary","1",2018-04-17T16:18:22.696603Z
5279,6278,70318,"Primary","1",2018-04-17T16:18:22.696603Z
5280,6279,70319,"Primary","1",2018-04-17T16:18:22.696603Z
5281,6280,70320,"Primary","1",2018-04-17T16:18:22.696603Z
5282,6281,70321,"Primary","1",2018-04-17T16:18:22.696603Z
5283,6282,70322,"Primary","1",2018-04-17T16:18:22.696603Z
5284,6283,70323,"Primary","1",2018-04-17T16:18:22.696603Z
5285,6284,70324,"Primary","1",2018-04-17T16:18:22.696603Z
5286,6285,70325,"Primary","1",2018-04-17T16:18:22.696603Z
5287,6286,70326,"Primary","1",2018-04-17T16:18:22.696603Z
5288,6287,70327,"Primary","1",2018-04-17T16:18:22.696603Z
5289,6288,70328,"Primary","1",2018-04-17T16:18:22.696603Z
5290,6289,70329,"Primary","1",2018-04-17T16:18:22.696603Z
5291,6290,70330,"Primary","1",2018-04-17T16:18:22.696603Z
5292,6291,70331,"Primary","1",2018-04-17T16:18:22.696603Z
5293,6292,70332,"Primary","1",2018-04-17T16:18:22.696603Z
5294,6293,70333,"Primary","1",2018-04-17T16:18:22.696603Z
5295,6294,70334,"Primary","1",2018-04-17T16:18:22.696603Z
5296,6295,70335,"Primary","1",2018-04-17T16:18:22.696603Z
5297,6296,70336,"Primary","1",2018-04-17T16:18:22.696603Z
5298,6297,70337,"Primary","1",2018-04-17T16:18:22.696603Z
5299,6298,70338,"Primary","1",2018-04-17T16:18:22.696603Z
5300,6299,70339,"Primary","1",2018-04-17T16:18:22.696603Z
5301,6300,70340,"Primary","1",2018-04-17T16:18:22.696603Z
5302,6301,70341,"Primary","1",2018-04-17T16:18:22.696603Z
5303,6302,70342,"Primary","1",2018-04-17T16:18:22.696603Z
5304,6303,70343,"Primary","1",2018-04-17T16:18:22.696603Z
5305,6304,70344,"Primary","1",2018-04-17T16:18:22.696603Z
5306,6305,70345,"Primary","1",2018-04-17T16:18:22.696603Z
5307,6306,70346,"Primary","1",2018-04-17T16:18:22.696603Z
5308,6307,70347,"Primary","1",2018-04-17T16:18:22.696603Z
5309,6308,70348,"Primary","1",2018-04-17T16:18:22.696603Z
5310,6309,70349,"Primary","1",2018-04-17T16:18:22.696603Z
5311,6310,70350,"Primary","1",2018-04-17T16:18:22.696603Z
5312,6311,70351,"Primary","1",2018-04-17T16:18:22.696603Z
5313,6312,70352,"Primary","1",2018-04-17T16:18:22.696603Z
5314,6313,70353,"Primary","1",2018-04-17T16:18:22.696603Z
5315,6314,70354,"Primary","1",2018-04-17T16:18:22.696603Z
5316,6315,70355,"Primary","1",2018-04-17T16:18:22.696603Z
5317,6316,70356,"Primary","1",2018-04-17T16:18:22.696603Z
5318,6317,70357,"Primary","1",2018-04-17T16:18:22.696603Z
5319,6318,70358,"Primary","1",2018-04-17T16:18:22.696603Z
5320,6319,70359,"Primary","1",2018-04-17T16:18:22.696603Z
5321,6320,70360,"Primary","1",2018-04-17T16:18:22.696603Z
5322,6321,70361,"Primary","1",2018-04-17T16:18:22.696603Z
5323,6322,70362,"Primary","1",2018-04-17T16:18:22.696603Z
5324,6323,70363,"Primary","1",2018-04-17T16:18:22.696603Z
5325,6324,70364,"Primary","1",2018-04-17T16:18:22.696603Z
5326,6325,70365,"Primary","1",2018-04-17T16:18:22.696603Z
5327,6326,70366,"Primary","1",2018-04-17T16:18:22.696603Z
5328,6327,70367,"Primary","1",2018-04-17T16:18:22.696603Z
5329,6328,70368,"Primary","1",2018-04-17T16:18:22.696603Z
5330,6329,70369,"Primary","1",2018-04-17T16:18:22.696603Z
5331,6330,70370,"Primary","1",2018-04-17T16:18:22.696603Z
5332,6331,70371,"Primary","1",2018-04-17T16:18:22.696603Z
5333,6332,70372,"Primary","1",2018-04-17T16:18:22.696603Z
5334,6333,70373,"Primary","1",2018-04-17T16:18:22.696603Z
5335,6334,70374,"Primary","1",2018-04-17T16:18:22.696603Z
5336,6335,70375,"Primary","1",2018-04-17T16:18:22.696603Z
5337,6336,70376,"Primary","1",2018-04-17T16:18:22.696603Z
5338,6337,70377,"Primary","1",2018-04-17T16:18:22.696603Z
5339,6338,70378,"Primary","1",2018-04-17T16:18:22.696603Z
5340,6339,70379,"Primary","1",2018-04-17T16:18:22.696603Z
5341,6340,70380,"Primary","1",2018-04-17T16:18:22.696603Z
5342,6341,70381,"Primary","1",2018-04-17T16:18:22.696603Z
5343,6342,70382,"Primary","1",2018-04-17T16:18:22.696603Z
5344,6343,70383,"Primary","1",2018-04-17T16:18:22.696603Z
5345,6344,70384,"Primary","1",2018-04-17T16:18:22.696603Z
5346,6345,70385,"Primary","1",2018-04-17T16:18:22.696603Z
5347,6346,70386,"Primary","1",2018-04-17T16:18:22.696603Z
5348,6347,70387,"Primary","1",2018-04-17T16:18:22.696603Z
5349,6348,70388,"Primary","1",2018-04-17T16:18:22.696603Z
5350,6349,70389,"Primary","1",2018-04-17T16:18:22.696603Z
5351,6350,70390,"Primary","1",2018-04-17T16:18:22.696603Z
5352,6351,70391,"Primary","1",2018-04-17T16:18:22.696603Z
5353,6352,70392,"Primary","1",2018-04-17T16:18:22.696603Z
5354,6353,70393,"Primary","1",2018-04-17T16:18:22.696603Z
5355,6354,70394,"Primary","1",2018-04-17T16:18:22.696603Z
5356,6355,70395,"Primary","1",2018-04-17T16:18:22.696603Z
5357,6356,70396,"Primary","1",2018-04-17T16:18:22.696603Z
5358,6357,70397,"Primary","1",2018-04-17T16:18:22.696603Z
5359,6358,70398,"Primary","1",2018-04-17T16:18:22.696603Z
5360,6359,70399,"Primary","1",2018-04-17T16:18:22.696603Z
5361,6360,70400,"Primary","1",2018-04-17T16:18:22.696603Z
5362,6361,70401,"Primary","1",2018-04-17T16:18:22.696603Z
5363,6362,70402,"Primary","1",2018-04-17T16:18:22.696603Z
5364,6363,70403,"Primary","1",2018-04-17T16:18:22.696603Z
5365,6364,70404,"Primary","1",2018-04-17T16:18:22.696603Z
5366,6365,70405,"Primary","1",2018-04-17T16:18:22.696603Z
5367,6366,70407,"Primary","1",2018-04-17T16:18:22.696603Z
5368,6367,70408,"Primary","1",2018-04-17T16:18:22.696603Z
5369,6368,70409,"Primary","1",2018-04-17T16:18:22.696603Z
5370,6369,70410,"Primary","1",2018-04-17T16:18:22.696603Z
5371,6370,70411,"Primary","1",2018-04-17T16:18:22.696603Z
5372,6371,70412,"Primary","1",2018-04-17T16:18:22.696603Z
5373,6372,70413,"Primary","1",2018-04-17T16:18:22.696603Z
5374,6373,70414,"Primary","1",2018-04-17T16:18:22.696603Z
5375,6374,70415,"Primary","1",2018-04-17T16:18:22.696603Z
5376,6375,70416,"Primary","1",2018-04-17T16:18:22.696603Z
5377,6376,70417,"Primary","1",2018-04-17T16:18:22.696603Z
5378,6377,70418,"Primary","1",2018-04-17T16:18:22.696603Z
5379,6378,70419,"Primary","1",2018-04-17T16:18:22.696603Z
5380,6379,70420,"Primary","1",2018-04-17T16:18:22.696603Z
5381,6380,70421,"Primary","1",2018-04-17T16:18:22.696603Z
5382,6381,70422,"Primary","1",2018-04-17T16:18:22.696603Z
5383,6382,70423,"Primary","1",2018-04-17T16:18:22.696603Z
5384,6383,70424,"Primary","1",2018-04-17T16:18:22.696603Z
5385,6384,70425,"Primary","1",2018-04-17T16:18:22.696603Z
5386,6385,70426,"Primary","1",2018-04-17T16:18:22.696603Z
5387,6386,70427,"Primary","1",2018-04-17T16:18:22.696603Z
5388,6387,70428,"Primary","1",2018-04-17T16:18:22.696603Z
5389,6388,70429,"Primary","1",2018-04-17T16:18:22.696603Z
5390,6389,70430,"Primary","1",2018-04-17T16:18:22.696603Z
5391,6390,70431,"Primary","1",2018-04-17T16:18:22.696603Z
5392,6391,70432,"Primary","1",2018-04-17T16:18:22.696603Z
5393,6392,70433,"Primary","1",2018-04-17T16:18:22.696603Z
5394,6393,70434,"Primary","1",2018-04-17T16:18:22.696603Z
5395,6394,70435,"Primary","1",2018-04-17T16:18:22.696603Z
5396,6395,70436,"Primary","1",2018-04-17T16:18:22.696603Z
5397,6396,70437,"Primary","1",2018-04-17T16:18:22.696603Z
5398,6397,70439,"Primary","1",2018-04-17T16:18:22.696603Z
5399,6398,70440,"Primary","1",2018-04-17T16:18:22.696603Z
5400,6399,70441,"Primary","1",2018-04-17T16:18:22.696603Z
5401,6400,70442,"Primary","1",2018-04-17T16:18:22.696603Z
5402,6401,70443,"Primary","1",2018-04-17T16:18:22.696603Z
5403,6402,70444,"Primary","1",2018-04-17T16:18:22.696603Z
5404,6403,70445,"Primary","1",2018-04-17T16:18:22.696603Z
5405,6404,70446,"Primary","1",2018-04-17T16:18:22.696603Z
5406,6405,70447,"Primary","1",2018-04-17T16:18:22.696603Z
5407,6406,70448,"Primary","1",2018-04-17T16:18:22.696603Z
5408,6407,70449,"Primary","1",2018-04-17T16:18:22.696603Z
5409,6408,70450,"Primary","1",2018-04-17T16:18:22.696603Z
5410,6409,70451,"Primary","1",2018-04-17T16:18:22.696603Z
5411,6410,70452,"Primary","1",2018-04-17T16:18:22.696603Z
5412,6411,70453,"Primary","1",2018-04-17T16:18:22.696603Z
5413,6412,70454,"Primary","1",2018-04-17T16:18:22.696603Z
5414,6413,70455,"Primary","1",2018-04-17T16:18:22.696603Z
5415,6414,70456,"Primary","1",2018-04-17T16:18:22.696603Z
5416,6415,70457,"Primary","1",2018-04-17T16:18:22.696603Z
5417,6416,70458,"Primary","1",2018-04-17T16:18:22.696603Z
5418,6417,70459,"Primary","1",2018-04-17T16:18:22.696603Z
5419,6418,70460,"Primary","1",2018-04-17T16:18:22.696603Z
5420,6419,70461,"Primary","1",2018-04-17T16:18:22.696603Z
5421,6420,70462,"Primary","1",2018-04-17T16:18:22.696603Z
5422,6421,70463,"Primary","1",2018-04-17T16:18:22.696603Z
5423,6422,70464,"Primary","1",2018-04-17T16:18:22.696603Z
5424,6423,70466,"Primary","1",2018-04-17T16:18:22.696603Z
5425,6424,70467,"Primary","1",2018-04-17T16:18:22.696603Z
5426,6425,70468,"Primary","1",2018-04-17T16:18:22.696603Z
