"alert_id","src_sys","src_id","cust_id","acct_id","start_ts","end_ts","priority","susptype1","susptype2","susptype3","alert_score","peer_group","disposition","desc_1","desc_2","desc_3","creater_id","create_ts","review_state","review_ts","review_oper","status","closed_ts","disposition_oper","fp_tp_tag"
2767,"1",2767,17314,4546,"2018-06-28T12:59:03Z",,"high","CR-S","3",,77.0404258859344,,"Waived",,,,"Prime","2018-06-28T12:59:03Z",,,,"Closed",,,"FP"
2768,"1",2768,17314,4546,"2018-05-25T11:53:03Z",,"medium","CR-H","2",,68.5515955439769,,"Waived",,,,"Prime","2018-05-25T11:53:03Z",,,,"Closed",,,"FP"
2769,"1",2769,17314,4546,"2019-01-10T15:56:03Z",,"low","CR-C","4",,56.7758764605969,,"Waived",,,,"Prime","2019-01-10T15:56:03Z",,,,"Closed",,,"FP"
2770,"1",2770,14390,2464,"2018-10-16T14:35:03Z",,"medium","CR-C","3",,87.9520724993199,,"Waived",,,,"Prime","2018-10-16T14:35:03Z",,,,"Closed",,,"FP"
2771,"1",2771,18198,5175,"2019-02-06T17:35:03Z",,"medium","CR-S","4",,65.182586258743,,"Waived",,,,"Prime","2019-02-06T17:35:03Z",,,,"Closed",,,"FP"
2772,"1",2772,13883,2110,"2018-08-10T20:50:03Z",,"medium","CR-S","3",,77.4942246731371,,"Waived",,,,"Prime","2018-08-10T20:50:03Z",,,,"Closed",,,"FP"
2773,"1",2773,12481,1110,"2018-03-09T12:13:03Z",,"low","CR-S","3",,71.1411679163575,,"Waived",,,,"Prime","2018-03-09T12:13:03Z",,,,"Closed",,,"FP"
2774,"1",2774,17644,4782,"2019-02-01T16:01:03Z",,"medium","CR-S","3",,86.1290389904752,,"Waived",,,,"Prime","2019-02-01T16:01:03Z",,,,"Closed",,,"FP"
2775,"1",2775,13184,1625,"2018-06-30T13:19:03Z",,"medium","CR-S","3",,65.7914113719016,,"Waived",,,,"Prime","2018-06-30T13:19:03Z",,,,"Closed",,,"FP"
2776,"1",2776,17838,4918,"2019-02-11T13:38:03Z",,"high","CR-H","3",,99.1324097500183,,"Waived",,,,"Prime","2019-02-11T13:38:03Z",,,,"Closed",,,"FP"
2777,"1",2777,15194,3045,"2018-11-07T15:35:03Z",,"high","CR-C","3",,57.8707441221923,,"Waived",,,,"Prime","2018-11-07T15:35:03Z",,,,"Closed",,,"FP"
2778,"1",2778,15194,3045,"2018-03-16T15:15:03Z",,"medium","CR-T","1",,75.411797920242,,"Waived",,,,"Prime","2018-03-16T15:15:03Z",,,,"Closed",,,"FP"
2779,"1",2779,13854,2087,"2018-03-09T12:48:03Z",,"medium","CR-C","3",,64.1524282516912,,"Waived",,,,"Prime","2018-03-09T12:48:03Z",,,,"Closed",,,"FP"
2780,"1",2780,16168,3743,"2019-02-13T12:38:03Z",,"medium","CR-T","3",,95.2058168826625,,"Waived",,,,"Prime","2019-02-13T12:38:03Z",,,,"Closed",,,"FP"
2781,"1",2781,14121,2277,"2019-03-01T11:29:03Z",,"high","CR-H","1",,77.9728177702054,,"Waived",,,,"Prime","2019-03-01T11:29:03Z",,,,"Closed",,,"FP"
2782,"1",2782,17809,4901,"2018-10-16T16:01:03Z",,"medium","CR-H","3",,98.9874884719029,,"Waived",,,,"Prime","2018-10-16T16:01:03Z",,,,"Closed",,,"FP"
2783,"1",2783,17735,4852,"2018-09-03T14:09:03Z",,"medium","CR-S","3",,65.7331433030777,,"Waived",,,,"Prime","2018-09-03T14:09:03Z",,,,"Closed",,,"FP"
2784,"1",2784,14704,2696,"2019-01-29T15:48:03Z",,"low","CR-S","4",,88.6937389965169,,"Waived",,,,"Prime","2019-01-29T15:48:03Z",,,,"Closed",,,"FP"
2785,"1",2785,16928,4289,"2018-07-17T17:37:03Z",,"medium","CR-T","2",,73.9870848483406,,"Waived",,,,"Prime","2018-07-17T17:37:03Z",,,,"Closed",,,"FP"
2786,"1",2786,16928,4289,"2018-06-30T14:34:03Z",,"low","CR-H","1",,95.2433566446416,,"Waived",,,,"Prime","2018-06-30T14:34:03Z",,,,"Closed",,,"FP"
2787,"1",2787,16928,4289,"2018-04-21T15:07:03Z",,"high","CR-C","3",,62.6477559912019,,"Waived",,,,"Prime","2018-04-21T15:07:03Z",,,,"Closed",,,"FP"
2788,"1",2788,17068,4386,"2018-07-13T13:00:03Z",,"medium","CR-T","2",,78.8709725835361,,"Waived",,,,"Prime","2018-07-13T13:00:03Z",,,,"Closed",,,"FP"
2789,"1",2789,15906,3562,"2018-08-02T12:50:03Z",,"low","CR-T","2",,69.7917607845739,,"Waived",,,,"Prime","2018-08-02T12:50:03Z",,,,"Closed",,,"FP"
2790,"1",2790,17576,4734,"2018-12-14T16:29:03Z",,"low","CR-C","3",,95.6257649813779,,"Waived",,,,"Prime","2018-12-14T16:29:03Z",,,,"Closed",,,"FP"
2791,"1",2791,17015,4348,"2018-12-28T18:36:03Z",,"low","CR-T","2",,99.8750581755303,,"Waived",,,,"Prime","2018-12-28T18:36:03Z",,,,"Closed",,,"FP"
2792,"1",2792,15872,3541,"2019-02-23T13:54:03Z",,"high","CR-H","4",,53.8345284643583,,"Waived",,,,"Prime","2019-02-23T13:54:03Z",,,,"Closed",,,"FP"
2793,"1",2793,14944,2859,"2018-03-22T15:13:03Z",,"medium","CR-T","1",,62.0687050861307,,"Waived",,,,"Prime","2018-03-22T15:13:03Z",,,,"Closed",,,"FP"
2794,"1",2794,12395,1039,"2018-08-03T15:38:03Z",,"high","CR-H","4",,86.2851907964796,,"Waived",,,,"Prime","2018-08-03T15:38:03Z",,,,"Closed",,,"FP"
2795,"1",2795,14570,6744,"2018-06-02T12:58:03Z",,"high","CR-H","3",,76.3378215022385,,"Waived",,,,"Prime","2018-06-02T12:58:03Z",,,,"Closed",,,"FP"
2796,"1",2796,12708,1296,"2018-09-18T12:28:03Z",,"medium","CR-S","4",,66.2131041521207,,"Waived",,,,"Prime","2018-09-18T12:28:03Z",,,,"Closed",,,"FP"
2797,"1",2797,15834,3512,"2018-03-02T18:45:03Z",,"medium","CR-H","3",,75.7059839903377,,"Waived",,,,"Prime","2018-03-02T18:45:03Z",,,,"Closed",,,"FP"
2798,"1",2798,15611,3350,"2019-01-04T19:00:03Z",,"low","CR-S","4",,56.6377989365719,,"Waived",,,,"Prime","2019-01-04T19:00:03Z",,,,"Closed",,,"FP"
2799,"1",2799,18283,5237,"2018-05-29T12:30:03Z",,"medium","CR-H","3",,69.6987573406659,,"Waived",,,,"Prime","2018-05-29T12:30:03Z",,,,"Closed",,,"FP"
2800,"1",2800,18283,5237,"2018-04-06T16:14:03Z",,"low","CR-C","2",,62.9804308409803,,"Waived",,,,"Prime","2018-04-06T16:14:03Z",,,,"Closed",,,"FP"
2801,"1",2801,14415,2481,"2019-02-18T17:52:03Z",,"high","CR-H","1",,61.1411206424236,,"Waived",,,,"Prime","2019-02-18T17:52:03Z",,,,"Closed",,,"FP"
2802,"1",2802,15270,3105,"2018-05-12T19:13:03Z",,"medium","CR-C","4",,76.2230537598953,,"Waived",,,,"Prime","2018-05-12T19:13:03Z",,,,"Closed",,,"FP"
2803,"1",2803,14560,2595,"2018-08-25T17:00:03Z",,"low","CR-C","2",,68.0957347503863,,"Waived",,,,"Prime","2018-08-25T17:00:03Z",,,,"Closed",,,"FP"
2804,"1",2804,14189,2324,"2018-03-06T13:42:03Z",,"medium","CR-H","2",,63.1628930801526,,"Waived",,,,"Prime","2018-03-06T13:42:03Z",,,,"Closed",,,"FP"
2805,"1",2805,12989,6703,"2018-06-16T11:40:03Z",,"medium","CR-H","2",,88.0384642980062,,"Waived",,,,"Prime","2018-06-16T11:40:03Z",,,,"Closed",,,"FP"
2806,"1",2806,16942,4299,"2018-08-02T13:20:03Z",,"high","CR-C","3",,93.3485773042776,,"Waived",,,,"Prime","2018-08-02T13:20:03Z",,,,"Closed",,,"FP"
2807,"1",2807,16306,3842,"2018-05-17T13:49:03Z",,"high","CR-H","4",,83.2932422636077,,"Waived",,,,"Prime","2018-05-17T13:49:03Z",,,,"Closed",,,"FP"
2808,"1",2808,12700,1289,"2019-01-03T10:57:03Z",,"high","CR-H","4",,52.6848922017962,,"Waived",,,,"Prime","2019-01-03T10:57:03Z",,,,"Closed",,,"FP"
2809,"1",2809,12598,1205,"2018-08-01T11:09:03Z",,"low","CR-T","2",,59.7622864879668,,"Waived",,,,"Prime","2018-08-01T11:09:03Z",,,,"Closed",,,"FP"
2810,"1",2810,15687,3405,"2018-04-13T17:13:03Z",,"low","CR-H","4",,60.3450585040264,,"Waived",,,,"Prime","2018-04-13T17:13:03Z",,,,"Closed",,,"FP"
2811,"1",2811,13384,1763,"2018-12-12T14:49:03Z",,"high","CR-S","4",,83.1264364882372,,"Waived",,,,"Prime","2018-12-12T14:49:03Z",,,,"Closed",,,"FP"
2812,"1",2812,13488,1833,"2018-06-22T11:48:03Z",,"low","CR-S","1",,77.5350321782753,,"Waived",,,,"Prime","2018-06-22T11:48:03Z",,,,"Closed",,,"FP"
2813,"1",2813,12885,1422,"2018-11-06T12:45:03Z",,"medium","CR-S","2",,99.7126149130054,,"Waived",,,,"Prime","2018-11-06T12:45:03Z",,,,"Closed",,,"FP"
2814,"1",2814,12523,1144,"2018-10-25T14:14:03Z",,"medium","CR-H","4",,80.0718408892863,,"Waived",,,,"Prime","2018-10-25T14:14:03Z",,,,"Closed",,,"FP"
2815,"1",2815,15150,3017,"2018-10-05T18:33:03Z",,"medium","CR-H","3",,61.4606742863543,,"Waived",,,,"Prime","2018-10-05T18:33:03Z",,,,"Closed",,,"FP"
2816,"1",2816,13695,1975,"2018-07-16T16:53:03Z",,"medium","CR-T","3",,58.5016540368088,,"Waived",,,,"Prime","2018-07-16T16:53:03Z",,,,"Closed",,,"FP"
2817,"1",2817,17434,4633,"2019-02-28T17:58:03Z",,"high","CR-T","3",,69.7426508646458,,"Waived",,,,"Prime","2019-02-28T17:58:03Z",,,,"Closed",,,"FP"
2818,"1",2818,12490,1115,"2018-10-22T12:25:03Z",,"low","CR-S","2",,67.6666342187673,,"Waived",,,,"Prime","2018-10-22T12:25:03Z",,,,"Closed",,,"FP"
2819,"1",2819,12472,1101,"2018-06-28T16:12:03Z",,"high","CR-H","1",,69.6477324119769,,"Waived",,,,"Prime","2018-06-28T16:12:03Z",,,,"Closed",,,"FP"
2820,"1",2820,13756,2022,"2019-03-07T18:44:03Z",,"medium","CR-H","1",,69.9159502750263,,"Waived",,,,"Prime","2019-03-07T18:44:03Z",,,,"Closed",,,"FP"
2821,"1",2821,14057,2234,"2018-11-20T12:44:03Z",,"low","CR-H","1",,85.9856153721921,,"Waived",,,,"Prime","2018-11-20T12:44:03Z",,,,"Closed",,,"FP"
2822,"1",2822,17071,4389,"2019-01-09T12:35:03Z",,"low","CR-T","3",,52.5558860972524,,"Waived",,,,"Prime","2019-01-09T12:35:03Z",,,,"Closed",,,"FP"
2823,"1",2823,17091,4403,"2019-03-07T12:43:03Z",,"medium","CR-C","4",,75.7029890897684,,"Waived",,,,"Prime","2019-03-07T12:43:03Z",,,,"Closed",,,"FP"
2824,"1",2824,13297,1701,"2019-02-14T11:28:03Z",,"high","CR-C","1",,75.0410338048823,,"Waived",,,,"Prime","2019-02-14T11:28:03Z",,,,"Closed",,,"FP"
2825,"1",2825,13269,1684,"2019-03-08T16:53:03Z",,"medium","CR-S","3",,73.6199851264246,,"Waived",,,,"Prime","2019-03-08T16:53:03Z",,,,"Closed",,,"FP"
2826,"1",2826,13856,2088,"2018-09-11T16:37:03Z",,"high","CR-S","1",,73.9086776040494,,"Waived",,,,"Prime","2018-09-11T16:37:03Z",,,,"Closed",,,"FP"
2827,"1",2827,13856,2088,"2018-08-18T14:13:03Z",,"high","CR-H","4",,79.3663110816851,,"Waived",,,,"Prime","2018-08-18T14:13:03Z",,,,"Closed",,,"FP"
2828,"1",2828,14239,2362,"2018-06-01T18:25:03Z",,"high","CR-C","4",,82.7478782972321,,"Waived",,,,"Prime","2018-06-01T18:25:03Z",,,,"Closed",,,"FP"
2829,"1",2829,14711,2701,"2018-07-03T13:42:03Z",,"high","CR-T","1",,77.0955152343959,,"Waived",,,,"Prime","2018-07-03T13:42:03Z",,,,"Closed",,,"FP"
2830,"1",2830,16931,4292,"2018-07-09T13:22:03Z",,"low","CR-C","1",,67.8400944219902,,"Waived",,,,"Prime","2018-07-09T13:22:03Z",,,,"Closed",,,"FP"
2831,"1",2831,12957,1472,"2019-02-12T16:18:03Z",,"medium","CR-H","4",,63.2307731895708,,"Waived",,,,"Prime","2019-02-12T16:18:03Z",,,,"Closed",,,"FP"
2832,"1",2832,12955,1470,"2018-08-18T10:47:03Z",,"high","CR-S","1",,80.9972607297823,,"Waived",,,,"Prime","2018-08-18T10:47:03Z",,,,"Closed",,,"FP"
2833,"1",2833,14976,2886,"2018-08-25T17:30:03Z",,"medium","CR-H","1",,84.5192364882678,,"Waived",,,,"Prime","2018-08-25T17:30:03Z",,,,"Closed",,,"FP"
2834,"1",2834,15058,2941,"2018-12-18T14:02:03Z",,"low","CR-C","3",,60.7326526660472,,"Waived",,,,"Prime","2018-12-18T14:02:03Z",,,,"Closed",,,"FP"
2835,"1",2835,18226,5197,"2018-08-23T16:19:03Z",,"high","CR-T","3",,74.3276458699256,,"Waived",,,,"Prime","2018-08-23T16:19:03Z",,,,"Closed",,,"FP"
2836,"1",2836,13266,1681,"2018-07-10T17:36:03Z",,"high","CR-T","3",,99.8479643487372,,"Waived",,,,"Prime","2018-07-10T17:36:03Z",,,,"Closed",,,"FP"
2837,"1",2837,13758,2023,"2018-08-20T16:12:03Z",,"medium","CR-T","1",,58.7066296488047,,"Waived",,,,"Prime","2018-08-20T16:12:03Z",,,,"Closed",,,"FP"
2838,"1",2838,14132,2284,"2019-02-16T18:20:03Z",,"high","CR-T","2",,53.7643640884198,,"Waived",,,,"Prime","2019-02-16T18:20:03Z",,,,"Closed",,,"FP"
2839,"1",2839,14060,2236,"2018-08-16T14:50:03Z",,"high","CR-H","2",,86.1676008324139,,"Waived",,,,"Prime","2018-08-16T14:50:03Z",,,,"Closed",,,"FP"
2840,"1",2840,12913,1438,"2019-03-05T14:11:03Z",,"high","CR-T","1",,74.8451708233915,,"Waived",,,,"Prime","2019-03-05T14:11:03Z",,,,"Closed",,,"FP"
2841,"1",2841,15738,3440,"2019-02-19T10:26:03Z",,"medium","CR-S","3",,69.2816667375155,,"Waived",,,,"Prime","2019-02-19T10:26:03Z",,,,"Closed",,,"FP"
2842,"1",2842,15738,3440,"2019-01-25T17:32:03Z",,"low","CR-H","3",,92.871455301065,,"Waived",,,,"Prime","2019-01-25T17:32:03Z",,,,"Closed",,,"FP"
2843,"1",2843,18008,5041,"2018-08-18T17:56:03Z",,"high","CR-S","4",,78.9723133784719,,"Waived",,,,"Prime","2018-08-18T17:56:03Z",,,,"Closed",,,"FP"
2844,"1",2844,16156,3735,"2019-03-01T14:42:03Z",,"low","CR-H","2",,84.6966090379283,,"Waived",,,,"Prime","2019-03-01T14:42:03Z",,,,"Closed",,,"FP"
2845,"1",2845,13890,2117,"2018-03-16T11:31:03Z",,"medium","CR-S","1",,63.4125611395575,,"Waived",,,,"Prime","2018-03-16T11:31:03Z",,,,"Closed",,,"FP"
2846,"1",2846,14442,2502,"2018-05-01T17:36:03Z",,"high","CR-H","4",,84.3849382712506,,"Waived",,,,"Prime","2018-05-01T17:36:03Z",,,,"Closed",,,"FP"
2847,"1",2847,15563,3312,"2018-03-16T13:27:03Z",,"low","CR-S","2",,56.779471039772,,"Waived",,,,"Prime","2018-03-16T13:27:03Z",,,,"Closed",,,"FP"
2848,"1",2848,17770,4876,"2018-06-07T14:38:03Z",,"high","CR-C","1",,86.9489818112925,,"Waived",,,,"Prime","2018-06-07T14:38:03Z",,,,"Closed",,,"FP"
2849,"1",2849,16938,4297,"2019-03-01T12:20:03Z",,"high","CR-T","4",,86.7358198971488,,"Waived",,,,"Prime","2019-03-01T12:20:03Z",,,,"Closed",,,"FP"
2850,"1",2850,17086,4400,"2019-03-02T15:54:03Z",,"medium","CR-T","1",,56.3721943181008,,"Waived",,,,"Prime","2019-03-02T15:54:03Z",,,,"Closed",,,"FP"
2851,"1",2851,12662,1260,"2019-02-14T19:25:03Z",,"high","CR-S","3",,57.6750582782552,,"Waived",,,,"Prime","2019-02-14T19:25:03Z",,,,"Closed",,,"FP"
2852,"1",2852,16607,4056,"2019-01-31T13:46:03Z",,"medium","CR-T","1",,62.616145121865,,"Waived",,,,"Prime","2019-01-31T13:46:03Z",,,,"Closed",,,"FP"
2853,"1",2853,14769,2743,"2018-03-21T14:35:03Z",,"low","CR-T","2",,60.8861124143004,,"Waived",,,,"Prime","2018-03-21T14:35:03Z",,,,"Closed",,,"FP"
2854,"1",2854,14507,2553,"2019-02-14T14:21:03Z",,"low","CR-S","4",,67.5861800205894,,"Waived",,,,"Prime","2019-02-14T14:21:03Z",,,,"Closed",,,"FP"
2855,"1",2855,12909,1435,"2019-01-29T13:43:03Z",,"medium","CR-H","4",,97.5873339106329,,"Waived",,,,"Prime","2019-01-29T13:43:03Z",,,,"Closed",,,"FP"
2856,"1",2856,17238,4498,"2018-09-06T11:43:03Z",,"high","CR-H","4",,89.1648172168061,,"Waived",,,,"Prime","2018-09-06T11:43:03Z",,,,"Closed",,,"FP"
2857,"1",2857,17238,4498,"2018-03-03T17:10:03Z",,"low","CR-H","3",,99.9454098753631,,"Waived",,,,"Prime","2018-03-03T17:10:03Z",,,,"Closed",,,"FP"
2858,"1",2858,16303,3840,"2018-04-10T16:16:03Z",,"high","CR-H","1",,55.7160808006302,,"Waived",,,,"Prime","2018-04-10T16:16:03Z",,,,"Closed",,,"FP"
2859,"1",2859,12381,1030,"2019-03-05T14:44:03Z",,"high","CR-H","2",,63.9586359728128,,"Waived",,,,"Prime","2019-03-05T14:44:03Z",,,,"Closed",,,"FP"
2860,"1",2860,14702,2694,"2018-12-21T20:33:03Z",,"low","CR-S","2",,58.4960209671408,,"Waived",,,,"Prime","2018-12-21T20:33:03Z",,,,"Closed",,,"FP"
2861,"1",2861,14135,2286,"2018-08-01T14:22:03Z",,"medium","CR-T","3",,75.2304798341356,,"Waived",,,,"Prime","2018-08-01T14:22:03Z",,,,"Closed",,,"FP"
2862,"1",2862,15000,2896,"2019-01-21T12:42:03Z",,"high","CR-S","1",,59.8210418596864,,"Waived",,,,"Prime","2019-01-21T12:42:03Z",,,,"Closed",,,"FP"
2863,"1",2863,17790,4890,"2018-11-09T15:54:03Z",,"low","CR-S","1",,50.8277730550617,,"Waived",,,,"Prime","2018-11-09T15:54:03Z",,,,"Closed",,,"FP"
2864,"1",2864,14854,2799,"2018-12-21T18:00:03Z",,"high","CR-C","4",,82.8358429367654,,"Waived",,,,"Prime","2018-12-21T18:00:03Z",,,,"Closed",,,"FP"
2865,"1",2865,14653,2657,"2019-01-28T14:51:03Z",,"high","CR-S","2",,89.5638273446821,,"Waived",,,,"Prime","2019-01-28T14:51:03Z",,,,"Closed",,,"FP"
2866,"1",2866,15957,3595,"2019-02-06T14:14:03Z",,"medium","CR-H","3",,76.8598738824949,,"Waived",,,,"Prime","2019-02-06T14:14:03Z",,,,"Closed",,,"FP"
2867,"1",2867,16266,3819,"2018-10-24T13:36:03Z",,"low","CR-H","2",,61.4097838522866,,"Waived",,,,"Prime","2018-10-24T13:36:03Z",,,,"Closed",,,"FP"
2868,"1",2868,14211,2339,"2019-01-04T18:55:03Z",,"high","CR-C","1",,52.8104833327234,,"Waived",,,,"Prime","2019-01-04T18:55:03Z",,,,"Closed",,,"FP"
2869,"1",2869,14211,2339,"2018-05-29T11:33:03Z",,"low","CR-H","2",,79.5682391501032,,"Waived",,,,"Prime","2018-05-29T11:33:03Z",,,,"Closed",,,"FP"
2870,"1",2870,15719,3425,"2018-10-05T13:22:03Z",,"low","CR-H","3",,52.4771877098829,,"Waived",,,,"Prime","2018-10-05T13:22:03Z",,,,"Closed",,,"FP"
2871,"1",2871,12725,1311,"2018-03-03T17:45:03Z",,"medium","CR-C","3",,79.8335089813918,,"Waived",,,,"Prime","2018-03-03T17:45:03Z",,,,"Closed",,,"FP"
2872,"1",2872,18092,5098,"2019-02-08T16:55:03Z",,"medium","CR-S","1",,60.5397898354568,,"Waived",,,,"Prime","2019-02-08T16:55:03Z",,,,"Closed",,,"FP"
2873,"1",2873,14297,2401,"2019-01-17T15:55:03Z",,"medium","CR-S","3",,63.4404188254848,,"Waived",,,,"Prime","2019-01-17T15:55:03Z",,,,"Closed",,,"FP"
2874,"1",2874,14297,2401,"2019-02-20T11:06:03Z",,"low","CR-H","1",,88.278232247103,,"Waived",,,,"Prime","2019-02-20T11:06:03Z",,,,"Closed",,,"FP"
2875,"1",2875,15100,2974,"2018-04-13T19:09:03Z",,"medium","CR-H","4",,91.9512441498227,,"Waived",,,,"Prime","2018-04-13T19:09:03Z",,,,"Closed",,,"FP"
2876,"1",2876,12845,1393,"2018-06-14T12:02:03Z",,"low","CR-T","3",,50.5389434169047,,"Waived",,,,"Prime","2018-06-14T12:02:03Z",,,,"Closed",,,"FP"
2877,"1",2877,15114,2986,"2018-07-07T10:15:03Z",,"medium","CR-S","1",,87.9064941545948,,"Waived",,,,"Prime","2018-07-07T10:15:03Z",,,,"Closed",,,"FP"
2878,"1",2878,15572,3319,"2019-02-12T14:14:03Z",,"medium","CR-T","4",,82.2544008609839,,"Waived",,,,"Prime","2019-02-12T14:14:03Z",,,,"Closed",,,"FP"
2879,"1",2879,15572,3319,"2018-07-04T11:46:03Z",,"medium","CR-S","4",,63.874406251125,,"Waived",,,,"Prime","2018-07-04T11:46:03Z",,,,"Closed",,,"FP"
2880,"1",2880,15572,3319,"2018-06-04T16:50:03Z",,"high","CR-H","4",,60.3048555087298,,"Waived",,,,"Prime","2018-06-04T16:50:03Z",,,,"Closed",,,"FP"
2881,"1",2881,14145,2293,"2019-01-22T13:10:03Z",,"low","CR-S","1",,67.1006724587642,,"Waived",,,,"Prime","2019-01-22T13:10:03Z",,,,"Closed",,,"FP"
2882,"1",2882,14145,2293,"2018-10-04T12:52:03Z",,"high","CR-H","4",,79.9251535441726,,"Waived",,,,"Prime","2018-10-04T12:52:03Z",,,,"Closed",,,"FP"
2883,"1",2883,16609,4057,"2018-12-12T10:43:03Z",,"medium","CR-S","1",,94.1514159552753,,"Waived",,,,"Prime","2018-12-12T10:43:03Z",,,,"Closed",,,"FP"
2884,"1",2884,13224,1651,"2019-01-08T16:00:03Z",,"high","CR-S","2",,59.8326892126352,,"Waived",,,,"Prime","2019-01-08T16:00:03Z",,,,"Closed",,,"FP"
2885,"1",2885,13388,1765,"2018-11-08T14:35:03Z",,"low","CR-C","1",,62.3496139422059,,"Waived",,,,"Prime","2018-11-08T14:35:03Z",,,,"Closed",,,"FP"
2886,"1",2886,14267,2381,"2018-10-10T12:11:03Z",,"medium","CR-T","1",,87.8354168729857,,"Waived",,,,"Prime","2018-10-10T12:11:03Z",,,,"Closed",,,"FP"
2887,"1",2887,12381,1030,"2018-11-10T10:57:03Z",,"high","CR-C","2",,65.4329356038943,,"Waived",,,,"Prime","2018-11-10T10:57:03Z",,,,"Closed",,,"FP"
2888,"1",2888,14931,2853,"2019-02-15T11:25:03Z",,"low","CR-S","2",,84.3191462452523,,"Waived",,,,"Prime","2019-02-15T11:25:03Z",,,,"Closed",,,"FP"
2889,"1",2889,15034,2921,"2019-02-22T14:11:03Z",,"low","CR-S","2",,87.7000917098485,,"Waived",,,,"Prime","2019-02-22T14:11:03Z",,,,"Closed",,,"FP"
2890,"1",2890,15034,2921,"2018-03-21T11:47:03Z",,"medium","CR-T","4",,67.2276330878958,,"Waived",,,,"Prime","2018-03-21T11:47:03Z",,,,"Closed",,,"FP"
2891,"1",2891,14732,2716,"2019-03-01T16:34:03Z",,"high","CR-H","3",,74.1564864525572,,"Waived",,,,"Prime","2019-03-01T16:34:03Z",,,,"Closed",,,"FP"
2892,"1",2892,14515,2559,"2019-01-02T13:38:03Z",,"low","CR-H","4",,55.106045154389,,"Waived",,,,"Prime","2019-01-02T13:38:03Z",,,,"Closed",,,"FP"
2893,"1",2893,17323,4551,"2018-08-06T16:22:03Z",,"high","CR-T","1",,81.9762399652973,,"Waived",,,,"Prime","2018-08-06T16:22:03Z",,,,"Closed",,,"FP"
2894,"1",2894,15024,2912,"2019-02-28T14:01:03Z",,"low","CR-H","2",,62.8181955311447,,"Waived",,,,"Prime","2019-02-28T14:01:03Z",,,,"Closed",,,"FP"
2895,"1",2895,15535,3294,"2018-04-16T14:35:03Z",,"low","CR-C","4",,64.8757682531141,,"Waived",,,,"Prime","2018-04-16T14:35:03Z",,,,"Closed",,,"FP"
2896,"1",2896,15606,3345,"2019-01-04T21:33:03Z",,"low","CR-H","1",,78.1272232416086,,"Waived",,,,"Prime","2019-01-04T21:33:03Z",,,,"Closed",,,"FP"
2897,"1",2897,15606,3345,"2019-01-07T16:47:03Z",,"high","CR-C","2",,57.4501001159661,,"Waived",,,,"Prime","2019-01-07T16:47:03Z",,,,"Closed",,,"FP"
2898,"1",2898,15606,3345,"2018-05-25T11:32:03Z",,"high","CR-S","4",,93.8834742992185,,"Waived",,,,"Prime","2018-05-25T11:32:03Z",,,,"Closed",,,"FP"
2899,"1",2899,15606,3345,"2018-05-16T17:51:03Z",,"medium","CR-S","1",,80.5094633949921,,"Waived",,,,"Prime","2018-05-16T17:51:03Z",,,,"Closed",,,"FP"
2900,"1",2900,14713,2703,"2019-02-08T19:13:03Z",,"low","CR-T","3",,76.7295243567787,,"Waived",,,,"Prime","2019-02-08T19:13:03Z",,,,"Closed",,,"FP"
2901,"1",2901,14477,2527,"2019-01-17T12:45:03Z",,"medium","CR-T","1",,99.5325984898955,,"Waived",,,,"Prime","2019-01-17T12:45:03Z",,,,"Closed",,,"FP"
2902,"1",2902,16128,3715,"2018-12-22T15:17:03Z",,"medium","CR-S","2",,52.7810668223538,,"Waived",,,,"Prime","2018-12-22T15:17:03Z",,,,"Closed",,,"FP"
2903,"1",2903,12643,1243,"2018-04-11T13:48:03Z",,"high","CR-C","2",,96.2316994788125,,"Waived",,,,"Prime","2018-04-11T13:48:03Z",,,,"Closed",,,"FP"
2904,"1",2904,15033,2920,"2018-10-01T13:52:03Z",,"medium","CR-T","4",,64.6035535726696,,"Waived",,,,"Prime","2018-10-01T13:52:03Z",,,,"Closed",,,"FP"
2905,"1",2905,16904,4270,"2018-12-05T13:25:03Z",,"low","CR-S","2",,84.0860071126372,,"Waived",,,,"Prime","2018-12-05T13:25:03Z",,,,"Closed",,,"FP"
2906,"1",2906,16904,4270,"2018-06-22T13:11:03Z",,"medium","CR-S","3",,55.9418732533231,,"Waived",,,,"Prime","2018-06-22T13:11:03Z",,,,"Closed",,,"FP"
2907,"1",2907,14493,2539,"2019-02-21T12:21:03Z",,"low","CR-C","4",,68.2325841160491,,"Waived",,,,"Prime","2019-02-21T12:21:03Z",,,,"Closed",,,"FP"
2908,"1",2908,14493,2539,"2019-02-07T15:54:03Z",,"low","CR-T","1",,55.9901134110987,,"Waived",,,,"Prime","2019-02-07T15:54:03Z",,,,"Closed",,,"FP"
2909,"1",2909,16240,3799,"2019-02-28T19:07:03Z",,"high","CR-C","2",,66.7873991071247,,"Waived",,,,"Prime","2019-02-28T19:07:03Z",,,,"Closed",,,"FP"
2910,"1",2910,16871,4246,"2018-12-10T16:59:03Z",,"medium","CR-T","1",,66.0019519971684,,"Waived",,,,"Prime","2018-12-10T16:59:03Z",,,,"Closed",,,"FP"
2911,"1",2911,12456,1091,"2018-10-29T16:25:03Z",,"medium","CR-H","4",,95.1679540332407,,"Waived",,,,"Prime","2018-10-29T16:25:03Z",,,,"Closed",,,"FP"
